ID;Geslacht;Leeftijdsklasse;Herkomstgroepering;Perioden;NederlandseBevolking_1;PersonenMetEenUitkering_2;PersonenMetWAOWajongWAZUitkering_3;PersonenMetEenABWUitkering_4;PersonenMetWWUitkering_5;PersonenMetIOAWIOAZUitkering_6;PersonenMetEenUitkering_7;PersonenMetWAOWajongWAZUitkering_8;PersonenMetEenABWUitkering_9;PersonenMetWWUitkering_10;PersonenMetIOAWIOAZUitkering_11
3921;Vrouwen;40 tot 45 jaar;Allochtonen, 2e generatie;2000;32.6;4.7;2.8;1.6;0.5;0.0;14.5;8.6;4.9;1.5;0.0
3922;Vrouwen;40 tot 45 jaar;Allochtonen, 2e generatie;2001;33.4;4.9;3.1;1.5;0.5;0.0;14.6;9.1;4.6;1.4;0.0
3923;Vrouwen;40 tot 45 jaar;Allochtonen, 2e generatie;2002;34.3;5.1;3.2;1.5;0.6;0.0;15.0;9.3;4.3;1.9;0.0
3924;Vrouwen;40 tot 45 jaar;Allochtonen, 2e generatie;2003;35.2;5.5;3.1;1.6;1.0;0.0;15.6;8.8;4.4;2.9;0.0
3925;Vrouwen;40 tot 45 jaar;Westerse allochtonen;1999;57.3;8.3;3.7;3.8;1.1;0.0;14.6;6.4;6.6;1.9;0.0
3926;Vrouwen;40 tot 45 jaar;Westerse allochtonen;2000;57.8;8.0;4.0;3.4;0.9;0.0;13.9;6.9;5.9;1.6;0.0
3927;Vrouwen;40 tot 45 jaar;Westerse allochtonen;2001;58.7;8.1;4.3;3.2;0.9;0.0;13.8;7.3;5.4;1.5;0.0
3928;Vrouwen;40 tot 45 jaar;Westerse allochtonen;2002;59.5;8.3;4.4;3.1;1.1;0.0;14.0;7.4;5.2;1.9;0.0
3929;Vrouwen;40 tot 45 jaar;Westerse allochtonen;2003;60.4;9.0;4.3;3.2;1.8;0.0;14.9;7.1;5.3;3.0;0.0
3930;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 1e generatie;1999;26.5;3.8;1.2;2.1;0.5;0.0;14.3;4.7;8.0;1.9;0.1
3931;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 1e generatie;2000;26.5;3.5;1.3;1.9;0.4;0.0;13.3;4.9;7.1;1.6;0.1
3932;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 1e generatie;2001;26.7;3.5;1.4;1.7;0.4;0.0;13.0;5.1;6.5;1.6;0.1
3933;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 1e generatie;2002;26.7;3.5;1.4;1.7;0.5;0.0;13.0;5.2;6.4;1.9;0.1
3934;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 1e generatie;2003;26.9;3.8;1.3;1.7;0.8;0.0;14.1;5.0;6.4;3.1;0.1
3935;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 2e generatie;1999;30.8;4.6;2.4;1.7;0.6;0.0;14.8;7.9;5.5;1.9;0.0
3936;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 2e generatie;2000;31.3;4.5;2.7;1.5;0.5;0.0;14.4;8.5;4.8;1.5;0.0
3937;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 2e generatie;2001;32.0;4.6;2.9;1.5;0.4;0.0;14.5;9.1;4.5;1.4;0.0
3938;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 2e generatie;2002;32.8;4.9;3.0;1.4;0.6;0.0;14.8;9.2;4.3;1.9;0.0
3939;Vrouwen;40 tot 45 jaar;Westerse allochtonen, 2e generatie;2003;33.5;5.2;3.0;1.5;1.0;0.0;15.5;8.8;4.4;2.9;0.0
3940;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen;1999;45.1;14.8;3.6;10.4;1.1;0.2;32.9;8.0;23.0;2.5;0.3
3941;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen;2000;49.5;15.9;4.2;10.9;1.0;0.1;32.1;8.5;22.1;2.0;0.3
3942;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen;2001;52.2;16.4;4.8;10.9;1.0;0.1;31.5;9.2;20.9;2.0;0.3
3943;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen;2002;56.2;17.8;5.4;11.3;1.5;0.1;31.7;9.6;20.1;2.7;0.2
3944;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen;2003;59.0;19.5;5.7;11.9;2.4;0.1;33.0;9.6;20.1;4.1;0.2
3945;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 1e generatie;1999;43.9;14.6;3.5;10.3;1.1;0.2;33.2;7.9;23.4;2.5;0.3
3946;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 1e generatie;2000;48.2;15.7;4.1;10.9;1.0;0.1;32.5;8.4;22.5;2.0;0.3
3947;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 1e generatie;2001;50.8;16.2;4.7;10.8;1.0;0.1;31.9;9.2;21.3;2.0;0.3
3948;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 1e generatie;2002;54.6;17.5;5.3;11.2;1.5;0.1;32.1;9.6;20.6;2.7;0.2
3949;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 1e generatie;2003;57.3;19.2;5.5;11.8;2.3;0.1;33.4;9.6;20.6;4.1;0.2
3950;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 2e generatie;1999;1.2;0.2;0.1;0.1;0.0;0.0;19.7;9.9;8.4;2.3;0.0
3951;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 2e generatie;2000;1.3;0.2;0.1;0.1;0.0;0.0;18.2;10.3;6.9;1.9;0.0
3952;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 2e generatie;2001;1.4;0.2;0.1;0.1;0.0;0.0;17.7;10.6;6.0;1.5;0.1
3953;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 2e generatie;2002;1.5;0.3;0.2;0.1;0.0;0.0;17.7;10.7;5.1;2.4;0.1
3954;Vrouwen;40 tot 45 jaar;Niet-westerse allochtonen, 2e generatie;2003;1.7;0.3;0.2;0.1;0.1;0.0;17.1;9.4;5.4;3.1;0.0
3955;Vrouwen;40 tot 45 jaar;Marokkanen;1999;5.8;2.3;0.4;1.8;0.1;0.1;40.0;6.9;31.1;1.6;1.2
3956;Vrouwen;40 tot 45 jaar;Marokkanen;2000;6.3;2.5;0.5;2.0;0.1;0.1;40.4;7.8;31.5;1.2;0.9
3957;Vrouwen;40 tot 45 jaar;Marokkanen;2001;6.5;2.7;0.6;2.0;0.1;0.1;40.8;8.7;31.2;1.1;0.9
3958;Vrouwen;40 tot 45 jaar;Marokkanen;2002;7.0;2.8;0.6;2.1;0.1;0.1;40.8;9.2;30.5;1.2;0.8
3959;Vrouwen;40 tot 45 jaar;Marokkanen;2003;7.3;3.1;0.7;2.2;0.2;0.1;41.9;9.4;30.6;2.1;0.8
3960;Vrouwen;40 tot 45 jaar;Marokkanen, 1e generatie;1999;5.8;2.3;0.4;1.8;0.1;0.1;40.1;6.9;31.2;1.6;1.2
3961;Vrouwen;40 tot 45 jaar;Marokkanen, 1e generatie;2000;6.3;2.5;0.5;2.0;0.1;0.1;40.4;7.8;31.5;1.2;0.9
3962;Vrouwen;40 tot 45 jaar;Marokkanen, 1e generatie;2001;6.5;2.7;0.6;2.0;0.1;0.1;40.9;8.7;31.2;1.1;0.9
3963;Vrouwen;40 tot 45 jaar;Marokkanen, 1e generatie;2002;7.0;2.8;0.6;2.1;0.1;0.1;40.8;9.2;30.5;1.2;0.8
3964;Vrouwen;40 tot 45 jaar;Marokkanen, 1e generatie;2003;7.3;3.1;0.7;2.2;0.2;0.1;41.9;9.4;30.6;2.1;0.8
3965;Vrouwen;40 tot 45 jaar;Marokkanen, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
3966;Vrouwen;40 tot 45 jaar;Marokkanen, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
3967;Vrouwen;40 tot 45 jaar;Marokkanen, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0
3968;Vrouwen;40 tot 45 jaar;Marokkanen, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0
3969;Vrouwen;40 tot 45 jaar;Marokkanen, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;;;0.0
3970;Vrouwen;40 tot 45 jaar;Turken;1999;6.2;2.8;1.2;1.4;0.2;0.1;45.8;19.6;22.8;3.9;1.0
3971;Vrouwen;40 tot 45 jaar;Turken;2000;7.3;3.3;1.5;1.5;0.3;0.1;44.6;20.5;20.8;3.9;0.8
3972;Vrouwen;40 tot 45 jaar;Turken;2001;7.9;3.5;1.8;1.6;0.3;0.1;44.6;22.3;19.9;3.3;0.6
3973;Vrouwen;40 tot 45 jaar;Turken;2002;9.4;4.3;2.2;1.8;0.4;0.0;45.7;23.1;19.3;4.5;0.5
3974;Vrouwen;40 tot 45 jaar;Turken;2003;10.6;5.0;2.4;2.0;0.7;0.0;47.0;23.0;19.1;6.3;0.4
3975;Vrouwen;40 tot 45 jaar;Turken, 1e generatie;1999;6.2;2.8;1.2;1.4;0.2;0.1;45.7;19.6;22.8;3.9;1.0
3976;Vrouwen;40 tot 45 jaar;Turken, 1e generatie;2000;7.3;3.3;1.5;1.5;0.3;0.1;44.6;20.5;20.8;4.0;0.8
3977;Vrouwen;40 tot 45 jaar;Turken, 1e generatie;2001;7.9;3.5;1.8;1.6;0.3;0.1;44.6;22.2;19.9;3.3;0.6
3978;Vrouwen;40 tot 45 jaar;Turken, 1e generatie;2002;9.4;4.3;2.2;1.8;0.4;0.0;45.7;23.1;19.3;4.5;0.5
3979;Vrouwen;40 tot 45 jaar;Turken, 1e generatie;2003;10.6;5.0;2.4;2.0;0.7;0.0;47.0;23.0;19.1;6.3;0.4
3980;Vrouwen;40 tot 45 jaar;Turken, 2e generatie;1999;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
3981;Vrouwen;40 tot 45 jaar;Turken, 2e generatie;2000;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
3982;Vrouwen;40 tot 45 jaar;Turken, 2e generatie;2001;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
3983;Vrouwen;40 tot 45 jaar;Turken, 2e generatie;2002;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
3984;Vrouwen;40 tot 45 jaar;Turken, 2e generatie;2003;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0
3985;Vrouwen;40 tot 45 jaar;Surinamers;1999;14.0;4.0;1.4;2.4;0.4;0.0;28.9;9.8;17.4;2.9;0.0
3986;Vrouwen;40 tot 45 jaar;Surinamers;2000;14.6;4.0;1.5;2.3;0.3;0.0;27.3;10.2;15.8;2.2;0.0
3987;Vrouwen;40 tot 45 jaar;Surinamers;2001;15.1;4.0;1.6;2.2;0.3;0.0;26.3;10.9;14.3;2.2;0.0
3988;Vrouwen;40 tot 45 jaar;Surinamers;2002;15.7;4.0;1.7;2.0;0.4;0.0;25.6;10.8;12.9;2.8;0.0
3989;Vrouwen;40 tot 45 jaar;Surinamers;2003;16.1;4.1;1.6;2.0;0.7;0.0;25.5;10.0;12.2;4.4;0.0
3990;Vrouwen;40 tot 45 jaar;Surinamers, 1e generatie;1999;13.4;3.9;1.3;2.4;0.4;0.0;29.1;9.7;17.6;2.9;0.0
3991;Vrouwen;40 tot 45 jaar;Surinamers, 1e generatie;2000;14.0;3.8;1.4;2.3;0.3;0.0;27.6;10.2;16.2;2.2;0.0
3992;Vrouwen;40 tot 45 jaar;Surinamers, 1e generatie;2001;14.4;3.8;1.6;2.1;0.3;0.0;26.6;10.9;14.6;2.3;0.0
3993;Vrouwen;40 tot 45 jaar;Surinamers, 1e generatie;2002;14.9;3.9;1.6;2.0;0.4;0.0;25.9;10.8;13.3;2.8;0.0
3994;Vrouwen;40 tot 45 jaar;Surinamers, 1e generatie;2003;15.2;3.9;1.5;1.9;0.7;0.0;25.9;10.0;12.6;4.5;0.0
3995;Vrouwen;40 tot 45 jaar;Surinamers, 2e generatie;1999;0.6;0.1;0.1;0.1;0.0;0.0;24.2;11.1;11.1;2.7;0.0
3996;Vrouwen;40 tot 45 jaar;Surinamers, 2e generatie;2000;0.6;0.1;0.1;0.1;0.0;0.0;20.2;10.6;8.5;1.6;0.0
3997;Vrouwen;40 tot 45 jaar;Surinamers, 2e generatie;2001;0.7;0.1;0.1;0.1;0.0;0.0;20.0;11.3;7.5;1.5;0.0
3998;Vrouwen;40 tot 45 jaar;Surinamers, 2e generatie;2002;0.8;0.2;0.1;0.0;0.0;0.0;19.2;10.8;6.2;2.6;0.0
3999;Vrouwen;40 tot 45 jaar;Surinamers, 2e generatie;2003;0.9;0.2;0.1;0.1;0.0;0.0;18.8;9.8;6.5;3.2;0.0
4000;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;1999;3.8;1.2;0.2;1.0;0.1;0.0;32.0;5.4;24.8;2.3;0.0
4001;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2000;4.3;1.4;0.2;1.1;0.1;0.0;31.9;5.3;25.3;1.8;0.0
4002;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2001;4.6;1.4;0.3;1.1;0.1;0.0;31.0;5.6;23.9;2.0;0.0
4003;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2002;4.7;1.4;0.3;1.1;0.1;0.0;30.7;5.7;23.1;2.7;0.0
4004;Vrouwen;40 tot 45 jaar;Antillianen en Arubanen;2003;4.7;1.5;0.3;1.1;0.2;0.0;32.0;5.8;23.1;4.1;0.0
4005;Vrouwen;40 tot 45 jaar;Antillianen, 1e generatie;1999;3.7;1.2;0.2;0.9;0.1;0.0;32.6;5.1;25.7;2.3;0.0
4006;Vrouwen;40 tot 45 jaar;Antillianen, 1e generatie;2000;4.1;1.3;0.2;1.1;0.1;0.0;32.8;5.0;26.3;1.8;0.0
4007;Vrouwen;40 tot 45 jaar;Antillianen, 1e generatie;2001;4.3;1.4;0.2;1.1;0.1;0.0;31.7;5.4;24.9;2.0;0.0
4008;Vrouwen;40 tot 45 jaar;Antillianen, 1e generatie;2002;4.4;1.4;0.2;1.1;0.1;0.0;31.8;5.5;24.4;2.9;0.0
4009;Vrouwen;40 tot 45 jaar;Antillianen, 1e generatie;2003;4.4;1.5;0.2;1.1;0.2;0.0;33.3;5.6;24.5;4.3;0.0
4010;Vrouwen;40 tot 45 jaar;Antillianen, 2e generatie;1999;0.2;0.0;0.0;0.0;0.0;0.0;17.9;11.3;6.7;1.0;0.0
4011;Vrouwen;40 tot 45 jaar;Antillianen, 2e generatie;2000;0.2;0.0;0.0;0.0;0.0;0.0;16.7;11.5;5.7;0.9;0.0
4012;Vrouwen;40 tot 45 jaar;Antillianen, 2e generatie;2001;0.3;0.0;0.0;0.0;0.0;0.0;17.6;10.4;5.6;2.4;0.0
4013;Vrouwen;40 tot 45 jaar;Antillianen, 2e generatie;2002;0.3;0.0;0.0;0.0;0.0;0.0;13.6;9.1;3.8;0.7;0.0
4014;Vrouwen;40 tot 45 jaar;Antillianen, 2e generatie;2003;0.3;0.0;0.0;0.0;0.0;0.0;13.9;7.9;3.9;2.4;0.0
4015;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;1999;15.3;4.4;0.4;3.8;0.3;0.0;28.8;2.6;24.8;1.9;0.1
4016;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2000;17.0;4.7;0.5;4.1;0.2;0.0;27.8;2.9;23.8;1.4;0.1
4017;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2001;18.1;4.9;0.6;4.1;0.3;0.0;26.9;3.3;22.4;1.6;0.1
4018;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2002;19.4;5.2;0.6;4.3;0.4;0.0;26.9;3.3;21.9;2.1;0.1
4019;Vrouwen;40 tot 45 jaar;Overige niet-westerse allochtonen;2003;20.3;5.8;0.7;4.6;0.7;0.0;28.6;3.3;22.5;3.3;0.1
4020;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 1e gen.;1999;14.8;4.3;0.4;3.8;0.3;0.0;29.2;2.4;25.3;1.9;0.1
4021;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 1e gen.;2000;16.6;4.7;0.5;4.0;0.2;0.0;28.1;2.8;24.3;1.4;0.1
4022;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 1e gen.;2001;17.6;4.8;0.6;4.0;0.3;0.0;27.2;3.1;22.9;1.6;0.1
4023;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 1e gen.;2002;19.0;5.2;0.6;4.2;0.4;0.0;27.1;3.1;22.3;2.1;0.1
4024;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 1e gen.;2003;19.8;5.7;0.6;4.5;0.6;0.0;28.9;3.2;22.9;3.3;0.1
4025;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 2e gen.;1999;0.4;0.1;0.0;0.0;0.0;0.0;14.3;7.2;5.7;2.5;0.0
4026;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 2e gen.;2000;0.4;0.1;0.0;0.0;0.0;0.0;15.3;8.4;5.2;3.0;0.0
4027;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 2e gen.;2001;0.4;0.1;0.0;0.0;0.0;0.0;13.3;9.0;3.8;1.2;0.2
4028;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 2e gen.;2002;0.4;0.1;0.0;0.0;0.0;0.0;16.7;10.8;3.9;3.0;0.2
4029;Vrouwen;40 tot 45 jaar;Overige niet-westerse allocht, 2e gen.;2003;0.5;0.1;0.0;0.0;0.0;0.0;15.3;8.6;4.2;3.4;0.0
4030;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;1999;559.0;85.1;47.8;28.8;10.5;0.9;15.2;8.5;5.2;1.9;0.2
4031;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2000;564.4;84.9;51.6;27.3;8.0;0.7;15.1;9.1;4.8;1.4;0.1
4032;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2001;572.4;86.4;55.0;26.5;6.9;0.6;15.1;9.6;4.6;1.2;0.1
4033;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2002;578.3;88.9;57.2;26.0;8.1;0.5;15.4;9.9;4.5;1.4;0.1
4034;Vrouwen;45 tot 50 jaar;Totaal herkomstgroeperingen;2003;586.4;92.5;56.7;26.8;11.9;0.4;15.8;9.7;4.6;2.0;0.1
4035;Vrouwen;45 tot 50 jaar;Autochtonen;1999;467.3;62.8;39.1;17.0;8.4;0.5;13.4;8.4;3.6;1.8;0.1
4036;Vrouwen;45 tot 50 jaar;Autochtonen;2000;470.8;62.6;42.3;15.6;6.4;0.4;13.3;9.0;3.3;1.4;0.1
4037;Vrouwen;45 tot 50 jaar;Autochtonen;2001;475.7;63.3;45.0;14.6;5.3;0.3;13.3;9.5;3.1;1.1;0.1
4038;Vrouwen;45 tot 50 jaar;Autochtonen;2002;479.1;64.9;46.6;14.0;6.1;0.3;13.5;9.7;2.9;1.3;0.1
4039;Vrouwen;45 tot 50 jaar;Autochtonen;2003;484.4;66.9;46.2;14.1;8.9;0.2;13.8;9.5;2.9;1.8;0.0
4040;Vrouwen;45 tot 50 jaar;Allochtonen;1999;91.7;22.3;8.7;11.8;2.1;0.4;24.3;9.5;12.9;2.2;0.4
4041;Vrouwen;45 tot 50 jaar;Allochtonen;2000;93.6;22.4;9.3;11.8;1.6;0.3;23.9;10.0;12.6;1.7;0.3
4042;Vrouwen;45 tot 50 jaar;Allochtonen;2001;96.7;23.1;10.0;11.9;1.5;0.3;23.9;10.3;12.3;1.6;0.3
4043;Vrouwen;45 tot 50 jaar;Allochtonen;2002;99.2;24.1;10.5;12.0;2.0;0.3;24.3;10.6;12.1;2.0;0.3
4044;Vrouwen;45 tot 50 jaar;Allochtonen;2003;102.0;25.6;10.5;12.7;3.0;0.2;25.1;10.3;12.5;3.0;0.2
4045;Vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;1999;61.6;17.3;5.7;10.3;1.4;0.3;28.0;9.3;16.7;2.3;0.5
4046;Vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2000;63.2;17.4;6.1;10.3;1.1;0.3;27.5;9.7;16.3;1.8;0.5
4047;Vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2001;66.6;18.1;6.6;10.6;1.1;0.3;27.2;10.0;16.0;1.7;0.4
4048;Vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2002;69.0;18.9;7.1;10.7;1.4;0.2;27.4;10.3;15.5;2.1;0.4
4049;Vrouwen;45 tot 50 jaar;Allochtonen, 1e generatie;2003;71.3;20.3;7.1;11.4;2.2;0.2;28.4;10.0;16.0;3.1;0.3
4050;Vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;1999;30.2;5.0;3.0;1.5;0.6;0.0;16.7;10.0;5.0;2.2;0.1
4051;Vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2000;30.4;5.0;3.2;1.4;0.5;0.0;16.5;10.5;4.7;1.7;0.1
4052;Vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2001;30.1;5.0;3.4;1.3;0.4;0.0;16.4;11.1;4.3;1.4;0.1
4053;Vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2002;30.2;5.1;3.5;1.3;0.6;0.0;17.0;11.5;4.3;1.8;0.1
4054;Vrouwen;45 tot 50 jaar;Allochtonen, 2e generatie;2003;30.7;5.3;3.4;1.3;0.8;0.0;17.3;11.0;4.3;2.7;0.1
4055;Vrouwen;45 tot 50 jaar;Westerse allochtonen;1999;57.9;10.0;5.3;3.7;1.3;0.1;17.3;9.1;6.4;2.2;0.1
4056;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2000;57.4;9.6;5.4;3.5;0.9;0.1;16.7;9.5;6.0;1.6;0.1
4057;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2001;57.2;9.4;5.6;3.2;0.8;0.1;16.4;9.8;5.6;1.5;0.1
4058;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2002;57.1;9.6;5.7;3.1;1.1;0.1;16.8;10.0;5.5;1.9;0.1
4059;Vrouwen;45 tot 50 jaar;Westerse allochtonen;2003;57.1;9.7;5.4;3.1;1.6;0.0;17.1;9.4;5.5;2.8;0.1
4060;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;1999;28.6;5.1;2.3;2.3;0.6;0.1;17.9;8.1;8.0;2.3;0.2
4061;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2000;27.9;4.7;2.3;2.1;0.4;0.0;17.0;8.3;7.5;1.5;0.2
4062;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2001;28.0;4.6;2.4;2.0;0.4;0.0;16.5;8.4;7.0;1.5;0.2
4063;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2002;27.9;4.7;2.4;1.9;0.5;0.0;16.7;8.4;6.8;2.0;0.1
4064;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 1e generatie;2003;27.4;4.7;2.2;1.9;0.8;0.0;17.0;7.9;6.8;2.9;0.1
4065;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;1999;29.3;4.9;2.9;1.4;0.6;0.0;16.7;10.0;4.9;2.2;0.1
4066;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2000;29.6;4.9;3.1;1.4;0.5;0.0;16.4;10.5;4.6;1.7;0.1
4067;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2001;29.3;4.8;3.3;1.2;0.4;0.0;16.3;11.1;4.2;1.4;0.1
4068;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2002;29.2;4.9;3.3;1.2;0.5;0.0;16.9;11.4;4.2;1.8;0.1
4069;Vrouwen;45 tot 50 jaar;Westerse allochtonen, 2e generatie;2003;29.7;5.1;3.2;1.2;0.8;0.0;17.1;10.9;4.2;2.7;0.1
4070;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;1999;33.8;12.3;3.5;8.1;0.8;0.3;36.4;10.3;23.9;2.3;0.8
4071;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2000;36.2;12.8;3.9;8.3;0.7;0.2;35.4;10.8;22.9;2.0;0.7
4072;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2001;39.5;13.7;4.4;8.7;0.7;0.2;34.7;11.1;22.1;1.8;0.6
4073;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2002;42.1;14.4;4.9;8.9;0.9;0.2;34.3;11.5;21.1;2.2;0.5
4074;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen;2003;44.9;15.8;5.1;9.6;1.5;0.2;35.2;11.4;21.4;3.2;0.4
4075;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;1999;33.0;12.1;3.4;8.0;0.8;0.3;36.8;10.3;24.3;2.3;0.9
4076;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2000;35.3;12.6;3.8;8.2;0.7;0.2;35.8;10.8;23.3;2.0;0.7
4077;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2001;38.6;13.5;4.3;8.7;0.7;0.2;35.0;11.1;22.4;1.8;0.6
4078;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2002;41.1;14.2;4.7;8.8;0.9;0.2;34.7;11.5;21.5;2.2;0.5
4079;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 1e generatie;2003;43.9;15.6;5.0;9.5;1.4;0.2;35.5;11.3;21.7;3.2;0.4
4080;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;1999;0.8;0.1;0.1;0.1;0.0;0.0;18.0;10.0;6.8;1.5;0.0
4081;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2000;0.8;0.2;0.1;0.1;0.0;0.0;18.8;10.2;7.3;2.0;0.0
4082;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2001;0.9;0.2;0.1;0.1;0.0;0.0;19.4;11.6;6.8;1.4;0.0
4083;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2002;1.0;0.2;0.1;0.1;0.0;0.0;20.4;12.8;6.6;1.8;0.0
4084;Vrouwen;45 tot 50 jaar;Niet-westerse allochtonen, 2e generatie;2003;1.0;0.2;0.1;0.1;0.0;0.0;23.1;13.6;6.2;4.0;0.1
4085;Vrouwen;45 tot 50 jaar;Marokkanen;1999;5.0;2.1;0.3;1.6;0.1;0.1;41.8;6.4;32.5;1.2;2.5
4086;Vrouwen;45 tot 50 jaar;Marokkanen;2000;5.1;2.2;0.4;1.6;0.1;0.1;42.7;7.8;32.4;1.3;2.4
4087;Vrouwen;45 tot 50 jaar;Marokkanen;2001;5.4;2.3;0.5;1.7;0.1;0.1;42.2;8.4;31.5;1.0;2.1
4088;Vrouwen;45 tot 50 jaar;Marokkanen;2002;5.6;2.4;0.5;1.7;0.1;0.1;42.9;9.6;31.2;1.1;1.8
4089;Vrouwen;45 tot 50 jaar;Marokkanen;2003;6.0;2.6;0.6;1.9;0.1;0.1;43.2;10.0;31.4;1.5;1.5
4090;Vrouwen;45 tot 50 jaar;Marokkanen, 1e generatie;1999;5.0;2.1;0.3;1.6;0.1;0.1;41.7;6.4;32.4;1.2;2.5
