ID;Geslacht;Persoonskenmerken;Beroepsniveau;BedrijfstakkenSBI2008;Perioden;BanenVanWerknemers_1;BrutoUurloon_2
3831;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;B-F Nijverheid en energie;2010;97.9;15.3
3832;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;B-E Nijverheid (geen bouw) en energie;2010;77.6;15.1
3833;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;B Delfstoffenwinning;2010;0.0;0.0
3834;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;C Industrie;2010;72.3;14.7
3835;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;D Energievoorziening;2010;0.0;0.0
3836;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;E Waterbedrijven en afvalbeheer;2010;2.8;18.9
3837;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;F Bouwnijverheid;2010;20.2;15.9
3838;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;G-N Commerciële dienstverlening;2010;744.9;13.5
3839;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;G-I Handel, vervoer en horeca;2010;495.4;12.4
3840;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;G Handel;2010;352.4;12.2
3841;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;H Vervoer en opslag;2010;51.3;15.4
3842;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;I Horeca;2010;91.8;11.1
3843;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;J Informatie en communicatie;2010;16.7;16.4
3844;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;K Financiële dienstverlening;2010;45.3;18.1
3845;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;L Verhuur en handel van onroerend goed;2010;14.8;17.5
3846;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;M-N Zakelijke dienstverlening;2010;172.7;14.2
3847;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;M Specialistische zakelijke diensten;2010;59.5;15.8
3848;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;N Verhuur en overige zakelijke diensten;2010;113.1;13.1
3849;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;O-U Niet-commerciële dienstverlening;2010;592.5;16.0
3850;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;O-Q Overheid en zorg;2010;515.7;16.5
3851;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;O Openbaar bestuur en overheidsdiensten;2010;62.2;17.6
3852;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;P Onderwijs;2010;49.6;16.2
3853;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;Q Gezondheids- en welzijnszorg;2010;403.9;16.2
3854;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;R-U Cultuur, recreatie, overige diensten;2010;76.8;13.3
3855;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;R Cultuur, sport en recreatie;2010;29.2;14.0
3856;Vrouwen;Herkomst: autochtoon;Beroepsniveau 2;S Overige dienstverlening;2010;47.6;12.9
3857;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;A-U Alle economische activiteiten;2010;558.1;19.2
3858;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;A-F Landbouw en nijverheid;2010;31.4;19.9
3859;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;A Landbouw, bosbouw en visserij;2010;0.0;0.0
3860;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;B-F Nijverheid en energie;2010;29.7;20.1
3861;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;B-E Nijverheid (geen bouw) en energie;2010;24.1;20.1
3862;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;B Delfstoffenwinning;2010;0.0;0.0
3863;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;C Industrie;2010;21.9;19.8
3864;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;D Energievoorziening;2010;0.0;0.0
3865;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3866;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;F Bouwnijverheid;2010;5.6;19.8
3867;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;G-N Commerciële dienstverlening;2010;178.0;19.3
3868;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;G-I Handel, vervoer en horeca;2010;70.6;17.8
3869;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;G Handel;2010;56.6;17.7
3870;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;4.2;23.6
3871;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;I Horeca;2010;9.7;15.8
3872;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;7.2;21.1
3873;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;21.9;23.2
3874;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;7.3;23.0
3875;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;70.9;18.8
3876;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;44.0;19.5
3877;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;26.9;17.7
3878;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;348.7;19.0
3879;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;329.1;19.1
3880;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;31.7;21.0
3881;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;P Onderwijs;2010;11.1;19.7
3882;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;286.3;18.8
3883;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;19.6;18.9
3884;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;12.0;17.3
3885;Vrouwen;Herkomst: autochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;7.7;20.9
3886;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;668.9;25.2
3887;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;21.5;25.2
3888;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
3889;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;20.1;25.5
3890;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;17.4;25.9
3891;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
3892;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;C Industrie;2010;14.7;25.5
3893;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
3894;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3895;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;2.7;22.8
3896;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;154.4;25.8
3897;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;G-I Handel, vervoer en horeca;2010;32.6;24.8
3898;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;G Handel;2010;22.6;25.1
3899;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;H Vervoer en opslag;2010;6.1;26.1
3900;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;I Horeca;2010;4.0;18.6
3901;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;J Informatie en communicatie;2010;22.0;25.9
3902;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;K Financiële dienstverlening;2010;24.3;30.9
3903;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;L Verhuur en handel van onroerend goed;2010;3.4;28.8
3904;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;M-N Zakelijke dienstverlening;2010;72.3;24.3
3905;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;M Specialistische zakelijke diensten;2010;44.2;25.8
3906;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;N Verhuur en overige zakelijke diensten;2010;28.1;21.7
3907;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;O-U Niet-commerciële dienstverlening;2010;492.9;25.0
3908;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;O-Q Overheid en zorg;2010;461.3;25.0
3909;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;O Openbaar bestuur en overheidsdiensten;2010;64.2;26.8
3910;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;P Onderwijs;2010;209.3;24.1
3911;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;Q Gezondheids- en welzijnszorg;2010;187.8;25.3
3912;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;R-U Cultuur, recreatie, overige diensten;2010;31.6;24.5
3913;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;R Cultuur, sport en recreatie;2010;11.9;22.3
3914;Vrouwen;Herkomst: autochtoon;Beroepsniveau 4;S Overige dienstverlening;2010;19.7;25.7
3915;Vrouwen;Herkomst: allochtoon;Totaal;A-U Alle economische activiteiten;2010;621.8;17.5
3916;Vrouwen;Herkomst: allochtoon;Totaal;A-F Landbouw en nijverheid;2010;41.4;16.6
3917;Vrouwen;Herkomst: allochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;3.2;13.9
3918;Vrouwen;Herkomst: allochtoon;Totaal;B-F Nijverheid en energie;2010;38.2;16.8
3919;Vrouwen;Herkomst: allochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;34.2;16.6
3920;Vrouwen;Herkomst: allochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
3921;Vrouwen;Herkomst: allochtoon;Totaal;C Industrie;2010;31.0;16.1
3922;Vrouwen;Herkomst: allochtoon;Totaal;D Energievoorziening;2010;0.0;0.0
3923;Vrouwen;Herkomst: allochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3924;Vrouwen;Herkomst: allochtoon;Totaal;F Bouwnijverheid;2010;4.0;18.8
3925;Vrouwen;Herkomst: allochtoon;Totaal;G-N Commerciële dienstverlening;2010;321.3;15.8
3926;Vrouwen;Herkomst: allochtoon;Totaal;G-I Handel, vervoer en horeca;2010;147.0;13.9
3927;Vrouwen;Herkomst: allochtoon;Totaal;G Handel;2010;93.2;14.0
3928;Vrouwen;Herkomst: allochtoon;Totaal;H Vervoer en opslag;2010;17.4;17.3
3929;Vrouwen;Herkomst: allochtoon;Totaal;I Horeca;2010;36.4;11.4
3930;Vrouwen;Herkomst: allochtoon;Totaal;J Informatie en communicatie;2010;12.1;22.2
3931;Vrouwen;Herkomst: allochtoon;Totaal;K Financiële dienstverlening;2010;21.0;22.0
3932;Vrouwen;Herkomst: allochtoon;Totaal;L Verhuur en handel van onroerend goed;2010;4.4;20.8
3933;Vrouwen;Herkomst: allochtoon;Totaal;M-N Zakelijke dienstverlening;2010;136.8;15.7
3934;Vrouwen;Herkomst: allochtoon;Totaal;M Specialistische zakelijke diensten;2010;32.5;20.5
3935;Vrouwen;Herkomst: allochtoon;Totaal;N Verhuur en overige zakelijke diensten;2010;104.2;13.5
3936;Vrouwen;Herkomst: allochtoon;Totaal;O-U Niet-commerciële dienstverlening;2010;259.2;19.6
3937;Vrouwen;Herkomst: allochtoon;Totaal;O-Q Overheid en zorg;2010;233.8;19.8
3938;Vrouwen;Herkomst: allochtoon;Totaal;O Openbaar bestuur en overheidsdiensten;2010;39.2;20.6
3939;Vrouwen;Herkomst: allochtoon;Totaal;P Onderwijs;2010;43.9;22.8
3940;Vrouwen;Herkomst: allochtoon;Totaal;Q Gezondheids- en welzijnszorg;2010;150.7;18.5
3941;Vrouwen;Herkomst: allochtoon;Totaal;R-U Cultuur, recreatie, overige diensten;2010;25.4;17.3
3942;Vrouwen;Herkomst: allochtoon;Totaal;R Cultuur, sport en recreatie;2010;10.0;17.6
3943;Vrouwen;Herkomst: allochtoon;Totaal;S Overige dienstverlening;2010;15.4;17.2
3944;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;A-U Alle economische activiteiten;2010;101.2;12.0
3945;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;A-F Landbouw en nijverheid;2010;8.9;12.4
3946;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;A Landbouw, bosbouw en visserij;2010;0.0;0.0
3947;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;B-F Nijverheid en energie;2010;8.3;12.4
3948;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;B-E Nijverheid (geen bouw) en energie;2010;8.2;12.3
3949;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;B Delfstoffenwinning;2010;0.0;0.0
3950;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;C Industrie;2010;8.1;12.3
3951;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;D Energievoorziening;2010;0.0;0.0
3952;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3953;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;F Bouwnijverheid;2010;0.0;0.0
3954;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;G-N Commerciële dienstverlening;2010;72.1;11.6
3955;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;G-I Handel, vervoer en horeca;2010;21.7;11.7
3956;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;G Handel;2010;12.1;11.3
3957;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;H Vervoer en opslag;2010;0.0;0.0
3958;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;I Horeca;2010;7.7;11.3
3959;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;J Informatie en communicatie;2010;0.0;0.0
3960;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;K Financiële dienstverlening;2010;0.0;0.0
3961;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;L Verhuur en handel van onroerend goed;2010;0.0;0.0
3962;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;M-N Zakelijke dienstverlening;2010;49.7;11.6
3963;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;M Specialistische zakelijke diensten;2010;0.0;0.0
3964;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;N Verhuur en overige zakelijke diensten;2010;48.4;11.6
3965;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;O-U Niet-commerciële dienstverlening;2010;20.2;12.9
3966;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;O-Q Overheid en zorg;2010;18.0;13.1
3967;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;O Openbaar bestuur en overheidsdiensten;2010;0.0;0.0
3968;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;P Onderwijs;2010;0.0;0.0
3969;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;Q Gezondheids- en welzijnszorg;2010;16.3;12.9
3970;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;R-U Cultuur, recreatie, overige diensten;2010;0.0;0.0
3971;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;R Cultuur, sport en recreatie;2010;0.0;0.0
3972;Vrouwen;Herkomst: allochtoon;Beroepsniveau 1;S Overige dienstverlening;2010;0.0;0.0
3973;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;A-U Alle economische activiteiten;2010;300.9;14.5
3974;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;A-F Landbouw en nijverheid;2010;20.1;14.8
3975;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;A Landbouw, bosbouw en visserij;2010;0.0;0.0
3976;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;B-F Nijverheid en energie;2010;18.0;14.9
3977;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;B-E Nijverheid (geen bouw) en energie;2010;15.8;14.7
3978;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;B Delfstoffenwinning;2010;0.0;0.0
3979;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;C Industrie;2010;14.2;14.1
3980;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;D Energievoorziening;2010;0.0;0.0
3981;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
3982;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;F Bouwnijverheid;2010;0.0;0.0
3983;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;G-N Commerciële dienstverlening;2010;171.5;13.5
3984;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;G-I Handel, vervoer en horeca;2010;102.7;12.7
3985;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;G Handel;2010;64.6;12.4
3986;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;H Vervoer en opslag;2010;12.6;16.5
3987;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;I Horeca;2010;25.5;11.0
3988;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;J Informatie en communicatie;2010;4.5;16.8
3989;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;K Financiële dienstverlening;2010;9.2;18.1
3990;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;L Verhuur en handel van onroerend goed;2010;0.0;0.0
3991;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;M-N Zakelijke dienstverlening;2010;52.4;13.5
3992;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;M Specialistische zakelijke diensten;2010;11.6;15.5
3993;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;N Verhuur en overige zakelijke diensten;2010;40.8;12.8
3994;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;O-U Niet-commerciële dienstverlening;2010;109.3;15.7
3995;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;O-Q Overheid en zorg;2010;96.1;16.0
3996;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;O Openbaar bestuur en overheidsdiensten;2010;16.4;16.6
3997;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;P Onderwijs;2010;8.8;15.9
3998;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;Q Gezondheids- en welzijnszorg;2010;70.9;15.9
3999;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;R-U Cultuur, recreatie, overige diensten;2010;13.2;13.3
4000;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;R Cultuur, sport en recreatie;2010;4.8;13.2
4001;Vrouwen;Herkomst: allochtoon;Beroepsniveau 2;S Overige dienstverlening;2010;8.4;13.4
4002;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A-U Alle economische activiteiten;2010;99.4;19.1
4003;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A-F Landbouw en nijverheid;2010;7.0;18.8
4004;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;A Landbouw, bosbouw en visserij;2010;0.0;0.0
4005;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B-F Nijverheid en energie;2010;6.6;19.0
4006;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B-E Nijverheid (geen bouw) en energie;2010;5.5;19.0
4007;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;B Delfstoffenwinning;2010;0.0;0.0
4008;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;C Industrie;2010;4.8;18.9
4009;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;D Energievoorziening;2010;0.0;0.0
4010;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
4011;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;F Bouwnijverheid;2010;0.0;0.0
4012;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G-N Commerciële dienstverlening;2010;41.4;19.0
4013;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G-I Handel, vervoer en horeca;2010;15.8;17.2
4014;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;G Handel;2010;11.6;17.5
4015;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;H Vervoer en opslag;2010;0.0;0.0
4016;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;I Horeca;2010;2.6;14.5
4017;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;J Informatie en communicatie;2010;0.0;0.0
4018;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;K Financiële dienstverlening;2010;5.7;20.7
4019;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;L Verhuur en handel van onroerend goed;2010;0.0;0.0
4020;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;M-N Zakelijke dienstverlening;2010;17.0;19.5
4021;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;M Specialistische zakelijke diensten;2010;8.8;20.7
4022;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;N Verhuur en overige zakelijke diensten;2010;8.2;18.0
4023;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O-U Niet-commerciële dienstverlening;2010;51.1;19.4
4024;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O-Q Overheid en zorg;2010;47.5;19.2
4025;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;O Openbaar bestuur en overheidsdiensten;2010;9.3;20.5
4026;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;P Onderwijs;2010;0.0;0.0
4027;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;Q Gezondheids- en welzijnszorg;2010;35.9;18.8
4028;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;R-U Cultuur, recreatie, overige diensten;2010;3.5;21.2
4029;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;R Cultuur, sport en recreatie;2010;0.0;0.0
4030;Vrouwen;Herkomst: allochtoon;Beroepsniveau 3;S Overige dienstverlening;2010;0.0;0.0
4031;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A-U Alle economische activiteiten;2010;120.4;25.4
4032;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A-F Landbouw en nijverheid;2010;5.4;25.4
4033;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;A Landbouw, bosbouw en visserij;2010;0.0;0.0
4034;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B-F Nijverheid en energie;2010;5.3;25.5
4035;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B-E Nijverheid (geen bouw) en energie;2010;4.7;25.4
4036;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;B Delfstoffenwinning;2010;0.0;0.0
4037;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;C Industrie;2010;3.9;25.6
4038;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;D Energievoorziening;2010;0.0;0.0
4039;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
4040;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;F Bouwnijverheid;2010;0.0;0.0
4041;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G-N Commerciële dienstverlening;2010;36.3;25.1
4042;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G-I Handel, vervoer en horeca;2010;6.8;24.5
4043;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;G Handel;2010;4.9;25.1
4044;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;H Vervoer en opslag;2010;0.0;0.0
4045;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;I Horeca;2010;0.0;0.0
4046;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;J Informatie en communicatie;2010;5.4;26.7
4047;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;K Financiële dienstverlening;2010;5.8;28.7
4048;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;L Verhuur en handel van onroerend goed;2010;0.0;0.0
4049;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;M-N Zakelijke dienstverlening;2010;17.8;23.4
4050;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;M Specialistische zakelijke diensten;2010;10.8;25.3
4051;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;N Verhuur en overige zakelijke diensten;2010;7.0;19.9
4052;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O-U Niet-commerciële dienstverlening;2010;78.7;25.5
4053;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O-Q Overheid en zorg;2010;72.2;25.6
4054;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;O Openbaar bestuur en overheidsdiensten;2010;12.8;26.0
4055;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;P Onderwijs;2010;31.8;25.0
4056;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;Q Gezondheids- en welzijnszorg;2010;27.6;26.1
4057;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;R-U Cultuur, recreatie, overige diensten;2010;6.5;23.6
4058;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;R Cultuur, sport en recreatie;2010;0.0;0.0
4059;Vrouwen;Herkomst: allochtoon;Beroepsniveau 4;S Overige dienstverlening;2010;4.3;23.8
4060;Vrouwen;Herkomst: westerse allochtoon;Totaal;A-U Alle economische activiteiten;2010;255.8;19.3
4061;Vrouwen;Herkomst: westerse allochtoon;Totaal;A-F Landbouw en nijverheid;2010;18.6;18.3
4062;Vrouwen;Herkomst: westerse allochtoon;Totaal;A Landbouw, bosbouw en visserij;2010;0.0;0.0
4063;Vrouwen;Herkomst: westerse allochtoon;Totaal;B-F Nijverheid en energie;2010;17.1;18.5
4064;Vrouwen;Herkomst: westerse allochtoon;Totaal;B-E Nijverheid (geen bouw) en energie;2010;15.0;18.4
4065;Vrouwen;Herkomst: westerse allochtoon;Totaal;B Delfstoffenwinning;2010;0.0;0.0
4066;Vrouwen;Herkomst: westerse allochtoon;Totaal;C Industrie;2010;13.8;18.2
4067;Vrouwen;Herkomst: westerse allochtoon;Totaal;D Energievoorziening;2010;0.0;0.0
4068;Vrouwen;Herkomst: westerse allochtoon;Totaal;E Waterbedrijven en afvalbeheer;2010;0.0;0.0
4069;Vrouwen;Herkomst: westerse allochtoon;Totaal;F Bouwnijverheid;2010;0.0;0.0
4070;Vrouwen;Herkomst: westerse allochtoon;Totaal;G-N Commerciële dienstverlening;2010;117.6;17.8
4071;Vrouwen;Herkomst: westerse allochtoon;Totaal;G-I Handel, vervoer en horeca;2010;57.6;15.3
4072;Vrouwen;Herkomst: westerse allochtoon;Totaal;G Handel;2010;36.4;15.4
4073;Vrouwen;Herkomst: westerse allochtoon;Totaal;H Vervoer en opslag;2010;8.9;18.2
4074;Vrouwen;Herkomst: westerse allochtoon;Totaal;I Horeca;2010;12.3;12.3
4075;Vrouwen;Herkomst: westerse allochtoon;Totaal;J Informatie en communicatie;2010;7.0;23.8
