ID;Geslacht;Arbeidsduur;Persoonskenmerken;PositieInDeWerkkring;Perioden;WerkzameBeroepsbevolking_1;WerkzameBeroepsbevolkingMetInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzameBeroepsbevolkingInkOnbekend_6
8241;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2012;38.0;37.0;24.7;22.8;24.3;1.0
8242;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2013;44.0;43.0;28.0;25.1;25.1;1.0
8243;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2014;48.0;46.0;26.7;23.9;26.5;2.0
8244;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2015;45.0;43.0;26.3;24.2;26.5;1.0
8245;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2016;41.0;40.0;26.8;24.6;27.3;1.0
8246;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2017;38.0;36.0;28.7;25.8;29.0;2.0
8247;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2018;40.0;38.0;28.9;25.7;28.2;2.0
8248;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2019;36.0;34.0;28.8;25.9;28.6;2.0
8249;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk >= 1 jaar;2020;38.0;36.0;31.2;27.4;29.8;2.0
8250;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2011;27.0;26.0;16.6;17.5;20.8;1.0
8251;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2012;33.0;33.0;17.6;18.1;22.4;1.0
8252;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2013;32.0;31.0;17.6;18.3;21.2;1.0
8253;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2014;38.0;36.0;18.9;19.9;22.8;2.0
8254;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2015;36.0;35.0;18.5;19.4;23.9;1.0
8255;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2016;37.0;35.0;18.3;18.8;24.1;2.0
8256;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2017;39.0;36.0;20.5;20.5;25.5;2.0
8257;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2018;37.0;35.0;19.9;19.9;26.2;3.0
8258;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2019;38.0;36.0;19.9;20.2;25.7;2.0
8259;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk < 1 jaar;2020;33.0;31.0;23.1;22.1;27.8;2.0
8260;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2011;65.0;63.0;13.1;14.0;20.5;1.0
8261;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2012;62.0;60.0;12.4;13.3;20.1;2.0
8262;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2013;83.0;80.0;13.0;14.2;19.7;3.0
8263;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2014;87.0;83.0;13.2;14.4;21.1;4.0
8264;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2015;92.0;89.0;14.0;14.7;21.0;3.0
8265;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2016;75.0;71.0;14.4;14.9;22.5;4.0
8266;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2017;73.0;68.0;14.7;15.1;24.6;5.0
8267;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2018;63.0;60.0;15.7;15.4;25.1;3.0
8268;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2019;62.0;58.0;15.9;15.7;27.4;3.0
8269;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Oproep/-invalkracht;2020;53.0;49.0;16.8;16.2;28.0;4.0
8270;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2011;39.0;39.0;16.6;17.3;20.6;1.0
8271;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2012;40.0;39.0;16.3;17.0;20.9;1.0
8272;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2013;40.0;38.0;14.6;15.6;18.1;2.0
8273;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2014;48.0;46.0;19.5;19.4;22.4;2.0
8274;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2015;49.0;48.0;18.4;18.9;22.4;1.0
8275;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2016;54.0;51.0;20.1;20.1;24.1;3.0
8276;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2017;52.0;48.0;20.9;20.6;24.4;3.0
8277;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2018;54.0;52.0;21.9;20.8;24.5;3.0
8278;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2019;52.0;48.0;22.5;21.5;25.1;4.0
8279;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Uitzendkracht;2020;42.0;38.0;25.0;22.7;26.6;3.0
8280;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2011;15.0;15.0;15.9;15.2;23.3;0.0
8281;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2012;19.0;17.0;18.2;17.2;21.9;1.0
8282;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2013;21.0;19.0;16.8;16.3;21.1;2.0
8283;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2014;20.0;18.0;17.2;16.6;22.2;2.0
8284;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2015;21.0;20.0;18.5;17.7;22.3;1.0
8285;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2016;20.0;19.0;20.7;19.4;24.8;1.0
8286;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2017;23.0;21.0;21.3;19.5;26.5;2.0
8287;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2018;25.0;22.0;19.5;18.1;25.6;2.0
8288;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2019;25.0;23.0;20.0;18.8;27.0;2.0
8289;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer vast, geen vaste uren;2020;17.0;16.0;25.1;22.9;28.3;1.0
8290;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2011;21.0;21.0;12.3;12.9;20.6;1.0
8291;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2012;27.0;26.0;12.9;13.9;19.6;1.0
8292;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2013;29.0;26.0;13.0;14.6;20.4;2.0
8293;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2014;31.0;28.0;13.4;14.7;20.4;2.0
8294;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2015;31.0;29.0;14.4;15.5;21.0;1.0
8295;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2016;33.0;30.0;13.9;15.2;22.4;2.0
8296;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2017;36.0;32.0;14.7;15.4;21.6;4.0
8297;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2018;33.0;30.0;17.5;17.5;23.1;3.0
8298;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2019;32.0;29.0;16.0;17.0;24.7;3.0
8299;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Werknemer tijdelijk, geen vaste uren;2020;27.0;24.0;15.6;16.8;25.2;3.0
8300;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2011;141.0;138.0;21.4;22.6;27.7;3.0
8301;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2012;149.0;145.0;21.0;22.4;27.3;5.0
8302;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2013;165.0;156.0;19.5;20.6;27.1;8.0
8303;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2014;157.0;149.0;19.6;20.7;28.9;8.0
8304;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2015;159.0;152.0;22.1;23.3;28.7;7.0
8305;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2016;154.0;145.0;24.1;25.5;30.4;9.0
8306;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2017;165.0;152.0;28.0;29.3;32.6;14.0
8307;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2018;161.0;151.0;23.9;24.9;32.0;10.0
8308;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2019;159.0;147.0;26.0;27.2;33.0;11.0
8309;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige;2020;194.0;174.0;27.8;30.1;34.3;19.0
8310;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2011;122.0;119.0;22.0;23.3;28.2;2.0
8311;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2012;131.0;127.0;21.4;22.8;27.7;4.0
8312;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2013;138.0;132.0;19.9;21.2;27.5;6.0
8313;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2014;133.0;127.0;20.2;21.4;29.5;7.0
8314;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2015;134.0;129.0;23.2;24.4;29.5;6.0
8315;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2016;131.0;125.0;25.7;27.2;31.4;6.0
8316;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2017;142.0;131.0;29.4;30.8;33.3;11.0
8317;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2018;139.0;131.0;24.4;25.5;32.4;8.0
8318;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2019;137.0;129.0;26.5;27.8;33.3;8.0
8319;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer;2020;167.0;151.0;28.6;31.2;34.7;16.0
8320;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2011;105.0;103.0;19.3;21.0;26.9;2.0
8321;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2012;115.0;112.0;19.0;20.8;26.9;3.0
8322;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2013;120.0;115.0;17.7;19.3;27.0;5.0
8323;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2014;119.0;114.0;18.3;19.8;28.4;6.0
8324;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2015;120.0;116.0;21.0;22.5;28.9;5.0
8325;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2016;114.0;110.0;23.6;25.3;30.6;5.0
8326;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2017;121.0;112.0;26.9;28.6;32.4;9.0
8327;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2018;125.0;118.0;22.0;23.3;31.5;7.0
8328;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2019;124.0;117.0;25.2;26.6;32.3;8.0
8329;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Ondernemer zonder personeel;2020;149.0;135.0;25.8;28.7;33.4;13.0
8330;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2011;;;;;;
8331;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2012;107.0;103.0;20.1;21.8;26.7;4.0
8332;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2013;119.0;113.0;18.9;20.1;27.3;6.0
8333;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2014;115.0;109.0;19.6;21.0;28.7;6.0
8334;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2015;117.0;112.0;22.0;23.3;28.9;5.0
8335;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2016;113.0;108.0;21.4;23.0;29.5;6.0
8336;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2017;120.0;111.0;22.6;24.3;31.0;9.0
8337;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2018;123.0;116.0;23.3;24.3;31.6;8.0
8338;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2019;123.0;114.0;26.7;27.7;32.6;9.0
8339;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-eigen arbeid;2020;147.0;133.0;26.8;29.2;33.5;14.0
8340;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2011;;;;;;
8341;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2012;17.0;17.0;11.6;14.0;26.0;1.0
8342;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2013;18.0;17.0;11.1;13.2;22.8;1.0
8343;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2014;19.0;18.0;10.0;11.6;24.3;1.0
8344;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2015;19.0;18.0;13.3;15.5;24.8;1.0
8345;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2016;16.0;15.0;31.1;33.0;32.3;1.0
8346;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2017;18.0;16.0;49.2;50.4;35.9;2.0
8347;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2018;17.0;16.0;11.6;13.8;26.0;1.0
8348;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2019;17.0;16.0;14.3;17.8;28.0;1.0
8349;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zzp-producten;2020;21.0;19.0;16.1;20.7;29.0;2.0
8350;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2011;9.0;9.0;;;;0.0
8351;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2012;10.0;9.0;;;;0.0
8352;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2013;9.0;9.0;;;;0.0
8353;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2014;9.0;9.0;;;;0.0
8354;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2015;9.0;9.0;;;;0.0
8355;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2016;8.0;7.0;;;;1.0
8356;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2017;6.0;6.0;;;;0.0
8357;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2018;6.0;6.0;;;;0.0
8358;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2019;6.0;5.0;;;;1.0
8359;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Meewerkend gezinslid;2020;8.0;7.0;;;;1.0
8360;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2011;10.0;9.0;;;;0.0
8361;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2012;8.0;8.0;;;;1.0
8362;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2013;17.0;16.0;18.8;18.6;24.5;1.0
8363;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2014;15.0;14.0;;;;1.0
8364;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2015;15.0;15.0;;;;1.0
8365;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2016;15.0;14.0;;;;2.0
8366;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2017;17.0;15.0;;;;2.0
8367;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2018;16.0;14.0;;;;2.0
8368;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2019;15.0;13.0;;;;2.0
8369;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Overige zelfstandige;2020;19.0;17.0;22.6;23.4;29.8;3.0
8370;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2011;17.0;17.0;38.4;37.6;36.3;0.0
8371;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2012;16.0;15.0;38.4;37.5;33.9;0.0
8372;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2013;18.0;17.0;34.4;33.7;31.1;1.0
8373;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2014;14.0;13.0;;;;1.0
8374;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2015;14.0;13.0;;;;1.0
8375;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2016;17.0;15.0;41.0;41.1;37.1;2.0
8376;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2017;21.0;19.0;44.4;44.3;39.1;2.0
8377;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2018;14.0;13.0;;;;1.0
8378;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2019;13.0;12.0;;;;1.0
8379;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige met personeel;2020;18.0;16.0;52.2;52.2;46.2;2.0
8380;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2011;115.0;112.0;19.1;20.7;26.5;2.0
8381;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2012;124.0;120.0;19.0;20.7;26.6;4.0
8382;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2013;137.0;130.0;17.9;19.2;26.7;7.0
8383;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2014;135.0;128.0;18.2;19.7;28.0;7.0
8384;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2015;136.0;130.0;20.8;22.2;28.3;6.0
8385;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2016;130.0;123.0;22.7;24.3;29.8;6.0
8386;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2017;138.0;127.0;25.8;27.5;31.6;11.0
8387;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2018;140.0;132.0;21.8;23.0;30.9;8.0
8388;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2019;140.0;130.0;25.2;26.5;32.0;10.0
8389;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);2020;168.0;152.0;25.5;28.1;33.0;16.0
8390;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2011;0.0;0.0;;;;0.0
8391;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2012;0.0;0.0;;;;0.0
8392;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2013;0.0;0.0;;;;0.0
8393;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2014;0.0;0.0;;;;0.0
8394;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2015;0.0;0.0;;;;0.0
8395;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2016;0.0;0.0;;;;0.0
8396;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2017;0.0;0.0;;;;0.0
8397;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2018;0.0;0.0;;;;0.0
8398;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2019;0.0;0.0;;;;0.0
8399;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;2020;0.0;0.0;;;;0.0
8400;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2011;617.0;605.0;24.9;22.1;24.3;11.0
8401;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2012;641.0;627.0;25.1;22.2;24.1;14.0
8402;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2013;657.0;636.0;25.2;22.2;24.1;20.0
8403;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2014;667.0;636.0;25.9;22.8;25.3;31.0
8404;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2015;666.0;647.0;25.7;23.0;25.8;20.0
8405;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2016;670.0;640.0;26.4;23.5;27.4;30.0
8406;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2017;677.0;634.0;27.5;24.3;28.6;43.0
8407;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2018;711.0;673.0;28.5;25.0;28.6;38.0
8408;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2019;728.0;692.0;29.7;25.9;32.1;36.0
8409;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Totaal;2020;751.0;702.0;31.8;27.7;31.7;49.0
8410;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Werknemer;2011;572.0;562.0;25.4;22.3;24.2;10.0
8411;Totaal mannen en vrouwen;Deeltijd;Leeftijd: 25 tot 35 jaar;Werknemer;2012;590.0;578.0;25.8;22.5;24.2;12.0
