ID;Geslacht;Leeftijden;TypeZorg;Stedelijkheid;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
4642;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2005;29475;16.45;4153;141;23.18
4643;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2006;29395;16.17;4237;144;23.31
4644;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2007;31520;15.49;4568;145;22.45
4645;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2008;31065;15.26;4473;144;21.97
4646;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2009;30125;14.73;4475;149;21.88
4647;Vrouwen;65 tot 80 jaar;0;Matig stedelijk;2010;30315;14.34;4508;149;21.33
4648;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2004;30350;16.39;4205;139;22.72
4649;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2005;28845;15.46;4090;142;21.93
4650;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2006;29430;15.52;4310;146;22.73
4651;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2007;34390;15.12;5042;147;22.17
4652;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2008;34990;14.87;5168;148;21.97
4653;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2009;34370;14.33;5251;153;21.89
4654;Vrouwen;65 tot 80 jaar;0;Weinig stedelijk;2010;35090;14.12;5368;153;21.61
4655;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2004;26490;14.84;3792;143;21.24
4656;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2005;25655;14.2;3752;146;20.76
4657;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2006;25310;14.07;3763;149;20.92
4658;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2007;19240;15.35;2965;154;23.66
4659;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2008;19090;15.09;2940;154;23.24
4660;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2009;19205;14.67;3012;157;23.01
4661;Vrouwen;65 tot 80 jaar;0;Niet stedelijk;2010;18220;14.22;2838;156;22.15
4662;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2004;59155;6.23;5739;97;6.04
4663;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2005;73240;7.63;8028;110;8.37
4664;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2006;76810;7.95;8621;112;8.92
4665;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2007;76515;7.83;8696;114;8.9
4666;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2008;76195;7.66;8765;115;8.82
4667;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2009;75735;7.46;9023;119;8.89
4668;Vrouwen;65 tot 80 jaar;1;Totaal stedelijkheid;2010;73040;7.09;8870;121;8.61
4669;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2004;11590;6.84;1068;92;6.31
4670;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2005;14990;8.98;1650;110;9.88
4671;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2006;16000;9.67;1777;111;10.73
4672;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2007;14080;9.44;1562;111;10.47
4673;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2008;13485;9.05;1507;112;10.11
4674;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2009;14675;9.1;1644;112;10.19
4675;Vrouwen;65 tot 80 jaar;1;Zeer sterk stedelijk;2010;13945;8.54;1624;117;9.95
4676;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2004;17560;7.3;1637;93;6.8
4677;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2005;21495;8.74;2277;106;9.25
4678;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2006;22500;9.01;2464;110;9.87
4679;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2007;23240;8.55;2557;110;9.41
4680;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2008;23310;8.33;2587;111;9.24
4681;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2009;22510;8.09;2604;116;9.35
4682;Vrouwen;65 tot 80 jaar;1;Sterk stedelijk;2010;21555;7.72;2555;119;9.15
4683;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2004;11370;6.45;1092;96;6.2
4684;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2005;13750;7.68;1482;108;8.27
4685;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2006;14215;7.82;1566;110;8.61
4686;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2007;15505;7.62;1760;114;8.65
4687;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2008;15310;7.52;1769;116;8.69
4688;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2009;14555;7.12;1757;121;8.59
4689;Vrouwen;65 tot 80 jaar;1;Matig stedelijk;2010;14420;6.82;1749;121;8.28
4690;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2004;10270;5.55;1041;101;5.62
4691;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2005;12700;6.81;1419;112;7.61
4692;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2006;13400;7.07;1539;115;8.11
4693;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2007;15340;6.74;1817;118;7.99
4694;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2008;15790;6.71;1898;120;8.07
4695;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2009;15630;6.52;1973;126;8.23
4696;Vrouwen;65 tot 80 jaar;1;Weinig stedelijk;2010;15275;6.15;1949;128;7.84
4697;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2004;8365;4.69;901;108;5.05
4698;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2005;10305;5.7;1200;116;6.64
4699;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2006;10695;5.95;1276;119;7.09
4700;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2007;8345;6.66;1000;120;7.98
4701;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2008;8305;6.56;1005;121;7.95
4702;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2009;8365;6.39;1044;125;7.98
4703;Vrouwen;65 tot 80 jaar;1;Niet stedelijk;2010;7845;6.12;992;126;7.74
4704;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2004;8175;0.86;1058;129;1.11
4705;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2005;5750;0.6;732;127;0.76
4706;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2006;6195;0.64;531;86;0.55
4707;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2007;9615;0.98;639;66;0.65
4708;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2008;12840;1.29;778;61;0.78
4709;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2009;14795;1.46;913;62;0.9
4710;Vrouwen;65 tot 80 jaar;2;Totaal stedelijkheid;2010;17330;1.68;1115;64;1.08
4711;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2004;1505;0.89;88;59;0.52
4712;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2005;945;0.57;40;43;0.24
4713;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2006;850;0.51;30;35;0.18
4714;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2007;1110;0.74;40;36;0.26
4715;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2008;1590;1.07;80;50;0.53
4716;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2009;2040;1.27;115;56;0.71
4717;Vrouwen;65 tot 80 jaar;2;Zeer sterk stedelijk;2010;2505;1.53;178;71;1.09
4718;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2004;2105;0.87;188;89;0.78
4719;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2005;1455;0.59;158;108;0.64
4720;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2006;1525;0.61;114;75;0.46
4721;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2007;2535;0.93;102;40;0.37
4722;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2008;3415;1.22;166;48;0.59
4723;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2009;3795;1.36;193;51;0.69
4724;Vrouwen;65 tot 80 jaar;2;Sterk stedelijk;2010;4525;1.62;252;56;0.9
4725;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2004;1490;0.84;235;158;1.33
4726;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2005;1075;0.6;192;179;1.07
4727;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2006;1180;0.65;129;109;0.71
4728;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2007;2070;1.02;154;74;0.76
4729;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2008;2605;1.28;147;56;0.72
4730;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2009;3050;1.49;185;61;0.9
4731;Vrouwen;65 tot 80 jaar;2;Matig stedelijk;2010;3470;1.64;209;60;0.99
4732;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2004;1620;0.88;272;168;1.47
4733;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2005;1115;0.6;126;113;0.67
4734;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2006;1310;0.69;104;79;0.55
4735;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2007;2465;1.08;160;65;0.7
4736;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2008;3380;1.44;207;61;0.88
4737;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2009;3790;1.58;228;60;0.95
4738;Vrouwen;65 tot 80 jaar;2;Weinig stedelijk;2010;4565;1.84;301;66;1.21
4739;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2004;1460;0.82;275;188;1.54
4740;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2005;1160;0.64;216;186;1.19
4741;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2006;1330;0.74;155;116;0.86
4742;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2007;1440;1.15;184;128;1.47
4743;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2008;1850;1.46;179;97;1.42
4744;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2009;2120;1.62;193;91;1.47
4745;Vrouwen;65 tot 80 jaar;2;Niet stedelijk;2010;2265;1.77;174;77;1.36
4746;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2004;12105;1.27;265;22;0.28
4747;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2005;10770;1.12;162;15;0.17
4748;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2006;10980;1.14;176;16;0.18
4749;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2007;9830;1.01;154;16;0.16
4750;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2008;8860;0.89;139;16;0.14
4751;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2009;7405;0.73;117;16;0.11
4752;Vrouwen;65 tot 80 jaar;3;Totaal stedelijkheid;2010;6890;0.67;113;16;0.11
4753;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2004;1610;0.95;30;19;0.18
4754;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2005;1620;0.97;28;17;0.16
4755;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2006;1650;1.0;26;16;0.16
4756;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2007;1260;0.84;22;18;0.15
4757;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2008;1095;0.74;20;18;0.14
4758;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2009;1015;0.63;21;20;0.13
4759;Vrouwen;65 tot 80 jaar;3;Zeer sterk stedelijk;2010;890;0.54;21;23;0.13
4760;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2004;2875;1.19;84;29;0.35
4761;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2005;2685;1.09;42;16;0.17
4762;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2006;2710;1.09;49;18;0.2
4763;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2007;2670;0.98;42;16;0.15
4764;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2008;2525;0.9;38;15;0.14
4765;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2009;2025;0.73;30;15;0.11
4766;Vrouwen;65 tot 80 jaar;3;Sterk stedelijk;2010;1850;0.66;28;15;0.1
4767;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2004;2280;1.29;45;20;0.26
4768;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2005;1955;1.09;29;15;0.16
4769;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2006;1990;1.09;30;15;0.16
4770;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2007;2040;1.0;34;17;0.17
4771;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2008;1810;0.89;29;16;0.14
4772;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2009;1440;0.7;21;15;0.1
4773;Vrouwen;65 tot 80 jaar;3;Matig stedelijk;2010;1385;0.66;21;15;0.1
4774;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2004;2620;1.42;52;20;0.28
4775;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2005;2225;1.19;31;14;0.16
4776;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2006;2335;1.23;36;15;0.19
4777;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2007;2380;1.05;37;15;0.16
4778;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2008;2120;0.9;32;15;0.14
4779;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2009;1800;0.75;28;16;0.12
4780;Vrouwen;65 tot 80 jaar;3;Weinig stedelijk;2010;1770;0.71;29;16;0.12
4781;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2004;2720;1.53;55;20;0.31
4782;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2005;2285;1.26;33;14;0.18
4783;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2006;2295;1.28;36;16;0.2
4784;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2007;1485;1.18;19;13;0.15
4785;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2008;1305;1.03;20;15;0.16
4786;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2009;1130;0.86;16;14;0.12
4787;Vrouwen;65 tot 80 jaar;3;Niet stedelijk;2010;995;0.78;14;14;0.11
4788;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2004;36565;3.85;5073;139;5.34
4789;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2005;19265;2.01;3057;159;3.19
4790;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2006;15975;1.65;2826;177;2.92
4791;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2007;16260;1.66;3182;196;3.26
4792;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2008;20405;2.05;4386;215;4.41
4793;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2009;23395;2.3;5384;230;5.3
4794;Vrouwen;65 tot 80 jaar;4;Totaal stedelijkheid;2010;24670;2.39;5912;240;5.74
4795;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2004;8675;5.12;1174;135;6.93
4796;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2005;4085;2.45;613;150;3.67
4797;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2006;2860;1.73;493;172;2.98
4798;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2007;2185;1.47;425;194;2.85
4799;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2008;2725;1.83;576;211;3.86
4800;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2009;3655;2.26;829;227;5.14
4801;Vrouwen;65 tot 80 jaar;4;Zeer sterk stedelijk;2010;3905;2.39;952;244;5.83
4802;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2004;9805;4.07;1313;134;5.45
4803;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2005;5470;2.22;852;156;3.46
4804;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2006;4500;1.8;800;178;3.21
4805;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2007;4525;1.66;847;187;3.12
4806;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2008;5765;2.06;1172;203;4.19
4807;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2009;6365;2.29;1407;221;5.05
4808;Vrouwen;65 tot 80 jaar;4;Sterk stedelijk;2010;6760;2.42;1553;230;5.56
4809;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2004;6395;3.63;875;137;4.97
4810;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2005;3345;1.87;532;159;2.97
4811;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2006;2890;1.59;506;175;2.78
4812;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2007;3450;1.7;690;200;3.39
4813;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2008;4090;2.01;901;220;4.43
4814;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2009;4705;2.3;1091;232;5.33
4815;Vrouwen;65 tot 80 jaar;4;Matig stedelijk;2010;5065;2.4;1207;238;5.71
4816;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2004;6415;3.47;908;142;4.91
4817;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2005;3440;1.84;569;165;3.05
4818;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2006;3185;1.68;571;179;3.01
4819;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2007;3940;1.73;779;198;3.43
4820;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2008;5025;2.14;1105;220;4.7
4821;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2009;5585;2.33;1324;237;5.52
4822;Vrouwen;65 tot 80 jaar;4;Weinig stedelijk;2010;5885;2.37;1446;246;5.82
4823;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2004;5275;2.95;802;152;4.5
4824;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2005;2925;1.62;491;168;2.72
4825;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2006;2535;1.41;456;180;2.54
4826;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2007;2160;1.73;441;204;3.52
4827;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2008;2800;2.21;632;226;5.0
4828;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2009;3085;2.36;734;238;5.61
4829;Vrouwen;65 tot 80 jaar;4;Niet stedelijk;2010;3060;2.39;753;246;5.88
4830;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2004;6085;0.64;741;122;0.78
4831;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2005;7350;0.77;954;130;0.99
4832;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2006;7565;0.78;1017;134;1.05
4833;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2007;5785;0.59;814;141;0.83
4834;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2008;4110;0.41;586;143;0.59
4835;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2009;3265;0.32;479;147;0.47
4836;Vrouwen;65 tot 80 jaar;5;Totaal stedelijkheid;2010;2760;0.27;414;150;0.4
4837;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2004;1040;0.61;115;111;0.68
4838;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2005;1580;0.95;217;137;1.3
4839;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2006;1580;0.95;206;131;1.25
4840;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2007;1065;0.71;138;129;0.92
4841;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2008;745;0.5;100;135;0.67
4842;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2009;565;0.35;80;142;0.5
4843;Vrouwen;65 tot 80 jaar;5;Zeer sterk stedelijk;2010;470;0.29;72;153;0.44
4844;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2004;1745;0.73;200;114;0.83
4845;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2005;1990;0.81;252;127;1.02
4846;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2006;2160;0.87;293;136;1.18
4847;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2007;1770;0.65;248;140;0.91
4848;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2008;1290;0.46;180;140;0.64
4849;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2009;1000;0.36;147;147;0.53
4850;Vrouwen;65 tot 80 jaar;5;Sterk stedelijk;2010;780;0.28;118;152;0.42
4851;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2004;1090;0.62;128;117;0.73
4852;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2005;1365;0.76;173;127;0.97
4853;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2006;1365;0.75;182;134;1.0
4854;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2007;1125;0.55;163;145;0.8
4855;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2008;755;0.37;108;143;0.53
4856;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2009;575;0.28;86;149;0.42
4857;Vrouwen;65 tot 80 jaar;5;Matig stedelijk;2010;500;0.24;77;154;0.37
4858;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2004;1185;0.64;150;126;0.81
4859;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2005;1300;0.7;166;128;0.89
4860;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2006;1340;0.71;179;133;0.94
4861;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2007;1155;0.51;167;145;0.74
4862;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2008;850;0.36;128;151;0.54
4863;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2009;715;0.3;106;149;0.44
4864;Vrouwen;65 tot 80 jaar;5;Weinig stedelijk;2010;665;0.27;99;148;0.4
4865;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2004;1020;0.57;148;145;0.83
4866;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2005;1115;0.62;146;131;0.81
4867;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2006;1125;0.62;157;139;0.87
4868;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2007;675;0.54;98;146;0.78
4869;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2008;470;0.37;70;147;0.55
4870;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2009;410;0.31;60;146;0.46
4871;Vrouwen;65 tot 80 jaar;5;Niet stedelijk;2010;345;0.27;48;140;0.37
4872;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2004;12700;1.34;1415;111;1.49
4873;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2005;11670;1.22;973;83;1.01
4874;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2006;11110;1.15;998;90;1.03
4875;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2007;13135;1.34;1312;100;1.34
4876;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2008;12525;1.26;1299;104;1.31
4877;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2009;11555;1.14;1256;109;1.24
4878;Vrouwen;65 tot 80 jaar;6;Totaal stedelijkheid;2010;11720;1.14;1300;111;1.26
4879;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2004;2020;1.19;206;102;1.22
4880;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2005;1905;1.14;157;83;0.94
4881;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2006;1830;1.11;154;84;0.93
4882;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2007;1840;1.23;165;90;1.11
4883;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2008;1775;1.19;199;112;1.34
4884;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2009;1495;0.93;177;118;1.1
4885;Vrouwen;65 tot 80 jaar;6;Zeer sterk stedelijk;2010;1480;0.91;189;128;1.16
4886;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2004;3170;1.32;364;115;1.51
4887;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2005;2825;1.15;231;82;0.94
4888;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2006;2765;1.11;251;91;1.01
4889;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2007;3660;1.35;362;99;1.33
4890;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2008;3535;1.26;352;100;1.26
4891;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2009;3150;1.13;332;105;1.19
4892;Vrouwen;65 tot 80 jaar;6;Sterk stedelijk;2010;3120;1.12;332;106;1.19
4893;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2004;2365;1.34;253;107;1.44
4894;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2005;2195;1.23;191;87;1.07
4895;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2006;2060;1.13;180;87;0.99
4896;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2007;2485;1.22;266;107;1.31
4897;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2008;2440;1.2;255;104;1.25
4898;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2009;2410;1.18;254;105;1.24
4899;Vrouwen;65 tot 80 jaar;6;Matig stedelijk;2010;2360;1.12;252;107;1.19
4900;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2004;2555;1.38;289;113;1.56
4901;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2005;2245;1.2;185;82;0.99
4902;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2006;2125;1.12;197;93;1.04
4903;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2007;3270;1.44;310;95;1.36
4904;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2008;3035;1.29;306;101;1.3
4905;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2009;2815;1.17;303;108;1.26
4906;Vrouwen;65 tot 80 jaar;6;Weinig stedelijk;2010;3135;1.26;345;110;1.39
4907;Vrouwen;65 tot 80 jaar;6;Niet stedelijk;2004;2595;1.45;303;117;1.7
4908;Vrouwen;65 tot 80 jaar;6;Niet stedelijk;2005;2500;1.38;209;84;1.16
4909;Vrouwen;65 tot 80 jaar;6;Niet stedelijk;2006;2330;1.3;215;92;1.2
