ID;LandVanUiteindelijkeZeggenschap;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;Patentaanvragers_1;Patentaanvragen_2;AanvragersMetSamenwerkingBuitenland_3;AanvragenMetSamenwerkingBuitenland_4;Patentaanvragers_5;Patentaanvragen_6;AanvragersMetSamenwerkingBuitenland_7;AanvragenMetSamenwerkingBuitenland_8
9541;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2014;15.0;40.0;0.0;0.0;25.0;25.0;0.0;0.0
9542;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2015;20.0;45.0;0.0;0.0;25.0;35.0;0.0;0.0
9543;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2016;20.0;35.0;0.0;0.0;30.0;35.0;0.0;0.0
9544;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2017;20.0;20.0;0.0;0.0;35.0;40.0;0.0;0.0
9545;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2018;15.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9546;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2019;20.0;30.0;0.0;0.0;15.0;25.0;0.0;0.0
9547;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2020;20.0;40.0;0.0;0.0;30.0;40.0;0.0;0.0
9548;Binnenland;62 IT-dienstverlening;Totaal werkzame personen;2021;35.0;45.0;0.0;0.0;45.0;55.0;0.0;0.0
9549;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2013;15.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0
9550;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2014;15.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0
9551;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2015;20.0;30.0;0.0;0.0;25.0;30.0;0.0;0.0
9552;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2016;15.0;15.0;0.0;0.0;30.0;30.0;0.0;0.0
9553;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2017;15.0;20.0;0.0;0.0;30.0;35.0;0.0;0.0
9554;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2018;15.0;20.0;0.0;0.0;15.0;20.0;0.0;0.0
9555;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2019;15.0;15.0;0.0;0.0;15.0;20.0;0.0;0.0
9556;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2020;15.0;15.0;0.0;0.0;25.0;30.0;0.0;0.0
9557;Binnenland;62 IT-dienstverlening;0 tot 50 werkzame personen;2021;25.0;30.0;0.0;0.0;35.0;40.0;0.0;0.0
9558;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2013;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9559;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2014;;;;;0.0;0.0;0.0;0.0
9560;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9561;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2016;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9562;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2017;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9563;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2018;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9564;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2019;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
9565;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2020;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9566;Binnenland;62 IT-dienstverlening;50 tot 250 werkzame personen;2021;5.0;10.0;0.0;0.0;5.0;10.0;0.0;0.0
9567;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2013;0.0;20.0;0.0;5.0;0.0;5.0;0.0;0.0
9568;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2014;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
9569;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2015;0.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0
9570;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2016;0.0;15.0;0.0;0.0;;;;
9571;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2017;0.0;0.0;0.0;0.0;;;;
9572;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2018;0.0;5.0;0.0;0.0;;;;
9573;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2019;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
9574;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2020;5.0;15.0;0.0;0.0;0.0;5.0;0.0;0.0
9575;Binnenland;62 IT-dienstverlening;250 of meer werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
9576;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2013;;;;;;;;
9577;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2014;;;;;;;;
9578;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2015;;;;;;;;
9579;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2016;;;;;;;;
9580;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2017;;;;;;;;
9581;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2018;;;;;;;;
9582;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2019;;;;;;;;
9583;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2020;;;;;;;;
9584;Binnenland;62 IT-dienstverlening;Werkzame personen: onbekend;2021;;;;;;;;
9585;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9586;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2014;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9587;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
9588;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2016;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9589;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9590;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2018;;;;;;;;
9591;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2019;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9592;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2020;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9593;Binnenland;63 Diensten op het gebied van informatie;Totaal werkzame personen;2021;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9594;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9595;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2014;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
9596;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2015;;;;;0.0;0.0;0.0;0.0
9597;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2016;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9598;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2017;;;;;0.0;0.0;0.0;0.0
9599;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2018;;;;;;;;
9600;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2019;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
9601;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9602;Binnenland;63 Diensten op het gebied van informatie;0 tot 50 werkzame personen;2021;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9603;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2013;;;;;;;;
9604;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2014;;;;;;;;
9605;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2015;;;;;;;;
9606;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2016;;;;;;;;
9607;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2017;;;;;;;;
9608;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2018;;;;;;;;
9609;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2019;;;;;;;;
9610;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2020;0.0;0.0;0.0;0.0;;;;
9611;Binnenland;63 Diensten op het gebied van informatie;50 tot 250 werkzame personen;2021;;;;;;;;
9612;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2013;;;;;;;;
9613;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2014;;;;;;;;
9614;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2015;;;;;;;;
9615;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2016;;;;;;;;
9616;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2017;;;;;;;;
9617;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2018;;;;;;;;
9618;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2019;;;;;;;;
9619;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2020;;;;;;;;
9620;Binnenland;63 Diensten op het gebied van informatie;250 of meer werkzame personen;2021;;;;;;;;
9621;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2013;;;;;;;;
9622;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2014;;;;;;;;
9623;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2015;;;;;;;;
9624;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2016;;;;;;;;
9625;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2017;;;;;;;;
9626;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2018;;;;;;;;
9627;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2019;;;;;;;;
9628;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2020;;;;;;;;
9629;Binnenland;63 Diensten op het gebied van informatie;Werkzame personen: onbekend;2021;;;;;;;;
9630;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2013;15.0;20.0;0.0;0.0;35.0;50.0;0.0;0.0
9631;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2014;20.0;25.0;0.0;0.0;25.0;35.0;0.0;0.0
9632;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2015;15.0;30.0;0.0;0.0;30.0;60.0;0.0;0.0
9633;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2016;10.0;15.0;0.0;0.0;20.0;25.0;0.0;0.0
9634;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2017;15.0;15.0;0.0;0.0;25.0;25.0;0.0;0.0
9635;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2018;15.0;15.0;0.0;0.0;20.0;25.0;0.0;0.0
9636;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2019;15.0;30.0;0.0;0.0;25.0;25.0;0.0;0.0
9637;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2020;10.0;10.0;0.0;0.0;20.0;25.0;0.0;0.0
9638;Binnenland;K Financiële dienstverlening;Totaal werkzame personen;2021;15.0;20.0;0.0;0.0;30.0;30.0;0.0;0.0
9639;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2013;15.0;20.0;0.0;0.0;35.0;50.0;0.0;0.0
9640;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2014;15.0;20.0;0.0;0.0;25.0;35.0;0.0;0.0
9641;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2015;15.0;25.0;0.0;0.0;30.0;60.0;0.0;0.0
9642;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2016;10.0;15.0;0.0;0.0;20.0;25.0;0.0;0.0
9643;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2017;10.0;15.0;0.0;0.0;25.0;25.0;0.0;0.0
9644;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2018;15.0;15.0;0.0;0.0;20.0;25.0;0.0;0.0
9645;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2019;15.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9646;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2020;10.0;10.0;0.0;0.0;20.0;20.0;0.0;0.0
9647;Binnenland;K Financiële dienstverlening;0 tot 50 werkzame personen;2021;15.0;15.0;0.0;0.0;30.0;25.0;0.0;0.0
9648;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2013;;;;;;;;
9649;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2014;;;;;;;;
9650;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2015;;;;;;;;
9651;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2016;;;;;;;;
9652;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2017;0.0;0.0;0.0;0.0;;;;
9653;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2018;;;;;;;;
9654;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
9655;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2020;;;;;;;;
9656;Binnenland;K Financiële dienstverlening;50 tot 250 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9657;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9658;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2014;5.0;5.0;0.0;0.0;;;;
9659;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2015;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9660;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2016;;;;;;;;
9661;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9662;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
9663;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9664;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
9665;Binnenland;K Financiële dienstverlening;250 of meer werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9666;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2013;;;;;;;;
9667;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2014;;;;;;;;
9668;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2015;;;;;;;;
9669;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2016;;;;;;;;
9670;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2017;;;;;;;;
9671;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2018;;;;;;;;
9672;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2019;;;;;;;;
9673;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2020;;;;;;;;
9674;Binnenland;K Financiële dienstverlening;Werkzame personen: onbekend;2021;;;;;;;;
9675;Binnenland;64 Bankwezen;Totaal werkzame personen;2013;15.0;15.0;0.0;0.0;30.0;40.0;0.0;0.0
9676;Binnenland;64 Bankwezen;Totaal werkzame personen;2014;20.0;25.0;0.0;0.0;25.0;30.0;0.0;0.0
9677;Binnenland;64 Bankwezen;Totaal werkzame personen;2015;15.0;30.0;0.0;0.0;25.0;55.0;0.0;0.0
9678;Binnenland;64 Bankwezen;Totaal werkzame personen;2016;10.0;10.0;0.0;0.0;20.0;20.0;0.0;0.0
9679;Binnenland;64 Bankwezen;Totaal werkzame personen;2017;15.0;15.0;0.0;0.0;25.0;25.0;0.0;0.0
9680;Binnenland;64 Bankwezen;Totaal werkzame personen;2018;15.0;15.0;0.0;0.0;20.0;20.0;0.0;0.0
9681;Binnenland;64 Bankwezen;Totaal werkzame personen;2019;15.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9682;Binnenland;64 Bankwezen;Totaal werkzame personen;2020;10.0;10.0;0.0;0.0;20.0;20.0;0.0;0.0
9683;Binnenland;64 Bankwezen;Totaal werkzame personen;2021;15.0;15.0;0.0;0.0;30.0;30.0;0.0;0.0
9684;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2013;10.0;15.0;0.0;0.0;25.0;40.0;0.0;0.0
9685;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2014;15.0;20.0;0.0;0.0;25.0;30.0;0.0;0.0
9686;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2015;15.0;25.0;0.0;0.0;25.0;55.0;0.0;0.0
9687;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2016;10.0;10.0;0.0;0.0;20.0;20.0;0.0;0.0
9688;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2017;10.0;10.0;0.0;0.0;25.0;25.0;0.0;0.0
9689;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2018;15.0;15.0;0.0;0.0;20.0;20.0;0.0;0.0
9690;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2019;15.0;30.0;0.0;0.0;20.0;25.0;0.0;0.0
9691;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2020;10.0;10.0;0.0;0.0;20.0;20.0;0.0;0.0
9692;Binnenland;64 Bankwezen;0 tot 50 werkzame personen;2021;15.0;15.0;0.0;0.0;30.0;25.0;0.0;0.0
9693;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2013;;;;;;;;
9694;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2014;;;;;;;;
9695;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2015;;;;;;;;
9696;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2016;;;;;;;;
9697;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2017;0.0;0.0;0.0;0.0;;;;
9698;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2018;;;;;;;;
9699;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2019;;;;;0.0;0.0;0.0;0.0
9700;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2020;;;;;;;;
9701;Binnenland;64 Bankwezen;50 tot 250 werkzame personen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9702;Binnenland;64 Bankwezen;250 of meer werkzame personen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9703;Binnenland;64 Bankwezen;250 of meer werkzame personen;2014;5.0;5.0;0.0;0.0;;;;
9704;Binnenland;64 Bankwezen;250 of meer werkzame personen;2015;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
9705;Binnenland;64 Bankwezen;250 of meer werkzame personen;2016;;;;;;;;
9706;Binnenland;64 Bankwezen;250 of meer werkzame personen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9707;Binnenland;64 Bankwezen;250 of meer werkzame personen;2018;;;;;0.0;0.0;0.0;0.0
9708;Binnenland;64 Bankwezen;250 of meer werkzame personen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9709;Binnenland;64 Bankwezen;250 of meer werkzame personen;2020;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0
9710;Binnenland;64 Bankwezen;250 of meer werkzame personen;2021;;;;;;;;
9711;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2013;;;;;;;;
9712;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2014;;;;;;;;
9713;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2015;;;;;;;;
9714;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2016;;;;;;;;
9715;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2017;;;;;;;;
9716;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2018;;;;;;;;
9717;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2019;;;;;;;;
9718;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2020;;;;;;;;
9719;Binnenland;64 Bankwezen;Werkzame personen: onbekend;2021;;;;;;;;
9720;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2013;;;;;0.0;0.0;0.0;0.0
9721;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2014;;;;;;;;
9722;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2015;;;;;;;;
9723;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2016;;;;;;;;
9724;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2017;;;;;;;;
9725;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2018;;;;;;;;
9726;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2019;;;;;;;;
9727;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2020;;;;;;;;
9728;Binnenland;65 Verzekeraars en pensioenfondsen;Totaal werkzame personen;2021;;;;;;;;
9729;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2013;;;;;0.0;0.0;0.0;0.0
9730;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2014;;;;;;;;
9731;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2015;;;;;;;;
9732;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2016;;;;;;;;
9733;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2017;;;;;;;;
9734;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2018;;;;;;;;
9735;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2019;;;;;;;;
9736;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2020;;;;;;;;
9737;Binnenland;65 Verzekeraars en pensioenfondsen;0 tot 50 werkzame personen;2021;;;;;;;;
9738;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2013;;;;;;;;
9739;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2014;;;;;;;;
9740;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2015;;;;;;;;
9741;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2016;;;;;;;;
9742;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2017;;;;;;;;
9743;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2018;;;;;;;;
9744;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2019;;;;;;;;
9745;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2020;;;;;;;;
9746;Binnenland;65 Verzekeraars en pensioenfondsen;50 tot 250 werkzame personen;2021;;;;;;;;
9747;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2013;;;;;;;;
9748;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2014;;;;;;;;
9749;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2015;;;;;;;;
9750;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2016;;;;;;;;
9751;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2017;;;;;;;;
9752;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2018;;;;;;;;
9753;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2019;;;;;;;;
9754;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2020;;;;;;;;
9755;Binnenland;65 Verzekeraars en pensioenfondsen;250 of meer werkzame personen;2021;;;;;;;;
9756;Binnenland;65 Verzekeraars en pensioenfondsen;Werkzame personen: onbekend;2013;;;;;;;;
9757;Binnenland;65 Verzekeraars en pensioenfondsen;Werkzame personen: onbekend;2014;;;;;;;;
9758;Binnenland;65 Verzekeraars en pensioenfondsen;Werkzame personen: onbekend;2015;;;;;;;;
9759;Binnenland;65 Verzekeraars en pensioenfondsen;Werkzame personen: onbekend;2016;;;;;;;;
9760;Binnenland;65 Verzekeraars en pensioenfondsen;Werkzame personen: onbekend;2017;;;;;;;;
