ID;Geslacht;BedrijfstakkenBranches;Peilmoment;Studiekenmerken;Persoonskenmerken;Perioden;HboTotaal_1;HboVoltijd_2;HboDeeltijd_3;HboTotaal_4;HboVoltijd_5;HboDeeltijd_6;HboTotaal_7;HboTotaalVoltijd_8;HboTotaalDeeltijd_9;HboBachelorTotaal_10;HboBachelorVoltijd_11;HboBachelorDeeltijd_12;HboMasterTotaal_13;HboMasterVoltijd_14;HboMasterDeeltijd_15;HboAssociateDegreeTotaal_16;HboAssociateDegreeVoltijd_17;HboAssociateDegreeDeeltijd_18
9766;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9767;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9768;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9769;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9770;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9771;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2009/'10;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9772;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2010/'11;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9773;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9774;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9775;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: langer dan 7 jaar;Nationaliteit: Overig;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9776;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2006/'07;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9777;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2007/'08;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9778;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9779;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9780;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9781;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9782;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9783;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;0;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9784;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9785;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9786;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9787;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9788;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9789;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9790;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9791;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;1;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9792;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2006/'07;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9793;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9794;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9795;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9796;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9797;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9798;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9799;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;2;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9800;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9801;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2007/'08;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9802;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9803;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9804;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9805;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9806;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9807;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;3;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9808;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9809;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9810;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9811;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9812;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9813;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9814;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9815;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;4;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9816;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9817;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2007/'08;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9818;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9819;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9820;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9821;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9822;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9823;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;5;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9824;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9825;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9826;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9827;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9828;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9829;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9830;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9831;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;6;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9832;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2006/'07;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9833;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2007/'08;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9834;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9835;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9836;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9837;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9838;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9839;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;7;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9840;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9841;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9842;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9843;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9844;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9845;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9846;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9847;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;8;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9848;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9849;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9850;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9851;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9852;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9853;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9854;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9855;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;9;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9856;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2006/'07;;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9857;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2007/'08;;;;0.0;0.0;0.0;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0
9858;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2008/'09;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9859;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2009/'10;;0.0;;0.0;0.0;0.0;;0.0;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
9860;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9861;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9862;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9863;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Nederlands;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9864;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9865;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9866;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9867;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9868;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9869;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2011/'12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9870;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2012/'13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9871;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: EER;2013/'14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9872;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Overig;2006/'07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9873;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Overig;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9874;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Overig;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9875;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Overig;2009/'10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9876;Mannen en vrouwen;A-F Landbouw en nijverheid;2;Studieduur: Onbekend;Nationaliteit: Overig;2010/'11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
