ID;WerknemerWelNietIngezeten;KenmerkenWerknemer;BedrijfstakkenBranchesSBI2008;KenmerkenBaan;MigratieachtergrondNationaliteit;Perioden;BanenWerknemersUitBuitenland_1
9070;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2016 1e kwartaal;0.3
9071;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2016 2e kwartaal;0.3
9072;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2016 3e kwartaal;0.3
9073;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2016 4e kwartaal;0.3
9074;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2016;0.3
9075;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2017 1e kwartaal;0.3
9076;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2017 2e kwartaal;0.3
9077;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2017 3e kwartaal;0.3
9078;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2017 4e kwartaal;0.3
9079;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Midden- en Oost-Europese landen in de EU;2017;0.3
9080;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2010 1e kwartaal;1.6
9081;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2010 2e kwartaal;1.7
9082;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2010 3e kwartaal;1.7
9083;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2010 4e kwartaal;1.8
9084;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2010;1.7
9085;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2011 1e kwartaal;1.9
9086;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2011 2e kwartaal;1.9
9087;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2011 3e kwartaal;1.8
9088;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2011 4e kwartaal;1.9
9089;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2011;1.9
9090;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2012 1e kwartaal;2.0
9091;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2012 2e kwartaal;2.1
9092;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2012 3e kwartaal;2.1
9093;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2012 4e kwartaal;2.1
9094;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2012;2.1
9095;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2013 1e kwartaal;2.2
9096;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2013 2e kwartaal;2.1
9097;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2013 3e kwartaal;2.2
9098;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2013 4e kwartaal;2.2
9099;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2013;2.2
9100;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2014 1e kwartaal;2.3
9101;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2014 2e kwartaal;2.3
9102;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2014 3e kwartaal;2.3
9103;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2014 4e kwartaal;2.4
9104;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2014;2.3
9105;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2015 1e kwartaal;2.5
9106;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2015 2e kwartaal;2.5
9107;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2015 3e kwartaal;2.5
9108;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2015 4e kwartaal;2.5
9109;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2015;2.5
9110;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2016 1e kwartaal;2.6
9111;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2016 2e kwartaal;2.6
9112;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2016 3e kwartaal;2.7
9113;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2016 4e kwartaal;2.8
9114;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2016;2.7
9115;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2017 1e kwartaal;2.6
9116;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2017 2e kwartaal;2.7
9117;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2017 3e kwartaal;2.7
9118;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2017 4e kwartaal;2.6
9119;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Europese Unie (excl. Nederlandse acht...;2017;2.7
9120;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2010 1e kwartaal;1.4
9121;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2010 2e kwartaal;1.4
9122;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2010 3e kwartaal;1.4
9123;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2010 4e kwartaal;1.5
9124;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2010;1.4
9125;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2011 1e kwartaal;1.6
9126;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2011 2e kwartaal;1.5
9127;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2011 3e kwartaal;1.5
9128;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2011 4e kwartaal;1.5
9129;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2011;1.5
9130;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2012 1e kwartaal;1.7
9131;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2012 2e kwartaal;1.7
9132;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2012 3e kwartaal;1.7
9133;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2012 4e kwartaal;1.7
9134;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2012;1.7
9135;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2013 1e kwartaal;1.8
9136;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2013 2e kwartaal;1.7
9137;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2013 3e kwartaal;1.8
9138;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2013 4e kwartaal;1.8
9139;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2013;1.8
9140;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2014 1e kwartaal;1.8
9141;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2014 2e kwartaal;1.9
9142;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2014 3e kwartaal;1.9
9143;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2014 4e kwartaal;1.9
9144;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2014;1.9
9145;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2015 1e kwartaal;1.9
9146;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2015 2e kwartaal;1.9
9147;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2015 3e kwartaal;1.9
9148;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2015 4e kwartaal;1.9
9149;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2015;1.9
9150;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2016 1e kwartaal;2.0
9151;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2016 2e kwartaal;2.0
9152;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2016 3e kwartaal;2.1
9153;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2016 4e kwartaal;2.1
9154;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2016;2.1
9155;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2017 1e kwartaal;2.0
9156;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2017 2e kwartaal;2.0
9157;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2017 3e kwartaal;2.0
9158;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2017 4e kwartaal;2.0
9159;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Overige landen in de Europese Unie;2017;2.0
9160;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2010 1e kwartaal;0.0
9161;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2010 2e kwartaal;0.0
9162;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2010 3e kwartaal;0.0
9163;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2010 4e kwartaal;0.0
9164;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2010;0.0
9165;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2011 1e kwartaal;0.0
9166;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2011 2e kwartaal;0.0
9167;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2011 3e kwartaal;0.0
9168;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2011 4e kwartaal;0.0
9169;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2011;0.0
9170;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2012 1e kwartaal;0.0
9171;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2012 2e kwartaal;0.0
9172;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2012 3e kwartaal;0.0
9173;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2012 4e kwartaal;0.0
9174;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2012;0.0
9175;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2013 1e kwartaal;0.0
9176;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2013 2e kwartaal;0.0
9177;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2013 3e kwartaal;0.0
9178;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2013 4e kwartaal;0.0
9179;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2013;0.0
9180;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2014 1e kwartaal;0.0
9181;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2014 2e kwartaal;0.0
9182;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2014 3e kwartaal;0.0
9183;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2014 4e kwartaal;0.0
9184;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2014;0.0
9185;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2015 1e kwartaal;0.1
9186;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2015 2e kwartaal;0.1
9187;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2015 3e kwartaal;0.1
9188;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2015 4e kwartaal;0.1
9189;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2015;0.1
9190;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2016 1e kwartaal;0.1
9191;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2016 2e kwartaal;0.1
9192;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2016 3e kwartaal;0.1
9193;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2016 4e kwartaal;0.1
9194;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2016;0.1
9195;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2017 1e kwartaal;0.1
9196;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2017 2e kwartaal;0.1
9197;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2017 3e kwartaal;0.1
9198;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2017 4e kwartaal;0.1
9199;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;Oceanië;2017;0.1
9200;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2010 1e kwartaal;0.4
9201;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2010 2e kwartaal;0.4
9202;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2010 3e kwartaal;0.4
9203;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2010 4e kwartaal;0.4
9204;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2010;0.4
9205;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2011 1e kwartaal;0.4
9206;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2011 2e kwartaal;0.4
9207;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2011 3e kwartaal;0.4
9208;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2011 4e kwartaal;0.4
9209;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2011;0.4
9210;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2012 1e kwartaal;0.5
9211;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2012 2e kwartaal;0.4
9212;Totaal banen;Totaal werknemers;A-U Alle economische activiteiten;Uurloon: 50 tot 55 euro;België;2012 3e kwartaal;0.5
