ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
3971;Vrouwen;14;MBO;Cohort 1995;160.0;8.0;35.0;41.0;44.0;46.0;46.0;47.0;8.0;35.0;41.0;44.0;46.0;46.0;47.0;8.0;33.0;39.0;42.0;43.0;44.0;44.0;1.0;3.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;41.0;42.0;46.0;46.0;47.0;48.0;47.0;70.0;58.0;49.0;19.0;13.0;8.0;6.0;7.0;70.0;58.0;49.0;19.0;13.0;8.0;6.0;7.0;69.0;56.0;46.0;18.0;12.0;8.0;6.0;6.0;1.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
3972;Vrouwen;14;MBO;Cohort 1996;160.0;5.0;33.0;39.0;45.0;48.0;50.0;52.0;5.0;33.0;39.0;45.0;48.0;50.0;52.0;5.0;33.0;37.0;43.0;45.0;47.0;48.0;0.0;1.0;2.0;2.0;3.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;37.0;40.0;41.0;39.0;41.0;42.0;44.0;69.0;62.0;55.0;26.0;23.0;14.0;10.0;6.0;69.0;61.0;54.0;25.0;22.0;13.0;9.0;6.0;66.0;58.0;50.0;21.0;19.0;10.0;6.0;5.0;3.0;3.0;4.0;4.0;3.0;3.0;1.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0
3973;Vrouwen;14;MBO;Cohort 1997;220.0;6.0;41.0;50.0;53.0;57.0;59.0;59.0;6.0;41.0;50.0;53.0;57.0;59.0;59.0;6.0;40.0;49.0;52.0;55.0;56.0;56.0;0.0;1.0;1.0;1.0;2.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;33.0;36.0;37.0;37.0;38.0;38.0;36.0;71.0;67.0;57.0;22.0;13.0;9.0;6.0;5.0;71.0;66.0;57.0;22.0;13.0;9.0;5.0;5.0;69.0;64.0;55.0;20.0;11.0;6.0;3.0;3.0;1.0;2.0;3.0;2.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3974;Vrouwen;14;MBO;Cohort 1998;310.0;12.0;47.0;53.0;55.0;57.0;58.0;;12.0;47.0;53.0;55.0;57.0;57.0;;12.0;46.0;52.0;54.0;55.0;56.0;;0.0;1.0;1.0;1.0;1.0;2.0;;0.0;0.0;0.0;0.0;0.0;0.0;;28.0;35.0;36.0;38.0;38.0;39.0;38.0;38.0;72.0;64.0;52.0;15.0;8.0;6.0;5.0;4.0;72.0;64.0;51.0;15.0;8.0;6.0;5.0;4.0;71.0;62.0;49.0;14.0;7.0;4.0;4.0;3.0;1.0;2.0;3.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
3975;Vrouwen;14;MBO;Cohort 1999;330.0;12.0;42.0;49.0;54.0;57.0;;;12.0;42.0;49.0;54.0;56.0;;;12.0;41.0;48.0;53.0;54.0;;;0.0;0.0;1.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;;;31.0;35.0;38.0;37.0;39.0;38.0;39.0;;69.0;62.0;50.0;22.0;12.0;7.0;5.0;;68.0;61.0;50.0;21.0;12.0;7.0;4.0;;67.0;60.0;48.0;19.0;10.0;6.0;4.0;;2.0;1.0;2.0;2.0;1.0;1.0;;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;
3976;Vrouwen;14;MBO;Cohort 2000;470.0;20.0;42.0;49.0;53.0;;;;20.0;42.0;49.0;53.0;;;;20.0;41.0;48.0;52.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;30.0;36.0;37.0;40.0;39.0;40.0;;;70.0;61.0;43.0;19.0;12.0;7.0;;;70.0;61.0;43.0;19.0;12.0;7.0;;;69.0;60.0;41.0;17.0;10.0;5.0;;;1.0;1.0;2.0;2.0;2.0;2.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;
3977;Vrouwen;14;MBO;Cohort 2001;570.0;20.0;46.0;53.0;;;;;20.0;46.0;53.0;;;;;20.0;45.0;52.0;;;;;0.0;1.0;1.0;;;;;0.0;0.0;0.0;;;;;24.0;31.0;34.0;35.0;36.0;;;;76.0;67.0;46.0;19.0;11.0;;;;76.0;66.0;46.0;19.0;11.0;;;;74.0;64.0;44.0;18.0;10.0;;;;2.0;2.0;2.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;0.0;;;
3978;Vrouwen;14;MBO;Cohort 2002;720.0;22.0;46.0;;;;;;22.0;46.0;;;;;;21.0;45.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;27.0;35.0;36.0;37.0;;;;;73.0;63.0;42.0;17.0;;;;;73.0;62.0;42.0;17.0;;;;;71.0;60.0;40.0;15.0;;;;;2.0;3.0;2.0;2.0;;;;;0.0;0.0;0.0;0.0;;;;
3979;Vrouwen;14;MBO;Cohort 2003;790.0;23.0;;;;;;;23.0;;;;;;;23.0;;;;;;;0.0;;;;;;;0.0;;;;;;;27.0;33.0;36.0;;;;;;73.0;64.0;42.0;;;;;;73.0;64.0;42.0;;;;;;71.0;62.0;39.0;;;;;;2.0;2.0;3.0;;;;;;0.0;0.0;0.0;;;;;
3980;Vrouwen;14;MBO;Cohort 2004;720.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.0;36.0;;;;;;;70.0;59.0;;;;;;;70.0;59.0;;;;;;;69.0;58.0;;;;;;;1.0;1.0;;;;;;;0.0;0.0;;;;;;
3981;Vrouwen;14;MBO;Cohort 2005;730.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.0;;;;;;;;70.0;;;;;;;;69.0;;;;;;;;68.0;;;;;;;;1.0;;;;;;;;0.0;;;;;;;
3982;Vrouwen;14;HAVO;Cohort 1995;90.0;13.0;42.0;58.0;63.0;67.0;69.0;70.0;13.0;42.0;58.0;62.0;66.0;67.0;69.0;13.0;41.0;53.0;56.0;60.0;60.0;62.0;0.0;1.0;5.0;6.0;6.0;7.0;7.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;19.0;21.0;26.0;24.0;29.0;27.0;27.0;28.0;79.0;77.0;62.0;34.0;13.0;10.0;6.0;3.0;78.0;76.0;60.0;33.0;12.0;10.0;6.0;3.0;76.0;71.0;55.0;28.0;9.0;8.0;3.0;2.0;2.0;5.0;6.0;5.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
3983;Vrouwen;14;HAVO;Cohort 1996;80.0;5.0;32.0;42.0;43.0;45.0;51.0;51.0;5.0;32.0;42.0;43.0;45.0;51.0;51.0;5.0;30.0;39.0;40.0;42.0;47.0;47.0;0.0;3.0;3.0;3.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;31.0;36.0;43.0;45.0;43.0;43.0;44.0;75.0;68.0;58.0;25.0;13.0;14.0;12.0;5.0;75.0;68.0;58.0;25.0;13.0;14.0;12.0;5.0;74.0;62.0;55.0;23.0;12.0;13.0;10.0;4.0;1.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3984;Vrouwen;14;HAVO;Cohort 1997;80.0;16.0;44.0;53.0;58.0;61.0;62.0;62.0;16.0;44.0;52.0;57.0;60.0;61.0;61.0;16.0;43.0;49.0;55.0;57.0;58.0;58.0;0.0;1.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;23.0;30.0;32.0;34.0;34.0;34.0;34.0;34.0;75.0;62.0;52.0;22.0;13.0;8.0;5.0;4.0;73.0;61.0;51.0;21.0;13.0;8.0;5.0;4.0;68.0;57.0;47.0;18.0;13.0;8.0;5.0;4.0;5.0;4.0;4.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
3985;Vrouwen;14;HAVO;Cohort 1998;130.0;18.0;50.0;57.0;62.0;63.0;65.0;;18.0;50.0;57.0;62.0;63.0;65.0;;18.0;50.0;57.0;62.0;63.0;64.0;;0.0;0.0;0.0;0.0;0.0;1.0;;0.0;0.0;0.0;0.0;0.0;0.0;;22.0;28.0;29.0;29.0;31.0;31.0;32.0;31.0;76.0;65.0;53.0;20.0;12.0;6.0;5.0;4.0;76.0;63.0;51.0;20.0;10.0;6.0;4.0;3.0;76.0;63.0;50.0;18.0;9.0;5.0;3.0;3.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0
3986;Vrouwen;14;HAVO;Cohort 1999;270.0;18.0;50.0;57.0;60.0;61.0;;;18.0;50.0;57.0;60.0;61.0;;;18.0;50.0;56.0;59.0;60.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;26.0;30.0;32.0;34.0;34.0;34.0;34.0;;74.0;68.0;49.0;15.0;10.0;7.0;5.0;;73.0;67.0;48.0;14.0;9.0;6.0;4.0;;72.0;66.0;48.0;14.0;9.0;6.0;4.0;;1.0;1.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
3987;Vrouwen;14;HAVO;Cohort 2000;330.0;20.0;55.0;63.0;66.0;;;;20.0;55.0;63.0;66.0;;;;20.0;55.0;63.0;65.0;;;;0.0;0.0;0.0;1.0;;;;0.0;0.0;0.0;0.0;;;;20.0;23.0;27.0;28.0;29.0;29.0;;;79.0;72.0;53.0;17.0;8.0;5.0;;;79.0;72.0;53.0;17.0;8.0;4.0;;;79.0;71.0;52.0;16.0;7.0;4.0;;;0.0;1.0;1.0;1.0;1.0;0.0;;;0.0;0.0;0.0;0.0;0.0;1.0;;
3988;Vrouwen;14;HAVO;Cohort 2001;300.0;20.0;52.0;58.0;;;;;20.0;52.0;58.0;;;;;20.0;52.0;58.0;;;;;0.0;0.0;0.0;;;;;0.0;0.0;0.0;;;;;22.0;28.0;30.0;32.0;32.0;;;;78.0;69.0;50.0;15.0;10.0;;;;77.0;69.0;49.0;15.0;9.0;;;;77.0;68.0;49.0;14.0;9.0;;;;0.0;0.0;0.0;0.0;1.0;;;;1.0;1.0;1.0;1.0;0.0;;;
3989;Vrouwen;14;HAVO;Cohort 2002;400.0;27.0;53.0;;;;;;27.0;53.0;;;;;;26.0;52.0;;;;;;1.0;1.0;;;;;;0.0;0.0;;;;;;21.0;29.0;30.0;31.0;;;;;79.0;66.0;43.0;16.0;;;;;79.0;66.0;42.0;15.0;;;;;78.0;64.0;42.0;14.0;;;;;1.0;1.0;0.0;1.0;;;;;0.0;0.0;0.0;0.0;;;;
3990;Vrouwen;14;HAVO;Cohort 2003;300.0;21.0;;;;;;;21.0;;;;;;;21.0;;;;;;;0.0;;;;;;;0.0;;;;;;;23.0;30.0;32.0;;;;;;76.0;66.0;47.0;;;;;;76.0;65.0;46.0;;;;;;75.0;64.0;44.0;;;;;;1.0;1.0;1.0;;;;;;1.0;1.0;1.0;;;;;
3991;Vrouwen;14;HAVO;Cohort 2004;190.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;25.0;;;;;;;78.0;68.0;;;;;;;78.0;68.0;;;;;;;78.0;67.0;;;;;;;1.0;1.0;;;;;;;0.0;0.0;;;;;;
3992;Vrouwen;14;HAVO;Cohort 2005;170.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.0;;;;;;;;74.0;;;;;;;;74.0;;;;;;;;73.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
3993;Vrouwen;14;VWO;Cohort 1995;70.0;17.0;45.0;52.0;55.0;59.0;59.0;59.0;16.0;43.0;51.0;54.0;57.0;57.0;57.0;16.0;39.0;46.0;49.0;51.0;51.0;51.0;0.0;4.0;4.0;4.0;6.0;6.0;6.0;1.0;1.0;1.0;1.0;3.0;3.0;3.0;20.0;32.0;33.0;36.0;39.0;35.0;36.0;38.0;78.0;61.0;49.0;19.0;9.0;10.0;4.0;3.0;78.0;59.0;48.0;19.0;9.0;9.0;4.0;3.0;77.0;57.0;43.0;17.0;7.0;6.0;3.0;1.0;1.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
3994;Vrouwen;14;VWO;Cohort 1996;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3995;Vrouwen;14;VWO;Cohort 1997;60.0;15.0;34.0;43.0;44.0;52.0;54.0;54.0;15.0;34.0;43.0;44.0;48.0;49.0;49.0;15.0;34.0;43.0;44.0;46.0;48.0;48.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;16.0;30.0;33.0;34.0;33.0;38.0;39.0;43.0;84.0;66.0;52.0;31.0;25.0;18.0;8.0;3.0;80.0;61.0;44.0;23.0;16.0;10.0;7.0;3.0;75.0;57.0;43.0;21.0;16.0;10.0;7.0;2.0;5.0;3.0;2.0;2.0;0.0;0.0;2.0;0.0;3.0;5.0;8.0;8.0;8.0;8.0;2.0;0.0
3996;Vrouwen;14;VWO;Cohort 1998;80.0;35.0;59.0;66.0;73.0;73.0;75.0;;35.0;58.0;65.0;72.0;72.0;73.0;;35.0;58.0;65.0;72.0;72.0;73.0;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;1.0;1.0;;14.0;18.0;18.0;20.0;19.0;22.0;23.0;23.0;86.0;69.0;47.0;20.0;14.0;5.0;4.0;2.0;83.0;67.0;45.0;19.0;13.0;5.0;4.0;2.0;83.0;66.0;43.0;18.0;12.0;4.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0
3997;Vrouwen;14;VWO;Cohort 1999;130.0;21.0;49.0;62.0;65.0;67.0;;;21.0;49.0;62.0;65.0;65.0;;;21.0;49.0;62.0;65.0;65.0;;;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;1.0;2.0;;;20.0;24.0;28.0;28.0;27.0;29.0;28.0;;80.0;73.0;51.0;23.0;11.0;6.0;5.0;;79.0;71.0;50.0;22.0;10.0;5.0;5.0;;79.0;71.0;50.0;22.0;9.0;4.0;4.0;;0.0;0.0;0.0;0.0;1.0;2.0;;2.0;1.0;2.0;2.0;2.0;2.0;1.0;0.0;
3998;Vrouwen;14;VWO;Cohort 2000;160.0;25.0;49.0;58.0;60.0;;;;25.0;49.0;58.0;60.0;;;;25.0;49.0;57.0;58.0;;;;0.0;0.0;1.0;1.0;;;;0.0;0.0;0.0;0.0;;;;18.0;26.0;27.0;30.0;31.0;33.0;;;79.0;68.0;48.0;21.0;11.0;8.0;;;78.0;67.0;47.0;21.0;11.0;7.0;;;77.0;65.0;46.0;20.0;11.0;7.0;;;1.0;2.0;1.0;1.0;0.0;0.0;;;1.0;1.0;1.0;0.0;1.0;1.0;;
3999;Vrouwen;14;VWO;Cohort 2001;160.0;27.0;55.0;61.0;;;;;27.0;54.0;60.0;;;;;27.0;54.0;59.0;;;;;0.0;0.0;1.0;;;;;0.0;1.0;1.0;;;;;20.0;23.0;27.0;29.0;31.0;;;;77.0;68.0;46.0;16.0;8.0;;;;76.0;66.0;44.0;15.0;7.0;;;;76.0;65.0;43.0;14.0;7.0;;;;0.0;1.0;1.0;1.0;0.0;;;;1.0;2.0;2.0;1.0;1.0;;;
4000;Vrouwen;14;VWO;Cohort 2002;210.0;36.0;57.0;;;;;;35.0;56.0;;;;;;35.0;56.0;;;;;;0.0;0.0;;;;;;0.0;0.0;;;;;;16.0;21.0;25.0;28.0;;;;;83.0;72.0;39.0;15.0;;;;;82.0;71.0;39.0;15.0;;;;;81.0;70.0;38.0;14.0;;;;;0.0;1.0;1.0;1.0;;;;;1.0;1.0;0.0;0.0;;;;
4001;Vrouwen;14;VWO;Cohort 2003;160.0;38.0;;;;;;;35.0;;;;;;;35.0;;;;;;;0.0;;;;;;;3.0;;;;;;;17.0;23.0;27.0;;;;;;83.0;66.0;35.0;;;;;;79.0;63.0;32.0;;;;;;79.0;63.0;32.0;;;;;;1.0;0.0;0.0;;;;;;3.0;3.0;3.0;;;;;
4002;Vrouwen;14;VWO;Cohort 2004;130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.0;32.0;;;;;;;77.0;61.0;;;;;;;73.0;59.0;;;;;;;73.0;59.0;;;;;;;0.0;0.0;;;;;;;5.0;2.0;;;;;;
4003;Vrouwen;14;VWO;Cohort 2005;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;;;;;;;78.0;;;;;;;;75.0;;;;;;;;74.0;;;;;;;;1.0;;;;;;;;3.0;;;;;;;
4004;Vrouwen;14;Overige vooropleidingen;Cohort 1995;560.0;35.0;53.0;61.0;64.0;65.0;66.0;66.0;34.0;52.0;60.0;63.0;65.0;65.0;65.0;34.0;51.0;57.0;60.0;62.0;62.0;62.0;0.0;2.0;2.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;21.0;28.0;30.0;30.0;31.0;31.0;31.0;30.0;73.0;51.0;35.0;16.0;8.0;6.0;4.0;4.0;72.0;50.0;35.0;16.0;8.0;5.0;3.0;4.0;71.0;49.0;31.0;15.0;7.0;5.0;3.0;3.0;1.0;2.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4005;Vrouwen;14;Overige vooropleidingen;Cohort 1996;560.0;41.0;53.0;60.0;63.0;66.0;67.0;68.0;41.0;52.0;59.0;63.0;65.0;66.0;67.0;40.0;51.0;57.0;61.0;63.0;64.0;65.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;19.0;26.0;28.0;29.0;30.0;30.0;31.0;30.0;67.0;46.0;31.0;18.0;10.0;7.0;4.0;3.0;66.0;46.0;30.0;17.0;10.0;6.0;3.0;2.0;65.0;43.0;28.0;16.0;9.0;6.0;3.0;2.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
4006;Vrouwen;14;Overige vooropleidingen;Cohort 1997;540.0;34.0;50.0;55.0;58.0;59.0;60.0;61.0;33.0;50.0;54.0;57.0;58.0;59.0;59.0;33.0;49.0;53.0;55.0;56.0;57.0;58.0;0.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;24.0;30.0;34.0;35.0;36.0;36.0;36.0;37.0;70.0;48.0;32.0;14.0;9.0;7.0;5.0;3.0;69.0;47.0;31.0;14.0;8.0;6.0;4.0;2.0;66.0;45.0;29.0;12.0;7.0;5.0;3.0;2.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4007;Vrouwen;14;Overige vooropleidingen;Cohort 1998;880.0;41.0;56.0;62.0;64.0;65.0;66.0;;40.0;55.0;61.0;64.0;65.0;66.0;;40.0;55.0;61.0;63.0;63.0;64.0;;0.0;0.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;;21.0;27.0;30.0;31.0;31.0;31.0;32.0;32.0;74.0;47.0;29.0;13.0;7.0;5.0;3.0;2.0;74.0;47.0;29.0;13.0;6.0;4.0;3.0;2.0;74.0;46.0;28.0;12.0;5.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4008;Vrouwen;14;Overige vooropleidingen;Cohort 1999;1230.0;41.0;55.0;61.0;64.0;65.0;;;41.0;55.0;61.0;63.0;65.0;;;40.0;54.0;60.0;62.0;63.0;;;0.0;1.0;1.0;1.0;1.0;;;0.0;1.0;1.0;1.0;1.0;;;21.0;28.0;30.0;30.0;32.0;32.0;31.0;;73.0;46.0;29.0;14.0;7.0;4.0;3.0;;73.0;45.0;29.0;13.0;6.0;4.0;3.0;;72.0;45.0;28.0;12.0;6.0;3.0;2.0;;0.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;
4009;Vrouwen;14;Overige vooropleidingen;Cohort 2000;1310.0;41.0;56.0;61.0;64.0;;;;41.0;56.0;60.0;63.0;;;;41.0;56.0;60.0;62.0;;;;0.0;0.0;1.0;1.0;;;;1.0;1.0;1.0;1.0;;;;23.0;28.0;30.0;31.0;32.0;32.0;;;72.0;47.0;29.0;12.0;7.0;5.0;;;72.0;47.0;28.0;12.0;6.0;4.0;;;71.0;46.0;27.0;11.0;6.0;4.0;;;0.0;1.0;1.0;0.0;0.0;0.0;;;0.0;1.0;1.0;1.0;0.0;0.0;;
4010;Vrouwen;14;Overige vooropleidingen;Cohort 2001;1150.0;41.0;56.0;60.0;;;;;41.0;56.0;60.0;;;;;40.0;55.0;59.0;;;;;0.0;0.0;1.0;;;;;0.0;0.0;1.0;;;;;24.0;30.0;33.0;33.0;34.0;;;;71.0;48.0;27.0;11.0;6.0;;;;71.0;47.0;26.0;10.0;6.0;;;;70.0;46.0;25.0;10.0;5.0;;;;1.0;1.0;0.0;0.0;0.0;;;;1.0;1.0;1.0;1.0;0.0;;;
4011;Vrouwen;14;Overige vooropleidingen;Cohort 2002;1460.0;38.0;54.0;;;;;;38.0;53.0;;;;;;37.0;52.0;;;;;;1.0;1.0;;;;;;0.0;1.0;;;;;;22.0;30.0;33.0;34.0;;;;;74.0;49.0;29.0;12.0;;;;;74.0;48.0;28.0;12.0;;;;;73.0;47.0;27.0;11.0;;;;;1.0;1.0;1.0;0.0;;;;;0.0;1.0;1.0;0.0;;;;
4012;Vrouwen;14;Overige vooropleidingen;Cohort 2003;1550.0;40.0;;;;;;;40.0;;;;;;;40.0;;;;;;;0.0;;;;;;;1.0;;;;;;;22.0;29.0;32.0;;;;;;76.0;51.0;28.0;;;;;;75.0;50.0;27.0;;;;;;75.0;50.0;27.0;;;;;;0.0;0.0;1.0;;;;;;0.0;1.0;0.0;;;;;
4013;Vrouwen;14;Overige vooropleidingen;Cohort 2004;1130.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.0;32.0;;;;;;;72.0;44.0;;;;;;;71.0;43.0;;;;;;;71.0;42.0;;;;;;;0.0;1.0;;;;;;;1.0;0.0;;;;;;
4014;Vrouwen;14;Overige vooropleidingen;Cohort 2005;990.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.0;;;;;;;;74.0;;;;;;;;73.0;;;;;;;;72.0;;;;;;;;1.0;;;;;;;;1.0;;;;;;;
4015;Vrouwen;2;Totaal vooropleiding;Cohort 1995;200.0;7.0;15.0;46.0;52.0;52.0;54.0;54.0;5.0;13.0;43.0;49.0;50.0;50.0;51.0;5.0;12.0;41.0;47.0;48.0;48.0;48.0;0.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;3.0;3.0;3.0;3.0;23.0;33.0;38.0;42.0;42.0;43.0;44.0;43.0;74.0;64.0;55.0;43.0;13.0;5.0;4.0;3.0;73.0;62.0;53.0;42.0;12.0;4.0;3.0;2.0;72.0;59.0;51.0;40.0;11.0;3.0;2.0;0.0;0.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0
4016;Vrouwen;2;Totaal vooropleiding;Cohort 1996;220.0;3.0;13.0;38.0;51.0;54.0;55.0;55.0;3.0;13.0;38.0;51.0;54.0;55.0;55.0;2.0;12.0;38.0;50.0;54.0;55.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;29.0;35.0;38.0;39.0;41.0;42.0;41.0;80.0;70.0;63.0;49.0;23.0;8.0;4.0;4.0;80.0;69.0;62.0;49.0;23.0;8.0;4.0;3.0;79.0;69.0;62.0;48.0;22.0;7.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4017;Vrouwen;2;Totaal vooropleiding;Cohort 1997;210.0;5.0;18.0;44.0;52.0;54.0;56.0;58.0;3.0;16.0;41.0;49.0;51.0;52.0;54.0;3.0;15.0;40.0;48.0;50.0;51.0;53.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;2.0;3.0;3.0;3.0;3.0;4.0;17.0;29.0;34.0;38.0;39.0;37.0;40.0;39.0;81.0;68.0;61.0;44.0;18.0;11.0;6.0;5.0;80.0;66.0;58.0;42.0;17.0;10.0;5.0;5.0;78.0;65.0;57.0;41.0;15.0;7.0;4.0;2.0;3.0;1.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;2.0;3.0;2.0;1.0;1.0;0.0;0.0
4018;Vrouwen;2;Totaal vooropleiding;Cohort 1998;230.0;6.0;27.0;46.0;55.0;59.0;60.0;;5.0;25.0;44.0;53.0;56.0;56.0;;5.0;25.0;44.0;52.0;55.0;55.0;;0.0;0.0;1.0;1.0;1.0;1.0;;0.0;2.0;2.0;2.0;3.0;3.0;;14.0;26.0;30.0;33.0;37.0;37.0;37.0;37.0;83.0;71.0;65.0;40.0;17.0;9.0;3.0;3.0;81.0;67.0;62.0;38.0;16.0;7.0;3.0;3.0;79.0;65.0;59.0;35.0;14.0;5.0;1.0;1.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;2.0;3.0;3.0;2.0;2.0;2.0;0.0;0.0
