ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangOntwikkelen;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
9661;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2014;30
9662;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2015;28
9663;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2016;27
9664;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2017;28
9665;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2018;24
9666;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2019;26
9667;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2020;26
9668;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2021;29
9669;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2022;26
9670;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2023;29
9671;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Deelname leven lang ontwikkelen;2024;31
9672;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2013;7
9673;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2014;9
9674;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2015;8
9675;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2016;7
9676;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2017;9
9677;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2018;7
9678;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2019;7
9679;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2020;8
9680;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2021;4
9681;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2022;7
9682;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2023;7
9683;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt formeel onderwijs;2024;8
9684;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2013;18
9685;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2014;21
9686;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2015;20
9687;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2016;20
9688;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2017;19
9689;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2018;17
9690;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2019;19
9691;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2020;18
9692;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2021;25
9693;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2022;20
9694;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2023;21
9695;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt niet-formeel onderwijs;2024;23
9696;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2013;267
9697;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2014;263
9698;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2015;250
9699;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2016;249
9700;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2017;238
9701;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2018;227
9702;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2019;233
9703;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2020;227
9704;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2021;214
9705;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2022;189
9706;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2023;203
9707;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Volgt geen formeel onderwijs;2024;206
9708;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2013;249
9709;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2014;242
9710;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2015;230
9711;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2016;229
9712;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2017;220
9713;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2018;210
9714;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2019;214
9715;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2020;209
9716;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2021;189
9717;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2022;169
9718;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2023;182
9719;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: minder dan 12 uur per week;Geen deelname leven lang ontwikkelen;2024;183
9720;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2013;234
9721;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2014;235
9722;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2015;233
9723;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2016;239
9724;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2017;240
9725;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2018;240
9726;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2019;226
9727;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2020;211
9728;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2021;273
9729;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2022;244
9730;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2023;247
9731;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Totaal;2024;243
9732;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2013;31
9733;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2014;29
9734;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2015;31
9735;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2016;36
9736;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2017;34
9737;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2018;31
9738;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2019;35
9739;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2020;28
9740;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2021;47
9741;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2022;44
9742;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2023;42
9743;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Deelname leven lang ontwikkelen;2024;44
9744;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2013;8
9745;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2014;7
9746;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2015;7
9747;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2016;9
9748;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2017;8
9749;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2018;6
9750;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2019;8
9751;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2020;6
9752;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2021;9
9753;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2022;9
9754;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2023;9
9755;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt formeel onderwijs;2024;8
9756;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2013;23
9757;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2014;22
9758;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2015;24
9759;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2016;28
9760;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2017;25
9761;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2018;25
9762;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2019;26
9763;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2020;22
9764;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2021;37
9765;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2022;35
9766;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2023;33
9767;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt niet-formeel onderwijs;2024;35
9768;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2013;227
9769;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2014;228
9770;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2015;226
9771;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2016;231
9772;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2017;232
9773;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2018;234
9774;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2019;217
9775;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2020;205
9776;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2021;264
9777;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2022;235
9778;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2023;238
9779;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Volgt geen formeel onderwijs;2024;235
9780;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2013;204
9781;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2014;206
9782;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2015;202
9783;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2016;203
9784;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2017;206
9785;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2018;209
9786;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2019;191
9787;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2020;183
9788;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2021;226
9789;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2022;200
9790;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2023;205
9791;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 12 tot 20 uur per week;Geen deelname leven lang ontwikkelen;2024;200
9792;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2013;551
9793;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2014;545
9794;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2015;568
9795;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2016;570
9796;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2017;595
9797;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2018;624
9798;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2019;631
9799;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2020;639
9800;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2021;628
9801;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2022;631
9802;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2023;646
9803;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Totaal;2024;654
9804;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2013;89
9805;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2014;97
9806;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2015;105
9807;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2016;106
9808;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2017;103
9809;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2018;107
9810;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2019;112
9811;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2020;98
9812;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2021;152
9813;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2022;143
9814;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2023;146
9815;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Deelname leven lang ontwikkelen;2024;151
9816;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2013;26
9817;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2014;26
9818;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2015;26
9819;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2016;25
9820;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2017;25
9821;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2018;25
9822;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2019;30
9823;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2020;26
9824;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2021;31
9825;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2022;27
9826;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2023;33
9827;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt formeel onderwijs;2024;28
9828;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2013;64
9829;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2014;71
9830;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2015;80
9831;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2016;81
9832;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2017;78
9833;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2018;82
9834;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2019;82
9835;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2020;72
9836;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2021;121
9837;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2022;117
9838;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2023;113
9839;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt niet-formeel onderwijs;2024;122
9840;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt geen formeel onderwijs;2013;525
9841;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt geen formeel onderwijs;2014;518
9842;Totaal mannen en vrouwen;45 tot 75 jaar;Arbeidsduur: 20 tot 28 uur per week;Volgt geen formeel onderwijs;2015;542
