ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;CaribischNederland;Perioden;WerkzameBeroepsbevolking_1
7354;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2020;40
7355;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Bonaire;2022;60
7356;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2012;0
7357;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2014;0
7358;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2016;0
7359;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2018;10
7360;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2020;0
7361;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Sint-Eustatius;2022;0
7362;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2012;0
7363;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2014;0
7364;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2016;10
7365;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2018;0
7366;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2020;0
7367;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;S Overige dienstverlening;Saba;2022;10
7368;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2012;10
7369;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2014;50
7370;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2016;40
7371;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2018;40
7372;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2020;30
7373;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Caribisch Nederland;2022;70
7374;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2012;0
7375;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2014;20
7376;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2016;30
7377;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2018;20
7378;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2020;30
7379;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Bonaire;2022;70
7380;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2012;10
7381;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2014;20
7382;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2016;0
7383;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2018;20
7384;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2020;0
7385;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Sint-Eustatius;2022;0
7386;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2012;0
7387;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2014;10
7388;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2016;0
7389;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2018;0
7390;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2020;0
7391;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;T Huishoudens;Saba;2022;0
7392;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2012;0
7393;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2014;0
7394;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2016;0
7395;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2018;0
7396;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2020;0
7397;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Caribisch Nederland;2022;0
7398;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2012;0
7399;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2014;0
7400;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2016;0
7401;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2018;0
7402;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2020;0
7403;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Bonaire;2022;0
7404;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2012;0
7405;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2014;0
7406;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2016;0
7407;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2018;0
7408;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2020;0
7409;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Sint-Eustatius;2022;0
7410;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2012;0
7411;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2014;0
7412;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2016;0
7413;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2018;0
7414;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2020;0
7415;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;U Extraterritoriale organisaties;Saba;2022;0
7416;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2012;30
7417;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2014;80
7418;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2016;40
7419;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2018;70
7420;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2020;100
7421;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Caribisch Nederland;2022;10
7422;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2012;20
7423;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2014;50
7424;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2016;40
7425;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2018;60
7426;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2020;80
7427;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Bonaire;2022;0
7428;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2012;0
7429;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2014;20
7430;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2016;0
7431;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2018;10
7432;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2020;10
7433;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Sint-Eustatius;2022;10
7434;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2012;0
7435;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2014;10
7436;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2016;0
7437;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2018;0
7438;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2020;0
7439;Totaal mannen en vrouwen;Leeftijd: 55 tot 65 jaar;SBI-code onbekend;Saba;2022;0
7440;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2012;250
7441;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2014;370
7442;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2016;330
7443;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2018;500
7444;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2020;520
7445;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Caribisch Nederland;2022;470
7446;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2012;160
7447;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2014;250
7448;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2016;260
7449;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2018;370
7450;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2020;430
7451;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Bonaire;2022;340
7452;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2012;50
7453;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2014;100
7454;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2016;40
7455;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2018;70
7456;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2020;50
7457;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Sint-Eustatius;2022;100
7458;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2012;40
7459;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2014;30
7460;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2016;30
7461;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2018;60
7462;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2020;40
7463;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;A-U Alle economische activiteiten;Saba;2022;30
7464;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2012;10
7465;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2014;50
7466;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2016;10
7467;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2018;10
7468;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2020;30
7469;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Caribisch Nederland;2022;70
7470;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2012;0
7471;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2014;20
7472;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2016;0
7473;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2018;10
7474;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2020;30
7475;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Bonaire;2022;40
7476;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2012;10
7477;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2014;20
7478;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2016;10
7479;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2018;0
7480;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2020;10
7481;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Sint-Eustatius;2022;30
7482;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2012;0
7483;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2014;0
7484;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2016;0
7485;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2018;0
7486;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2020;0
7487;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-E Nijverheid (geen bouw) en energie;Saba;2022;10
7488;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2012;50
7489;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2014;70
7490;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2016;70
7491;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2018;110
7492;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2020;130
7493;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Caribisch Nederland;2022;160
7494;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2012;10
7495;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2014;50
7496;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2016;50
7497;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2018;80
7498;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2020;100
7499;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Bonaire;2022;100
7500;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2012;40
7501;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2014;20
7502;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2016;10
7503;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2018;10
7504;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2020;20
7505;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Sint-Eustatius;2022;50
7506;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2012;0
7507;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2014;0
7508;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2016;10
7509;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2018;10
7510;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2020;10
7511;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;B-F Nijverheid en energie;Saba;2022;10
7512;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2012;80
7513;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2014;100
7514;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2016;90
7515;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2018;220
7516;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2020;190
7517;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Caribisch Nederland;2022;130
7518;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2012;80
7519;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2014;70
7520;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2016;80
7521;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2018;170
7522;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2020;160
7523;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Bonaire;2022;110
7524;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2012;0
7525;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2014;20
7526;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2016;10
7527;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2018;30
7528;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2020;20
7529;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Sint-Eustatius;2022;20
7530;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2012;0
7531;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2014;10
7532;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2016;10
7533;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2018;20
7534;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2020;10
7535;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-I Handel, vervoer en horeca;Saba;2022;10
7536;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2012;140
7537;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2014;160
7538;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2016;130
7539;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2018;280
7540;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2020;260
7541;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Caribisch Nederland;2022;210
7542;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2012;120
7543;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2014;110
7544;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2016;110
7545;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2018;220
7546;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2020;220
7547;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Bonaire;2022;170
7548;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2012;10
7549;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2014;40
7550;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2016;10
7551;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2018;40
7552;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2020;20
7553;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Sint-Eustatius;2022;30
7554;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2012;10
7555;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2014;10
7556;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2016;10
7557;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2018;20
7558;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2020;10
7559;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;G-N Commerciële dienstverlening;Saba;2022;10
7560;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;M-N Zakelijke dienstverlening;Caribisch Nederland;2012;60
7561;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;M-N Zakelijke dienstverlening;Caribisch Nederland;2014;50
7562;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;M-N Zakelijke dienstverlening;Caribisch Nederland;2016;40
7563;Totaal mannen en vrouwen;Leeftijd: 65 tot 75 jaar;M-N Zakelijke dienstverlening;Caribisch Nederland;2018;40
