ID;Regions;Periods;BusinessRelatedOvernightStays_1
5526;Rotterdam;2022 April;90
5527;Rotterdam;2022 May;100
5528;Rotterdam;2022 June;100
5529;Rotterdam;2022 2nd quarter;300
5530;Rotterdam;2022 July;80
5531;Rotterdam;2022 August;80
5532;Rotterdam;2022 September;100
5533;Rotterdam;2022 3rd quarter;270
5534;Rotterdam;2022 October;110
5535;Rotterdam;2022 November;80
5536;Rotterdam;2022 December;70
5537;Rotterdam;2022 4th quarter;250
5538;Rotterdam;2022;950
5539;Rotterdam;2023 January;60
5540;Rotterdam;2023 February;60
5541;Rotterdam;2023 March;70
5542;Rotterdam;2023 1st quarter;190
5543;Rotterdam;2023 April;80
5544;Rotterdam;2023 May;80
5545;Rotterdam;2023 June;70
5546;Rotterdam;2023 2nd quarter;240
5547;Rotterdam;2023 July;60
5548;Rotterdam;2023 August;70
5549;Rotterdam;2023 September;80
5550;Rotterdam;2023 3rd quarter;210
5551;Rotterdam;2023 October;80
5552;Rotterdam;2023 November;70
5553;Rotterdam;2023 December;50
5554;Rotterdam;2023 4th quarter;200
5555;Rotterdam;2023;850
5556;Rotterdam;2024 January;50
5557;Rotterdam;2024 February;50
5558;Rotterdam;2024 March;70
5559;Rotterdam;2024 1st quarter;170
5560;Rotterdam;2024 April;70
5561;Rotterdam;2024 May;80
5562;Rotterdam;2024 June;70
5563;Rotterdam;2024 2nd quarter;220
5564;Rotterdam;2024 July;50
5565;Rotterdam;2024 August;50
5566;Rotterdam;2024 September;60
5567;Rotterdam;2024 3rd quarter;160
5568;Rotterdam;2024 October;60
5569;Rotterdam;2024 November;60
5570;Rotterdam;2024 December;40
5571;Rotterdam;2024 4th quarter;160
5572;Rotterdam;2024;720
5573;Rotterdam;2025 January;80
5574;Rotterdam;2025 February;60
5575;'s-Gravenhage (The Hague);2012 January;40
5576;'s-Gravenhage (The Hague);2012 February;40
5577;'s-Gravenhage (The Hague);2012 March;50
5578;'s-Gravenhage (The Hague);2012 1st quarter;130
5579;'s-Gravenhage (The Hague);2012 April;70
5580;'s-Gravenhage (The Hague);2012 May;70
5581;'s-Gravenhage (The Hague);2012 June;70
5582;'s-Gravenhage (The Hague);2012 2nd quarter;200
5583;'s-Gravenhage (The Hague);2012 July;50
5584;'s-Gravenhage (The Hague);2012 August;60
5585;'s-Gravenhage (The Hague);2012 September;60
5586;'s-Gravenhage (The Hague);2012 3rd quarter;170
5587;'s-Gravenhage (The Hague);2012 October;60
5588;'s-Gravenhage (The Hague);2012 November;50
5589;'s-Gravenhage (The Hague);2012 December;40
5590;'s-Gravenhage (The Hague);2012 4th quarter;150
5591;'s-Gravenhage (The Hague);2012;650
5592;'s-Gravenhage (The Hague);2013 January;40
5593;'s-Gravenhage (The Hague);2013 February;40
5594;'s-Gravenhage (The Hague);2013 March;50
5595;'s-Gravenhage (The Hague);2013 1st quarter;140
5596;'s-Gravenhage (The Hague);2013 April;60
5597;'s-Gravenhage (The Hague);2013 May;70
5598;'s-Gravenhage (The Hague);2013 June;60
5599;'s-Gravenhage (The Hague);2013 2nd quarter;190
5600;'s-Gravenhage (The Hague);2013 July;60
5601;'s-Gravenhage (The Hague);2013 August;60
5602;'s-Gravenhage (The Hague);2013 September;60
5603;'s-Gravenhage (The Hague);2013 3rd quarter;180
5604;'s-Gravenhage (The Hague);2013 October;60
5605;'s-Gravenhage (The Hague);2013 November;50
5606;'s-Gravenhage (The Hague);2013 December;40
5607;'s-Gravenhage (The Hague);2013 4th quarter;150
5608;'s-Gravenhage (The Hague);2013;660
5609;'s-Gravenhage (The Hague);2014 January;40
5610;'s-Gravenhage (The Hague);2014 February;40
5611;'s-Gravenhage (The Hague);2014 March;60
5612;'s-Gravenhage (The Hague);2014 1st quarter;140
5613;'s-Gravenhage (The Hague);2014 April;70
5614;'s-Gravenhage (The Hague);2014 May;70
5615;'s-Gravenhage (The Hague);2014 June;80
5616;'s-Gravenhage (The Hague);2014 2nd quarter;210
5617;'s-Gravenhage (The Hague);2014 July;50
5618;'s-Gravenhage (The Hague);2014 August;70
5619;'s-Gravenhage (The Hague);2014 September;70
5620;'s-Gravenhage (The Hague);2014 3rd quarter;190
5621;'s-Gravenhage (The Hague);2014 October;60
5622;'s-Gravenhage (The Hague);2014 November;60
5623;'s-Gravenhage (The Hague);2014 December;50
5624;'s-Gravenhage (The Hague);2014 4th quarter;170
5625;'s-Gravenhage (The Hague);2014;710
5626;'s-Gravenhage (The Hague);2015 January;50
5627;'s-Gravenhage (The Hague);2015 February;50
5628;'s-Gravenhage (The Hague);2015 March;60
5629;'s-Gravenhage (The Hague);2015 1st quarter;160
5630;'s-Gravenhage (The Hague);2015 April;70
5631;'s-Gravenhage (The Hague);2015 May;80
5632;'s-Gravenhage (The Hague);2015 June;80
5633;'s-Gravenhage (The Hague);2015 2nd quarter;240
5634;'s-Gravenhage (The Hague);2015 July;80
5635;'s-Gravenhage (The Hague);2015 August;80
5636;'s-Gravenhage (The Hague);2015 September;80
5637;'s-Gravenhage (The Hague);2015 3rd quarter;230
5638;'s-Gravenhage (The Hague);2015 October;70
5639;'s-Gravenhage (The Hague);2015 November;60
5640;'s-Gravenhage (The Hague);2015 December;40
5641;'s-Gravenhage (The Hague);2015 4th quarter;170
5642;'s-Gravenhage (The Hague);2015;810
5643;'s-Gravenhage (The Hague);2016 January;50
5644;'s-Gravenhage (The Hague);2016 February;50
5645;'s-Gravenhage (The Hague);2016 March;70
5646;'s-Gravenhage (The Hague);2016 1st quarter;160
5647;'s-Gravenhage (The Hague);2016 April;60
5648;'s-Gravenhage (The Hague);2016 May;70
5649;'s-Gravenhage (The Hague);2016 June;70
5650;'s-Gravenhage (The Hague);2016 2nd quarter;200
5651;'s-Gravenhage (The Hague);2016 July;60
5652;'s-Gravenhage (The Hague);2016 August;60
5653;'s-Gravenhage (The Hague);2016 September;70
5654;'s-Gravenhage (The Hague);2016 3rd quarter;180
5655;'s-Gravenhage (The Hague);2016 October;70
5656;'s-Gravenhage (The Hague);2016 November;60
5657;'s-Gravenhage (The Hague);2016 December;40
5658;'s-Gravenhage (The Hague);2016 4th quarter;170
5659;'s-Gravenhage (The Hague);2016;720
5660;'s-Gravenhage (The Hague);2017 January;50
5661;'s-Gravenhage (The Hague);2017 February;50
5662;'s-Gravenhage (The Hague);2017 March;60
5663;'s-Gravenhage (The Hague);2017 1st quarter;160
5664;'s-Gravenhage (The Hague);2017 April;80
5665;'s-Gravenhage (The Hague);2017 May;70
5666;'s-Gravenhage (The Hague);2017 June;70
5667;'s-Gravenhage (The Hague);2017 2nd quarter;220
5668;'s-Gravenhage (The Hague);2017 July;60
5669;'s-Gravenhage (The Hague);2017 August;60
5670;'s-Gravenhage (The Hague);2017 September;80
5671;'s-Gravenhage (The Hague);2017 3rd quarter;200
5672;'s-Gravenhage (The Hague);2017 October;80
5673;'s-Gravenhage (The Hague);2017 November;60
5674;'s-Gravenhage (The Hague);2017 December;50
5675;'s-Gravenhage (The Hague);2017 4th quarter;190
5676;'s-Gravenhage (The Hague);2017;770
5677;'s-Gravenhage (The Hague);2018 January;60
5678;'s-Gravenhage (The Hague);2018 February;50
5679;'s-Gravenhage (The Hague);2018 March;60
5680;'s-Gravenhage (The Hague);2018 1st quarter;170
5681;'s-Gravenhage (The Hague);2018 April;80
5682;'s-Gravenhage (The Hague);2018 May;70
5683;'s-Gravenhage (The Hague);2018 June;70
5684;'s-Gravenhage (The Hague);2018 2nd quarter;220
5685;'s-Gravenhage (The Hague);2018 July;60
5686;'s-Gravenhage (The Hague);2018 August;50
5687;'s-Gravenhage (The Hague);2018 September;70
5688;'s-Gravenhage (The Hague);2018 3rd quarter;180
5689;'s-Gravenhage (The Hague);2018 October;80
5690;'s-Gravenhage (The Hague);2018 November;60
5691;'s-Gravenhage (The Hague);2018 December;40
5692;'s-Gravenhage (The Hague);2018 4th quarter;170
5693;'s-Gravenhage (The Hague);2018;750
5694;'s-Gravenhage (The Hague);2019 January;50
5695;'s-Gravenhage (The Hague);2019 February;40
5696;'s-Gravenhage (The Hague);2019 March;60
5697;'s-Gravenhage (The Hague);2019 1st quarter;150
5698;'s-Gravenhage (The Hague);2019 April;70
5699;'s-Gravenhage (The Hague);2019 May;70
5700;'s-Gravenhage (The Hague);2019 June;90
5701;'s-Gravenhage (The Hague);2019 2nd quarter;230
5702;'s-Gravenhage (The Hague);2019 July;60
5703;'s-Gravenhage (The Hague);2019 August;70
5704;'s-Gravenhage (The Hague);2019 September;70
5705;'s-Gravenhage (The Hague);2019 3rd quarter;200
5706;'s-Gravenhage (The Hague);2019 October;70
5707;'s-Gravenhage (The Hague);2019 November;70
5708;'s-Gravenhage (The Hague);2019 December;50
5709;'s-Gravenhage (The Hague);2019 4th quarter;190
5710;'s-Gravenhage (The Hague);2019;770
5711;'s-Gravenhage (The Hague);2020 January;60
5712;'s-Gravenhage (The Hague);2020 February;70
5713;'s-Gravenhage (The Hague);2020 March;30
5714;'s-Gravenhage (The Hague);2020 1st quarter;160
5715;'s-Gravenhage (The Hague);2020 April;10
5716;'s-Gravenhage (The Hague);2020 May;10
5717;'s-Gravenhage (The Hague);2020 June;10
5718;'s-Gravenhage (The Hague);2020 2nd quarter;20
5719;'s-Gravenhage (The Hague);2020 July;10
5720;'s-Gravenhage (The Hague);2020 August;10
5721;'s-Gravenhage (The Hague);2020 September;20
5722;'s-Gravenhage (The Hague);2020 3rd quarter;40
5723;'s-Gravenhage (The Hague);2020 October;10
5724;'s-Gravenhage (The Hague);2020 November;10
5725;'s-Gravenhage (The Hague);2020 December;10
5726;'s-Gravenhage (The Hague);2020 4th quarter;30
5727;'s-Gravenhage (The Hague);2020;250
5728;'s-Gravenhage (The Hague);2021 January;0
5729;'s-Gravenhage (The Hague);2021 February;10
5730;'s-Gravenhage (The Hague);2021 March;10
5731;'s-Gravenhage (The Hague);2021 1th quarter;20
5732;'s-Gravenhage (The Hague);2021 April;10
5733;'s-Gravenhage (The Hague);2021 May;20
5734;'s-Gravenhage (The Hague);2021 June;20
5735;'s-Gravenhage (The Hague);2021 2nd quarter;50
5736;'s-Gravenhage (The Hague);2021 July;30
5737;'s-Gravenhage (The Hague);2021 August;20
5738;'s-Gravenhage (The Hague);2021 September;30
5739;'s-Gravenhage (The Hague);2021 3rd quarter;90
5740;'s-Gravenhage (The Hague);2021 October;40
5741;'s-Gravenhage (The Hague);2021 November;30
5742;'s-Gravenhage (The Hague);2021 December;10
5743;'s-Gravenhage (The Hague);2021 4th quarter;80
5744;'s-Gravenhage (The Hague);2021;230
5745;'s-Gravenhage (The Hague);2022 January;10
5746;'s-Gravenhage (The Hague);2022 February;20
5747;'s-Gravenhage (The Hague);2022 March;40
5748;'s-Gravenhage (The Hague);2022 1th quarter;70
5749;'s-Gravenhage (The Hague);2022 April;70
5750;'s-Gravenhage (The Hague);2022 May;60
5751;'s-Gravenhage (The Hague);2022 June;60
5752;'s-Gravenhage (The Hague);2022 2nd quarter;190
5753;'s-Gravenhage (The Hague);2022 July;50
5754;'s-Gravenhage (The Hague);2022 August;40
5755;'s-Gravenhage (The Hague);2022 September;70
5756;'s-Gravenhage (The Hague);2022 3rd quarter;160
5757;'s-Gravenhage (The Hague);2022 October;60
5758;'s-Gravenhage (The Hague);2022 November;50
5759;'s-Gravenhage (The Hague);2022 December;40
5760;'s-Gravenhage (The Hague);2022 4th quarter;160
5761;'s-Gravenhage (The Hague);2022;570
5762;'s-Gravenhage (The Hague);2023 January;40
5763;'s-Gravenhage (The Hague);2023 February;40
5764;'s-Gravenhage (The Hague);2023 March;50
5765;'s-Gravenhage (The Hague);2023 1st quarter;130
5766;'s-Gravenhage (The Hague);2023 April;50
5767;'s-Gravenhage (The Hague);2023 May;60
5768;'s-Gravenhage (The Hague);2023 June;60
5769;'s-Gravenhage (The Hague);2023 2nd quarter;170
5770;'s-Gravenhage (The Hague);2023 July;40
5771;'s-Gravenhage (The Hague);2023 August;50
5772;'s-Gravenhage (The Hague);2023 September;50
5773;'s-Gravenhage (The Hague);2023 3rd quarter;150
5774;'s-Gravenhage (The Hague);2023 October;50
5775;'s-Gravenhage (The Hague);2023 November;50
5776;'s-Gravenhage (The Hague);2023 December;40
5777;'s-Gravenhage (The Hague);2023 4th quarter;140
5778;'s-Gravenhage (The Hague);2023;590
5779;'s-Gravenhage (The Hague);2024 January;40
5780;'s-Gravenhage (The Hague);2024 February;40
5781;'s-Gravenhage (The Hague);2024 March;50
5782;'s-Gravenhage (The Hague);2024 1st quarter;120
5783;'s-Gravenhage (The Hague);2024 April;50
5784;'s-Gravenhage (The Hague);2024 May;50
5785;'s-Gravenhage (The Hague);2024 June;70
5786;'s-Gravenhage (The Hague);2024 2nd quarter;170
5787;'s-Gravenhage (The Hague);2024 July;50
5788;'s-Gravenhage (The Hague);2024 August;50
5789;'s-Gravenhage (The Hague);2024 September;60
5790;'s-Gravenhage (The Hague);2024 3rd quarter;160
5791;'s-Gravenhage (The Hague);2024 October;70
5792;'s-Gravenhage (The Hague);2024 November;60
5793;'s-Gravenhage (The Hague);2024 December;50
5794;'s-Gravenhage (The Hague);2024 4th quarter;190
5795;'s-Gravenhage (The Hague);2024;650
5796;'s-Gravenhage (The Hague);2025 January;40
5797;'s-Gravenhage (The Hague);2025 February;50
5798;Utrecht;2012 January;20
5799;Utrecht;2012 February;20
5800;Utrecht;2012 March;30
5801;Utrecht;2012 1st quarter;70
5802;Utrecht;2012 April;30
5803;Utrecht;2012 May;20
5804;Utrecht;2012 June;20
5805;Utrecht;2012 2nd quarter;70
5806;Utrecht;2012 July;20
5807;Utrecht;2012 August;20
5808;Utrecht;2012 September;30
5809;Utrecht;2012 3rd quarter;60
5810;Utrecht;2012 October;30
5811;Utrecht;2012 November;30
5812;Utrecht;2012 December;20
5813;Utrecht;2012 4th quarter;70
5814;Utrecht;2012;280
5815;Utrecht;2013 January;20
5816;Utrecht;2013 February;20
5817;Utrecht;2013 March;20
5818;Utrecht;2013 1st quarter;60
5819;Utrecht;2013 April;30
5820;Utrecht;2013 May;20
5821;Utrecht;2013 June;20
5822;Utrecht;2013 2nd quarter;70
5823;Utrecht;2013 July;20
5824;Utrecht;2013 August;20
5825;Utrecht;2013 September;30
5826;Utrecht;2013 3rd quarter;70
5827;Utrecht;2013 October;30
5828;Utrecht;2013 November;20
5829;Utrecht;2013 December;20
5830;Utrecht;2013 4th quarter;70
5831;Utrecht;2013;260
5832;Utrecht;2014 January;20
5833;Utrecht;2014 February;20
5834;Utrecht;2014 March;20
5835;Utrecht;2014 1st quarter;60
5836;Utrecht;2014 April;30
5837;Utrecht;2014 May;30
5838;Utrecht;2014 June;20
5839;Utrecht;2014 2nd quarter;70
5840;Utrecht;2014 July;20
5841;Utrecht;2014 August;20
5842;Utrecht;2014 September;30
5843;Utrecht;2014 3rd quarter;60
5844;Utrecht;2014 October;30
5845;Utrecht;2014 November;20
5846;Utrecht;2014 December;20
5847;Utrecht;2014 4th quarter;60
5848;Utrecht;2014;260
5849;Utrecht;2015 January;20
5850;Utrecht;2015 February;20
5851;Utrecht;2015 March;30
5852;Utrecht;2015 1st quarter;70
5853;Utrecht;2015 April;30
5854;Utrecht;2015 May;20
5855;Utrecht;2015 June;20
5856;Utrecht;2015 2nd quarter;80
5857;Utrecht;2015 July;20
5858;Utrecht;2015 August;20
5859;Utrecht;2015 September;30
5860;Utrecht;2015 3rd quarter;70
5861;Utrecht;2015 October;30
5862;Utrecht;2015 November;30
5863;Utrecht;2015 December;20
5864;Utrecht;2015 4th quarter;80
5865;Utrecht;2015;300
5866;Utrecht;2016 January;30
5867;Utrecht;2016 February;30
5868;Utrecht;2016 March;30
5869;Utrecht;2016 1st quarter;80
5870;Utrecht;2016 April;30
5871;Utrecht;2016 May;30
5872;Utrecht;2016 June;30
5873;Utrecht;2016 2nd quarter;90
5874;Utrecht;2016 July;20
5875;Utrecht;2016 August;20
5876;Utrecht;2016 September;30
5877;Utrecht;2016 3rd quarter;80
5878;Utrecht;2016 October;30
5879;Utrecht;2016 November;30
5880;Utrecht;2016 December;20
5881;Utrecht;2016 4th quarter;90
5882;Utrecht;2016;340
5883;Utrecht;2017 January;30
5884;Utrecht;2017 February;30
5885;Utrecht;2017 March;30
5886;Utrecht;2017 1st quarter;90
5887;Utrecht;2017 April;40
5888;Utrecht;2017 May;40
5889;Utrecht;2017 June;40
5890;Utrecht;2017 2nd quarter;120
5891;Utrecht;2017 July;30
5892;Utrecht;2017 August;30
5893;Utrecht;2017 September;40
5894;Utrecht;2017 3rd quarter;100
5895;Utrecht;2017 October;40
5896;Utrecht;2017 November;30
5897;Utrecht;2017 December;20
5898;Utrecht;2017 4th quarter;100
5899;Utrecht;2017;400
5900;Utrecht;2018 January;30
5901;Utrecht;2018 February;30
5902;Utrecht;2018 March;40
5903;Utrecht;2018 1st quarter;100
5904;Utrecht;2018 April;40
5905;Utrecht;2018 May;40
5906;Utrecht;2018 June;40
5907;Utrecht;2018 2nd quarter;110
5908;Utrecht;2018 July;30
5909;Utrecht;2018 August;30
5910;Utrecht;2018 September;50
5911;Utrecht;2018 3rd quarter;100
5912;Utrecht;2018 October;40
5913;Utrecht;2018 November;40
5914;Utrecht;2018 December;20
5915;Utrecht;2018 4th quarter;100
5916;Utrecht;2018;410
5917;Utrecht;2019 January;30
5918;Utrecht;2019 February;30
5919;Utrecht;2019 March;30
5920;Utrecht;2019 1st quarter;100
5921;Utrecht;2019 April;30
5922;Utrecht;2019 May;40
5923;Utrecht;2019 June;40
5924;Utrecht;2019 2nd quarter;110
5925;Utrecht;2019 July;30
5926;Utrecht;2019 August;30
5927;Utrecht;2019 September;40
5928;Utrecht;2019 3rd quarter;110
5929;Utrecht;2019 October;50
5930;Utrecht;2019 November;40
5931;Utrecht;2019 December;30
5932;Utrecht;2019 4th quarter;110
5933;Utrecht;2019;430
5934;Utrecht;2020 January;40
5935;Utrecht;2020 February;40
5936;Utrecht;2020 March;20
5937;Utrecht;2020 1st quarter;100
5938;Utrecht;2020 April;0
5939;Utrecht;2020 May;0
5940;Utrecht;2020 June;10
5941;Utrecht;2020 2nd quarter;10
5942;Utrecht;2020 July;10
5943;Utrecht;2020 August;10
5944;Utrecht;2020 September;10
5945;Utrecht;2020 3rd quarter;30
5946;Utrecht;2020 October;10
5947;Utrecht;2020 November;10
5948;Utrecht;2020 December;0
5949;Utrecht;2020 4th quarter;20
5950;Utrecht;2020;160
5951;Utrecht;2021 January;0
5952;Utrecht;2021 February;0
5953;Utrecht;2021 March;0
5954;Utrecht;2021 1th quarter;10
5955;Utrecht;2021 April;10
5956;Utrecht;2021 May;10
5957;Utrecht;2021 June;10
5958;Utrecht;2021 2nd quarter;20
5959;Utrecht;2021 July;10
5960;Utrecht;2021 August;20
5961;Utrecht;2021 September;20
5962;Utrecht;2021 3rd quarter;50
5963;Utrecht;2021 October;20
5964;Utrecht;2021 November;20
5965;Utrecht;2021 December;10
5966;Utrecht;2021 4th quarter;50
5967;Utrecht;2021;140
5968;Utrecht;2022 January;10
5969;Utrecht;2022 February;20
5970;Utrecht;2022 March;30
5971;Utrecht;2022 1th quarter;60
5972;Utrecht;2022 April;40
5973;Utrecht;2022 May;40
5974;Utrecht;2022 June;50
5975;Utrecht;2022 2nd quarter;130
5976;Utrecht;2022 July;40
5977;Utrecht;2022 August;30
5978;Utrecht;2022 September;40
5979;Utrecht;2022 3rd quarter;100
5980;Utrecht;2022 October;40
5981;Utrecht;2022 November;40
5982;Utrecht;2022 December;30
5983;Utrecht;2022 4th quarter;100
5984;Utrecht;2022;400
5985;Utrecht;2023 January;30
5986;Utrecht;2023 February;30
5987;Utrecht;2023 March;40
5988;Utrecht;2023 1st quarter;90
5989;Utrecht;2023 April;30
5990;Utrecht;2023 May;30
5991;Utrecht;2023 June;30
5992;Utrecht;2023 2nd quarter;90
5993;Utrecht;2023 July;30
5994;Utrecht;2023 August;30
5995;Utrecht;2023 September;40
5996;Utrecht;2023 3rd quarter;90
5997;Utrecht;2023 October;30
5998;Utrecht;2023 November;30
5999;Utrecht;2023 December;20
6000;Utrecht;2023 4th quarter;90
6001;Utrecht;2023;370
6002;Utrecht;2024 January;30
6003;Utrecht;2024 February;20
6004;Utrecht;2024 March;30
6005;Utrecht;2024 1st quarter;80
6006;Utrecht;2024 April;30
6007;Utrecht;2024 May;30
6008;Utrecht;2024 June;30
6009;Utrecht;2024 2nd quarter;80
6010;Utrecht;2024 July;20
6011;Utrecht;2024 August;20
