ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaalVerdachtenVanMisdrijven_1;VerdachtenMetWoonadresInNederland_2;VerdachtenPer10000Inwoners_3;TotaalVerdachtenVanMisdrijven_4;VerdachtenMetWoonadresInNederland_5;VerdachtenPer10000Inwoners_6
9694;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2021;0.0;;;;;
9695;Totaal mannen en vrouwen;12 tot 18 jaar;Filippijnen;Generatie onbekend;2022;0.0;;;;;
9696;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;1999;;;;0.0;0.0;
9697;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2000;;;;0.0;0.0;
9698;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2001;;;;0.0;0.0;
9699;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2002;;;;0.0;0.0;
9700;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2003;;;;0.0;0.0;
9701;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2004;;;;0.0;0.0;
9702;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2005;10.0;10.0;458.0;10.0;10.0;287.0
9703;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2006;10.0;10.0;241.0;10.0;10.0;258.0
9704;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2007;10.0;10.0;502.0;10.0;10.0;314.0
9705;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2008;10.0;10.0;431.0;10.0;10.0;299.0
9706;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2009;10.0;10.0;408.0;10.0;10.0;270.0
9707;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2010;10.0;10.0;279.0;0.0;0.0;
9708;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2011;10.0;10.0;233.0;0.0;0.0;
9709;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2012;0.0;0.0;;0.0;0.0;
9710;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2013;10.0;10.0;203.0;0.0;0.0;
9711;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2014;0.0;0.0;;0.0;0.0;
9712;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2015;0.0;0.0;;;;
9713;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2016;0.0;0.0;;;;
9714;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2017;0.0;0.0;;;;
9715;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2018;0.0;0.0;;;;
9716;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2019;0.0;0.0;;;;
9717;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2020;0.0;0.0;;;;
9718;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2021;0.0;0.0;;;;
9719;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Totaal;2022;0.0;0.0;;;;
9720;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;1999;;;;0.0;0.0;
9721;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2000;;;;0.0;0.0;
9722;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2001;;;;0.0;0.0;
9723;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2002;;;;0.0;0.0;
9724;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2003;;;;0.0;0.0;
9725;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2004;;;;0.0;0.0;
9726;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2005;0.0;0.0;;0.0;0.0;
9727;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2006;0.0;0.0;;0.0;0.0;
9728;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2007;0.0;0.0;;0.0;0.0;
9729;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2008;0.0;0.0;;0.0;0.0;
9730;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2009;0.0;0.0;;0.0;0.0;
9731;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2010;0.0;0.0;;0.0;0.0;
9732;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2011;0.0;0.0;;0.0;0.0;
9733;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2012;0.0;0.0;;0.0;0.0;
9734;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2013;0.0;0.0;;0.0;0.0;
9735;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2014;0.0;0.0;;0.0;0.0;
9736;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2015;0.0;0.0;;;;
9737;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2016;0.0;0.0;;;;
9738;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2017;0.0;0.0;;;;
9739;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2018;0.0;0.0;;;;
9740;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2019;0.0;0.0;;;;
9741;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2020;0.0;0.0;;;;
9742;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2021;0.0;0.0;;;;
9743;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;1e generatie migratieachtergrond;2022;0.0;0.0;;;;
9744;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;1999;;;;0.0;0.0;
9745;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2000;;;;0.0;0.0;
9746;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2001;;;;0.0;0.0;
9747;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2002;;;;0.0;0.0;
9748;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2003;;;;0.0;0.0;
9749;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2004;;;;0.0;0.0;
9750;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2005;10.0;10.0;496.0;10.0;10.0;278.0
9751;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2006;0.0;0.0;260.0;0.0;0.0;
9752;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2007;10.0;10.0;484.0;0.0;0.0;
9753;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2008;10.0;10.0;546.0;10.0;10.0;305.0
9754;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2009;10.0;10.0;480.0;10.0;10.0;303.0
9755;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2010;0.0;0.0;;0.0;0.0;
9756;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2011;0.0;0.0;248.0;0.0;0.0;
9757;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2012;0.0;0.0;;0.0;0.0;
9758;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2013;0.0;0.0;224.0;0.0;0.0;
9759;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2014;0.0;0.0;;0.0;0.0;
9760;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2015;0.0;0.0;;;;
9761;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2016;0.0;0.0;;;;
9762;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2017;0.0;0.0;;;;
9763;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2018;0.0;0.0;;;;
9764;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2019;0.0;0.0;;;;
9765;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2020;0.0;0.0;;;;
9766;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2021;0.0;0.0;;;;
9767;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;2e generatie migratieachtergrond;2022;0.0;0.0;;;;
9768;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;1999;;;;0.0;;
9769;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2000;;;;0.0;;
9770;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2001;;;;0.0;;
9771;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2002;;;;0.0;;
9772;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2003;;;;0.0;;
9773;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2004;;;;0.0;;
9774;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2005;0.0;;;0.0;;
9775;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2006;0.0;;;0.0;;
9776;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2007;0.0;;;0.0;;
9777;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2008;0.0;;;0.0;;
9778;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2009;0.0;;;0.0;;
9779;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2010;0.0;;;0.0;;
9780;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2011;0.0;;;0.0;;
9781;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2012;0.0;;;0.0;;
9782;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2013;0.0;;;0.0;;
9783;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2014;0.0;;;0.0;;
9784;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2015;0.0;;;;;
9785;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2016;0.0;;;;;
9786;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2017;0.0;;;;;
9787;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2018;0.0;;;;;
9788;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2019;0.0;;;;;
9789;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2020;0.0;;;;;
9790;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2021;0.0;;;;;
9791;Totaal mannen en vrouwen;12 tot 18 jaar;Finland;Generatie onbekend;2022;0.0;;;;;
9792;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;1999;;;;50.0;50.0;187.0
9793;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2000;;;;60.0;50.0;188.0
9794;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2001;;;;50.0;40.0;145.0
9795;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2002;;;;60.0;40.0;159.0
9796;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2003;;;;70.0;60.0;208.0
9797;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2004;;;;80.0;60.0;235.0
9798;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2005;180.0;150.0;536.0;100.0;80.0;303.0
9799;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2006;170.0;120.0;449.0;120.0;90.0;330.0
9800;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2007;130.0;110.0;381.0;90.0;80.0;283.0
9801;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2008;150.0;130.0;453.0;90.0;80.0;271.0
9802;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2009;120.0;100.0;334.0;60.0;50.0;183.0
9803;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2010;110.0;80.0;281.0;60.0;40.0;146.0
9804;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2011;110.0;80.0;260.0;60.0;50.0;161.0
9805;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2012;110.0;90.0;303.0;70.0;60.0;185.0
9806;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2013;100.0;70.0;216.0;50.0;40.0;115.0
9807;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2014;60.0;50.0;147.0;30.0;20.0;70.0
9808;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2015;70.0;50.0;147.0;;;
9809;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2016;70.0;60.0;161.0;;;
9810;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2017;80.0;70.0;189.0;;;
9811;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2018;60.0;40.0;118.0;;;
9812;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2019;70.0;50.0;137.0;;;
9813;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2020;50.0;40.0;104.0;;;
9814;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2021;60.0;40.0;114.0;;;
9815;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Totaal;2022;60.0;50.0;116.0;;;
9816;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;1999;;;;20.0;20.0;313.0
9817;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2000;;;;20.0;20.0;275.0
9818;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2001;;;;20.0;10.0;193.0
9819;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2002;;;;10.0;10.0;134.0
9820;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2003;;;;20.0;20.0;228.0
9821;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2004;;;;20.0;20.0;249.0
9822;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2005;40.0;40.0;533.0;20.0;20.0;275.0
9823;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2006;20.0;20.0;307.0;20.0;10.0;201.0
9824;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2007;30.0;30.0;360.0;20.0;20.0;308.0
9825;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2008;40.0;40.0;599.0;20.0;20.0;329.0
9826;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2009;20.0;20.0;243.0;10.0;10.0;121.0
9827;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2010;20.0;20.0;275.0;10.0;10.0;170.0
9828;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2011;20.0;20.0;240.0;20.0;20.0;226.0
9829;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2012;20.0;20.0;272.0;20.0;20.0;196.0
9830;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2013;20.0;20.0;248.0;10.0;10.0;111.0
9831;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2014;10.0;10.0;110.0;0.0;0.0;
9832;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2015;10.0;10.0;71.0;;;
9833;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2016;10.0;10.0;159.0;;;
9834;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2017;20.0;20.0;171.0;;;
9835;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2018;10.0;10.0;117.0;;;
9836;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2019;20.0;20.0;141.0;;;
9837;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2020;10.0;10.0;101.0;;;
9838;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2021;20.0;20.0;128.0;;;
9839;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;1e generatie migratieachtergrond;2022;20.0;20.0;146.0;;;
9840;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;1999;;;;20.0;20.0;131.0
9841;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2000;;;;30.0;30.0;152.0
9842;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2001;;;;20.0;20.0;125.0
9843;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2002;;;;30.0;30.0;168.0
9844;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2003;;;;40.0;40.0;201.0
9845;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2004;;;;50.0;50.0;230.0
9846;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2005;110.0;110.0;538.0;60.0;60.0;313.0
9847;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2006;100.0;100.0;497.0;80.0;80.0;374.0
9848;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2007;80.0;80.0;389.0;60.0;60.0;274.0
9849;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2008;80.0;80.0;401.0;50.0;50.0;250.0
9850;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2009;80.0;80.0;366.0;40.0;40.0;205.0
9851;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2010;60.0;60.0;284.0;30.0;30.0;137.0
9852;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2011;60.0;60.0;268.0;30.0;30.0;137.0
9853;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2012;70.0;70.0;314.0;40.0;40.0;181.0
9854;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2013;50.0;50.0;206.0;30.0;30.0;117.0
9855;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2014;40.0;40.0;160.0;20.0;20.0;85.0
9856;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2015;50.0;40.0;172.0;;;
9857;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2016;40.0;40.0;162.0;;;
9858;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2017;50.0;50.0;196.0;;;
9859;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2018;30.0;30.0;119.0;;;
9860;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2019;40.0;40.0;136.0;;;
9861;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2020;30.0;30.0;105.0;;;
9862;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2021;30.0;30.0;107.0;;;
9863;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;2e generatie migratieachtergrond;2022;30.0;30.0;102.0;;;
9864;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;1999;;;;10.0;;
9865;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2000;;;;10.0;;
9866;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2001;;;;10.0;;
9867;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2002;;;;20.0;;
9868;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2003;;;;20.0;;
9869;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2004;;;;20.0;;
9870;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2005;40.0;;;20.0;;
9871;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2006;40.0;;;20.0;;
9872;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2007;20.0;;;10.0;;
9873;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2008;30.0;;;10.0;;
9874;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2009;30.0;;;10.0;;
9875;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2010;30.0;;;20.0;;
9876;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2011;30.0;;;20.0;;
9877;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2012;10.0;;;10.0;;
9878;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2013;30.0;;;10.0;;
9879;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2014;10.0;;;10.0;;
9880;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2015;20.0;;;;;
9881;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2016;10.0;;;;;
9882;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2017;10.0;;;;;
9883;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2018;10.0;;;;;
9884;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2019;10.0;;;;;
9885;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2020;10.0;;;;;
9886;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2021;10.0;;;;;
9887;Totaal mannen en vrouwen;12 tot 18 jaar;Frankrijk;Generatie onbekend;2022;10.0;;;;;
9888;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;1999;;;;40.0;30.0;318.0
9889;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2000;;;;30.0;20.0;215.0
9890;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2001;;;;40.0;40.0;316.0
9891;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2002;;;;40.0;40.0;290.0
9892;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2003;;;;60.0;50.0;349.0
9893;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2004;;;;70.0;60.0;367.0
9894;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2005;130.0;130.0;726.0;80.0;80.0;429.0
9895;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2006;150.0;150.0;771.0;100.0;90.0;470.0
9896;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2007;140.0;140.0;658.0;100.0;100.0;481.0
9897;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2008;130.0;120.0;576.0;90.0;90.0;431.0
9898;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2009;160.0;150.0;654.0;100.0;90.0;404.0
9899;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2010;170.0;170.0;724.0;100.0;100.0;397.0
9900;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2011;180.0;180.0;700.0;100.0;100.0;385.0
9901;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2012;140.0;140.0;529.0;80.0;80.0;296.0
9902;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2013;130.0;130.0;488.0;80.0;80.0;289.0
9903;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2014;150.0;150.0;555.0;80.0;80.0;282.0
9904;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2015;150.0;150.0;564.0;;;
9905;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2016;140.0;130.0;484.0;;;
9906;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2017;120.0;120.0;453.0;;;
9907;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2018;90.0;90.0;355.0;;;
9908;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2019;80.0;80.0;317.0;;;
9909;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2020;80.0;80.0;354.0;;;
9910;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2021;50.0;50.0;218.0;;;
9911;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;Totaal;2022;60.0;60.0;269.0;;;
9912;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;1e generatie migratieachtergrond;1999;;;;10.0;10.0;228.0
9913;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;1e generatie migratieachtergrond;2000;;;;20.0;20.0;288.0
9914;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;1e generatie migratieachtergrond;2001;;;;20.0;10.0;265.0
9915;Totaal mannen en vrouwen;12 tot 18 jaar;Ghana;1e generatie migratieachtergrond;2002;;;;20.0;20.0;318.0
