ID;Geslacht;Leeftijdsklasse;DiagnoseIndelingVTV;Perioden;EenjaarssterfteNa1eZiekenhuisopname_1;GecorrigeerdeEenjaarssterfte_2;AantalPersonenMet1eZiekenhuisopname_3
7961;Mannen;50-64 jaar;1.7  Meningokokkenziekten;2005;;;
7962;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2000;;;
7963;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2001;;;
7964;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2002;;;
7965;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2003;;;
7966;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2004;;;
7967;Mannen;50-64 jaar;1.7.1  Meningokokkemie;2005;;;
7968;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2000;32.4;;
7969;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2001;28.7;;
7970;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2002;21.4;;
7971;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2003;33.5;;
7972;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2004;23.2;;
7973;Mannen;50-64 jaar;1.8  AIDS en HIV-infectie;2005;18.7;;
7974;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2000;;;
7975;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2001;;;
7976;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2002;0.0;;
7977;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2003;;;
7978;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2004;3.4;;
7979;Mannen;50-64 jaar;1.9  SOA totaal uitgez.HIV en hepatitis;2005;;;
7980;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2000;5.9;;
7981;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2001;13.7;;
7982;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2002;0.0;;
7983;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2003;0.0;;
7984;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2004;1.6;;
7985;Mannen;50-64 jaar;1.10  Hepatitis A-G (viraal);2005;4.7;;
7986;Mannen;50-64 jaar;1.10.2  Hepatitis B;2000;;;
7987;Mannen;50-64 jaar;1.10.2  Hepatitis B;2001;;;
7988;Mannen;50-64 jaar;1.10.2  Hepatitis B;2002;;;
7989;Mannen;50-64 jaar;1.10.2  Hepatitis B;2003;;;
7990;Mannen;50-64 jaar;1.10.2  Hepatitis B;2004;;;
7991;Mannen;50-64 jaar;1.10.2  Hepatitis B;2005;3.4;;
7992;Mannen;50-64 jaar;2  Nieuwvormingen;2000;25.4;;
7993;Mannen;50-64 jaar;2  Nieuwvormingen;2001;24.7;;
7994;Mannen;50-64 jaar;2  Nieuwvormingen;2002;23.8;;
7995;Mannen;50-64 jaar;2  Nieuwvormingen;2003;21.8;;
7996;Mannen;50-64 jaar;2  Nieuwvormingen;2004;21.1;;
7997;Mannen;50-64 jaar;2  Nieuwvormingen;2005;18.4;;
7998;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2000;32.8;;
7999;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2001;32.4;;
8000;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2002;31.7;;
8001;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2003;29.3;;
8002;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2004;29.4;;
8003;Mannen;50-64 jaar;2.1  Kwaadaardige nieuwvormingen;2005;25.7;;
8004;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2000;27.4;;
8005;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2001;20.8;;
8006;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2002;25.4;;
8007;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2003;20.0;;
8008;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2004;28.3;;
8009;Mannen;50-64 jaar;2.1.1  Kanker van lip, mondholte, farynx;2005;20.5;;
8010;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2000;66.8;;
8011;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2001;63.6;;
8012;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2002;60.3;;
8013;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2003;62.7;;
8014;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2004;56.3;;
8015;Mannen;50-64 jaar;2.1.2  Slokdarmkanker;2005;53.7;;
8016;Mannen;50-64 jaar;2.1.3  Maagkanker;2000;51.2;;
8017;Mannen;50-64 jaar;2.1.3  Maagkanker;2001;46.3;;
8018;Mannen;50-64 jaar;2.1.3  Maagkanker;2002;52.1;;
8019;Mannen;50-64 jaar;2.1.3  Maagkanker;2003;51.7;;
8020;Mannen;50-64 jaar;2.1.3  Maagkanker;2004;51.2;;
8021;Mannen;50-64 jaar;2.1.3  Maagkanker;2005;44.7;;
8022;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2000;20.0;;
8023;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2001;18.8;;
8024;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2002;16.8;;
8025;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2003;16.6;;
8026;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2004;19.6;;
8027;Mannen;50-64 jaar;2.1.4  Dikke darm- en endeldarmkanker;2005;15.6;;
8028;Mannen;50-64 jaar;2.1.5  Leverkanker;2000;66.5;;
8029;Mannen;50-64 jaar;2.1.5  Leverkanker;2001;79.1;;
8030;Mannen;50-64 jaar;2.1.5  Leverkanker;2002;74.6;;
8031;Mannen;50-64 jaar;2.1.5  Leverkanker;2003;79.5;;
8032;Mannen;50-64 jaar;2.1.5  Leverkanker;2004;65.2;;
8033;Mannen;50-64 jaar;2.1.5  Leverkanker;2005;63.5;;
8034;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2000;77.6;;
8035;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2001;79.6;;
8036;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2002;78.5;;
8037;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2003;77.6;;
8038;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2004;77.7;;
8039;Mannen;50-64 jaar;2.1.6  Pancreaskanker;2005;72.5;;
8040;Mannen;50-64 jaar;2.1.7  Longkanker;2000;58.6;;
8041;Mannen;50-64 jaar;2.1.7  Longkanker;2001;59.0;;
8042;Mannen;50-64 jaar;2.1.7  Longkanker;2002;57.9;;
8043;Mannen;50-64 jaar;2.1.7  Longkanker;2003;56.7;;
8044;Mannen;50-64 jaar;2.1.7  Longkanker;2004;59.3;;
8045;Mannen;50-64 jaar;2.1.7  Longkanker;2005;54.8;;
8046;Mannen;50-64 jaar;2.1.8  Pleurakanker;2000;63.6;;
8047;Mannen;50-64 jaar;2.1.8  Pleurakanker;2001;62.9;;
8048;Mannen;50-64 jaar;2.1.8  Pleurakanker;2002;73.7;;
8049;Mannen;50-64 jaar;2.1.8  Pleurakanker;2003;56.6;;
8050;Mannen;50-64 jaar;2.1.8  Pleurakanker;2004;68.6;;
8051;Mannen;50-64 jaar;2.1.8  Pleurakanker;2005;65.6;;
8052;Mannen;50-64 jaar;2.1.9  Huidkanker;2000;4.6;;
8053;Mannen;50-64 jaar;2.1.9  Huidkanker;2001;4.9;;
8054;Mannen;50-64 jaar;2.1.9  Huidkanker;2002;3.8;;
8055;Mannen;50-64 jaar;2.1.9  Huidkanker;2003;3.5;;
8056;Mannen;50-64 jaar;2.1.9  Huidkanker;2004;4.2;;
8057;Mannen;50-64 jaar;2.1.9  Huidkanker;2005;4.4;;
8058;Mannen;50-64 jaar;2.1.10  Borstkanker;2000;;;
8059;Mannen;50-64 jaar;2.1.10  Borstkanker;2001;;;
8060;Mannen;50-64 jaar;2.1.10  Borstkanker;2002;;;
8061;Mannen;50-64 jaar;2.1.10  Borstkanker;2003;;;
8062;Mannen;50-64 jaar;2.1.10  Borstkanker;2004;;;
8063;Mannen;50-64 jaar;2.1.10  Borstkanker;2005;;;
8064;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2000;;;
8065;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2001;;;
8066;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2002;;;
8067;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2003;;;
8068;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2004;;;
8069;Mannen;50-64 jaar;2.1.11  Baarmoederhalskanker;2005;;;
8070;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2000;;;
8071;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2001;;;
8072;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2002;;;
8073;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2003;;;
8074;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2004;;;
8075;Mannen;50-64 jaar;2.1.12  Ovariumkanker;2005;;;
8076;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2000;8.2;;
8077;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2001;8.1;;
8078;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2002;6.6;;
8079;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2003;7.2;;
8080;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2004;4.5;;
8081;Mannen;50-64 jaar;2.1.13  Prostaatkanker;2005;5.5;;
8082;Mannen;50-64 jaar;2.1.14  Blaaskanker;2000;9.6;;
8083;Mannen;50-64 jaar;2.1.14  Blaaskanker;2001;9.9;;
8084;Mannen;50-64 jaar;2.1.14  Blaaskanker;2002;9.1;;
8085;Mannen;50-64 jaar;2.1.14  Blaaskanker;2003;9.4;;
8086;Mannen;50-64 jaar;2.1.14  Blaaskanker;2004;11.4;;
8087;Mannen;50-64 jaar;2.1.14  Blaaskanker;2005;9.7;;
8088;Mannen;50-64 jaar;2.1.15  Nierkanker;2000;22.5;;
8089;Mannen;50-64 jaar;2.1.15  Nierkanker;2001;19.4;;
8090;Mannen;50-64 jaar;2.1.15  Nierkanker;2002;24.7;;
8091;Mannen;50-64 jaar;2.1.15  Nierkanker;2003;22.5;;
8092;Mannen;50-64 jaar;2.1.15  Nierkanker;2004;25.3;;
8093;Mannen;50-64 jaar;2.1.15  Nierkanker;2005;16.5;;
8094;Mannen;50-64 jaar;2.1.16  Hersenkanker;2000;66.7;;
8095;Mannen;50-64 jaar;2.1.16  Hersenkanker;2001;54.7;;
8096;Mannen;50-64 jaar;2.1.16  Hersenkanker;2002;68.2;;
8097;Mannen;50-64 jaar;2.1.16  Hersenkanker;2003;65.3;;
8098;Mannen;50-64 jaar;2.1.16  Hersenkanker;2004;69.0;;
8099;Mannen;50-64 jaar;2.1.16  Hersenkanker;2005;54.5;;
8100;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2000;25.2;;
8101;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2001;29.9;;
8102;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2002;29.0;;
8103;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2003;28.4;;
8104;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2004;24.8;;
8105;Mannen;50-64 jaar;2.1.17 Kank. lymfatisch en bloedv.weefs.;2005;22.6;;
8106;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2000;26.0;;
8107;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2001;27.9;;
8108;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2002;26.9;;
8109;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2003;28.1;;
8110;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2004;22.6;;
8111;Mannen;50-64 jaar;2.1.17.1  Non-Hodgkin lymfomen (NHL);2005;20.0;;
8112;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2000;8.6;;
8113;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2001;38.7;;
8114;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2002;26.6;;
8115;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2003;21.2;;
8116;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2004;21.0;;
8117;Mannen;50-64 jaar;2.1.17.2  Ziekte van Hodgkin;2005;22.3;;
8118;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2000;28.6;;
8119;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2001;33.0;;
8120;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2002;32.4;;
8121;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2003;31.2;;
8122;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2004;28.9;;
8123;Mannen;50-64 jaar;2.1.17.3  Ov. kank. lymfat. en bloedv.w.;2005;28.4;;
8124;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2000;54.6;;
8125;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2001;55.4;;
8126;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2002;54.5;;
8127;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2003;50.6;;
8128;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2004;49.1;;
8129;Mannen;50-64 jaar;2.1.18  Ov. kwaadaardige nieuwvormingen;2005;45.1;;
8130;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2000;5.6;;
8131;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2001;4.9;;
8132;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2002;5.1;;
8133;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2003;5.4;;
8134;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2004;5.0;;
8135;Mannen;50-64 jaar;2.2  Niet-kwaadaardige nieuwvormingen;2005;4.0;;
8136;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2000;34.4;;
8137;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2001;31.9;;
8138;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2002;31.8;;
8139;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2003;29.7;;
8140;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2004;29.1;;
8141;Mannen;50-64 jaar;3  Ziekten bloed en bloedbereid. organen;2005;26.8;;
8142;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2000;;;
8143;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2001;;;
8144;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2002;;;
8145;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2003;;;
8146;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2004;;;
8147;Mannen;50-64 jaar;3.1  Hereditaire hemolytische anemieën;2005;;;
8148;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2000;11.4;;
8149;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2001;11.6;;
8150;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2002;10.8;;
8151;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2003;11.7;;
8152;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2004;10.4;;
8153;Mannen;50-64 jaar;4  Endocriene-, voedings,- stofw.ziekten;2005;10.8;;
8154;Mannen;50-64 jaar;4.1  Schildklierziekten;2000;1.9;;
8155;Mannen;50-64 jaar;4.1  Schildklierziekten;2001;0.0;;
8156;Mannen;50-64 jaar;4.1  Schildklierziekten;2002;1.4;;
8157;Mannen;50-64 jaar;4.1  Schildklierziekten;2003;3.3;;
8158;Mannen;50-64 jaar;4.1  Schildklierziekten;2004;0.6;;
8159;Mannen;50-64 jaar;4.1  Schildklierziekten;2005;0.7;;
8160;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2000;7.4;;
8161;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2001;7.7;;
8162;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2002;7.8;;
8163;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2003;7.8;;
8164;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2004;6.8;;
8165;Mannen;50-64 jaar;4.2  Suikerziekte (Diabetes mellitus);2005;8.0;;
8166;Mannen;50-64 jaar;4.4. Cystische fibrose;2000;45.3;;
8167;Mannen;50-64 jaar;4.4. Cystische fibrose;2001;;;
8168;Mannen;50-64 jaar;4.4. Cystische fibrose;2002;22.3;;
8169;Mannen;50-64 jaar;4.4. Cystische fibrose;2003;19.7;;
8170;Mannen;50-64 jaar;4.4. Cystische fibrose;2004;36.3;;
8171;Mannen;50-64 jaar;4.4. Cystische fibrose;2005;24.1;;
8172;Mannen;50-64 jaar;5  Psychische stoornissen;2000;8.2;;
8173;Mannen;50-64 jaar;5  Psychische stoornissen;2001;9.8;;
8174;Mannen;50-64 jaar;5  Psychische stoornissen;2002;9.0;;
8175;Mannen;50-64 jaar;5  Psychische stoornissen;2003;9.8;;
8176;Mannen;50-64 jaar;5  Psychische stoornissen;2004;8.6;;
8177;Mannen;50-64 jaar;5  Psychische stoornissen;2005;6.7;;
8178;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2000;10.6;;
8179;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2001;11.4;;
8180;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2002;9.5;;
8181;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2003;11.5;;
8182;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2004;10.9;;
8183;Mannen;50-64 jaar;5.2  Afh.heid en misbruik van alcohol;2005;4.8;;
8184;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2000;3.4;;
8185;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2001;24.4;;
8186;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2002;17.7;;
8187;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2003;34.0;;
8188;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2004;16.8;;
8189;Mannen;50-64 jaar;5.3  Afh.heid en misbruik van drugs ea;2005;19.2;;
8190;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2000;6.1;;
8191;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2001;6.3;;
8192;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2002;6.3;;
8193;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2003;6.4;;
8194;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2004;4.4;;
8195;Mannen;50-64 jaar;5.4  Stemmingsstoornissen;2005;5.1;;
8196;Mannen;50-64 jaar;5.4.1  Depressie;2000;6.5;;
8197;Mannen;50-64 jaar;5.4.1  Depressie;2001;6.3;;
8198;Mannen;50-64 jaar;5.4.1  Depressie;2002;6.3;;
8199;Mannen;50-64 jaar;5.4.1  Depressie;2003;6.7;;
8200;Mannen;50-64 jaar;5.4.1  Depressie;2004;3.9;;
8201;Mannen;50-64 jaar;5.4.1  Depressie;2005;5.3;;
8202;Mannen;50-64 jaar;5.5  Schizofrenie;2000;7.3;;
8203;Mannen;50-64 jaar;5.5  Schizofrenie;2001;12.4;;
8204;Mannen;50-64 jaar;5.5  Schizofrenie;2002;8.6;;
8205;Mannen;50-64 jaar;5.5  Schizofrenie;2003;4.0;;
8206;Mannen;50-64 jaar;5.5  Schizofrenie;2004;11.0;;
8207;Mannen;50-64 jaar;5.5  Schizofrenie;2005;0.0;;
8208;Mannen;50-64 jaar;5.7  Angststoornissen;2000;0.0;;
8209;Mannen;50-64 jaar;5.7  Angststoornissen;2001;0.0;;
8210;Mannen;50-64 jaar;5.7  Angststoornissen;2002;6.1;;
8211;Mannen;50-64 jaar;5.7  Angststoornissen;2003;1.9;;
8212;Mannen;50-64 jaar;5.7  Angststoornissen;2004;6.0;;
8213;Mannen;50-64 jaar;5.7  Angststoornissen;2005;0.0;;
8214;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2000;8.8;;
8215;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2001;5.2;;
8216;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2002;4.5;;
8217;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2003;5.7;;
8218;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2004;2.8;;
8219;Mannen;50-64 jaar;5.8  Persoonlijkheidsstoornissen;2005;9.0;;
8220;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2000;;;
8221;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2001;;;
8222;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2002;;;
8223;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2003;;;
8224;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2004;;;
8225;Mannen;50-64 jaar;5.9 Aandachtstekort-, gedragsstoornissen;2005;;;
8226;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2000;3.6;;
8227;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2001;3.4;;
8228;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2002;3.1;;
8229;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2003;2.6;;
8230;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2004;2.4;;
8231;Mannen;50-64 jaar;6  Ziekten van zenuwstelsel en zintuigen;2005;2.5;;
8232;Mannen;50-64 jaar;6.1  Parkinson;2000;0.0;;
8233;Mannen;50-64 jaar;6.1  Parkinson;2001;7.0;;
8234;Mannen;50-64 jaar;6.1  Parkinson;2002;3.3;;
8235;Mannen;50-64 jaar;6.1  Parkinson;2003;4.4;;
8236;Mannen;50-64 jaar;6.1  Parkinson;2004;0.0;;
8237;Mannen;50-64 jaar;6.1  Parkinson;2005;5.4;;
8238;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2000;6.5;;
8239;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2001;3.6;;
8240;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2002;4.6;;
8241;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2003;2.2;;
8242;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2004;4.1;;
8243;Mannen;50-64 jaar;6.2  Multiple sclerose (MS);2005;1.1;;
8244;Mannen;50-64 jaar;6.3  Epilepsie;2000;13.4;;
8245;Mannen;50-64 jaar;6.3  Epilepsie;2001;15.9;;
8246;Mannen;50-64 jaar;6.3  Epilepsie;2002;16.1;;
8247;Mannen;50-64 jaar;6.3  Epilepsie;2003;16.5;;
8248;Mannen;50-64 jaar;6.3  Epilepsie;2004;15.0;;
8249;Mannen;50-64 jaar;6.3  Epilepsie;2005;14.2;;
8250;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2000;5.9;;
8251;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2001;6.4;;
8252;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2002;6.1;;
8253;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2003;5.5;;
8254;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2004;5.3;;
8255;Mannen;50-64 jaar;7  Ziekten van hart- en vaatstelsel;2005;4.7;;
8256;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2000;4.3;;
8257;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2001;7.6;;
8258;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2002;3.9;;
8259;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2003;6.0;;
8260;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2004;5.8;;
8261;Mannen;50-64 jaar;7.1  Aandoen. endocard/klepafwijkingen;2005;6.4;;
8262;Mannen;50-64 jaar;7.2  Hartfalen;2000;17.6;;
8263;Mannen;50-64 jaar;7.2  Hartfalen;2001;18.9;;
8264;Mannen;50-64 jaar;7.2  Hartfalen;2002;17.4;;
8265;Mannen;50-64 jaar;7.2  Hartfalen;2003;18.7;;
8266;Mannen;50-64 jaar;7.2  Hartfalen;2004;17.2;;
8267;Mannen;50-64 jaar;7.2  Hartfalen;2005;17.3;;
8268;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2000;4.4;;
8269;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2001;4.4;;
8270;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2002;4.4;;
8271;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2003;4.0;;
8272;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2004;3.5;;
8273;Mannen;50-64 jaar;7.3  Coronaire hartziekten;2005;3.4;;
8274;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2000;7.6;;
8275;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2001;7.0;;
8276;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2002;6.1;;
8277;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2003;7.0;;
8278;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2004;6.7;;
8279;Mannen;50-64 jaar;7.4  Hartritmestoornissen;2005;5.8;;
8280;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2000;5.9;;
8281;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2001;6.8;;
8282;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2002;6.6;;
8283;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2003;5.2;;
8284;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2004;5.9;;
8285;Mannen;50-64 jaar;7.5  Perifeer arterieel vaatlijden;2005;5.3;;
8286;Mannen;50-64 jaar;7.5.1  Aneurysma van de buikaorta;2000;9.3;;
8287;Mannen;50-64 jaar;7.5.1  Aneurysma van de buikaorta;2001;11.8;;
8288;Mannen;50-64 jaar;7.5.1  Aneurysma van de buikaorta;2002;12.6;;
8289;Mannen;50-64 jaar;7.5.1  Aneurysma van de buikaorta;2003;9.0;;
