ID;Geslacht;Arbeidsbelemmering;KenmerkenVanPersonen;Perioden;NietWerkzameBevolking_1
2795;Vrouwen;Licht belemmerd;Leeftijd: 45 tot 75 jaar;2020;112
2796;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2015;64
2797;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2016;61
2798;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2017;64
2799;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2018;71
2800;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2019;57
2801;Vrouwen;Licht belemmerd;1 Laag onderwijsniveau;2020;67
2802;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2015;58
2803;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2016;57
2804;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2017;53
2805;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2018;68
2806;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2019;55
2807;Vrouwen;Licht belemmerd;2 Middelbaar onderwijsniveau;2020;56
2808;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2015;22
2809;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2016;27
2810;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2017;23
2811;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2018;32
2812;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2019;21
2813;Vrouwen;Licht belemmerd;3 Hoog onderwijsniveau;2020;29
2814;Vrouwen;Licht belemmerd;Weet niet of onbekend;2015;4
2815;Vrouwen;Licht belemmerd;Weet niet of onbekend;2016;2
2816;Vrouwen;Licht belemmerd;Weet niet of onbekend;2017;3
2817;Vrouwen;Licht belemmerd;Weet niet of onbekend;2018;3
2818;Vrouwen;Licht belemmerd;Weet niet of onbekend;2019;3
2819;Vrouwen;Licht belemmerd;Weet niet of onbekend;2020;5
2820;Vrouwen;Licht belemmerd;Positie: alleenstaande;2015;39
2821;Vrouwen;Licht belemmerd;Positie: alleenstaande;2016;49
2822;Vrouwen;Licht belemmerd;Positie: alleenstaande;2017;42
2823;Vrouwen;Licht belemmerd;Positie: alleenstaande;2018;53
2824;Vrouwen;Licht belemmerd;Positie: alleenstaande;2019;38
2825;Vrouwen;Licht belemmerd;Positie: alleenstaande;2020;55
2826;Vrouwen;Licht belemmerd;Positie: ouder;2015;42
2827;Vrouwen;Licht belemmerd;Positie: ouder;2016;35
2828;Vrouwen;Licht belemmerd;Positie: ouder;2017;38
2829;Vrouwen;Licht belemmerd;Positie: ouder;2018;35
2830;Vrouwen;Licht belemmerd;Positie: ouder;2019;35
2831;Vrouwen;Licht belemmerd;Positie: ouder;2020;35
2832;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2015;11
2833;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2016;11
2834;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2017;12
2835;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2018;16
2836;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2019;12
2837;Vrouwen;Licht belemmerd;Positie: ouder in eenouderhuishouden;2020;13
2838;Vrouwen;Licht belemmerd;Positie: partner in paar;2015;82
2839;Vrouwen;Licht belemmerd;Positie: partner in paar;2016;77
2840;Vrouwen;Licht belemmerd;Positie: partner in paar;2017;76
2841;Vrouwen;Licht belemmerd;Positie: partner in paar;2018;85
2842;Vrouwen;Licht belemmerd;Positie: partner in paar;2019;72
2843;Vrouwen;Licht belemmerd;Positie: partner in paar;2020;72
2844;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2015;31
2845;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2016;25
2846;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2017;25
2847;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2018;20
2848;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2019;23
2849;Vrouwen;Licht belemmerd;Positie: partner in paar met kind;2020;21
2850;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2015;50
2851;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2016;52
2852;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2017;51
2853;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2018;65
2854;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2019;49
2855;Vrouwen;Licht belemmerd;Positie: partner in paar, geen kind;2020;51
2856;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2015;14
2857;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2016;9
2858;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2017;12
2859;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2018;15
2860;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2019;12
2861;Vrouwen;Licht belemmerd;Positie: thuiswonend kind;2020;12
2862;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2015;10
2863;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2016;4
2864;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2017;8
2865;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2018;11
2866;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2019;6
2867;Vrouwen;Licht belemmerd;Positie: kind >= 18 jaar;2020;9
2868;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2015;4
2869;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2016;5
2870;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2017;4
2871;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2018;4
2872;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2019;6
2873;Vrouwen;Licht belemmerd;Positie: kind < 18 jaar;2020;3
2874;Vrouwen;Licht belemmerd;Positie: overig lid;2015;2
2875;Vrouwen;Licht belemmerd;Positie: overig lid;2016;1
2876;Vrouwen;Licht belemmerd;Positie: overig lid;2017;2
2877;Vrouwen;Licht belemmerd;Positie: overig lid;2018;4
2878;Vrouwen;Licht belemmerd;Positie: overig lid;2019;2
2879;Vrouwen;Licht belemmerd;Positie: overig lid;2020;5
2880;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2015;21
2881;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2016;19
2882;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2017;17
2883;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2018;15
2884;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2019;13
2885;Vrouwen;Licht belemmerd;Arb.pos.: Werkloze beroepsbevolking;2020;15
2886;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2015;126
2887;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2016;128
2888;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2017;127
2889;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2018;157
2890;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2019;123
2891;Vrouwen;Licht belemmerd;Arb.pos.: Niet-beroepsbevolking;2020;142
2892;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2015;13
2893;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2016;10
2894;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2017;8
2895;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2018;7
2896;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2019;7
2897;Vrouwen;Licht belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2020;11
2898;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2015;5
2899;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2016;4
2900;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2017;3
2901;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2018;3
2902;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2019;2
2903;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2020;4
2904;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2015;7
2905;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2016;6
2906;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2017;6
2907;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2018;4
2908;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2019;5
2909;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, andere reden;2020;6
2910;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2015;5
2911;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2016;7
2912;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2017;6
2913;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2018;11
2914;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2019;11
2915;Vrouwen;Licht belemmerd;Arb.pos.: Gezocht, niet beschikbaar;2020;5
2916;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2015;108
2917;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2016;112
2918;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2017;112
2919;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2018;140
2920;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2019;105
2921;Vrouwen;Licht belemmerd;Arb.pos.: Niet gezocht, niet beschikbaar;2020;126
2922;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2015;10
2923;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2016;13
2924;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2017;9
2925;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2018;15
2926;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2019;12
2927;Vrouwen;Licht belemmerd;Arb.pos.: Wil werken;2020;11
2928;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2015;98
2929;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2016;99
2930;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2017;103
2931;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2018;125
2932;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2019;93
2933;Vrouwen;Licht belemmerd;Arb.pos.: Wil of kan niet werken;2020;115
2934;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2015;10
2935;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2016;7
2936;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2017;8
2937;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2018;7
2938;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2019;6
2939;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege zorg gezin /huishouden;2020;5
2940;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2015;6
2941;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2016;7
2942;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2017;7
2943;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2018;8
2944;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2019;5
2945;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege opleiding/studie;2020;7
2946;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2015;38
2947;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2016;49
2948;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2017;44
2949;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2018;60
2950;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2019;38
2951;Vrouwen;Licht belemmerd;Arb.pos.: Vut/pensioen/hoge leeftijd;2020;56
2952;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2015;38
2953;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2016;33
2954;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2017;39
2955;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2018;47
2956;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2019;39
2957;Vrouwen;Licht belemmerd;Arb.pos.: Ziekte/arbeidsongeschiktheid;2020;43
2958;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2015;7
2959;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2016;4
2960;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2017;6
2961;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2018;5
2962;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2019;6
2963;Vrouwen;Licht belemmerd;Arb.pos.: Vanwege andere redenen;2020;3
2964;Vrouwen;Sterk belemmerd;Totaal personen;2015;528
2965;Vrouwen;Sterk belemmerd;Totaal personen;2016;552
2966;Vrouwen;Sterk belemmerd;Totaal personen;2017;596
2967;Vrouwen;Sterk belemmerd;Totaal personen;2018;540
2968;Vrouwen;Sterk belemmerd;Totaal personen;2019;544
2969;Vrouwen;Sterk belemmerd;Totaal personen;2020;540
2970;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2015;24
2971;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2016;21
2972;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2017;22
2973;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2018;20
2974;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2019;25
2975;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 25 jaar;2020;27
2976;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2015;38
2977;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2016;36
2978;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2017;40
2979;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2018;39
2980;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2019;37
2981;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 35 jaar;2020;39
2982;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2015;61
2983;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2016;71
2984;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2017;72
2985;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2018;64
2986;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2019;68
2987;Vrouwen;Sterk belemmerd;Leeftijd: 35 tot 45 jaar;2020;60
2988;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2015;119
2989;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2016;117
2990;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2017;116
2991;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2018;113
2992;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2019;110
2993;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 55 jaar;2020;113
2994;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2015;183
2995;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2016;176
2996;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2017;189
2997;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2018;177
2998;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2019;177
2999;Vrouwen;Sterk belemmerd;Leeftijd: 55 tot 65 jaar;2020;172
3000;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2015;102
3001;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2016;131
3002;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2017;158
3003;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2018;128
3004;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2019;127
3005;Vrouwen;Sterk belemmerd;Leeftijd: 65 tot 75 jaar;2020;129
3006;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2015;426
3007;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2016;421
3008;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2017;438
3009;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2018;413
3010;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2019;417
3011;Vrouwen;Sterk belemmerd;Leeftijd: 15 tot 65 jaar;2020;411
3012;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2015;99
3013;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2016;107
3014;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2017;111
3015;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2018;103
3016;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2019;106
3017;Vrouwen;Sterk belemmerd;Leeftijd: 25 tot 45 jaar;2020;98
3018;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2015;405
3019;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2016;424
3020;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2017;463
3021;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2018;419
3022;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2019;414
3023;Vrouwen;Sterk belemmerd;Leeftijd: 45 tot 75 jaar;2020;414
3024;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2015;276
3025;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2016;276
3026;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2017;282
3027;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2018;272
3028;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2019;258
3029;Vrouwen;Sterk belemmerd;1 Laag onderwijsniveau;2020;245
3030;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2015;182
3031;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2016;182
3032;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2017;205
3033;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2018;181
3034;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2019;203
3035;Vrouwen;Sterk belemmerd;2 Middelbaar onderwijsniveau;2020;196
3036;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2015;62
3037;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2016;86
3038;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2017;96
3039;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2018;76
3040;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2019;73
3041;Vrouwen;Sterk belemmerd;3 Hoog onderwijsniveau;2020;87
3042;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2015;8
3043;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2016;7
3044;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2017;13
3045;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2018;11
3046;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2019;10
3047;Vrouwen;Sterk belemmerd;Weet niet of onbekend;2020;13
3048;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2015;158
3049;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2016;161
3050;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2017;211
3051;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2018;177
3052;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2019;174
3053;Vrouwen;Sterk belemmerd;Positie: alleenstaande;2020;168
3054;Vrouwen;Sterk belemmerd;Positie: ouder;2015;147
3055;Vrouwen;Sterk belemmerd;Positie: ouder;2016;145
3056;Vrouwen;Sterk belemmerd;Positie: ouder;2017;150
3057;Vrouwen;Sterk belemmerd;Positie: ouder;2018;143
3058;Vrouwen;Sterk belemmerd;Positie: ouder;2019;151
3059;Vrouwen;Sterk belemmerd;Positie: ouder;2020;154
3060;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2015;49
3061;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2016;45
3062;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2017;51
3063;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2018;45
3064;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2019;59
3065;Vrouwen;Sterk belemmerd;Positie: ouder in eenouderhuishouden;2020;54
3066;Vrouwen;Sterk belemmerd;Positie: partner in paar;2015;288
3067;Vrouwen;Sterk belemmerd;Positie: partner in paar;2016;313
3068;Vrouwen;Sterk belemmerd;Positie: partner in paar;2017;309
3069;Vrouwen;Sterk belemmerd;Positie: partner in paar;2018;287
3070;Vrouwen;Sterk belemmerd;Positie: partner in paar;2019;277
3071;Vrouwen;Sterk belemmerd;Positie: partner in paar;2020;288
3072;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2015;98
3073;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2016;100
3074;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2017;98
3075;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2018;97
3076;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2019;92
3077;Vrouwen;Sterk belemmerd;Positie: partner in paar met kind;2020;100
3078;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2015;191
3079;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2016;214
3080;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2017;211
3081;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2018;191
3082;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2019;185
3083;Vrouwen;Sterk belemmerd;Positie: partner in paar, geen kind;2020;188
3084;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2015;24
3085;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2016;25
3086;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2017;20
3087;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2018;24
3088;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2019;24
3089;Vrouwen;Sterk belemmerd;Positie: thuiswonend kind;2020;24
3090;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2015;18
3091;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2016;20
3092;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2017;15
3093;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2018;19
3094;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2019;18
3095;Vrouwen;Sterk belemmerd;Positie: kind >= 18 jaar;2020;19
3096;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2015;6
3097;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2016;5
3098;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2017;5
3099;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2018;5
3100;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2019;5
3101;Vrouwen;Sterk belemmerd;Positie: kind < 18 jaar;2020;5
3102;Vrouwen;Sterk belemmerd;Positie: overig lid;2015;9
3103;Vrouwen;Sterk belemmerd;Positie: overig lid;2016;7
3104;Vrouwen;Sterk belemmerd;Positie: overig lid;2017;5
3105;Vrouwen;Sterk belemmerd;Positie: overig lid;2018;8
3106;Vrouwen;Sterk belemmerd;Positie: overig lid;2019;9
3107;Vrouwen;Sterk belemmerd;Positie: overig lid;2020;6
3108;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2015;17
3109;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2016;23
3110;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2017;16
3111;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2018;15
3112;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2019;14
3113;Vrouwen;Sterk belemmerd;Arb.pos.: Werkloze beroepsbevolking;2020;15
3114;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2015;511
3115;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2016;529
3116;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2017;580
3117;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2018;527
3118;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2019;530
3119;Vrouwen;Sterk belemmerd;Arb.pos.: Niet-beroepsbevolking;2020;525
3120;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2015;33
3121;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2016;28
3122;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2017;24
3123;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2018;13
3124;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2019;12
3125;Vrouwen;Sterk belemmerd;Arb.pos.: Beschikbaar, niet gezocht;2020;18
3126;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2015;18
3127;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2016;12
3128;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2017;11
3129;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2018;5
3130;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2019;6
3131;Vrouwen;Sterk belemmerd;Arb.pos.: Niet gezocht, ontmoediging;2020;9
