ID;Geslacht;Leeftijd;DiagnosenGGZ;Migratieachtergrond;Perioden;PrimaireDiagnosen_1;PrimaireOfNevendiagnosen_2;PrimaireDiagnosen_3;PrimaireOfNevendiagnosen_4
9439;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2018;70.0;230.0;485;1629.0
9440;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2019;75.0;230.0;515;1576.0
9441;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2020;75.0;200.0;483;1321.0
9442;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;(voormalige) Nederlandse Antillen, Aruba;2021;100.0;270.0;624;1693.0
9443;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2015;215.0;620.0;268;772.0
9444;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2016;265.0;655.0;307;752.0
9445;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2017;290.0;725.0;317;793.0
9446;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2018;355.0;825.0;367;853.0
9447;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2019;340.0;780.0;329;759.0
9448;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2020;355.0;835.0;326;771.0
9449;Totaal mannen en vrouwen;30 tot 35 jaar;C2 Overig aan een middel gebonden stoorn;Overige niet-westerse migratieachterg...;2021;400.0;985.0;353;875.0
9450;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2015;5610.0;6465.0;553;637.0
9451;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2016;5530.0;6445.0;538;626.0
9452;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2017;5565.0;6465.0;531;616.0
9453;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2018;5560.0;6440.0;518;601.0
9454;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2019;4965.0;5825.0;453;531.0
9455;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2020;5075.0;5940.0;452;529.0
9456;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Totaal;2021;5485.0;6315.0;480;553.0
9457;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2015;2720.0;3255.0;389;465.0
9458;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2016;2760.0;3330.0;392;473.0
9459;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2017;2750.0;3340.0;385;468.0
9460;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2018;2765.0;3310.0;381;457.0
9461;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2019;2585.0;3160.0;352;430.0
9462;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2020;2625.0;3215.0;352;431.0
9463;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Nederlandse achtergrond;2021;2850.0;3365.0;377;446.0
9464;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2015;2890.0;3210.0;917;1018.0
9465;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2016;2775.0;3115.0;854;959.0
9466;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2017;2815.0;3125.0;842;934.0
9467;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2018;2795.0;3130.0;805;902.0
9468;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2019;2375.0;2665.0;656;736.0
9469;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2020;2445.0;2725.0;649;723.0
9470;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Met migratieachtergrond;2021;2635.0;2950.0;678;759.0
9471;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2015;615.0;710.0;486;562.0
9472;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2016;610.0;705.0;468;542.0
9473;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2017;630.0;715.0;466;531.0
9474;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2018;580.0;675.0;411;481.0
9475;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2019;555.0;630.0;375;427.0
9476;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2020;560.0;640.0;365;414.0
9477;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Westerse migratieachtergrond;2021;555.0;635.0;348;400.0
9478;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2015;2275.0;2500.0;1203;1321.0
9479;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2016;2165.0;2410.0;1111;1237.0
9480;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2017;2190.0;2410.0;1096;1206.0
9481;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2018;2215.0;2450.0;1073;1189.0
9482;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2019;1820.0;2035.0;850;949.0
9483;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2020;1885.0;2090.0;845;936.0
9484;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Niet-westerse migratieachtergrond;2021;2085.0;2315.0;905;1006.0
9485;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2015;525.0;580.0;1677;1847.0
9486;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2016;480.0;540.0;1555;1752.0
9487;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2017;450.0;515.0;1475;1675.0
9488;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2018;445.0;515.0;1441;1668.0
9489;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2019;355.0;415.0;1149;1336.0
9490;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2020;360.0;400.0;1141;1255.0
9491;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Marokko;2021;375.0;420.0;1151;1293.0
9492;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2015;390.0;440.0;1127;1257.0
9493;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2016;360.0;405.0;1066;1205.0
9494;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2017;350.0;385.0;1030;1142.0
9495;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2018;340.0;380.0;979;1091.0
9496;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2019;275.0;295.0;763;825.0
9497;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2020;320.0;355.0;852;948.0
9498;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Turkije;2021;355.0;390.0;903;996.0
9499;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2015;440.0;480.0;1522;1652.0
9500;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2016;425.0;460.0;1443;1559.0
9501;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2017;460.0;490.0;1549;1645.0
9502;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2018;465.0;490.0;1551;1633.0
9503;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2019;360.0;385.0;1214;1290.0
9504;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2020;330.0;355.0;1112;1199.0
9505;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Suriname;2021;335.0;370.0;1133;1246.0
9506;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2015;175.0;185.0;1293;1365.0
9507;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2016;155.0;165.0;1133;1224.0
9508;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2017;170.0;175.0;1218;1276.0
9509;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2018;175.0;190.0;1257;1360.0
9510;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2019;150.0;170.0;1024;1169.0
9511;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2020;160.0;175.0;1034;1149.0
9512;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;(voormalige) Nederlandse Antillen, Aruba;2021;215.0;235.0;1327;1461.0
9513;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2015;745.0;820.0;921;1018.0
9514;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2016;745.0;835.0;855;960.0
9515;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2017;760.0;845.0;828;919.0
9516;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2018;790.0;880.0;816;909.0
9517;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2019;675.0;765.0;659;745.0
9518;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2020;715.0;800.0;657;737.0
9519;Totaal mannen en vrouwen;30 tot 35 jaar;D Schizofrenie e.a. psychotische stoorn;Overige niet-westerse migratieachterg...;2021;805.0;900.0;715;799.0
9520;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2015;16635.0;27330.0;1640;2694.0
9521;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2016;16555.0;27925.0;1610;2716.0
9522;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2017;17300.0;28810.0;1650;2748.0
9523;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2018;17900.0;29840.0;1671;2785.0
9524;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2019;17645.0;29075.0;1611;2654.0
9525;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2020;18125.0;29900.0;1614;2663.0
9526;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Totaal;2021;18780.0;31370.0;1644;2746.0
9527;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2015;10640.0;17855.0;1522;2554.0
9528;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2016;10745.0;18490.0;1528;2629.0
9529;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2017;11365.0;19395.0;1592;2717.0
9530;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2018;11840.0;20100.0;1633;2774.0
9531;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2019;11985.0;20090.0;1634;2739.0
9532;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2020;12265.0;20580.0;1644;2759.0
9533;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Nederlandse achtergrond;2021;12630.0;21330.0;1676;2830.0
9534;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2015;5995.0;9470.0;1901;3004.0
9535;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2016;5810.0;9435.0;1789;2905.0
9536;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2017;5935.0;9415.0;1775;2816.0
9537;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2018;6065.0;9735.0;1748;2807.0
9538;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2019;5660.0;8985.0;1564;2482.0
9539;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2020;5860.0;9320.0;1555;2473.0
9540;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Met migratieachtergrond;2021;6155.0;10045.0;1583;2584.0
9541;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2015;1830.0;3015.0;1452;2391.0
9542;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2016;1940.0;3180.0;1492;2447.0
9543;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2017;2085.0;3280.0;1549;2439.0
9544;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2018;2205.0;3510.0;1569;2497.0
9545;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2019;2145.0;3380.0;1451;2285.0
9546;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2020;2350.0;3675.0;1525;2388.0
9547;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Westerse migratieachtergrond;2021;2405.0;3880.0;1515;2445.0
9548;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2015;4160.0;6460.0;2199;3412.0
9549;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2016;3870.0;6250.0;1987;3211.0
9550;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2017;3850.0;6135.0;1927;3071.0
9551;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2018;3855.0;6225.0;1870;3018.0
9552;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2019;3515.0;5610.0;1642;2618.0
9553;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2020;3515.0;5645.0;1576;2532.0
9554;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Niet-westerse migratieachtergrond;2021;3750.0;6160.0;1630;2680.0
9555;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2015;1020.0;1580.0;3243;5036.0
9556;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2016;910.0;1480.0;2956;4796.0
9557;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2017;895.0;1415.0;2919;4622.0
9558;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2018;860.0;1370.0;2795;4454.0
9559;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2019;725.0;1085.0;2340;3499.0
9560;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2020;615.0;985.0;1937;3115.0
9561;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Marokko;2021;620.0;1055.0;1910;3255.0
9562;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2015;1155.0;1650.0;3325;4747.0
9563;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2016;985.0;1460.0;2921;4338.0
9564;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2017;870.0;1290.0;2573;3825.0
9565;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2018;865.0;1260.0;2497;3629.0
9566;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2019;720.0;1080.0;1998;2999.0
9567;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2020;700.0;1070.0;1855;2841.0
9568;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Turkije;2021;795.0;1255.0;2018;3193.0
9569;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2015;590.0;920.0;2045;3177.0
9570;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2016;565.0;935.0;1911;3164.0
9571;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2017;580.0;970.0;1956;3266.0
9572;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2018;550.0;930.0;1833;3110.0
9573;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2019;500.0;865.0;1681;2897.0
9574;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2020;515.0;890.0;1736;2995.0
9575;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Suriname;2021;545.0;960.0;1845;3236.0
9576;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2015;225.0;400.0;1661;2961.0
9577;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2016;215.0;385.0;1556;2803.0
9578;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2017;210.0;360.0;1516;2574.0
9579;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2018;220.0;390.0;1559;2759.0
9580;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2019;255.0;395.0;1745;2699.0
9581;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2020;255.0;395.0;1658;2581.0
9582;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;(voormalige) Nederlandse Antillen, Aruba;2021;280.0;470.0;1757;2929.0
9583;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2015;1170.0;1905.0;1452;2363.0
9584;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2016;1200.0;1995.0;1376;2294.0
9585;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2017;1295.0;2100.0;1411;2288.0
9586;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2018;1365.0;2280.0;1408;2353.0
9587;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2019;1315.0;2180.0;1279;2124.0
9588;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2020;1430.0;2300.0;1319;2120.0
9589;Totaal mannen en vrouwen;30 tot 35 jaar;E Stemmingsstoornissen;Overige niet-westerse migratieachterg...;2021;1505.0;2425.0;1339;2152.0
9590;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2015;14780.0;25060.0;1457;2471.0
9591;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2016;14680.0;25605.0;1428;2491.0
9592;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2017;15570.0;26775.0;1485;2554.0
9593;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2018;16120.0;27810.0;1504;2596.0
9594;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2019;15930.0;27125.0;1454;2476.0
9595;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2020;16410.0;27950.0;1462;2489.0
9596;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Totaal;2021;16840.0;29140.0;1474;2551.0
9597;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Nederlandse achtergrond;2015;9295.0;16210.0;1330;2319.0
9598;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Nederlandse achtergrond;2016;9415.0;16820.0;1338;2392.0
9599;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Nederlandse achtergrond;2017;10130.0;17920.0;1419;2510.0
9600;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Nederlandse achtergrond;2018;10595.0;18680.0;1462;2578.0
9601;Totaal mannen en vrouwen;30 tot 35 jaar;E1 Depressieve stoornissen;Nederlandse achtergrond;2019;10795.0;18735.0;1472;2555.0
