ID;SamenstellingHuishouden;OverigeKenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;PersonenMetInkomenPerHuishouden_3;PrimairInkomen_4;BrutoInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdBesteedbaarInkomen_7
7308;26;215;2003;110.0;1.0;1.0;9.1;21.7;15.5;15.5
7309;26;215;2004;108.0;1.0;1.0;9.7;22.6;16.0;16.0
7310;26;215;2005;110.0;1.0;1.0;9.9;22.8;15.9;15.9
7311;26;215;2006;107.0;1.0;1.0;10.1;23.3;16.3;16.3
7312;26;215;2007;112.0;1.0;1.0;10.7;24.0;16.8;16.8
7313;26;215;2008;114.0;1.0;1.0;10.5;24.5;17.4;17.4
7314;26;215;2009;113.0;1.0;1.0;11.0;25.4;18.0;18.0
7315;26;215;2010;108.0;1.0;1.0;11.1;26.3;18.4;18.4
7316;26;215;2011;109.0;1.0;1.0;10.8;26.3;18.2;18.2
7317;26;215;2012;110.0;1.0;1.0;11.5;26.8;18.7;18.7
7318;26;215;2013;109.0;1.0;1.0;11.7;27.4;18.7;18.7
7319;26;215;2014;105.0;1.0;1.0;12.2;28.4;19.6;19.6
7320;26;221;2000;128.0;1.0;1.0;8.0;18.4;13.3;13.3
7321;26;221;2001;128.0;1.0;1.0;9.3;20.6;14.6;14.6
7322;26;221;2002;131.0;1.0;1.0;10.0;21.4;15.2;15.2
7323;26;221;2003;132.0;1.0;1.0;9.7;21.5;15.2;15.2
7324;26;221;2004;136.0;1.0;1.0;8.7;21.0;14.9;14.9
7325;26;221;2005;137.0;1.0;1.0;11.2;23.4;16.6;16.6
7326;26;221;2006;138.0;1.0;1.0;11.4;24.2;17.2;17.2
7327;26;221;2007;140.0;1.0;1.0;10.4;23.5;16.6;16.6
7328;26;221;2008;140.0;1.0;1.0;10.8;24.0;16.9;16.9
7329;26;221;2009;143.0;1.0;1.0;10.9;24.7;17.1;17.1
7330;26;221;2010;142.0;1.0;1.0;11.0;24.9;17.2;17.2
7331;26;221;2011;147.0;1.0;1.0;10.9;24.9;17.1;17.1
7332;26;221;2012;147.0;1.0;1.0;10.5;24.6;17.1;17.1
7333;26;221;2013;148.0;1.0;1.0;10.6;24.9;17.1;17.1
7334;26;221;2014;151.0;1.0;1.0;10.5;25.0;17.3;17.3
7335;26;222;2000;223.0;1.0;1.0;8.7;19.3;13.6;13.6
7336;26;222;2001;230.0;1.0;1.0;9.2;20.4;14.5;14.5
7337;26;222;2002;235.0;1.0;1.0;10.3;21.7;15.3;15.3
7338;26;222;2003;236.0;1.0;1.0;10.2;22.0;15.4;15.4
7339;26;222;2004;238.0;1.0;1.0;11.0;23.0;15.8;15.8
7340;26;222;2005;246.0;1.0;1.0;11.0;23.5;16.2;16.2
7341;26;222;2006;252.0;1.0;1.0;11.6;24.2;16.6;16.6
7342;26;222;2007;256.0;1.0;1.0;12.0;24.8;17.2;17.2
7343;26;222;2008;260.0;1.0;1.0;12.6;25.7;17.6;17.6
7344;26;222;2009;262.0;1.0;1.0;12.0;25.6;17.7;17.7
7345;26;222;2010;261.0;1.0;1.0;12.4;26.0;17.7;17.7
7346;26;222;2011;269.0;1.0;1.0;12.2;25.8;17.5;17.5
7347;26;222;2012;272.0;1.0;1.0;12.9;26.7;18.1;18.1
7348;26;222;2013;271.0;1.0;1.0;12.7;26.7;17.9;17.9
7349;26;222;2014;272.0;1.0;1.0;13.0;27.5;18.5;18.5
7350;26;223;2000;662.0;1.0;1.0;11.5;21.6;14.4;14.4
7351;26;223;2001;672.0;1.0;1.0;12.6;23.3;15.7;15.7
7352;26;223;2002;677.0;1.0;1.0;13.2;24.4;16.4;16.4
7353;26;223;2003;674.0;1.0;1.0;13.2;24.9;16.6;16.6
7354;26;223;2004;679.0;1.0;1.0;13.5;25.6;16.9;16.9
7355;26;223;2005;700.0;1.0;1.0;13.9;26.1;17.1;17.1
7356;26;223;2006;707.0;1.0;1.0;14.4;26.8;17.5;17.5
7357;26;223;2007;709.0;1.0;1.0;15.2;27.9;18.4;18.4
7358;26;223;2008;718.0;1.0;1.0;15.3;28.2;18.6;18.6
7359;26;223;2009;725.0;1.0;1.0;15.2;28.5;18.8;18.8
7360;26;223;2010;727.0;1.0;1.0;15.3;28.8;18.8;18.8
7361;26;223;2011;738.0;1.0;1.0;15.4;29.1;18.8;18.8
7362;26;223;2012;744.0;1.0;1.0;15.8;29.5;18.9;18.9
7363;26;223;2013;740.0;1.0;1.0;15.7;29.7;19.0;19.0
7364;26;223;2014;761.0;1.0;1.0;16.0;30.3;19.6;19.6
7365;26;224;2000;228.0;1.0;1.0;8.2;18.9;13.3;13.3
7366;26;224;2001;230.0;1.0;1.0;8.7;20.0;14.2;14.2
7367;26;224;2002;233.0;1.0;1.0;9.2;21.0;14.9;14.9
7368;26;224;2003;237.0;1.0;1.0;9.2;21.7;15.3;15.3
7369;26;224;2004;243.0;1.0;1.0;9.3;22.1;15.5;15.5
7370;26;224;2005;247.0;1.0;1.0;9.4;22.5;15.7;15.7
7371;26;224;2006;251.0;1.0;1.0;9.9;23.2;16.3;16.3
7372;26;224;2007;257.0;1.0;1.0;10.4;24.0;16.9;16.9
7373;26;224;2008;260.0;1.0;1.0;10.6;24.7;17.3;17.3
7374;26;224;2009;265.0;1.0;1.0;10.7;25.0;17.5;17.5
7375;26;224;2010;270.0;1.0;1.0;10.9;25.4;17.6;17.6
7376;26;224;2011;271.0;1.0;1.0;11.1;25.5;17.5;17.5
7377;26;224;2012;276.0;1.0;1.0;11.0;25.5;17.6;17.6
7378;26;224;2013;273.0;1.0;1.0;11.6;26.0;17.7;17.7
7379;26;224;2014;280.0;1.0;1.0;11.8;26.5;18.2;18.2
7380;26;231;2000;54.0;1.0;1.0;7.5;16.6;11.8;11.8
7381;26;231;2001;52.0;1.0;1.0;9.5;19.1;13.5;13.5
7382;26;231;2002;53.0;1.0;1.0;9.9;20.0;14.2;14.2
7383;26;231;2003;55.0;1.0;1.0;9.9;20.0;14.1;14.1
7384;26;231;2004;56.0;1.0;1.0;7.9;19.0;13.6;13.6
7385;26;231;2005;57.0;1.0;1.0;9.4;20.1;13.9;13.9
7386;26;231;2006;57.0;1.0;1.0;9.7;21.0;14.7;14.7
7387;26;231;2007;57.0;1.0;1.0;10.3;21.9;15.5;15.5
7388;26;231;2008;56.0;1.0;1.0;10.4;21.7;15.3;15.3
7389;26;231;2009;57.0;1.0;1.0;11.0;22.8;15.9;15.9
7390;26;231;2010;57.0;1.0;1.0;10.9;22.7;15.6;15.6
7391;26;231;2011;60.0;1.0;1.0;10.9;22.5;15.3;15.3
7392;26;231;2012;60.0;1.0;1.0;10.3;21.8;15.0;15.0
7393;26;231;2013;59.0;1.0;1.0;10.0;21.9;15.0;15.0
7394;26;231;2014;60.0;1.0;1.0;10.3;22.1;15.3;15.3
7395;26;232;2000;44.0;1.0;1.0;7.7;18.7;13.4;13.4
7396;26;232;2001;45.0;1.0;1.0;9.4;20.9;15.0;15.0
7397;26;232;2002;47.0;1.0;1.0;10.1;21.9;15.5;15.5
7398;26;232;2003;45.0;1.0;1.0;9.1;21.9;15.5;15.5
7399;26;232;2004;47.0;1.0;1.0;9.0;22.1;15.5;15.5
7400;26;232;2005;47.0;1.0;1.0;9.1;22.5;15.6;15.6
7401;26;232;2006;47.0;1.0;1.0;9.8;23.9;16.7;16.7
7402;26;232;2007;49.0;1.0;1.0;9.9;24.2;17.2;17.2
7403;26;232;2008;49.0;1.0;1.0;10.6;25.3;17.8;17.8
7404;26;232;2009;51.0;1.0;1.0;10.8;25.5;17.6;17.6
7405;26;232;2010;50.0;1.0;1.0;11.2;25.9;18.1;18.1
7406;26;232;2011;51.0;1.0;1.0;11.2;26.5;18.3;18.3
7407;26;232;2012;50.0;1.0;1.0;11.3;26.5;18.4;18.4
7408;26;232;2013;52.0;1.0;1.0;12.4;27.5;18.7;18.7
7409;26;232;2014;55.0;1.0;1.0;11.6;27.4;18.8;18.8
7410;26;233;2000;31.0;1.0;1.0;9.2;21.2;15.6;15.6
7411;26;233;2001;31.0;1.0;1.0;8.8;22.5;15.9;15.9
7412;26;233;2002;31.0;1.0;1.0;9.9;22.8;16.3;16.3
7413;26;233;2003;32.0;1.0;1.0;10.3;23.4;16.6;16.6
7414;26;233;2004;33.0;1.0;1.0;9.5;23.0;16.1;16.1
7415;26;233;2005;33.0;1.0;1.0;17.0;30.1;22.5;22.5
7416;26;233;2006;34.0;1.0;1.0;16.3;29.8;22.2;22.2
7417;26;233;2007;34.0;1.0;1.0;11.3;25.0;17.6;17.6
7418;26;233;2008;35.0;1.0;1.0;11.6;26.1;18.2;18.2
7419;26;233;2009;35.0;1.0;1.0;10.8;26.5;18.4;18.4
7420;26;233;2010;35.0;1.0;1.0;10.9;26.9;18.7;18.7
7421;26;233;2011;36.0;1.0;1.0;10.5;26.4;18.3;18.3
7422;26;233;2012;37.0;1.0;1.0;10.0;26.5;18.6;18.6
7423;26;233;2013;37.0;1.0;1.0;9.2;26.1;18.4;18.4
7424;26;233;2014;36.0;1.0;1.0;9.0;26.1;18.6;18.6
7425;26;234;2000;72.0;1.0;1.0;8.2;19.1;13.6;13.6
7426;26;234;2001;73.0;1.0;1.0;8.6;20.1;14.5;14.5
7427;26;234;2002;74.0;1.0;1.0;9.7;21.3;15.2;15.2
7428;26;234;2003;74.0;1.0;1.0;9.3;21.4;15.2;15.2
7429;26;234;2004;77.0;1.0;1.0;9.5;21.9;15.5;15.5
7430;26;234;2005;79.0;1.0;1.0;9.5;22.4;15.8;15.8
7431;26;234;2006;78.0;1.0;1.0;9.9;23.0;16.2;16.2
7432;26;234;2007;80.0;1.0;1.0;9.7;22.8;16.3;16.3
7433;26;234;2008;82.0;1.0;1.0;10.5;23.8;16.7;16.7
7434;26;234;2009;80.0;1.0;1.0;10.3;24.3;17.1;17.1
7435;26;234;2010;79.0;1.0;1.0;10.2;24.5;17.1;17.1
7436;26;234;2011;79.0;1.0;1.0;9.9;24.3;16.9;16.9
7437;26;234;2012;80.0;1.0;1.0;10.7;25.2;17.4;17.4
7438;26;234;2013;78.0;1.0;1.0;10.9;25.7;17.7;17.7
7439;26;234;2014;81.0;1.0;1.0;11.4;26.2;18.1;18.1
7440;26;235;2000;16.0;;;;;;
7441;26;235;2001;17.0;;;;;;
7442;26;235;2002;19.0;;;;;;
7443;26;235;2003;18.0;;;;;;
7444;26;235;2004;18.0;;;;;;
7445;26;235;2005;18.0;;;;;;
7446;26;235;2006;20.0;1.0;1.0;10.8;22.4;15.2;15.2
7447;26;235;2007;21.0;1.0;1.0;13.1;24.3;16.3;16.3
7448;26;235;2008;21.0;1.0;1.0;14.3;25.6;17.1;17.1
7449;26;235;2009;21.0;1.0;1.0;12.0;24.8;16.4;16.4
7450;26;235;2010;21.0;1.0;1.0;13.3;26.5;17.6;17.6
7451;26;235;2011;24.0;1.0;1.0;12.3;25.6;16.9;16.9
7452;26;235;2012;23.0;1.0;1.0;12.9;26.3;17.4;17.4
7453;26;235;2013;22.0;1.0;1.0;13.8;27.5;17.8;17.8
7454;26;235;2014;22.0;1.0;1.0;13.4;28.3;18.7;18.7
7455;26;236;2000;135.0;1.0;1.0;9.0;19.5;13.6;13.6
7456;26;236;2001;140.0;1.0;1.0;9.7;20.7;14.6;14.6
7457;26;236;2002;142.0;1.0;1.0;10.6;21.9;15.4;15.4
7458;26;236;2003;143.0;1.0;1.0;10.4;22.1;15.5;15.5
7459;26;236;2004;143.0;1.0;1.0;11.7;23.6;15.9;15.9
7460;26;236;2005;149.0;1.0;1.0;12.0;24.2;16.5;16.5
7461;26;236;2006;154.0;1.0;1.0;12.6;25.1;17.0;17.0
7462;26;236;2007;155.0;1.0;1.0;13.0;25.9;17.7;17.7
7463;26;236;2008;158.0;1.0;1.0;13.5;26.7;18.2;18.2
7464;26;236;2009;160.0;1.0;1.0;12.9;26.4;18.2;18.2
7465;26;236;2010;160.0;1.0;1.0;13.3;26.7;18.1;18.1
7466;26;236;2011;166.0;1.0;1.0;13.3;26.6;17.9;17.9
7467;26;236;2012;169.0;1.0;1.0;13.9;27.5;18.5;18.5
7468;26;236;2013;171.0;1.0;1.0;13.4;27.1;17.9;17.9
7469;26;236;2014;168.0;1.0;1.0;13.8;28.0;18.7;18.7
7470;26;237;2000;99.0;1.0;1.0;12.4;22.3;14.8;14.8
7471;26;237;2001;102.0;1.0;1.0;13.9;24.1;16.2;16.2
7472;26;237;2002;103.0;1.0;1.0;14.1;24.6;16.6;16.6
7473;26;237;2003;106.0;1.0;1.0;14.1;25.0;16.6;16.6
7474;26;237;2004;104.0;1.0;1.0;14.4;26.3;17.3;17.3
7475;26;237;2005;109.0;1.0;1.0;14.3;26.6;17.2;17.2
7476;26;237;2006;111.0;1.0;1.0;14.4;26.4;17.3;17.3
7477;26;237;2007;111.0;1.0;1.0;14.7;27.6;18.2;18.2
7478;26;237;2008;114.0;1.0;1.0;14.5;27.1;17.8;17.8
7479;26;237;2009;114.0;1.0;1.0;14.9;27.8;18.4;18.4
7480;26;237;2010;114.0;1.0;1.0;15.1;28.5;18.7;18.7
7481;26;237;2011;117.0;1.0;1.0;15.0;28.4;18.4;18.4
7482;26;237;2012;118.0;1.0;1.0;15.1;28.4;18.4;18.4
7483;26;237;2013;118.0;1.0;1.0;15.3;29.2;18.8;18.8
7484;26;237;2014;119.0;1.0;1.0;15.7;29.6;19.1;19.1
7485;26;238;2000;248.0;1.0;1.0;12.6;22.4;14.7;14.7
7486;26;238;2001;252.0;1.0;1.0;14.0;24.2;16.0;16.0
7487;26;238;2002;251.0;1.0;1.0;14.4;25.4;16.8;16.8
7488;26;238;2003;247.0;1.0;1.0;14.6;26.2;17.1;17.1
7489;26;238;2004;251.0;1.0;1.0;14.5;26.4;17.1;17.1
7490;26;238;2005;258.0;1.0;1.0;14.7;26.6;17.1;17.1
7491;26;238;2006;259.0;1.0;1.0;15.5;27.6;17.8;17.8
7492;26;238;2007;258.0;1.0;1.0;16.4;28.8;18.6;18.6
7493;26;238;2008;263.0;1.0;1.0;16.9;29.6;19.0;19.0
7494;26;238;2009;266.0;1.0;1.0;16.7;29.9;19.2;19.2
7495;26;238;2010;267.0;1.0;1.0;17.0;30.2;19.3;19.3
7496;26;238;2011;266.0;1.0;1.0;17.4;30.9;19.4;19.4
7497;26;238;2012;268.0;1.0;1.0;17.7;31.1;19.5;19.5
7498;26;238;2013;267.0;1.0;1.0;17.4;30.9;19.4;19.4
7499;26;238;2014;276.0;1.0;1.0;18.0;31.8;20.1;20.1
7500;26;239;2000;290.0;1.0;1.0;10.6;20.9;14.1;14.1
7501;26;239;2001;292.0;1.0;1.0;11.5;22.6;15.5;15.5
7502;26;239;2002;297.0;1.0;1.0;12.5;23.9;16.3;16.3
7503;26;239;2003;296.0;1.0;1.0;12.1;24.2;16.4;16.4
7504;26;239;2004;297.0;1.0;1.0;12.8;25.1;16.8;16.8
7505;26;239;2005;307.0;1.0;1.0;13.6;25.9;17.1;17.1
7506;26;239;2006;309.0;1.0;1.0;14.1;26.7;17.6;17.6
7507;26;239;2007;311.0;1.0;1.0;15.1;28.0;18.6;18.6
7508;26;239;2008;311.0;1.0;1.0;14.9;28.0;18.6;18.6
7509;26;239;2009;315.0;1.0;1.0;14.8;28.2;18.8;18.8
7510;26;239;2010;316.0;1.0;1.0;14.8;28.4;18.7;18.7
7511;26;239;2011;325.0;1.0;1.0;14.7;28.5;18.5;18.5
7512;26;239;2012;328.0;1.0;1.0;15.1;29.0;18.8;18.8
7513;26;239;2013;324.0;1.0;1.0;14.9;29.2;18.7;18.7
7514;26;239;2014;335.0;1.0;1.0;15.0;29.7;19.3;19.3
7515;26;240;2000;26.0;1.0;1.0;6.7;18.4;13.1;13.1
7516;26;240;2001;26.0;1.0;1.0;6.0;18.2;13.2;13.2
7517;26;240;2002;27.0;1.0;1.0;6.2;18.7;13.9;13.9
7518;26;240;2003;26.0;1.0;1.0;7.1;20.5;14.9;14.9
7519;26;240;2004;27.0;1.0;1.0;7.8;21.4;15.6;15.6
7520;26;240;2005;27.0;1.0;1.0;6.9;20.4;14.8;14.8
7521;26;240;2006;27.0;1.0;1.0;7.4;21.3;15.6;15.6
7522;26;240;2007;29.0;1.0;1.0;8.0;21.8;16.1;16.1
7523;26;240;2008;30.0;1.0;1.0;8.2;22.4;16.6;16.6
7524;26;240;2009;30.0;1.0;1.0;7.9;22.6;16.7;16.7
7525;26;240;2010;30.0;1.0;1.0;7.2;22.5;16.7;16.7
7526;26;240;2011;30.0;1.0;1.0;7.5;23.4;17.2;17.2
7527;26;240;2012;30.0;1.0;1.0;8.8;24.5;17.7;17.7
7528;26;240;2013;31.0;1.0;1.0;11.4;26.9;18.4;18.4
7529;26;240;2014;31.0;1.0;1.0;9.9;26.3;18.6;18.6
7530;26;241;2000;149.0;1.0;1.0;9.1;19.7;13.5;13.5
7531;26;241;2001;151.0;1.0;1.0;9.7;20.9;14.6;14.6
7532;26;241;2002;153.0;1.0;1.0;10.1;21.8;15.1;15.1
7533;26;241;2003;158.0;1.0;1.0;10.3;22.4;15.6;15.6
7534;26;241;2004;162.0;1.0;1.0;10.2;22.7;15.8;15.8
7535;26;241;2005;164.0;1.0;1.0;10.4;23.2;16.0;16.0
7536;26;241;2006;167.0;1.0;1.0;10.9;24.0;16.6;16.6
7537;26;241;2007;171.0;1.0;1.0;11.3;24.6;17.0;17.0
7538;26;241;2008;174.0;1.0;1.0;11.4;25.1;17.5;17.5
7539;26;241;2009;177.0;1.0;1.0;11.7;25.9;17.9;17.9
7540;26;241;2010;182.0;1.0;1.0;11.8;25.9;17.7;17.7
7541;26;241;2011;181.0;1.0;1.0;11.9;26.1;17.8;17.8
7542;26;241;2012;183.0;1.0;1.0;11.6;25.9;17.7;17.7
7543;26;241;2013;183.0;1.0;1.0;12.5;26.6;17.8;17.8
7544;26;241;2014;187.0;1.0;1.0;12.6;27.1;18.4;18.4
7545;26;242;2000;79.0;1.0;1.0;6.4;17.5;12.7;12.7
7546;26;242;2001;79.0;1.0;1.0;6.7;18.4;13.5;13.5
7547;26;242;2002;80.0;1.0;1.0;7.4;19.6;14.4;14.4
7548;26;242;2003;79.0;1.0;1.0;6.9;20.1;14.7;14.7
7549;26;242;2004;81.0;1.0;1.0;7.5;20.9;14.9;14.9
7550;26;242;2005;83.0;1.0;1.0;7.3;21.2;15.2;15.2
7551;26;242;2006;84.0;1.0;1.0;7.9;21.6;15.5;15.5
7552;26;242;2007;86.0;1.0;1.0;8.7;22.7;16.5;16.5
7553;26;242;2008;87.0;1.0;1.0;8.9;23.7;17.0;17.0
7554;26;242;2009;88.0;1.0;1.0;8.6;23.3;16.8;16.8
7555;26;242;2010;87.0;1.0;1.0;9.0;24.2;17.2;17.2
7556;26;242;2011;90.0;1.0;1.0;9.4;24.5;17.0;17.0
7557;26;242;2012;93.0;1.0;1.0;9.6;24.5;17.3;17.3
7558;26;242;2013;91.0;1.0;1.0;9.8;24.8;17.4;17.4
7559;26;242;2014;93.0;1.0;1.0;10.1;25.3;17.9;17.9
7560;27;1;2000;681.0;1.0;1.0;16.6;22.5;13.4;13.4
7561;27;1;2001;696.0;1.0;1.0;18.0;24.2;14.8;14.8
7562;27;1;2002;707.0;1.0;1.0;18.9;25.3;15.3;15.3
7563;27;1;2003;708.0;1.0;1.0;18.7;25.5;15.2;15.2
7564;27;1;2004;720.0;1.0;1.0;19.2;26.3;15.5;15.5
7565;27;1;2005;746.0;1.0;1.0;19.8;27.0;15.8;15.8
7566;27;1;2006;758.0;1.0;1.0;20.8;28.0;16.4;16.4
7567;27;1;2007;768.0;1.0;1.0;21.3;28.6;16.9;16.9
7568;27;1;2008;778.0;1.0;1.0;21.8;29.1;17.0;17.0
7569;27;1;2009;786.0;1.0;1.0;21.7;29.3;17.2;17.2
7570;27;1;2010;792.0;1.0;1.0;21.9;29.6;17.1;17.1
7571;27;1;2011;801.0;1.0;1.0;22.5;29.9;17.1;17.1
7572;27;1;2012;800.0;1.0;1.0;23.1;30.2;17.1;17.1
7573;27;1;2013;796.0;1.0;1.0;23.2;30.4;17.1;17.1
7574;27;1;2014;813.0;1.0;1.0;23.5;30.9;17.6;17.6
7575;27;81;2000;125.0;1.0;1.0;8.4;10.8;7.6;7.6
7576;27;81;2001;123.0;1.0;1.0;8.9;11.5;8.3;8.3
7577;27;81;2002;130.0;1.0;1.0;9.1;11.6;8.3;8.3
7578;27;81;2003;136.0;1.0;1.0;8.3;11.0;7.9;7.9
7579;27;81;2004;136.0;1.0;1.0;7.9;10.9;7.9;7.9
7580;27;81;2005;136.0;1.0;1.0;7.7;10.8;7.7;7.7
7581;27;81;2006;135.0;1.0;1.0;7.9;11.3;8.4;8.4
7582;27;81;2007;142.0;1.0;1.0;8.2;11.8;8.8;8.8
7583;27;81;2008;149.0;1.0;1.0;7.9;11.2;8.2;8.2
7584;27;81;2009;152.0;1.0;1.0;7.5;11.2;8.4;8.4
7585;27;81;2010;153.0;1.0;1.0;7.5;11.1;8.3;8.3
7586;27;81;2011;153.0;1.0;1.0;7.5;11.5;8.6;8.6
7587;27;81;2012;158.0;1.0;1.0;7.9;11.0;7.9;7.9
7588;27;81;2013;155.0;1.0;1.0;7.5;10.7;7.8;7.8
7589;27;81;2014;160.0;1.0;1.0;7.6;11.1;8.1;8.1
7590;27;82;2000;287.0;1.0;1.0;23.7;25.9;14.5;14.5
7591;27;82;2001;291.0;1.0;1.0;25.1;27.3;15.9;15.9
7592;27;82;2002;291.0;1.0;1.0;26.2;28.7;16.4;16.4
7593;27;82;2003;285.0;1.0;1.0;26.5;29.4;16.6;16.6
7594;27;82;2004;288.0;1.0;1.0;27.0;30.2;16.9;16.9
7595;27;82;2005;296.0;1.0;1.0;27.7;30.7;16.8;16.8
7596;27;82;2006;298.0;1.0;1.0;28.6;31.5;17.3;17.3
7597;27;82;2007;297.0;1.0;1.0;29.8;32.5;18.1;18.1
7598;27;82;2008;293.0;1.0;1.0;30.8;33.5;18.4;18.4
7599;27;82;2009;293.0;1.0;1.0;30.8;33.8;18.6;18.6
7600;27;82;2010;290.0;1.0;1.0;31.0;34.2;18.6;18.6
7601;27;82;2011;297.0;1.0;1.0;31.7;34.9;19.0;19.0
7602;27;82;2012;292.0;1.0;1.0;31.9;35.1;18.9;18.9
7603;27;82;2013;288.0;1.0;1.0;31.7;35.4;19.1;19.1
7604;27;82;2014;297.0;1.0;1.0;32.0;35.9;19.8;19.8
7605;27;83;2000;269.0;1.0;1.0;12.9;24.3;14.8;14.8
7606;27;83;2001;282.0;1.0;1.0;14.5;26.5;16.5;16.5
7607;27;83;2002;285.0;1.0;1.0;15.9;28.2;17.4;17.4
7608;27;83;2003;286.0;1.0;1.0;15.9;28.6;17.4;17.4
7609;27;83;2004;296.0;1.0;1.0;16.7;29.7;17.7;17.7
7610;27;83;2005;313.0;1.0;1.0;17.6;30.6;18.4;18.4
7611;27;83;2006;325.0;1.0;1.0;19.0;31.7;18.9;18.9
7612;27;83;2007;329.0;1.0;1.0;19.4;32.4;19.3;19.3
7613;27;83;2008;337.0;1.0;1.0;20.1;33.2;19.7;19.7
7614;27;83;2009;342.0;1.0;1.0;20.2;33.5;19.8;19.8
7615;27;83;2010;349.0;1.0;1.0;20.7;33.8;19.7;19.7
7616;27;83;2011;351.0;1.0;1.0;21.2;33.6;19.3;19.3
7617;27;83;2012;350.0;1.0;1.0;22.5;34.6;19.7;19.7
7618;27;83;2013;351.0;1.0;1.0;23.2;35.0;19.5;19.5
7619;27;83;2014;352.0;1.0;1.0;23.8;35.7;20.2;20.2
7620;27;84;2000;;;;;;;
7621;27;84;2001;;;;;;;
7622;27;84;2002;;;;;;;
7623;27;84;2003;;;;;;;
7624;27;84;2004;;;;;;;
7625;27;84;2005;;;;;;;
7626;27;84;2006;;;;;;;
7627;27;84;2007;;;;;;;
7628;27;84;2008;;;;;;;
7629;27;84;2009;;;;;;;
7630;27;84;2010;;;;;;;
7631;27;84;2011;;;;;;;
7632;27;84;2012;;;;;;;
7633;27;84;2013;;;;;;;
7634;27;84;2014;3.0;;;;;;
7635;27;101;2000;125.0;1.0;1.0;8.4;10.8;7.6;7.6
7636;27;101;2001;123.0;1.0;1.0;8.9;11.5;8.3;8.3
7637;27;101;2002;130.0;1.0;1.0;9.1;11.6;8.3;8.3
7638;27;101;2003;136.0;1.0;1.0;8.3;11.0;7.9;7.9
7639;27;101;2004;136.0;1.0;1.0;7.9;10.9;7.9;7.9
7640;27;101;2005;136.0;1.0;1.0;7.7;10.8;7.7;7.7
7641;27;101;2006;135.0;1.0;1.0;7.9;11.3;8.4;8.4
7642;27;101;2007;142.0;1.0;1.0;8.2;11.8;8.8;8.8
7643;27;101;2008;149.0;1.0;1.0;7.9;11.2;8.2;8.2
7644;27;101;2009;152.0;1.0;1.0;7.5;11.2;8.4;8.4
7645;27;101;2010;153.0;1.0;1.0;7.5;11.1;8.3;8.3
7646;27;101;2011;153.0;1.0;1.0;7.5;11.5;8.6;8.6
7647;27;101;2012;158.0;1.0;1.0;7.9;11.0;7.9;7.9
7648;27;101;2013;155.0;1.0;1.0;7.5;10.7;7.8;7.8
7649;27;101;2014;160.0;1.0;1.0;7.6;11.1;8.1;8.1
7650;27;102;2000;104.0;1.0;1.0;22.0;23.4;13.3;13.3
7651;27;102;2001;98.0;1.0;1.0;23.0;24.6;14.7;14.7
7652;27;102;2002;97.0;1.0;1.0;23.8;25.3;14.9;14.9
7653;27;102;2003;97.0;1.0;1.0;23.7;25.6;14.8;14.8
7654;27;102;2004;95.0;1.0;1.0;23.9;26.0;15.3;15.3
7655;27;102;2005;100.0;1.0;1.0;23.7;25.8;14.8;14.8
7656;27;102;2006;102.0;1.0;1.0;24.6;26.9;15.4;15.4
7657;27;102;2007;106.0;1.0;1.0;25.2;27.4;15.9;15.9
7658;27;102;2008;104.0;1.0;1.0;26.8;28.8;16.3;16.3
7659;27;102;2009;103.0;1.0;1.0;26.6;29.0;16.7;16.7
7660;27;102;2010;107.0;1.0;1.0;25.8;28.3;16.3;16.3
7661;27;102;2011;113.0;1.0;1.0;25.9;29.0;16.6;16.6
7662;27;102;2012;109.0;1.0;1.0;26.6;29.2;16.5;16.5
7663;27;102;2013;109.0;1.0;1.0;26.4;29.3;16.6;16.6
7664;27;102;2014;115.0;1.0;1.0;25.4;28.5;16.6;16.6
7665;27;103;2000;83.0;1.0;1.0;24.4;26.3;14.7;14.7
7666;27;103;2001;89.0;1.0;1.0;26.8;28.6;16.4;16.4
7667;27;103;2002;88.0;1.0;1.0;28.6;30.4;17.2;17.2
7668;27;103;2003;86.0;1.0;1.0;29.1;31.6;17.6;17.6
7669;27;103;2004;84.0;1.0;1.0;29.8;32.4;17.7;17.7
7670;27;103;2005;83.0;1.0;1.0;30.2;32.6;17.5;17.5
7671;27;103;2006;79.0;1.0;1.0;30.7;32.9;17.6;17.6
7672;27;103;2007;79.0;1.0;1.0;32.7;35.0;18.9;18.9
7673;27;103;2008;77.0;1.0;1.0;33.8;36.4;19.3;19.3
7674;27;103;2009;77.0;1.0;1.0;33.7;35.7;19.2;19.2
7675;27;103;2010;74.0;1.0;1.0;33.6;36.1;19.2;19.2
7676;27;103;2011;78.0;1.0;1.0;35.7;38.0;20.1;20.1
7677;27;103;2012;77.0;1.0;1.0;35.0;37.6;19.7;19.7
7678;27;103;2013;77.0;1.0;1.0;34.4;37.3;20.0;20.0
7679;27;103;2014;78.0;1.0;1.0;35.4;38.8;21.1;21.1
7680;27;104;2000;56.0;1.0;1.0;25.4;28.0;15.6;15.6
7681;27;104;2001;57.0;1.0;1.0;25.4;28.0;16.2;16.2
7682;27;104;2002;58.0;1.0;1.0;27.0;30.0;17.0;17.0
