ID;Geslacht;Persoonskenmerken;ArbeidsmarktpositieBijUitstroom;PeilmomentenArbeidsmarktpositie;Perioden;InstromersTotaal_1;InstromersVolgtRegulierOnderwijs_2;InstromersGeenRegulierOnderwijs_3
8637;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2009;109.0;74.0;35.0
8638;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2010;111.0;76.0;35.0
8639;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2011;107.0;74.0;33.0
8640;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2012;98.0;68.0;30.0
8641;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2013;98.0;68.0;31.0
8642;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2014;97.0;67.0;29.0
8643;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2015;91.0;64.0;27.0
8644;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2016;87.0;61.0;26.0
8645;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 maanden na instroom;Jaar van instroom: 2017;;;
8646;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2007;145.0;96.0;49.0
8647;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2008;142.0;95.0;47.0
8648;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2009;127.0;86.0;40.0
8649;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2010;130.0;89.0;40.0
8650;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2011;126.0;87.0;39.0
8651;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2012;120.0;83.0;37.0
8652;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2013;116.0;81.0;36.0
8653;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2014;115.0;80.0;35.0
8654;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2015;108.0;76.0;32.0
8655;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2016;108.0;76.0;32.0
8656;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 maanden na instroom;Jaar van instroom: 2017;;;
8657;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2007;166.0;111.0;55.0
8658;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2008;158.0;107.0;51.0
8659;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2009;146.0;100.0;46.0
8660;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2010;149.0;104.0;46.0
8661;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2011;146.0;102.0;44.0
8662;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2012;136.0;95.0;41.0
8663;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2013;137.0;96.0;41.0
8664;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2014;135.0;96.0;40.0
8665;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2015;129.0;92.0;37.0
8666;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2016;126.0;89.0;37.0
8667;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;5 maanden na instroom;Jaar van instroom: 2017;;;
8668;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2007;183.0;122.0;61.0
8669;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2008;178.0;120.0;58.0
8670;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2009;164.0;113.0;51.0
8671;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2010;167.0;116.0;51.0
8672;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2011;164.0;115.0;49.0
8673;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2012;155.0;109.0;46.0
8674;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2013;155.0;109.0;46.0
8675;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2014;153.0;109.0;44.0
8676;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2015;146.0;105.0;41.0
8677;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2016;145.0;103.0;42.0
8678;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;6 maanden na instroom;Jaar van instroom: 2017;;;
8679;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2007;198.0;132.0;66.0
8680;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2008;192.0;130.0;62.0
8681;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2009;178.0;123.0;55.0
8682;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2010;181.0;126.0;55.0
8683;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2011;178.0;124.0;53.0
8684;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2012;168.0;118.0;50.0
8685;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2013;168.0;118.0;50.0
8686;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2014;168.0;119.0;49.0
8687;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2015;160.0;115.0;45.0
8688;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2016;158.0;113.0;45.0
8689;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;7 maanden na instroom;Jaar van instroom: 2017;;;
8690;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2007;211.0;140.0;70.0
8691;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2008;204.0;138.0;66.0
8692;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2009;189.0;130.0;58.0
8693;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2010;192.0;134.0;58.0
8694;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2011;190.0;133.0;57.0
8695;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2012;179.0;126.0;54.0
8696;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2013;179.0;126.0;53.0
8697;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2014;178.0;127.0;52.0
8698;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2015;173.0;124.0;49.0
8699;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2016;170.0;121.0;49.0
8700;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;8 maanden na instroom;Jaar van instroom: 2017;;;
8701;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2007;219.0;146.0;74.0
8702;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2008;213.0;144.0;69.0
8703;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2009;196.0;135.0;61.0
8704;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2010;200.0;139.0;61.0
8705;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2011;197.0;138.0;59.0
8706;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2012;187.0;131.0;56.0
8707;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2013;187.0;131.0;56.0
8708;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2014;186.0;132.0;54.0
8709;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2015;181.0;130.0;51.0
8710;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2016;178.0;127.0;51.0
8711;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;9 maanden na instroom;Jaar van instroom: 2017;;;
8712;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2007;228.0;151.0;77.0
8713;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2008;221.0;149.0;72.0
8714;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2009;203.0;140.0;63.0
8715;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2010;207.0;144.0;63.0
8716;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2011;205.0;143.0;62.0
8717;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2012;194.0;136.0;58.0
8718;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2013;194.0;136.0;58.0
8719;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2014;193.0;137.0;56.0
8720;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2015;189.0;135.0;53.0
8721;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2016;185.0;132.0;53.0
8722;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;10 maanden na instroom;Jaar van instroom: 2017;;;
8723;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2007;234.0;155.0;80.0
8724;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2008;228.0;153.0;74.0
8725;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2009;209.0;144.0;65.0
8726;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2010;213.0;148.0;65.0
8727;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2011;211.0;147.0;64.0
8728;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2012;200.0;140.0;60.0
8729;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2013;199.0;140.0;60.0
8730;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2014;199.0;141.0;58.0
8731;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2015;195.0;140.0;55.0
8732;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2016;192.0;137.0;55.0
8733;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;11 maanden na instroom;Jaar van instroom: 2017;;;
8734;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2007;243.0;159.0;83.0
8735;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2008;236.0;158.0;78.0
8736;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2009;216.0;148.0;68.0
8737;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2010;221.0;153.0;68.0
8738;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2011;218.0;152.0;66.0
8739;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2012;207.0;144.0;63.0
8740;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2013;207.0;145.0;62.0
8741;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2014;207.0;146.0;61.0
8742;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2015;202.0;145.0;57.0
8743;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2016;199.0;142.0;58.0
8744;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;1 jaar na instroom;Jaar van instroom: 2017;;;
8745;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2007;296.0;192.0;104.0
8746;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2008;284.0;190.0;94.0
8747;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2009;256.0;175.0;81.0
8748;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2010;265.0;182.0;83.0
8749;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2011;265.0;184.0;81.0
8750;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2012;250.0;174.0;76.0
8751;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2013;249.0;174.0;75.0
8752;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2014;254.0;179.0;75.0
8753;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2015;255.0;183.0;72.0
8754;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2016;;;
8755;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;2 jaar na instroom;Jaar van instroom: 2017;;;
8756;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2007;320.0;207.0;113.0
8757;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2008;306.0;205.0;101.0
8758;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2009;277.0;189.0;88.0
8759;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2010;290.0;199.0;91.0
8760;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2011;289.0;201.0;88.0
8761;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2012;273.0;190.0;83.0
8762;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2013;271.0;190.0;81.0
8763;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2014;276.0;195.0;81.0
8764;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2015;;;
8765;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2016;;;
8766;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;3 jaar na instroom;Jaar van instroom: 2017;;;
8767;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2007;332.0;215.0;117.0
8768;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2008;319.0;213.0;105.0
8769;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2009;289.0;197.0;92.0
8770;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2010;302.0;207.0;95.0
8771;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2011;300.0;209.0;91.0
8772;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2012;285.0;198.0;86.0
8773;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Geen werk geen uitkering;4 jaar na instroom;Jaar van instroom: 2013;282.0;198.0;85.0
