ID;Geslacht;Leeftijd;Onderwijssoort;Herkomstland;GeboortelandOuders;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
8668;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2012/'13;13030.0;120.0;12900.0;1.0
8669;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2013/'14;13770.0;120.0;13650.0;1.0
8670;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2014/'15;14450.0;120.0;14330.0;1.0
8671;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2015/'16;15110.0;130.0;14980.0;1.0
8672;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2016/'17;15760.0;100.0;15660.0;1.0
8673;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2017/'18;16420.0;80.0;16330.0;1.0
8674;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2018/'19;16650.0;110.0;16530.0;1.0
8675;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2019/20;16640.0;90.0;16550.0;1.0
8676;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2020/'21;16550.0;90.0;16470.0;1.0
8677;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2021/'22;16540.0;130.0;16410.0;1.0
8678;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren in NL, ouder(s) buiten NL;2022/'23;16380.0;130.0;16250.0;1.0
8679;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2012/'13;660.0;10.0;650.0;2.0
8680;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2013/'14;600.0;10.0;590.0;2.0
8681;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2014/'15;540.0;10.0;520.0;2.0
8682;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2015/'16;520.0;10.0;500.0;3.0
8683;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2016/'17;480.0;10.0;470.0;3.0
8684;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2017/'18;440.0;10.0;430.0;
8685;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2018/'19;400.0;20.0;380.0;5.0
8686;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2019/20;420.0;10.0;410.0;
8687;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2020/'21;390.0;10.0;380.0;
8688;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2021/'22;410.0;10.0;400.0;
8689;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Marokko;Geboren buiten Nederland;2022/'23;460.0;10.0;450.0;3.0
8690;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2012/'13;10740.0;90.0;10650.0;1.0
8691;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2013/'14;10870.0;100.0;10780.0;1.0
8692;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2014/'15;10980.0;100.0;10880.0;1.0
8693;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2015/'16;10810.0;110.0;10700.0;1.0
8694;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2016/'17;10460.0;80.0;10380.0;1.0
8695;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2017/'18;10030.0;70.0;9950.0;1.0
8696;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2018/'19;9530.0;70.0;9460.0;1.0
8697;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2019/20;9060.0;60.0;9000.0;1.0
8698;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2020/'21;8660.0;50.0;8610.0;1.0
8699;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2021/'22;8370.0;60.0;8320.0;1.0
8700;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Totaal;2022/'23;8150.0;50.0;8090.0;1.0
8701;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2012/'13;9980.0;80.0;9900.0;1.0
8702;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2013/'14;10190.0;80.0;10110.0;1.0
8703;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2014/'15;10390.0;90.0;10300.0;1.0
8704;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2015/'16;10310.0;100.0;10210.0;1.0
8705;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2016/'17;10030.0;70.0;9960.0;1.0
8706;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2017/'18;9650.0;70.0;9580.0;1.0
8707;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2018/'19;9160.0;60.0;9100.0;1.0
8708;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2019/20;8700.0;60.0;8640.0;1.0
8709;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2020/'21;8290.0;50.0;8240.0;1.0
8710;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2021/'22;7980.0;50.0;7930.0;1.0
8711;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in Nederland;2022/'23;7700.0;50.0;7660.0;1.0
8712;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2012/'13;;;;
8713;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2013/'14;;;;
8714;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2014/'15;;;;
8715;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2015/'16;;;;
8716;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2016/'17;;;;
8717;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2017/'18;;;;
8718;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2018/'19;;;;
8719;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2019/20;;;;
8720;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2020/'21;;;;
8721;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2021/'22;;;;
8722;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouders in NL;2022/'23;;;;
8723;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2012/'13;9980.0;80.0;9900.0;1.0
8724;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2013/'14;10190.0;80.0;10110.0;1.0
8725;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2014/'15;10390.0;90.0;10300.0;1.0
8726;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2015/'16;10310.0;100.0;10210.0;1.0
8727;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2016/'17;10030.0;70.0;9960.0;1.0
8728;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2017/'18;9650.0;70.0;9580.0;1.0
8729;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2018/'19;9160.0;60.0;9100.0;1.0
8730;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2019/20;8700.0;60.0;8640.0;1.0
8731;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2020/'21;8290.0;50.0;8240.0;1.0
8732;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2021/'22;7980.0;50.0;7930.0;1.0
8733;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren in NL, ouder(s) buiten NL;2022/'23;7700.0;50.0;7660.0;1.0
8734;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2012/'13;760.0;10.0;750.0;2.0
8735;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2013/'14;690.0;20.0;670.0;2.0
8736;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2014/'15;590.0;10.0;580.0;2.0
8737;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2015/'16;500.0;10.0;490.0;3.0
8738;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2016/'17;430.0;10.0;420.0;2.0
8739;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2017/'18;370.0;0.0;370.0;
8740;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2018/'19;370.0;10.0;360.0;
8741;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2019/20;370.0;0.0;360.0;
8742;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2020/'21;370.0;0.0;370.0;
8743;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2021/'22;390.0;10.0;390.0;
8744;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Suriname;Geboren buiten Nederland;2022/'23;440.0;10.0;440.0;
8745;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2012/'13;4640.0;60.0;4580.0;1.0
8746;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2013/'14;4620.0;60.0;4560.0;1.0
8747;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2014/'15;4650.0;40.0;4610.0;1.0
8748;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2015/'16;4590.0;40.0;4540.0;1.0
8749;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2016/'17;4500.0;50.0;4450.0;1.0
8750;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2017/'18;4520.0;40.0;4480.0;1.0
8751;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2018/'19;4490.0;40.0;4450.0;1.0
8752;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2019/20;4520.0;30.0;4490.0;1.0
8753;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2020/'21;4610.0;40.0;4570.0;1.0
8754;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2021/'22;4710.0;40.0;4670.0;1.0
8755;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Totaal;2022/'23;4930.0;50.0;4890.0;1.0
8756;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2012/'13;3220.0;30.0;3180.0;1.0
8757;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2013/'14;3340.0;30.0;3310.0;1.0
8758;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2014/'15;3510.0;20.0;3490.0;1.0
8759;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2015/'16;3650.0;30.0;3620.0;1.0
8760;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2016/'17;3700.0;40.0;3660.0;1.0
8761;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2017/'18;3770.0;30.0;3740.0;1.0
8762;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2018/'19;3760.0;30.0;3730.0;1.0
8763;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2019/20;3740.0;30.0;3710.0;1.0
8764;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2020/'21;3780.0;20.0;3760.0;1.0
8765;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2021/'22;3840.0;40.0;3810.0;1.0
8766;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in Nederland;2022/'23;3980.0;30.0;3950.0;1.0
8767;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2012/'13;;;;
8768;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2013/'14;;;;
8769;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2014/'15;;;;
8770;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2015/'16;;;;
8771;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2016/'17;;;;
8772;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2017/'18;;;;
8773;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2018/'19;;;;
8774;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2019/20;;;;
8775;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2020/'21;;;;
8776;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2021/'22;;;;
8777;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouders in NL;2022/'23;;;;
8778;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2012/'13;3220.0;30.0;3180.0;1.0
8779;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2013/'14;3340.0;30.0;3310.0;1.0
8780;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2014/'15;3510.0;20.0;3490.0;1.0
8781;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2015/'16;3650.0;30.0;3620.0;1.0
8782;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2016/'17;3700.0;40.0;3660.0;1.0
8783;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2017/'18;3770.0;30.0;3740.0;1.0
8784;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2018/'19;3760.0;30.0;3730.0;1.0
8785;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2019/20;3740.0;30.0;3710.0;1.0
8786;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2020/'21;3780.0;20.0;3760.0;1.0
8787;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2021/'22;3840.0;40.0;3810.0;1.0
8788;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren in NL, ouder(s) buiten NL;2022/'23;3980.0;30.0;3950.0;1.0
8789;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2012/'13;1430.0;30.0;1400.0;2.0
8790;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2013/'14;1270.0;30.0;1250.0;2.0
8791;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2014/'15;1130.0;20.0;1110.0;2.0
8792;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2015/'16;930.0;20.0;920.0;2.0
8793;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2016/'17;800.0;10.0;790.0;2.0
8794;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2017/'18;750.0;10.0;740.0;1.0
8795;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2018/'19;730.0;20.0;720.0;2.0
8796;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2019/20;780.0;10.0;780.0;
8797;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2020/'21;830.0;20.0;820.0;2.0
8798;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2021/'22;870.0;10.0;860.0;
8799;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Nederlandse Cariben;Geboren buiten Nederland;2022/'23;960.0;20.0;940.0;2.0
8800;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2012/'13;3360.0;30.0;3340.0;1.0
8801;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2013/'14;3130.0;20.0;3100.0;1.0
8802;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2014/'15;2920.0;20.0;2900.0;1.0
8803;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2015/'16;2760.0;20.0;2740.0;1.0
8804;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2016/'17;2640.0;20.0;2630.0;1.0
8805;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2017/'18;2520.0;30.0;2500.0;1.0
8806;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2018/'19;2430.0;20.0;2420.0;1.0
8807;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2019/20;2380.0;10.0;2370.0;1.0
8808;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2020/'21;2290.0;10.0;2280.0;0.0
8809;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2021/'22;2240.0;20.0;2230.0;1.0
8810;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Totaal;2022/'23;2200.0;20.0;2180.0;1.0
8811;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2012/'13;3170.0;20.0;3150.0;1.0
8812;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2013/'14;2950.0;20.0;2930.0;1.0
8813;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2014/'15;2740.0;20.0;2720.0;1.0
8814;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2015/'16;2590.0;20.0;2570.0;1.0
8815;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2016/'17;2460.0;10.0;2450.0;0.0
8816;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2017/'18;2340.0;20.0;2320.0;1.0
8817;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2018/'19;2260.0;10.0;2240.0;1.0
8818;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2019/20;2210.0;10.0;2200.0;0.0
8819;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2020/'21;2120.0;10.0;2120.0;
8820;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2021/'22;2070.0;10.0;2060.0;1.0
8821;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in Nederland;2022/'23;2030.0;10.0;2020.0;1.0
8822;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2012/'13;;;;
8823;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2013/'14;;;;
8824;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2014/'15;;;;
8825;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2015/'16;;;;
8826;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2016/'17;;;;
8827;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2017/'18;;;;
8828;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2018/'19;;;;
8829;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2019/20;;;;
8830;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2020/'21;;;;
8831;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2021/'22;;;;
8832;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouders in NL;2022/'23;;;;
8833;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2012/'13;3170.0;20.0;3150.0;1.0
8834;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2013/'14;2950.0;20.0;2930.0;1.0
8835;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2014/'15;2740.0;20.0;2720.0;1.0
8836;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2015/'16;2590.0;20.0;2570.0;1.0
8837;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2016/'17;2460.0;10.0;2450.0;0.0
8838;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2017/'18;2340.0;20.0;2320.0;1.0
8839;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2018/'19;2260.0;10.0;2240.0;1.0
8840;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2019/20;2210.0;10.0;2200.0;0.0
8841;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2020/'21;2120.0;10.0;2120.0;
8842;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2021/'22;2070.0;10.0;2060.0;1.0
8843;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren in NL, ouder(s) buiten NL;2022/'23;2030.0;10.0;2020.0;1.0
8844;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2012/'13;190.0;0.0;190.0;
8845;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2013/'14;180.0;0.0;180.0;
8846;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2014/'15;180.0;0.0;180.0;
8847;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2015/'16;170.0;0.0;170.0;
8848;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2016/'17;190.0;10.0;180.0;
8849;Mannen;Totaal leeftijd;Vo (excl. praktijkonderwijs);Indonesië;Geboren buiten Nederland;2017/'18;180.0;0.0;180.0;
