ID;Geslacht;Onderwijssoort;Migratieachtergrond;WoonregioSchoolregio;Regiokenmerken;Perioden;Examenkandidaten_1;Gediplomeerden_2;GediplomeerdenRelatief_3
9365;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2010/'11;535;434;81
9366;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2011/'12;623;480;77
9367;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2012/'13;592;502;85
9368;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2013/'14;664;549;83
9369;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2014/'15;634;547;86
9370;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2015/'16;656;555;85
9371;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2016/'17;762;637;84
9372;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2017/'18;790;654;83
9373;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2018/'19;950;771;81
9374;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2019/'20;947;933;99
9375;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;West-Nederland (LD);2020/'21;1008;862;86
9376;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2005/'06;103;84;82
9377;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2006/'07;129;116;90
9378;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2007/'08;126;100;79
9379;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2008/'09;156;131;84
9380;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2009/'10;164;128;78
9381;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2010/'11;159;118;74
9382;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2011/'12;170;127;75
9383;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2012/'13;152;131;86
9384;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2013/'14;165;134;81
9385;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2014/'15;174;152;87
9386;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2015/'16;172;133;77
9387;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2016/'17;209;185;89
9388;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2017/'18;193;160;83
9389;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2018/'19;210;177;84
9390;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2019/'20;213;207;97
9391;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Zuid-Nederland (LD);2020/'21;211;186;88
9392;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2005/'06;0;0;0
9393;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2006/'07;0;0;0
9394;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2007/'08;0;0;0
9395;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2008/'09;0;0;0
9396;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2009/'10;0;0;0
9397;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2010/'11;0;0;0
9398;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2011/'12;0;0;0
9399;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2012/'13;0;0;0
9400;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2013/'14;0;0;0
9401;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2014/'15;0;0;0
9402;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2015/'16;0;0;0
9403;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2016/'17;0;0;0
9404;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2017/'18;0;0;0
9405;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2018/'19;0;0;0
9406;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2019/'20;0;0;0
9407;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Overige niet-westerse migratieachterg...;Schoolregio;Niet in te delen (LD);2020/'21;0;0;0
9408;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2005/'06;6;5;83
9409;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2006/'07;7;7;100
9410;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2007/'08;4;3;75
9411;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2008/'09;6;6;100
9412;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2009/'10;4;4;100
9413;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2010/'11;10;10;100
9414;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2011/'12;3;2;67
9415;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2012/'13;8;8;100
9416;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2013/'14;12;9;75
9417;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2014/'15;12;10;83
9418;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2015/'16;8;8;100
9419;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2016/'17;14;12;86
9420;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2017/'18;5;5;100
9421;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2018/'19;5;5;100
9422;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2019/'20;4;4;100
9423;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Nederland;2020/'21;5;5;100
9424;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2005/'06;0;0;0
9425;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2006/'07;1;1;100
9426;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2007/'08;0;0;0
9427;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2008/'09;1;1;100
9428;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2009/'10;0;0;0
9429;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2010/'11;0;0;0
9430;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2011/'12;0;0;0
9431;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2012/'13;2;2;100
9432;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2013/'14;0;0;0
9433;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2014/'15;0;0;0
9434;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2015/'16;0;0;0
9435;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2016/'17;1;1;100
9436;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2017/'18;0;0;0
9437;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2018/'19;0;0;0
9438;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2019/'20;0;0;0
9439;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Vier grootste gemeenten (G4);2020/'21;1;1;100
9440;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2005/'06;0;0;0
9441;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2006/'07;0;0;0
9442;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2007/'08;0;0;0
9443;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2008/'09;0;0;0
9444;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2009/'10;0;0;0
9445;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2010/'11;0;0;0
9446;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2011/'12;0;0;0
9447;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2012/'13;2;2;100
9448;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2013/'14;0;0;0
9449;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2014/'15;0;0;0
9450;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2015/'16;0;0;0
9451;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2016/'17;1;1;100
9452;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2017/'18;0;0;0
9453;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2018/'19;0;0;0
9454;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2019/'20;0;0;0
9455;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Amsterdam;2020/'21;1;1;100
9456;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2005/'06;0;0;0
9457;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2006/'07;1;1;100
9458;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2007/'08;0;0;0
9459;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2008/'09;0;0;0
9460;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2009/'10;0;0;0
9461;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2010/'11;0;0;0
9462;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2011/'12;0;0;0
9463;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2012/'13;0;0;0
9464;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2013/'14;0;0;0
9465;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2014/'15;0;0;0
9466;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2015/'16;0;0;0
9467;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2016/'17;0;0;0
9468;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2017/'18;0;0;0
9469;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2018/'19;0;0;0
9470;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2019/'20;0;0;0
9471;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;'s-Gravenhage;2020/'21;0;0;0
9472;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2005/'06;0;0;0
9473;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2006/'07;0;0;0
9474;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2007/'08;0;0;0
9475;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2008/'09;1;1;100
9476;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2009/'10;0;0;0
9477;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2010/'11;0;0;0
9478;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2011/'12;0;0;0
9479;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2012/'13;0;0;0
9480;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2013/'14;0;0;0
9481;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2014/'15;0;0;0
9482;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2015/'16;0;0;0
9483;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2016/'17;0;0;0
9484;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2017/'18;0;0;0
9485;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2018/'19;0;0;0
9486;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2019/'20;0;0;0
9487;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Rotterdam;2020/'21;0;0;0
9488;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2005/'06;0;0;0
9489;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2006/'07;0;0;0
9490;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2007/'08;0;0;0
9491;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2008/'09;0;0;0
9492;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2009/'10;0;0;0
9493;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2010/'11;0;0;0
9494;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2011/'12;0;0;0
9495;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2012/'13;0;0;0
9496;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2013/'14;0;0;0
9497;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2014/'15;0;0;0
9498;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2015/'16;0;0;0
9499;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2016/'17;0;0;0
9500;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2017/'18;0;0;0
9501;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2018/'19;0;0;0
9502;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2019/'20;0;0;0
9503;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Utrecht;2020/'21;0;0;0
9504;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;0;0;0
9505;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;1;1;100
9506;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;0;0;0
9507;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;0;0;0
9508;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;0;0;0
9509;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;0;0;0
9510;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;0;0;0
9511;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;0;0;0
9512;Totaal mannen en vrouwen;Vwo natuurprofiel totaal;Onbekende migratieachtergrond;Woonregio;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;0;0;0
