ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
4756;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2008;1060;0.86;1340.0;1.08;402.0
4757;Vrouwen;50 tot 65 jaar;Totaal zorg met verblijf;Limburg (PV);2009;1100;0.87;1370.0;1.09;397.0
4758;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2004;2280;0.15;4085.0;0.27;786.0
4759;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2005;2500;0.16;4380.0;0.29;833.0
4760;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2006;2680;0.17;4870.0;0.31;914.0
4761;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2007;2795;0.17;;;
4762;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2008;2885;0.18;5415.0;0.33;991.0
4763;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2009;2975;0.18;5695.0;0.34;1028.0
4764;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2004;75;0.14;115.0;0.21;24.0
4765;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2005;85;0.16;145.0;0.28;28.0
4766;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2006;105;0.19;190.0;0.34;35.0
4767;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2007;95;0.17;;;
4768;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2008;100;0.18;180.0;0.32;32.0
4769;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Groningen (PV);2009;100;0.17;215.0;0.37;34.0
4770;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2004;90;0.15;165.0;0.27;30.0
4771;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2005;95;0.15;160.0;0.26;31.0
4772;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2006;100;0.16;200.0;0.31;35.0
4773;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2007;95;0.15;;;
4774;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2008;105;0.16;200.0;0.3;34.0
4775;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Friesland (PV);2009;120;0.18;250.0;0.38;41.0
4776;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2004;75;0.16;140.0;0.29;28.0
4777;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2005;85;0.17;145.0;0.3;29.0
4778;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2006;100;0.2;160.0;0.32;32.0
4779;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2007;85;0.16;;;
4780;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2008;85;0.16;170.0;0.33;29.0
4781;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Drenthe (PV);2009;100;0.18;190.0;0.36;33.0
4782;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2004;140;0.14;245.0;0.25;52.0
4783;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2005;150;0.15;295.0;0.3;53.0
4784;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2006;185;0.18;305.0;0.3;61.0
4785;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2007;180;0.17;;;
4786;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2008;185;0.17;340.0;0.32;64.0
4787;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Overijssel (PV);2009;200;0.18;350.0;0.32;67.0
4788;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2004;30;0.12;65.0;0.23;11.0
4789;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2005;30;0.11;75.0;0.28;11.0
4790;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2006;35;0.12;75.0;0.25;13.0
4791;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2007;35;0.11;;;
4792;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2008;35;0.1;75.0;0.22;13.0
4793;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Flevoland (PV);2009;40;0.11;80.0;0.23;13.0
4794;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2004;315;0.17;490.0;0.26;111.0
4795;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2005;340;0.18;520.0;0.28;114.0
4796;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2006;340;0.17;605.0;0.31;117.0
4797;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2007;360;0.18;;;
4798;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2008;365;0.18;645.0;0.32;124.0
4799;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Gelderland (PV);2009;355;0.17;650.0;0.32;124.0
4800;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2004;135;0.13;255.0;0.24;43.0
4801;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2005;135;0.13;245.0;0.24;44.0
4802;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2006;170;0.16;290.0;0.27;53.0
4803;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2007;185;0.17;;;
4804;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2008;195;0.17;360.0;0.32;66.0
4805;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Utrecht (PV);2009;190;0.16;365.0;0.32;68.0
4806;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2004;415;0.17;810.0;0.34;140.0
4807;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2005;465;0.19;890.0;0.37;154.0
4808;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2006;465;0.19;990.0;0.4;161.0
4809;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2007;450;0.18;;;
4810;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2008;480;0.19;1025.0;0.4;166.0
4811;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Holland (PV);2009;495;0.19;1015.0;0.39;169.0
4812;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2004;465;0.15;875.0;0.28;161.0
4813;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2005;535;0.17;940.0;0.3;174.0
4814;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2006;570;0.18;1010.0;0.31;196.0
4815;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2007;665;0.2;;;
4816;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2008;665;0.2;1260.0;0.37;226.0
4817;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zuid-Holland (PV);2009;695;0.2;1310.0;0.38;238.0
4818;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2004;55;0.14;85.0;0.22;19.0
4819;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2005;60;0.15;100.0;0.26;19.0
4820;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2006;55;0.13;90.0;0.23;19.0
4821;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2007;65;0.16;;;
4822;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2008;55;0.14;110.0;0.26;22.0
4823;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Zeeland (PV);2009;65;0.16;125.0;0.31;23.0
4824;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2004;295;0.13;510.0;0.22;103.0
4825;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2005;330;0.14;530.0;0.23;109.0
4826;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2006;360;0.15;595.0;0.25;125.0
4827;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2007;380;0.16;;;
4828;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2008;410;0.17;670.0;0.27;141.0
4829;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Noord-Brabant (PV);2009;430;0.17;720.0;0.29;146.0
4830;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2004;190;0.16;335.0;0.29;63.0
4831;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2005;195;0.16;335.0;0.29;65.0
4832;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2006;195;0.16;365.0;0.3;67.0
4833;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2007;200;0.17;;;
4834;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2008;205;0.16;390.0;0.32;72.0
4835;Vrouwen;50 tot 65 jaar;Verpleging en verzorging;Limburg (PV);2009;195;0.16;425.0;0.34;70.0
4836;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2004;5870;0.39;6105.0;0.4;2159.0
4837;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2005;6160;0.4;6380.0;0.42;2250.0
4838;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2006;6455;0.41;6710.0;0.43;2360.0
4839;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2007;6870;0.43;;;
4840;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2008;6945;0.43;7390.0;0.45;2590.0
4841;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2009;7295;0.44;7595.0;0.46;2658.0
4842;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2004;230;0.43;230.0;0.44;82.0
4843;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2005;235;0.43;240.0;0.45;86.0
4844;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2006;240;0.44;250.0;0.45;88.0
4845;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2007;250;0.45;;;
4846;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2008;250;0.44;260.0;0.46;91.0
4847;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Groningen (PV);2009;265;0.46;270.0;0.47;95.0
4848;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2004;200;0.33;205.0;0.34;74.0
4849;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2005;210;0.34;220.0;0.36;78.0
4850;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2006;220;0.35;235.0;0.37;82.0
4851;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2007;235;0.36;;;
4852;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2008;240;0.37;260.0;0.4;89.0
4853;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Friesland (PV);2009;245;0.37;260.0;0.39;90.0
4854;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2004;220;0.45;225.0;0.47;80.0
4855;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2005;225;0.46;240.0;0.5;84.0
4856;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2006;235;0.47;250.0;0.5;88.0
4857;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2007;265;0.51;;;
4858;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2008;260;0.49;275.0;0.52;98.0
4859;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Drenthe (PV);2009;270;0.5;280.0;0.53;98.0
4860;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2004;315;0.32;330.0;0.34;117.0
4861;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2005;350;0.35;365.0;0.37;126.0
4862;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2006;375;0.37;395.0;0.38;136.0
4863;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2007;420;0.4;;;
4864;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2008;435;0.41;450.0;0.43;158.0
4865;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Overijssel (PV);2009;465;0.43;480.0;0.45;169.0
4866;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2004;50;0.19;55.0;0.2;18.0
4867;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2005;55;0.2;60.0;0.22;21.0
4868;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2006;65;0.21;65.0;0.21;23.0
4869;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2007;65;0.21;;;
4870;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2008;65;0.19;75.0;0.22;25.0
4871;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Flevoland (PV);2009;70;0.21;80.0;0.22;26.0
4872;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2004;975;0.52;1015.0;0.55;359.0
4873;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2005;1020;0.54;1055.0;0.56;372.0
4874;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2006;1080;0.56;1110.0;0.57;394.0
4875;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2007;1135;0.58;;;
4876;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2008;1145;0.57;1195.0;0.6;422.0
4877;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Gelderland (PV);2009;1180;0.58;1230.0;0.6;430.0
4878;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2004;500;0.48;515.0;0.5;185.0
4879;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2005;510;0.48;530.0;0.51;188.0
4880;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2006;540;0.5;555.0;0.51;199.0
4881;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2007;550;0.5;;;
4882;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2008;540;0.48;585.0;0.52;205.0
4883;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Utrecht (PV);2009;570;0.5;595.0;0.52;208.0
4884;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2004;640;0.27;665.0;0.28;235.0
4885;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2005;675;0.28;695.0;0.29;243.0
4886;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2006;690;0.28;720.0;0.29;252.0
4887;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2007;790;0.31;;;
4888;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2008;820;0.32;850.0;0.33;296.0
4889;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Holland (PV);2009;870;0.33;905.0;0.34;317.0
4890;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2004;1175;0.38;1220.0;0.39;434.0
4891;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2005;1225;0.39;1270.0;0.4;448.0
4892;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2006;1240;0.38;1300.0;0.4;457.0
4893;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2007;1295;0.39;;;
4894;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2008;1345;0.4;1420.0;0.42;503.0
4895;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zuid-Holland (PV);2009;1415;0.41;1470.0;0.43;515.0
4896;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2004;135;0.35;145.0;0.37;51.0
4897;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2005;140;0.35;150.0;0.39;51.0
4898;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2006;155;0.39;160.0;0.4;56.0
4899;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2007;165;0.41;;;
4900;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2008;170;0.41;180.0;0.44;63.0
4901;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Zeeland (PV);2009;185;0.45;190.0;0.46;68.0
4902;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2004;815;0.36;850.0;0.37;297.0
4903;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2005;870;0.37;890.0;0.39;316.0
4904;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2006;940;0.4;965.0;0.41;338.0
4905;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2007;990;0.41;;;
4906;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2008;1010;0.41;1100.0;0.45;383.0
4907;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Noord-Brabant (PV);2009;1070;0.43;1115.0;0.45;390.0
4908;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2004;620;0.54;645.0;0.55;228.0
4909;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2005;640;0.54;675.0;0.58;237.0
4910;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2006;675;0.56;710.0;0.59;248.0
4911;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2007;705;0.58;;;
4912;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2008;665;0.54;745.0;0.6;258.0
4913;Vrouwen;50 tot 65 jaar;Gehandicaptenzorg;Limburg (PV);2009;690;0.55;725.0;0.57;251.0
4914;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2004;1920;0.13;2145.0;0.14;679.0
4915;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2005;2045;0.13;2290.0;0.15;728.0
4916;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2006;2260;0.14;2490.0;0.16;800.0
4917;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2007;2410;0.15;;;
4918;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2008;2495;0.15;2785.0;0.17;896.0
4919;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2009;2665;0.16;2980.0;0.18;954.0
4920;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2004;65;0.12;70.0;0.13;18.0
4921;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2005;65;0.12;75.0;0.14;26.0
4922;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2006;80;0.14;75.0;0.14;26.0
4923;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2007;45;0.08;;;
4924;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2008;60;0.1;65.0;0.11;20.0
4925;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Groningen (PV);2009;60;0.1;75.0;0.13;22.0
4926;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2004;95;0.15;95.0;0.16;32.0
4927;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2005;95;0.15;105.0;0.17;33.0
4928;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2006;105;0.17;115.0;0.18;37.0
4929;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2007;100;0.16;;;
4930;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2008;100;0.15;115.0;0.18;39.0
4931;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Friesland (PV);2009;105;0.16;115.0;0.17;38.0
4932;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2004;100;0.21;110.0;0.23;37.0
4933;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2005;120;0.24;120.0;0.25;40.0
4934;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2006;125;0.25;140.0;0.28;48.0
4935;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2007;125;0.24;;;
4936;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2008;125;0.23;130.0;0.25;44.0
4937;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Drenthe (PV);2009;140;0.26;145.0;0.27;48.0
4938;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2004;100;0.1;110.0;0.11;35.0
4939;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2005;105;0.11;120.0;0.12;38.0
4940;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2006;115;0.11;135.0;0.13;41.0
4941;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2007;145;0.14;;;
4942;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2008;145;0.13;160.0;0.15;53.0
4943;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overijssel (PV);2009;150;0.14;170.0;0.16;55.0
4944;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2004;25;0.09;25.0;0.1;7.0
4945;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2005;25;0.09;35.0;0.12;10.0
4946;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2006;25;0.08;35.0;0.11;11.0
4947;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2007;30;0.09;;;
4948;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2008;35;0.11;40.0;0.12;13.0
4949;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Flevoland (PV);2009;45;0.12;45.0;0.13;14.0
4950;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2004;245;0.13;280.0;0.15;88.0
4951;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2005;260;0.14;285.0;0.15;92.0
4952;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2006;280;0.15;310.0;0.16;98.0
4953;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2007;300;0.15;;;
4954;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2008;315;0.16;355.0;0.18;110.0
4955;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Gelderland (PV);2009;350;0.17;385.0;0.19;119.0
4956;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2004;180;0.17;195.0;0.19;61.0
4957;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2005;185;0.18;205.0;0.2;67.0
4958;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2006;185;0.17;205.0;0.19;66.0
4959;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2007;200;0.18;;;
4960;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2008;210;0.19;230.0;0.2;75.0
4961;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Utrecht (PV);2009;215;0.19;240.0;0.21;80.0
4962;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2004;260;0.11;295.0;0.12;93.0
4963;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2005;280;0.11;320.0;0.13;101.0
4964;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2006;315;0.13;355.0;0.14;112.0
4965;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2007;370;0.15;;;
4966;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2008;390;0.15;430.0;0.17;140.0
4967;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Noord-Holland (PV);2009;415;0.16;460.0;0.18;151.0
4968;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2004;330;0.11;380.0;0.12;121.0
4969;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2005;365;0.12;410.0;0.13;126.0
4970;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2006;420;0.13;460.0;0.14;151.0
4971;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2007;470;0.14;;;
4972;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2008;485;0.14;545.0;0.16;173.0
4973;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zuid-Holland (PV);2009;510;0.15;590.0;0.17;184.0
4974;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2004;45;0.11;50.0;0.13;16.0
4975;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2005;50;0.12;55.0;0.15;16.0
4976;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2006;50;0.13;60.0;0.15;19.0
4977;Vrouwen;50 tot 65 jaar;Geestelijke gezondheidszorg;Zeeland (PV);2007;55;0.14;;;
