ID;Geslacht;Leeftijd;Werkzaam;Migratieachtergrond;Geboortegeneratie;PersoonMetUitkering_1;PersoonHeeftVoortdurendUitkering_2;TotaalGedeeltelijk_3;k_3Jaar_4;k_2Jaar3Jaar_5;k_1Jaar2Jaar_6;k_1Jaar_7;PersoonHeeftGeenUitkering_8
9579;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1990 tot 1995;;;;;;;;
9580;Totaal mannen en vrouwen;39 jaar;Werkzaam;Turkije;1995 tot 2000;;;;;;;;
9581;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1935 tot 1940;;;;;;;;
9582;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1940 tot 1945;;;;;;;;
9583;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1945 tot 1950;;;;;;;;
9584;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1950 tot 1955;;;;;;;;
9585;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1955 tot 1960;;;;;;;;
9586;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1960 tot 1965;6.0;2.0;21.0;2.0;3.0;5.0;11.0;77.0
9587;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1965 tot 1970;4.0;2.0;20.0;2.0;3.0;5.0;10.0;78.0
9588;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1970 tot 1975;4.0;1.0;18.0;1.0;2.0;5.0;11.0;80.0
9589;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1975 tot 1980;;;;;;;;
9590;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1980 tot 1985;;;;;;;;
9591;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1985 tot 1990;;;;;;;;
9592;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1990 tot 1995;;;;;;;;
9593;Totaal mannen en vrouwen;39 jaar;Werkzaam;Suriname;1995 tot 2000;;;;;;;;
9594;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
9595;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
9596;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
9597;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
9598;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
9599;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;6.0;3.0;26.0;2.0;4.0;6.0;14.0;72.0
9600;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;5.0;2.0;25.0;3.0;4.0;6.0;12.0;73.0
9601;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;6.0;2.0;22.0;1.0;3.0;6.0;12.0;76.0
9602;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;
9603;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;;;;;;;;
9604;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
9605;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
9606;Totaal mannen en vrouwen;39 jaar;Werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
9607;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
9608;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
9609;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
9610;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
9611;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
9612;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;7.0;2.0;31.0;3.0;5.0;7.0;16.0;67.0
9613;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;6.0;2.0;29.0;4.0;5.0;7.0;13.0;69.0
9614;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;6.0;2.0;26.0;2.0;4.0;7.0;13.0;72.0
9615;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;
9616;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;;;;;;;;
9617;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
9618;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
9619;Totaal mannen en vrouwen;39 jaar;Werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
9620;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1935 tot 1940;;;;;;;;
9621;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1940 tot 1945;;;;;;;;
9622;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1945 tot 1950;;;;;;;;
9623;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1950 tot 1955;;;;;;;;
9624;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1955 tot 1960;;;;;;;;
9625;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1960 tot 1965;30.0;16.0;22.0;4.0;4.0;5.0;9.0;61.0
9626;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1965 tot 1970;29.0;16.0;23.0;5.0;4.0;6.0;8.0;61.0
9627;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1970 tot 1975;32.0;16.0;26.0;3.0;4.0;7.0;12.0;58.0
9628;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1975 tot 1980;;;;;;;;
9629;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1980 tot 1985;;;;;;;;
9630;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1985 tot 1990;;;;;;;;
9631;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1990 tot 1995;;;;;;;;
9632;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Totaal;1995 tot 2000;;;;;;;;
9633;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
9634;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
9635;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
9636;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
9637;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1955 tot 1960;;;;;;;;
9638;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1960 tot 1965;26.0;15.0;19.0;3.0;3.0;4.0;8.0;67.0
9639;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1965 tot 1970;25.0;15.0;19.0;4.0;3.0;5.0;8.0;66.0
9640;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1970 tot 1975;28.0;14.0;22.0;2.0;3.0;6.0;11.0;64.0
9641;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
9642;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1980 tot 1985;;;;;;;;
9643;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
9644;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
9645;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
9646;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1935 tot 1940;;;;;;;;
9647;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1940 tot 1945;;;;;;;;
9648;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1945 tot 1950;;;;;;;;
9649;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1950 tot 1955;;;;;;;;
9650;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1955 tot 1960;;;;;;;;
9651;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1960 tot 1965;40.0;21.0;34.0;8.0;8.0;8.0;11.0;44.0
9652;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1965 tot 1970;38.0;21.0;33.0;9.0;7.0;8.0;10.0;46.0
9653;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1970 tot 1975;38.0;20.0;34.0;6.0;6.0;10.0;13.0;46.0
9654;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1975 tot 1980;;;;;;;;
9655;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1980 tot 1985;;;;;;;;
9656;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1985 tot 1990;;;;;;;;
9657;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1990 tot 1995;;;;;;;;
9658;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Met migratieachtergrond;1995 tot 2000;;;;;;;;
9659;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9660;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9661;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9662;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9663;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9664;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1960 tot 1965;26.0;14.0;25.0;4.0;5.0;5.0;10.0;61.0
9665;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1965 tot 1970;25.0;14.0;25.0;5.0;5.0;6.0;10.0;60.0
9666;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1970 tot 1975;26.0;13.0;29.0;4.0;4.0;8.0;13.0;58.0
9667;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9668;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9669;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9670;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9671;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9672;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1935 tot 1940;;;;;;;;
9673;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1940 tot 1945;;;;;;;;
9674;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1945 tot 1950;;;;;;;;
9675;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1950 tot 1955;;;;;;;;
9676;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1955 tot 1960;;;;;;;;
9677;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1960 tot 1965;49.0;26.0;40.0;10.0;9.0;9.0;11.0;34.0
9678;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1965 tot 1970;46.0;25.0;38.0;11.0;8.0;9.0;10.0;37.0
9679;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1970 tot 1975;45.0;23.0;37.0;7.0;7.0;10.0;13.0;40.0
9680;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1975 tot 1980;;;;;;;;
9681;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1980 tot 1985;;;;;;;;
9682;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1985 tot 1990;;;;;;;;
9683;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1990 tot 1995;;;;;;;;
9684;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Niet-westerse migratieachtergrond;1995 tot 2000;;;;;;;;
9685;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1935 tot 1940;;;;;;;;
9686;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1940 tot 1945;;;;;;;;
9687;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1945 tot 1950;;;;;;;;
9688;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1950 tot 1955;;;;;;;;
9689;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1955 tot 1960;;;;;;;;
9690;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1960 tot 1965;57.0;33.0;39.0;11.0;10.0;9.0;9.0;28.0
9691;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1965 tot 1970;52.0;31.0;36.0;12.0;8.0;8.0;8.0;33.0
9692;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1970 tot 1975;51.0;28.0;36.0;7.0;7.0;11.0;11.0;36.0
9693;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1975 tot 1980;;;;;;;;
9694;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1980 tot 1985;;;;;;;;
9695;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1985 tot 1990;;;;;;;;
9696;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1990 tot 1995;;;;;;;;
9697;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Marokko;1995 tot 2000;;;;;;;;
9698;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1935 tot 1940;;;;;;;;
9699;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1940 tot 1945;;;;;;;;
9700;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1945 tot 1950;;;;;;;;
9701;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1950 tot 1955;;;;;;;;
9702;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1955 tot 1960;;;;;;;;
9703;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1960 tot 1965;55.0;30.0;43.0;10.0;10.0;10.0;12.0;28.0
9704;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1965 tot 1970;48.0;27.0;39.0;10.0;8.0;10.0;11.0;34.0
9705;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1970 tot 1975;45.0;25.0;36.0;6.0;6.0;11.0;13.0;39.0
9706;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1975 tot 1980;;;;;;;;
9707;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1980 tot 1985;;;;;;;;
9708;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1985 tot 1990;;;;;;;;
9709;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1990 tot 1995;;;;;;;;
9710;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Turkije;1995 tot 2000;;;;;;;;
9711;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1935 tot 1940;;;;;;;;
9712;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1940 tot 1945;;;;;;;;
9713;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1945 tot 1950;;;;;;;;
9714;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1950 tot 1955;;;;;;;;
9715;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1955 tot 1960;;;;;;;;
9716;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1960 tot 1965;55.0;28.0;41.0;10.0;9.0;9.0;12.0;31.0
9717;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1965 tot 1970;49.0;27.0;39.0;10.0;8.0;10.0;11.0;34.0
9718;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1970 tot 1975;50.0;22.0;42.0;6.0;7.0;12.0;16.0;36.0
9719;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1975 tot 1980;;;;;;;;
9720;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1980 tot 1985;;;;;;;;
9721;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1985 tot 1990;;;;;;;;
9722;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1990 tot 1995;;;;;;;;
9723;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Suriname;1995 tot 2000;;;;;;;;
9724;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1935 tot 1940;;;;;;;;
9725;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1940 tot 1945;;;;;;;;
9726;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1945 tot 1950;;;;;;;;
9727;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1950 tot 1955;;;;;;;;
9728;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1955 tot 1960;;;;;;;;
9729;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1960 tot 1965;60.0;28.0;47.0;15.0;9.0;9.0;14.0;25.0
9730;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1965 tot 1970;58.0;30.0;43.0;13.0;8.0;10.0;12.0;27.0
9731;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1970 tot 1975;56.0;26.0;45.0;8.0;9.0;13.0;15.0;28.0
9732;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1975 tot 1980;;;;;;;;
9733;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1980 tot 1985;;;;;;;;
9734;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1985 tot 1990;;;;;;;;
9735;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1990 tot 1995;;;;;;;;
9736;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;(voormalige) Nederlandse Antillen, Aruba;1995 tot 2000;;;;;;;;
9737;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1935 tot 1940;;;;;;;;
9738;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1940 tot 1945;;;;;;;;
9739;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1945 tot 1950;;;;;;;;
9740;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1950 tot 1955;;;;;;;;
9741;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1955 tot 1960;;;;;;;;
9742;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1960 tot 1965;38.0;19.0;38.0;10.0;9.0;9.0;11.0;43.0
9743;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1965 tot 1970;39.0;18.0;38.0;11.0;9.0;9.0;10.0;44.0
9744;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1970 tot 1975;40.0;19.0;36.0;8.0;7.0;9.0;12.0;46.0
9745;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1975 tot 1980;;;;;;;;
9746;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1980 tot 1985;;;;;;;;
9747;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1985 tot 1990;;;;;;;;
9748;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1990 tot 1995;;;;;;;;
9749;Totaal mannen en vrouwen;39 jaar;Niet-werkzaam;Overige niet-westerse migratieachterg...;1995 tot 2000;;;;;;;;
9750;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1935 tot 1940;;;;;;;;
9751;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1940 tot 1945;;;;;;;;
9752;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1945 tot 1950;;;;;;;;
9753;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1950 tot 1955;;;;;;;;
9754;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1955 tot 1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9755;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1960 tot 1965;12.0;6.0;14.0;2.0;2.0;3.0;7.0;80.0
9756;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1965 tot 1970;11.0;6.0;15.0;2.0;2.0;3.0;7.0;80.0
9757;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1970 tot 1975;12.0;6.0;15.0;1.0;1.0;4.0;8.0;79.0
9758;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1975 tot 1980;;;;;;;;
9759;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1980 tot 1985;;;;;;;;
9760;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1985 tot 1990;;;;;;;;
9761;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1990 tot 1995;;;;;;;;
9762;Totaal mannen en vrouwen;40 jaar;Totaal;Totaal;1995 tot 2000;;;;;;;;
9763;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1935 tot 1940;;;;;;;;
9764;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1940 tot 1945;;;;;;;;
9765;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1945 tot 1950;;;;;;;;
9766;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1950 tot 1955;;;;;;;;
9767;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1955 tot 1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9768;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1960 tot 1965;10.0;5.0;12.0;1.0;2.0;2.0;6.0;83.0
9769;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1965 tot 1970;9.0;5.0;12.0;1.0;1.0;3.0;7.0;83.0
9770;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1970 tot 1975;9.0;5.0;13.0;1.0;1.0;3.0;8.0;83.0
9771;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1975 tot 1980;;;;;;;;
9772;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1980 tot 1985;;;;;;;;
9773;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1985 tot 1990;;;;;;;;
9774;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1990 tot 1995;;;;;;;;
9775;Totaal mannen en vrouwen;40 jaar;Totaal;Nederlandse achtergrond;1995 tot 2000;;;;;;;;
9776;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1935 tot 1940;;;;;;;;
9777;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1940 tot 1945;;;;;;;;
9778;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1945 tot 1950;;;;;;;;
9779;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1950 tot 1955;;;;;;;;
9780;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1955 tot 1960;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9781;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1960 tot 1965;20.0;10.0;25.0;4.0;4.0;6.0;10.0;65.0
9782;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1965 tot 1970;18.0;9.0;25.0;4.0;4.0;6.0;10.0;66.0
9783;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1970 tot 1975;19.0;9.0;24.0;3.0;3.0;7.0;11.0;67.0
9784;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1975 tot 1980;;;;;;;;
9785;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1980 tot 1985;;;;;;;;
9786;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1985 tot 1990;;;;;;;;
9787;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1990 tot 1995;;;;;;;;
9788;Totaal mannen en vrouwen;40 jaar;Totaal;Met migratieachtergrond;1995 tot 2000;;;;;;;;
