ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Generatie;Regiokenmerken;Perioden;TotaalGediplomeerden_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
9553;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2001/'02;;;;;;;;;;
9554;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2002/'03;;;;;;;;;;
9555;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2003/'04;;;;;;;;;;
9556;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2004/'05;;;;;;;;;;
9557;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2005/'06;2030.0;313.0;769.0;351.0;579.0;18.0;;;;
9558;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2006/'07;2277.0;352.0;851.0;412.0;646.0;16.0;;;;
9559;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2007/'08;2545.0;401.0;881.0;479.0;771.0;13.0;;;;
9560;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2008/'09;2892.0;378.0;1016.0;571.0;917.0;10.0;;;;
9561;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2009/'10;3334.0;491.0;1208.0;629.0;991.0;15.0;;;;
9562;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2010/'11;3362.0;451.0;1099.0;692.0;1113.0;7.0;;;;
9563;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2011/'12;3593.0;512.0;1194.0;764.0;1118.0;5.0;;;;
9564;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2012/'13;3713.0;497.0;1208.0;780.0;1227.0;1.0;;;;
9565;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2013/'14;3765.0;499.0;1196.0;835.0;1235.0;;;;;
9566;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2014/'15;3786.0;458.0;1267.0;821.0;1240.0;0.0;0.0;0.0;0.0;0.0
9567;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;West-Nederland (LD);2015/'16;3551.0;406.0;1158.0;827.0;1160.0;;;;;
9568;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1990/'91;;;;;;;;;;
9569;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1991/'92;;;;;;;;;;
9570;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1992/'93;;;;;;;;;;
9571;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1993/'94;;;;;;;;;;
9572;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1994/'95;;;;;;;;;;
9573;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1995/'96;;;;;;;;;;
9574;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1996/'97;;;;;;;;;;
9575;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1997/'98;;;;;;;;;;
9576;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1998/'99;;;;;;;;;;
9577;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);1999/'00;;;;;;;;;;
9578;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2000/'01;;;;;;;;;;
9579;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2001/'02;;;;;;;;;;
9580;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2002/'03;;;;;;;;;;
9581;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2003/'04;;;;;;;;;;
9582;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2004/'05;;;;;;;;;;
9583;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2005/'06;484.0;75.0;168.0;85.0;152.0;4.0;;;;
9584;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2006/'07;665.0;144.0;242.0;98.0;177.0;4.0;;;;
9585;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2007/'08;728.0;143.0;248.0;134.0;201.0;2.0;;;;
9586;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2008/'09;807.0;116.0;271.0;156.0;260.0;4.0;;;;
9587;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2009/'10;959.0;130.0;347.0;201.0;280.0;1.0;;;;
9588;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2010/'11;994.0;134.0;310.0;209.0;339.0;2.0;;;;
9589;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2011/'12;993.0;115.0;334.0;222.0;320.0;2.0;;;;
9590;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2012/'13;978.0;124.0;311.0;232.0;311.0;;;;;
9591;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2013/'14;1032.0;116.0;319.0;252.0;344.0;1.0;;;;
9592;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2014/'15;993.0;128.0;278.0;244.0;343.0;0.0;0.0;0.0;0.0;0.0
9593;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Zuid-Nederland (LD);2015/'16;894.0;88.0;277.0;225.0;304.0;;;;;
9594;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1990/'91;;;;;;;;;;
9595;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1991/'92;;;;;;;;;;
9596;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1992/'93;;;;;;;;;;
9597;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1993/'94;;;;;;;;;;
9598;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1994/'95;;;;;;;;;;
9599;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1995/'96;;;;;;;;;;
9600;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1996/'97;;;;;;;;;;
9601;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1997/'98;;;;;;;;;;
9602;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1998/'99;;;;;;;;;;
9603;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);1999/'00;;;;;;;;;;
9604;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2000/'01;;;;;;;;;;
9605;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2001/'02;;;;;;;;;;
9606;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2002/'03;;;;;;;;;;
9607;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2003/'04;;;;;;;;;;
9608;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2004/'05;;;;;;;;;;
9609;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2005/'06;9.0;;5.0;2.0;2.0;;;;;
9610;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2006/'07;14.0;2.0;6.0;2.0;4.0;;;;;
9611;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2007/'08;13.0;1.0;5.0;5.0;2.0;;;;;
9612;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2008/'09;19.0;3.0;6.0;4.0;6.0;;;;;
9613;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2009/'10;30.0;2.0;11.0;5.0;12.0;;;;;
9614;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2010/'11;29.0;2.0;8.0;8.0;11.0;;;;;
9615;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2011/'12;20.0;1.0;8.0;2.0;9.0;;;;;
9616;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2012/'13;8.0;2.0;3.0;2.0;1.0;;;;;
9617;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2013/'14;15.0;2.0;7.0;2.0;4.0;;;;;
9618;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2014/'15;9.0;1.0;2.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0
9619;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Niet in te delen (LD);2015/'16;19.0;1.0;4.0;4.0;10.0;;;;;
9620;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1990/'91;;;;;;;;;;
9621;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1991/'92;;;;;;;;;;
9622;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1992/'93;;;;;;;;;;
9623;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1993/'94;;;;;;;;;;
9624;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1994/'95;;;;;;;;;;
9625;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1995/'96;;;;;;;;;;
9626;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1996/'97;;;;;;;;;;
9627;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1997/'98;;;;;;;;;;
9628;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1998/'99;;;;;;;;;;
9629;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);1999/'00;;;;;;;;;;
9630;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2000/'01;;;;;;;;;;
9631;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2001/'02;;;;;;;;;;
9632;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2002/'03;;;;;;;;;;
9633;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2003/'04;;;;;;;;;;
9634;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2004/'05;;;;;;;;;;
9635;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2005/'06;856.0;128.0;326.0;141.0;253.0;8.0;;;;
9636;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2006/'07;1109.0;173.0;432.0;180.0;317.0;7.0;;;;
9637;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2007/'08;1168.0;175.0;384.0;221.0;384.0;4.0;;;;
9638;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2008/'09;1265.0;135.0;433.0;243.0;444.0;10.0;;;;
9639;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2009/'10;1485.0;186.0;528.0;315.0;456.0;;;;;
9640;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2010/'11;1587.0;196.0;504.0;339.0;539.0;9.0;;;;
9641;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;1520.0;222.0;458.0;321.0;518.0;1.0;;;;
9642;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;1602.0;190.0;490.0;351.0;571.0;;;;;
9643;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;1785.0;218.0;552.0;393.0;622.0;;;;;
9644;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;1769.0;185.0;585.0;381.0;618.0;0.0;0.0;0.0;0.0;0.0
9645;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;1686.0;173.0;511.0;405.0;597.0;;;;;
9646;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1990/'91;;;;;;;;;;
9647;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1991/'92;;;;;;;;;;
9648;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1992/'93;;;;;;;;;;
9649;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1993/'94;;;;;;;;;;
9650;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1994/'95;;;;;;;;;;
9651;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1995/'96;;;;;;;;;;
9652;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1996/'97;;;;;;;;;;
9653;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1997/'98;;;;;;;;;;
9654;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1998/'99;;;;;;;;;;
9655;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;1999/'00;;;;;;;;;;
9656;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2000/'01;;;;;;;;;;
9657;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2001/'02;;;;;;;;;;
9658;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2002/'03;;;;;;;;;;
9659;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2003/'04;;;;;;;;;;
9660;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2004/'05;;;;;;;;;;
9661;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2005/'06;1389.0;202.0;494.0;249.0;435.0;9.0;;;;
9662;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2006/'07;1664.0;260.0;627.0;282.0;485.0;10.0;;;;
9663;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2007/'08;1821.0;247.0;683.0;331.0;553.0;7.0;;;;
9664;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;Allochtoon, 2e generatie;Gemeenten < 100 000 inwoners;2008/'09;2044.0;235.0;761.0;414.0;622.0;12.0;;;;
