ID;BindingArbeidsmarkt;Geslacht;Persoonskenmerken;Perioden;AantalPersonen_1;GemiddeldPersoonlijkPrimairInkomen_2;GemiddeldPersoonlijkOverdrachtsinkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;AantalPersonenMetInkomen_6;GemiddeldPersoonlijkPrimairInkomen_7;GemiddeldPersoonlijkOverdrachtsinkomen_8;GemiddeldPersoonlijkInkomen_9;GemiddeldGestandaardiseerdInkomen_10
3658;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2007;216.0;1.4;4.8;6.0;25.3;111.0;2.6;9.3;11.5;27.4
3659;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2008;218.0;1.4;5.5;6.7;25.6;114.0;2.6;10.4;12.7;27.9
3660;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2009;203.0;1.1;5.3;6.3;25.4;106.0;2.4;10.5;12.7;27.8
3661;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2010;197.0;1.2;5.3;6.3;25.5;106.0;2.3;9.7;11.7;26.8
3662;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2011;191.0;1.4;5.2;6.4;25.3;111.0;2.3;8.9;11.0;27.0
3663;Wil/kan niet werken: pensioen/VUT;4000;Lid van paar (geen ouder);2012;166.0;1.8;5.5;7.1;25.6;98.0;3.0;9.3;11.9;27.3
3664;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2005;2.0;;;;;2.0;;;;
3665;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2006;2.0;;;;;;;;;
3666;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2007;2.0;;;;;2.0;;;;
3667;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2008;2.0;;;;;;;;;
3668;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2009;;;;;;;;;;
3669;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2010;2.0;;;;;;;;;
3670;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2011;;;;;;;;;;
3671;Wil/kan niet werken: pensioen/VUT;4000;Overig lid huishouden;2012;;;;;;;;;;
3672;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2005;707.0;1.3;14.6;14.7;17.7;604.0;1.5;16.6;16.8;17.4
3673;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2006;704.0;1.2;14.6;14.8;18.0;610.0;1.4;16.5;16.8;17.9
3674;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2007;695.0;1.2;15.0;15.2;19.1;602.0;1.4;17.0;17.2;18.9
3675;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2008;667.0;1.1;15.7;15.9;19.5;555.0;1.3;18.0;18.2;19.3
3676;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2009;678.0;1.1;16.2;16.4;19.7;577.0;1.5;18.5;18.9;20.7
3677;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2010;677.0;1.1;16.5;16.7;19.3;590.0;1.3;18.7;18.8;19.1
3678;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2011;649.0;1.1;16.9;17.1;19.2;577.0;1.2;18.8;18.9;19.1
3679;Wil/kan niet werken: ziekte/AO;1100;Totaal persoonskenmerken;2012;649.0;1.3;17.1;17.2;19.5;575.0;1.4;19.0;19.1;19.4
3680;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2005;23.0;0.4;6.9;7.1;18.6;19.0;;;;
3681;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2006;28.0;0.7;6.6;7.1;18.6;22.0;0.9;8.0;8.7;18.6
3682;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2007;28.0;0.9;6.3;7.1;21.9;21.0;1.2;8.0;9.0;21.3
3683;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2008;28.0;1.1;7.0;7.9;21.4;20.0;1.4;8.7;9.8;21.3
3684;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2009;32.0;0.7;7.4;8.0;19.4;24.0;1.0;8.6;9.4;22.9
3685;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2010;30.0;0.7;7.3;7.9;22.3;23.0;0.9;9.3;10.1;21.8
3686;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2011;26.0;0.8;6.8;7.5;22.6;20.0;1.1;8.6;9.5;23.0
3687;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 15 tot 25 jaar;2012;32.0;0.5;7.2;7.6;22.0;25.0;0.7;9.0;9.5;22.2
3688;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2005;161.0;1.2;13.3;13.7;15.7;143.0;1.3;14.5;14.9;15.6
3689;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2006;155.0;1.0;13.3;13.5;16.0;140.0;1.1;14.2;14.5;16.0
3690;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2007;153.0;1.2;13.5;14.1;16.9;139.0;1.3;14.4;14.9;16.9
3691;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2008;142.0;1.2;13.9;14.3;17.4;121.0;1.3;15.2;15.6;17.4
3692;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2009;136.0;1.2;14.4;14.9;17.8;119.0;1.7;15.1;16.0;18.6
3693;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2010;145.0;1.3;15.0;15.5;17.2;133.0;1.4;16.0;16.5;17.1
3694;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2011;152.0;1.2;15.4;15.8;17.2;142.0;1.3;16.3;16.8;17.2
3695;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 25 tot 45 jaar;2012;153.0;1.0;16.2;16.3;17.5;142.0;1.1;17.2;17.3;17.6
3696;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2005;522.0;1.4;15.3;15.4;18.3;442.0;1.6;17.7;17.7;18.0
3697;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2006;521.0;1.3;15.4;15.6;18.6;447.0;1.5;17.6;17.9;18.4
3698;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2007;515.0;1.2;15.9;16.0;19.6;442.0;1.4;18.2;18.3;19.4
3699;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2008;496.0;1.1;16.7;16.7;20.1;415.0;1.3;19.3;19.3;19.8
3700;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2009;511.0;1.1;17.2;17.3;20.2;434.0;1.5;20.0;20.3;21.0
3701;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2010;502.0;1.1;17.5;17.5;19.7;434.0;1.3;19.9;20.0;19.6
3702;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2011;471.0;1.0;18.0;18.0;19.7;415.0;1.2;20.1;20.1;19.5
3703;Wil/kan niet werken: ziekte/AO;1100;Leeftijd: 45 tot 65 jaar;2012;464.0;1.4;18.1;18.1;20.0;408.0;1.6;20.3;20.3;19.8
3704;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2005;546.0;1.5;14.7;14.9;18.4;466.0;1.7;17.0;17.3;18.1
3705;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2006;534.0;1.3;14.8;15.0;18.7;460.0;1.5;16.9;17.2;18.5
3706;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2007;521.0;1.2;15.2;15.4;19.8;448.0;1.4;17.5;17.6;19.6
3707;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2008;503.0;1.1;16.0;16.1;20.3;421.0;1.3;18.5;18.6;20.1
3708;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2009;506.0;1.1;16.6;16.8;20.3;430.0;1.6;19.0;19.4;21.3
3709;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2010;494.0;1.2;17.0;17.1;20.0;429.0;1.3;19.3;19.4;19.8
3710;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2011;469.0;1.1;17.5;17.6;20.2;415.0;1.3;19.5;19.7;19.9
3711;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Autochtonen;2012;469.0;1.1;17.5;17.5;20.2;414.0;1.2;19.6;19.6;20.1
3712;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2005;72.0;0.9;14.9;14.7;16.8;63.0;1.0;16.6;16.4;16.6
3713;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2006;70.0;1.1;15.5;15.6;17.4;62.0;1.2;17.1;17.2;17.4
3714;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2007;69.0;1.6;15.2;15.8;18.5;61.0;1.8;16.8;17.5;18.4
3715;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2008;66.0;1.1;15.6;15.8;18.9;55.0;1.3;18.1;18.2;18.5
3716;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2009;68.0;0.9;16.5;16.5;19.6;60.0;1.2;18.4;18.6;20.1
3717;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2010;77.0;1.1;16.6;16.8;19.3;67.0;1.2;18.5;18.7;19.2
3718;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2011;71.0;1.3;16.1;16.5;18.2;63.0;1.4;17.9;18.4;18.2
3719;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Westerse allochtonen;2012;67.0;3.2;17.6;18.6;19.6;61.0;3.5;19.1;20.2;19.3
3720;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2005;89.0;0.7;13.4;13.3;14.2;76.0;0.8;14.3;14.3;14.3
3721;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2006;100.0;1.0;13.0;13.2;14.8;87.0;1.1;14.0;14.3;14.8
3722;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2007;105.0;1.1;13.8;14.1;15.7;93.0;1.1;14.6;14.9;15.4
3723;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2008;98.0;1.0;14.3;14.6;16.0;79.0;1.1;15.4;15.7;16.0
3724;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2009;103.0;1.1;14.0;14.5;16.2;87.0;1.3;15.0;15.5;16.4
3725;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2010;105.0;1.0;14.4;14.7;16.1;93.0;1.1;15.8;16.2;16.1
3726;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2011;109.0;0.7;15.0;15.1;16.0;99.0;0.8;16.2;16.3;16.0
3727;Wil/kan niet werken: ziekte/AO;1100;Herkomst: Niet-westerse allochtonen;2012;112.0;0.8;15.0;15.1;16.5;100.0;0.9;16.5;16.6;16.7
3728;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2005;;;;;;;;;;
3729;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2006;;;;;;;;;;
3730;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2007;;;;;;;;;;
3731;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2008;;;;;;;;;;
3732;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2009;;;;;;;;;;
3733;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2010;;;;;;;;;;
3734;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2011;;;;;;;;;;
3735;Wil/kan niet werken: ziekte/AO;1100;Herkomst: onbekend;2012;;;;;;;;;;
3736;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2005;389.0;1.1;12.3;12.4;16.9;320.0;1.2;14.5;14.6;16.5
3737;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2006;393.0;0.8;12.4;12.5;17.0;329.0;1.0;14.5;14.6;16.7
3738;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2007;383.0;0.9;12.6;12.7;18.0;320.0;1.0;14.7;14.9;17.6
3739;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2008;375.0;0.7;13.4;13.4;18.3;302.0;0.8;15.7;15.7;18.0
3740;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2009;381.0;0.9;13.8;14.0;18.1;315.0;1.1;15.9;16.2;19.1
3741;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2010;374.0;0.7;14.3;14.2;18.0;319.0;0.8;16.5;16.5;17.7
3742;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2011;362.0;0.8;14.8;14.9;18.2;317.0;0.9;16.7;16.8;17.9
3743;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: laag;2012;352.0;0.8;14.7;14.7;18.3;304.0;0.9;16.8;16.8;18.1
3744;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2005;227.0;1.5;16.1;16.2;18.0;202.0;1.7;17.7;17.9;17.8
3745;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2006;222.0;1.6;15.6;16.0;18.5;200.0;1.7;17.0;17.4;18.3
3746;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2007;230.0;1.5;15.8;16.2;19.3;205.0;1.6;17.3;17.7;19.0
3747;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2008;217.0;1.5;16.9;17.2;20.3;187.0;1.7;18.8;19.1;20.0
3748;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2009;213.0;1.2;17.5;17.6;20.7;187.0;1.6;19.4;19.8;21.3
3749;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2010;220.0;1.4;17.7;18.0;20.0;197.0;1.6;19.5;19.8;19.8
3750;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2011;207.0;1.2;17.6;17.7;19.6;187.0;1.3;19.3;19.5;19.4
3751;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: middelbaar;2012;208.0;1.9;18.3;18.7;20.0;189.0;2.1;19.9;20.3;19.9
3752;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2005;80.0;2.2;21.6;21.8;21.1;73.0;2.4;23.3;23.5;20.8
3753;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2006;78.0;2.4;22.9;23.3;22.3;71.0;2.6;24.7;25.2;22.1
3754;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2007;73.0;2.2;25.3;25.4;24.4;68.0;2.3;26.8;26.9;24.4
3755;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2008;69.0;2.1;25.0;25.2;24.0;63.0;2.3;26.8;27.0;23.8
3756;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2009;79.0;2.1;24.5;25.1;24.0;72.0;2.9;26.9;28.0;25.3
3757;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2010;76.0;2.1;24.5;25.0;23.9;70.0;2.3;26.4;27.0;23.6
3758;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2011;74.0;2.1;25.5;26.0;23.3;68.0;2.2;27.1;27.6;23.2
3759;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: hoog;2012;81.0;1.8;24.3;24.4;23.5;75.0;1.9;25.7;25.8;23.2
3760;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2005;11.0;;;;;9.0;;;;
3761;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2006;11.0;;;;;9.0;;;;
3762;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2007;10.0;;;;;9.0;;;;
3763;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2008;6.0;;;;;4.0;;;;
3764;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2009;5.0;;;;;3.0;;;;
3765;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2010;6.0;;;;;5.0;;;;
3766;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2011;6.0;;;;;5.0;;;;
3767;Wil/kan niet werken: ziekte/AO;1100;Onderwijsniveau: onbekend;2012;8.0;;;;;6.0;;;;
3768;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2005;183.0;0.9;18.1;17.8;13.6;180.0;0.9;18.1;17.9;13.6
3769;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2006;185.0;0.7;17.7;17.4;13.5;183.0;0.7;17.7;17.5;13.5
3770;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2007;183.0;0.8;18.4;18.3;14.2;182.0;0.8;18.5;18.3;14.2
3771;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2008;178.0;0.8;19.5;19.3;14.8;174.0;0.8;19.5;19.3;14.8
3772;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2009;190.0;0.7;19.3;19.2;14.6;187.0;0.9;20.1;20.1;15.1
3773;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2010;200.0;0.7;20.0;19.7;14.8;195.0;0.7;20.0;19.8;14.8
3774;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2011;199.0;0.6;19.6;19.4;14.6;195.0;0.6;19.7;19.4;14.6
3775;Wil/kan niet werken: ziekte/AO;1100;Eenpersoonshuishouden;2012;196.0;1.3;20.2;20.2;15.2;192.0;1.3;20.2;20.2;15.2
3776;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2005;46.0;0.5;17.6;17.3;14.8;44.0;0.5;17.7;17.3;14.8
3777;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2006;45.0;1.1;17.2;17.5;15.7;43.0;1.1;17.2;17.5;15.7
3778;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2007;50.0;1.0;16.6;16.9;15.3;47.0;1.0;16.6;16.9;15.4
3779;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2008;48.0;0.8;17.3;17.5;15.8;44.0;0.8;17.3;17.5;15.8
3780;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2009;49.0;0.8;18.1;18.3;15.4;44.0;1.0;18.5;18.9;15.5
3781;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2010;47.0;1.1;18.5;18.8;15.6;46.0;1.1;18.7;19.0;15.7
3782;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2011;44.0;0.8;19.5;19.5;15.8;43.0;0.8;19.6;19.6;15.8
3783;Wil/kan niet werken: ziekte/AO;1100;Alleenstaande ouder;2012;49.0;0.9;19.2;19.3;15.8;48.0;0.9;19.4;19.5;15.9
3784;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2005;184.0;1.8;12.3;12.8;19.1;143.0;2.2;15.2;15.9;18.9
3785;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2006;175.0;1.6;12.1;12.7;19.8;139.0;2.0;14.7;15.5;19.5
3786;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2007;166.0;1.6;12.5;13.2;20.9;132.0;2.0;15.2;15.9;20.6
3787;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2008;155.0;1.8;12.4;13.2;21.3;112.0;2.2;15.6;16.6;21.2
3788;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2009;158.0;1.9;13.5;14.4;21.7;120.0;2.6;16.8;18.1;22.5
3789;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2010;154.0;1.7;14.1;14.7;20.9;125.0;2.1;17.2;17.9;20.9
3790;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2011;148.0;1.7;14.5;15.2;20.6;123.0;2.0;17.2;18.0;20.5
3791;Wil/kan niet werken: ziekte/AO;1100;Lid van ouderpaar;2012;144.0;1.7;15.6;16.1;21.0;121.0;2.0;18.2;18.8;21.1
3792;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2005;255.0;1.5;13.8;14.0;19.7;206.0;1.9;16.9;17.1;19.7
3793;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2006;257.0;1.5;14.4;14.7;20.1;210.0;1.8;17.4;17.8;20.4
3794;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2007;251.0;1.4;14.7;14.8;21.4;204.0;1.7;17.8;18.0;21.8
3795;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2008;240.0;1.1;15.5;15.5;22.2;191.0;1.3;19.2;19.1;22.5
3796;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2009;237.0;1.1;16.0;16.1;23.0;190.0;1.4;19.9;20.0;23.9
3797;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2010;229.0;1.3;16.0;16.1;22.1;186.0;1.5;19.5;19.6;22.5
3798;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2011;215.0;1.2;16.7;16.8;22.4;179.0;1.4;19.8;19.9;22.6
3799;Wil/kan niet werken: ziekte/AO;1100;Lid van paar (geen ouder);2012;210.0;1.1;16.3;16.2;22.5;173.0;1.3;19.6;19.5;22.7
3800;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2005;39.0;0.8;9.9;10.3;20.8;32.0;0.9;11.2;11.7;21.3
3801;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2006;42.0;0.5;9.5;9.6;20.7;35.0;0.6;10.9;11.1;21.1
3802;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2007;46.0;0.9;10.2;10.8;23.6;38.0;1.1;11.8;12.5;23.7
3803;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2008;46.0;0.7;10.7;11.0;22.6;35.0;0.9;12.5;12.9;23.0
3804;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2009;45.0;0.6;10.5;10.8;21.6;36.0;0.8;11.5;12.0;24.4
3805;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2010;47.0;0.6;10.3;10.6;22.9;39.0;0.8;12.5;12.8;22.9
3806;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2011;44.0;0.9;11.6;12.0;23.7;36.0;1.1;13.8;14.4;24.3
3807;Wil/kan niet werken: ziekte/AO;1100;Overig lid huishouden;2012;50.0;0.8;10.6;11.0;23.3;41.0;1.0;12.8;13.3;24.2
3808;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2005;264.0;2.4;20.3;20.7;16.9;251.0;2.5;20.7;21.1;16.9
3809;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2006;268.0;2.0;20.3;20.7;17.3;257.0;2.0;20.7;21.1;17.3
3810;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2007;258.0;2.0;20.8;21.2;18.6;245.0;2.1;21.3;21.7;18.6
3811;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2008;239.0;1.9;22.1;22.3;19.0;221.0;2.0;22.6;22.9;19.0
3812;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2009;239.0;1.8;22.4;22.8;19.1;222.0;2.3;24.2;24.8;20.4
3813;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2010;252.0;1.6;22.2;22.3;18.5;240.0;1.7;22.9;23.0;18.5
3814;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2011;244.0;1.4;22.3;22.4;18.6;233.0;1.5;23.0;23.0;18.6
3815;Wil/kan niet werken: ziekte/AO;3000;Totaal persoonskenmerken;2012;241.0;2.1;22.2;22.4;18.9;230.0;2.2;23.0;23.2;19.0
3816;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2005;10.0;;;;;7.0;;;;
3817;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2006;12.0;;;;;9.0;;;;
3818;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2007;11.0;;;;;8.0;;;;
3819;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2008;11.0;;;;;8.0;;;;
3820;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2009;13.0;;;;;9.0;;;;
3821;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2010;14.0;;;;;11.0;;;;
3822;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2011;12.0;;;;;9.0;;;;
3823;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 15 tot 25 jaar;2012;14.0;;;;;10.0;;;;
3824;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2005;53.0;2.1;16.4;17.4;15.3;49.0;2.1;16.5;17.5;15.3
3825;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2006;56.0;1.2;15.2;15.5;14.3;53.0;1.3;15.4;15.8;14.4
3826;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2007;55.0;1.5;15.5;16.1;15.7;52.0;1.5;15.6;16.2;15.7
3827;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2008;46.0;1.6;16.4;17.0;16.0;42.0;1.7;16.8;17.4;16.1
3828;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2009;42.0;1.4;16.5;17.0;16.4;38.0;2.1;17.0;18.0;17.4
3829;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2010;49.0;1.6;16.9;17.6;15.8;47.0;1.7;17.2;17.9;15.8
3830;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2011;55.0;1.4;17.0;17.4;16.0;53.0;1.4;17.4;17.8;16.0
3831;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 25 tot 45 jaar;2012;55.0;1.1;18.2;18.3;16.4;53.0;1.2;18.7;18.8;16.6
3832;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 45 tot 65 jaar;2005;201.0;2.6;22.0;22.3;17.2;194.0;2.7;22.2;22.4;17.2
3833;Wil/kan niet werken: ziekte/AO;3000;Leeftijd: 45 tot 65 jaar;2006;200.0;2.3;22.6;22.9;17.9;195.0;2.3;22.8;23.1;17.9
