ID;Geslacht;Leeftijd;RegioS;Perioden;Verkeersdoden_1
8679;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2004;0
8680;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2005;1
8681;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2006;1
8682;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2007;0
8683;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2008;0
8684;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2009;0
8685;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2010;0
8686;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2011;1
8687;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2012;1
8688;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2013;0
8689;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2014;0
8690;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2015;0
8691;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2016;1
8692;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2017;2
8693;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2018;0
8694;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2019;0
8695;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2020;1
8696;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2021;0
8697;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2022;0
8698;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2023;0
8699;Vrouwen;Jonger dan 15 jaar;Flevoland (PV);2024;0
8700;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);1996;4
8701;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);1997;5
8702;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);1998;2
8703;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);1999;3
8704;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2000;4
8705;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2001;1
8706;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2002;2
8707;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2003;7
8708;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2004;2
8709;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2005;3
8710;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2006;0
8711;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2007;6
8712;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2008;2
8713;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2009;0
8714;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2010;0
8715;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2011;0
8716;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2012;1
8717;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2013;0
8718;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2014;1
8719;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2015;2
8720;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2016;1
8721;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2017;0
8722;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2018;1
8723;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2019;1
8724;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2020;0
8725;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2021;1
8726;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2022;1
8727;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2023;2
8728;Vrouwen;Jonger dan 15 jaar;Gelderland (PV);2024;2
8729;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);1996;1
8730;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);1997;2
8731;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);1998;2
8732;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);1999;1
8733;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2000;0
8734;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2001;0
8735;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2002;0
8736;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2003;1
8737;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2004;0
8738;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2005;1
8739;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2006;0
8740;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2007;1
8741;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2008;0
8742;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2009;1
8743;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2010;2
8744;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2011;1
8745;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2012;0
8746;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2013;0
8747;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2014;0
8748;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2015;0
8749;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2016;0
8750;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2017;0
8751;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2018;0
8752;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2019;1
8753;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2020;0
8754;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2021;0
8755;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2022;0
8756;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2023;3
8757;Vrouwen;Jonger dan 15 jaar;Utrecht (PV);2024;0
8758;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);1996;4
8759;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);1997;5
8760;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);1998;5
8761;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);1999;8
8762;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2000;0
8763;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2001;1
8764;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2002;4
8765;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2003;3
8766;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2004;2
8767;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2005;1
8768;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2006;2
8769;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2007;1
8770;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2008;1
8771;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2009;1
8772;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2010;1
8773;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2011;0
8774;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2012;1
8775;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2013;1
8776;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2014;0
8777;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2015;0
8778;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2016;1
8779;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2017;2
8780;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2018;0
8781;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2019;0
8782;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2020;1
8783;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2021;2
8784;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2022;1
8785;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2023;1
8786;Vrouwen;Jonger dan 15 jaar;Noord-Holland (PV);2024;2
8787;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);1996;1
8788;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);1997;6
8789;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);1998;3
8790;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);1999;2
8791;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2000;3
8792;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2001;2
8793;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2002;1
8794;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2003;1
8795;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2004;1
8796;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2005;1
8797;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2006;4
8798;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2007;5
8799;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2008;1
8800;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2009;3
8801;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2010;2
8802;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2011;0
8803;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2012;0
8804;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2013;0
8805;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2014;0
8806;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2015;0
8807;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2016;0
8808;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2017;2
8809;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2018;2
8810;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2019;0
8811;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2020;1
8812;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2021;1
8813;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2022;1
8814;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2023;0
8815;Vrouwen;Jonger dan 15 jaar;Zuid-Holland (PV);2024;0
8816;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);1996;0
8817;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);1997;0
8818;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);1998;0
8819;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);1999;4
8820;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2000;1
8821;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2001;1
8822;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2002;0
8823;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2003;0
8824;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2004;0
8825;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2005;1
8826;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2006;5
8827;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2007;0
8828;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2008;1
8829;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2009;2
8830;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2010;0
8831;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2011;0
8832;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2012;1
8833;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2013;0
8834;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2014;0
8835;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2015;0
8836;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2016;1
8837;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2017;1
8838;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2018;1
8839;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2019;0
8840;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2020;0
8841;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2021;0
8842;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2022;0
8843;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2023;1
8844;Vrouwen;Jonger dan 15 jaar;Zeeland (PV);2024;1
8845;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);1996;6
8846;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);1997;2
8847;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);1998;5
8848;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);1999;6
8849;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2000;3
8850;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2001;2
8851;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2002;3
8852;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2003;3
8853;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2004;5
8854;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2005;5
8855;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2006;3
8856;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2007;1
8857;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2008;3
8858;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2009;1
8859;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2010;2
8860;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2011;1
8861;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2012;1
8862;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2013;0
8863;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2014;1
8864;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2015;1
8865;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2016;0
8866;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2017;1
8867;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2018;4
8868;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2019;0
8869;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2020;0
8870;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2021;1
8871;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2022;2
8872;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2023;1
8873;Vrouwen;Jonger dan 15 jaar;Noord-Brabant (PV);2024;1
8874;Vrouwen;Jonger dan 15 jaar;Limburg (PV);1996;3
8875;Vrouwen;Jonger dan 15 jaar;Limburg (PV);1997;5
8876;Vrouwen;Jonger dan 15 jaar;Limburg (PV);1998;1
8877;Vrouwen;Jonger dan 15 jaar;Limburg (PV);1999;0
8878;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2000;4
8879;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2001;3
8880;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2002;0
8881;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2003;1
8882;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2004;3
8883;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2005;1
8884;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2006;2
8885;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2007;0
8886;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2008;0
8887;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2009;1
8888;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2010;0
8889;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2011;0
8890;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2012;0
8891;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2013;1
8892;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2014;1
8893;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2015;1
8894;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2016;0
8895;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2017;0
8896;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2018;0
8897;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2019;0
8898;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2020;2
8899;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2021;1
8900;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2022;1
8901;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2023;0
8902;Vrouwen;Jonger dan 15 jaar;Limburg (PV);2024;0
8903;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);1996;0
8904;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);1997;0
8905;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);1998;0
8906;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);1999;0
8907;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2000;0
8908;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2001;0
8909;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2002;0
8910;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2003;0
8911;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2004;0
8912;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2005;0
8913;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2006;0
8914;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2007;0
8915;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2008;0
8916;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2009;0
8917;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2010;0
8918;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2011;0
8919;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2012;0
8920;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2013;0
8921;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2014;0
8922;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2015;0
8923;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2016;0
8924;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2017;0
8925;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2018;0
8926;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2019;0
8927;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2020;0
8928;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2021;0
8929;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2022;0
8930;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2023;0
8931;Vrouwen;Jonger dan 15 jaar;Niet in te delen (PV);2024;0
8932;Vrouwen;15 tot 20 jaar;Nederland;1996;34
8933;Vrouwen;15 tot 20 jaar;Nederland;1997;33
8934;Vrouwen;15 tot 20 jaar;Nederland;1998;31
8935;Vrouwen;15 tot 20 jaar;Nederland;1999;34
8936;Vrouwen;15 tot 20 jaar;Nederland;2000;34
8937;Vrouwen;15 tot 20 jaar;Nederland;2001;22
8938;Vrouwen;15 tot 20 jaar;Nederland;2002;39
8939;Vrouwen;15 tot 20 jaar;Nederland;2003;34
8940;Vrouwen;15 tot 20 jaar;Nederland;2004;22
8941;Vrouwen;15 tot 20 jaar;Nederland;2005;18
8942;Vrouwen;15 tot 20 jaar;Nederland;2006;11
8943;Vrouwen;15 tot 20 jaar;Nederland;2007;21
8944;Vrouwen;15 tot 20 jaar;Nederland;2008;20
8945;Vrouwen;15 tot 20 jaar;Nederland;2009;23
8946;Vrouwen;15 tot 20 jaar;Nederland;2010;9
8947;Vrouwen;15 tot 20 jaar;Nederland;2011;15
8948;Vrouwen;15 tot 20 jaar;Nederland;2012;9
8949;Vrouwen;15 tot 20 jaar;Nederland;2013;10
8950;Vrouwen;15 tot 20 jaar;Nederland;2014;11
8951;Vrouwen;15 tot 20 jaar;Nederland;2015;12
8952;Vrouwen;15 tot 20 jaar;Nederland;2016;5
8953;Vrouwen;15 tot 20 jaar;Nederland;2017;7
8954;Vrouwen;15 tot 20 jaar;Nederland;2018;8
8955;Vrouwen;15 tot 20 jaar;Nederland;2019;12
8956;Vrouwen;15 tot 20 jaar;Nederland;2020;6
8957;Vrouwen;15 tot 20 jaar;Nederland;2021;11
8958;Vrouwen;15 tot 20 jaar;Nederland;2022;11
8959;Vrouwen;15 tot 20 jaar;Nederland;2023;8
8960;Vrouwen;15 tot 20 jaar;Nederland;2024;11
8961;Vrouwen;15 tot 20 jaar;Groningen (PV);1996;3
8962;Vrouwen;15 tot 20 jaar;Groningen (PV);1997;0
8963;Vrouwen;15 tot 20 jaar;Groningen (PV);1998;2
8964;Vrouwen;15 tot 20 jaar;Groningen (PV);1999;1
8965;Vrouwen;15 tot 20 jaar;Groningen (PV);2000;1
8966;Vrouwen;15 tot 20 jaar;Groningen (PV);2001;1
8967;Vrouwen;15 tot 20 jaar;Groningen (PV);2002;2
8968;Vrouwen;15 tot 20 jaar;Groningen (PV);2003;3
8969;Vrouwen;15 tot 20 jaar;Groningen (PV);2004;1
8970;Vrouwen;15 tot 20 jaar;Groningen (PV);2005;0
8971;Vrouwen;15 tot 20 jaar;Groningen (PV);2006;0
8972;Vrouwen;15 tot 20 jaar;Groningen (PV);2007;1
8973;Vrouwen;15 tot 20 jaar;Groningen (PV);2008;0
8974;Vrouwen;15 tot 20 jaar;Groningen (PV);2009;2
8975;Vrouwen;15 tot 20 jaar;Groningen (PV);2010;0
8976;Vrouwen;15 tot 20 jaar;Groningen (PV);2011;1
8977;Vrouwen;15 tot 20 jaar;Groningen (PV);2012;1
8978;Vrouwen;15 tot 20 jaar;Groningen (PV);2013;0
8979;Vrouwen;15 tot 20 jaar;Groningen (PV);2014;1
8980;Vrouwen;15 tot 20 jaar;Groningen (PV);2015;0
8981;Vrouwen;15 tot 20 jaar;Groningen (PV);2016;0
8982;Vrouwen;15 tot 20 jaar;Groningen (PV);2017;1
8983;Vrouwen;15 tot 20 jaar;Groningen (PV);2018;0
8984;Vrouwen;15 tot 20 jaar;Groningen (PV);2019;0
8985;Vrouwen;15 tot 20 jaar;Groningen (PV);2020;0
8986;Vrouwen;15 tot 20 jaar;Groningen (PV);2021;1
8987;Vrouwen;15 tot 20 jaar;Groningen (PV);2022;0
8988;Vrouwen;15 tot 20 jaar;Groningen (PV);2023;0
8989;Vrouwen;15 tot 20 jaar;Groningen (PV);2024;0
8990;Vrouwen;15 tot 20 jaar;Fryslân (PV);1996;2
8991;Vrouwen;15 tot 20 jaar;Fryslân (PV);1997;2
8992;Vrouwen;15 tot 20 jaar;Fryslân (PV);1998;1
8993;Vrouwen;15 tot 20 jaar;Fryslân (PV);1999;3
8994;Vrouwen;15 tot 20 jaar;Fryslân (PV);2000;2
8995;Vrouwen;15 tot 20 jaar;Fryslân (PV);2001;2
8996;Vrouwen;15 tot 20 jaar;Fryslân (PV);2002;1
8997;Vrouwen;15 tot 20 jaar;Fryslân (PV);2003;2
8998;Vrouwen;15 tot 20 jaar;Fryslân (PV);2004;1
8999;Vrouwen;15 tot 20 jaar;Fryslân (PV);2005;0
9000;Vrouwen;15 tot 20 jaar;Fryslân (PV);2006;0
9001;Vrouwen;15 tot 20 jaar;Fryslân (PV);2007;0
9002;Vrouwen;15 tot 20 jaar;Fryslân (PV);2008;1
9003;Vrouwen;15 tot 20 jaar;Fryslân (PV);2009;0
9004;Vrouwen;15 tot 20 jaar;Fryslân (PV);2010;1
9005;Vrouwen;15 tot 20 jaar;Fryslân (PV);2011;0
9006;Vrouwen;15 tot 20 jaar;Fryslân (PV);2012;0
9007;Vrouwen;15 tot 20 jaar;Fryslân (PV);2013;0
9008;Vrouwen;15 tot 20 jaar;Fryslân (PV);2014;1
9009;Vrouwen;15 tot 20 jaar;Fryslân (PV);2015;0
9010;Vrouwen;15 tot 20 jaar;Fryslân (PV);2016;0
9011;Vrouwen;15 tot 20 jaar;Fryslân (PV);2017;0
9012;Vrouwen;15 tot 20 jaar;Fryslân (PV);2018;0
9013;Vrouwen;15 tot 20 jaar;Fryslân (PV);2019;0
9014;Vrouwen;15 tot 20 jaar;Fryslân (PV);2020;0
9015;Vrouwen;15 tot 20 jaar;Fryslân (PV);2021;0
9016;Vrouwen;15 tot 20 jaar;Fryslân (PV);2022;0
9017;Vrouwen;15 tot 20 jaar;Fryslân (PV);2023;0
9018;Vrouwen;15 tot 20 jaar;Fryslân (PV);2024;0
9019;Vrouwen;15 tot 20 jaar;Drenthe (PV);1996;1
9020;Vrouwen;15 tot 20 jaar;Drenthe (PV);1997;2
9021;Vrouwen;15 tot 20 jaar;Drenthe (PV);1998;1
9022;Vrouwen;15 tot 20 jaar;Drenthe (PV);1999;0
9023;Vrouwen;15 tot 20 jaar;Drenthe (PV);2000;0
9024;Vrouwen;15 tot 20 jaar;Drenthe (PV);2001;0
9025;Vrouwen;15 tot 20 jaar;Drenthe (PV);2002;2
9026;Vrouwen;15 tot 20 jaar;Drenthe (PV);2003;1
9027;Vrouwen;15 tot 20 jaar;Drenthe (PV);2004;0
9028;Vrouwen;15 tot 20 jaar;Drenthe (PV);2005;0
9029;Vrouwen;15 tot 20 jaar;Drenthe (PV);2006;0
9030;Vrouwen;15 tot 20 jaar;Drenthe (PV);2007;0
9031;Vrouwen;15 tot 20 jaar;Drenthe (PV);2008;0
9032;Vrouwen;15 tot 20 jaar;Drenthe (PV);2009;1
9033;Vrouwen;15 tot 20 jaar;Drenthe (PV);2010;0
9034;Vrouwen;15 tot 20 jaar;Drenthe (PV);2011;0
9035;Vrouwen;15 tot 20 jaar;Drenthe (PV);2012;0
9036;Vrouwen;15 tot 20 jaar;Drenthe (PV);2013;1
9037;Vrouwen;15 tot 20 jaar;Drenthe (PV);2014;0
9038;Vrouwen;15 tot 20 jaar;Drenthe (PV);2015;3
9039;Vrouwen;15 tot 20 jaar;Drenthe (PV);2016;0
9040;Vrouwen;15 tot 20 jaar;Drenthe (PV);2017;1
9041;Vrouwen;15 tot 20 jaar;Drenthe (PV);2018;0
9042;Vrouwen;15 tot 20 jaar;Drenthe (PV);2019;0
9043;Vrouwen;15 tot 20 jaar;Drenthe (PV);2020;1
9044;Vrouwen;15 tot 20 jaar;Drenthe (PV);2021;0
9045;Vrouwen;15 tot 20 jaar;Drenthe (PV);2022;1
9046;Vrouwen;15 tot 20 jaar;Drenthe (PV);2023;1
9047;Vrouwen;15 tot 20 jaar;Drenthe (PV);2024;0
9048;Vrouwen;15 tot 20 jaar;Overijssel (PV);1996;3
9049;Vrouwen;15 tot 20 jaar;Overijssel (PV);1997;7
9050;Vrouwen;15 tot 20 jaar;Overijssel (PV);1998;0
9051;Vrouwen;15 tot 20 jaar;Overijssel (PV);1999;1
9052;Vrouwen;15 tot 20 jaar;Overijssel (PV);2000;2
9053;Vrouwen;15 tot 20 jaar;Overijssel (PV);2001;4
9054;Vrouwen;15 tot 20 jaar;Overijssel (PV);2002;3
9055;Vrouwen;15 tot 20 jaar;Overijssel (PV);2003;2
9056;Vrouwen;15 tot 20 jaar;Overijssel (PV);2004;1
9057;Vrouwen;15 tot 20 jaar;Overijssel (PV);2005;1
9058;Vrouwen;15 tot 20 jaar;Overijssel (PV);2006;0
9059;Vrouwen;15 tot 20 jaar;Overijssel (PV);2007;0
