ID;Geslacht;TypeZelfstandige;ArbeidsmarktpositiePeiljaar;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Peiljaar;Perioden;StartendeZelfstandigen_1
8019;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;3 jaar na startjaar;2011;1.3
8020;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;3 jaar na startjaar;2012;1.5
8021;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;3 jaar na startjaar;2013;1.6
8022;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;3 jaar na startjaar;2014;
8023;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;3 jaar na startjaar;2015;
8024;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2008;0.7
8025;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2009;0.8
8026;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2010;1.1
8027;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2011;1.3
8028;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2012;1.5
8029;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2013;
8030;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2014;
8031;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;4 jaar na startjaar;2015;
8032;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2008;0.7
8033;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2009;0.8
8034;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2010;1.1
8035;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2011;1.3
8036;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2012;
8037;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2013;
8038;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2014;
8039;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;P Onderwijs;5 jaar na startjaar;2015;
8040;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2008;3.1
8041;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2009;2.6
8042;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2010;2.4
8043;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2011;2.5
8044;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2012;3.9
8045;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2013;7.0
8046;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2014;6.1
8047;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;1 jaar na startjaar;2015;6.2
8048;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2008;3.1
8049;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2009;2.6
8050;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2010;2.4
8051;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2011;2.5
8052;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2012;3.9
8053;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2013;7.0
8054;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2014;6.1
8055;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;2 jaar na startjaar;2015;
8056;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2008;3.1
8057;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2009;2.6
8058;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2010;2.4
8059;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2011;2.5
8060;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2012;3.9
8061;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2013;7.0
8062;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2014;
8063;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;3 jaar na startjaar;2015;
8064;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2008;3.1
8065;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2009;2.6
8066;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2010;2.4
8067;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2011;2.5
8068;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2012;3.9
8069;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2013;
8070;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2014;
8071;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;4 jaar na startjaar;2015;
8072;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2008;3.1
8073;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2009;2.6
8074;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2010;2.4
8075;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2011;2.5
8076;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2012;
8077;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2013;
8078;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2014;
8079;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;Q Gezondheids- en welzijnszorg;5 jaar na startjaar;2015;
8080;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2008;0.5
8081;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2009;0.6
8082;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2010;1.0
8083;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2011;1.4
8084;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2012;1.3
8085;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2013;1.5
8086;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2014;1.7
8087;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;1 jaar na startjaar;2015;2.3
8088;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2008;0.5
8089;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2009;0.6
8090;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2010;1.0
8091;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2011;1.4
8092;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2012;1.3
8093;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2013;1.5
8094;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2014;1.7
8095;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;2 jaar na startjaar;2015;
8096;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2008;0.5
8097;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2009;0.6
8098;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2010;1.0
8099;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2011;1.4
8100;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2012;1.3
8101;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2013;1.5
8102;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2014;
8103;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;3 jaar na startjaar;2015;
8104;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2008;0.5
8105;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2009;0.6
8106;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2010;1.0
8107;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2011;1.4
8108;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2012;1.3
8109;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2013;
8110;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2014;
8111;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;4 jaar na startjaar;2015;
8112;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2008;0.5
8113;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2009;0.6
8114;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2010;1.0
8115;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2011;1.4
8116;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2012;
8117;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2013;
8118;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2014;
8119;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;R Cultuur, sport en recreatie;5 jaar na startjaar;2015;
8120;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2008;0.6
8121;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2009;0.6
8122;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2010;1.0
8123;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2011;1.1
8124;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2012;1.3
8125;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2013;1.3
8126;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2014;1.4
8127;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;1 jaar na startjaar;2015;1.6
8128;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2008;0.6
8129;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2009;0.6
8130;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2010;1.0
8131;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2011;1.1
8132;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2012;1.3
8133;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2013;1.3
8134;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2014;1.4
8135;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;2 jaar na startjaar;2015;
8136;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2008;0.6
8137;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2009;0.6
8138;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2010;1.0
8139;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2011;1.1
8140;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2012;1.3
8141;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2013;1.3
8142;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2014;
8143;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;3 jaar na startjaar;2015;
8144;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2008;0.6
8145;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2009;0.6
8146;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2010;1.0
8147;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2011;1.1
8148;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2012;1.3
8149;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2013;
8150;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2014;
8151;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;4 jaar na startjaar;2015;
8152;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2008;0.6
8153;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2009;0.6
8154;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2010;1.0
8155;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2011;1.1
8156;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2012;
8157;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2013;
8158;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2014;
8159;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;S Overige dienstverlening;5 jaar na startjaar;2015;
8160;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2008;0.0
8161;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2009;0.0
8162;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2010;0.0
8163;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2011;0.0
8164;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2012;0.0
8165;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2013;0.0
8166;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2014;0.0
8167;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;1 jaar na startjaar;2015;0.0
8168;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2008;0.0
8169;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2009;0.0
8170;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2010;0.0
8171;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2011;0.0
8172;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2012;0.0
8173;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2013;0.0
8174;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2014;0.0
8175;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;2 jaar na startjaar;2015;
8176;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2008;0.0
8177;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2009;0.0
8178;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2010;0.0
8179;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2011;0.0
8180;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2012;0.0
8181;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2013;0.0
8182;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2014;
8183;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;3 jaar na startjaar;2015;
8184;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2008;0.0
8185;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2009;0.0
8186;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2010;0.0
8187;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2011;0.0
8188;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2012;0.0
8189;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2013;
8190;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2014;
8191;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;4 jaar na startjaar;2015;
8192;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2008;0.0
8193;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2009;0.0
8194;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2010;0.0
8195;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2011;0.0
8196;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2012;
8197;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2013;
8198;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2014;
8199;Totaal mannen en vrouwen;Totaal;Totaal;Leeftijd: 15 tot 25 jaar;T Huishoudens;5 jaar na startjaar;2015;
