ID;Inkomensbegrippen;Inkomensklassen;Populatie;Geslacht;OverigeKenmerken;Perioden;PersonenInParticuliereHuishoudens_1;Inkomenssom_2
9095;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2005;190.021185;4313.243493
9096;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2006;201.124813;5112.885601
9097;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2007;212.009651;5207.430112
9098;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2008;217.479093;5516.895884
9099;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2009;221.350301;5643.7497
9100;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2010;218.631549;5735.640879
9101;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2011;220.262965;5815.95793958
9102;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2012;221.953141;5894.96488397
9103;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2013;222.568757999;5818.11975938
9104;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Suriname;2014;227.346682;5918.3217621
9105;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2000;52.834135;943.194597
9106;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2001;57.373502;1080.420146
9107;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2002;63.264977;1198.082105
9108;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2003;63.695891;1228.426435
9109;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2004;65.185088;1265.779066
9110;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2005;65.804564;1330.458418
9111;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2006;67.71454;1463.471913
9112;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2007;69.59906;1607.19929
9113;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2008;74.164381;1838.476929
9114;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2009;78.772932;1893.755117
9115;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2010;75.132109;1954.713085
9116;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2011;78.505731;2006.63658515
9117;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2012;78.157938;1892.30045557
9118;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2013;79.3674879999;1955.27189382
9119;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederlandse Antillen of Aruba;2014;75.7103069999;1897.33587425
9120;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2000;157.734453;2136.887541
9121;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2001;160.935803;2342.219958
9122;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2002;167.459716;2589.38809
9123;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2003;169.954579;2561.447987
9124;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2004;174.888869;2678.12775
9125;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2005;173.080393;2722.833593
9126;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2006;186.639116;3134.764186
9127;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2007;193.090887;3490.18231
9128;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2008;200.948601;3775.850587
9129;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2009;207.311076;3848.41877
9130;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2010;209.610654;4066.371238
9131;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2011;222.284465;4212.71604722
9132;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2012;223.354791;4379.41199649
9133;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2013;223.954023;4379.15443256
9134;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Turkije;2014;226.350448999;4512.02162964
9135;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2000;117.956543;1457.70986
9136;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2001;125.043874;1633.018252
9137;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2002;130.254216;1834.028565
9138;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2003;132.686113;1887.341786
9139;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2004;135.629516;2047.071945
9140;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2005;137.254856;2054.06166
9141;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2006;150.555139;2342.568629
9142;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2007;155.919974;2660.988153
9143;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2008;160.981331;2832.457105
9144;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2009;165.773948;3002.402352
9145;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2010;171.34977;3195.344858
9146;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2011;178.553837;3240.19766786
9147;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2012;181.070985;3350.46552944
9148;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2013;181.466346;3330.02662393
9149;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Marokko;2014;187.866512;3420.17328199
9150;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2000;189.436255;3061.503901
9151;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2001;197.305967;3475.24394
9152;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2002;217.753679;3984.913788
9153;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2003;218.547574;3946.276268
9154;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2004;225.85458;4081.070626
9155;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2005;228.280009;4324.241227
9156;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2006;245.154471;4776.377445
9157;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2007;255.236291;5319.848202
9158;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2008;278.943457;6041.938186
9159;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2009;294.717833;6562.866619
9160;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2010;291.980907;6608.283259
9161;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2011;311.638637;7241.3189078
9162;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2012;324.410861;7518.69033533
9163;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2013;334.046241;7693.75313296
9164;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land, overig;2014;347.85481;8265.55557547
9165;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2000;8796.021454;188347.028469
9166;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2001;8925.38907;202645.415685
9167;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2002;9017.410935;212827.085222
9168;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2003;9036.251094;217918.552552
9169;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2004;9077.141182;226186.587989
9170;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2005;9078.796682;232462.57686
9171;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2006;9133.067194;242744.208675
9172;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2007;9250.506463;254070.438061
9173;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2008;9345.563959;265143.077461
9174;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2009;9340.593604;264127.481269
9175;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2010;9442.098856;268444.009833
9176;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2011;9504.15973301;274316.021237
9177;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2012;9550.120448;276925.878019
9178;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2013;9537.30853299;277947.850766
9179;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Nederland;2014;9538.468583;281803.491002
9180;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2000;904.654607;19275.93395
9181;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2001;924.46968;21418.759501
9182;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2002;937.136516;21935.014209
9183;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2003;940.765687;22374.931352
9184;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2004;949.380455;22941.266102
9185;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2005;947.801815;23555.806201
9186;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2006;970.582873;25171.784248
9187;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2007;982.305179;26061.957145
9188;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2008;1003.675963;27836.450916
9189;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2009;1027.118451;28915.264874
9190;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2010;1041.357985;29418.121501
9191;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2011;1063.875792;30246.3359636
9192;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2012;1084.519877;31015.6022894
9193;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2013;1093.861548;31369.6897108
9194;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land;2014;1104.99434699;32354.2735612
9195;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2000;358.979886;7342.216119
9196;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2001;368.829361;8404.502199
9197;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2002;370.859646;8348.279371
9198;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2003;375.681505;8395.846596
9199;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2004;376.393336;8670.063426
9200;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2005;376.269153;8949.908444
9201;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2006;389.246571;9717.11718
9202;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2007;391.572369;9844.968611
9203;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2008;412.889527;10796.194017
9204;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2009;436.645713;11701.668757
9205;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2010;447.627815;12052.602286
9206;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2011;466.631362;12644.9755109
9207;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2012;482.770823;13243.9093311
9208;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2013;494.48652;13682.921124
9209;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 1e generatie;2014;503.939214;14522.3029698
9210;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2000;545.674721;11933.717832
9211;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2001;555.640319;13014.257302
9212;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2002;566.27687;13586.734838
9213;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2003;565.084182;13979.084757
9214;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2004;572.987119;14271.202676
9215;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2005;571.532662;14605.897757
9216;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2006;581.336302;15454.667068
9217;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2007;590.73281;16216.988534
9218;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2008;590.786436;17040.256898
9219;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2009;590.472738;17213.596116
9220;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2010;593.73017;17365.519216
9221;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2011;597.244430001;17601.3604526
9222;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2012;601.749054001;17771.6929583
9223;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2013;599.375028;17686.7685868
9224;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Westers land 2e generatie;2014;601.055132999;17831.9705914
9225;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2000;701.133546;11107.420473
9226;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2001;724.782913;12413.024535
9227;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2002;765.385123;13729.957919
9228;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2003;774.91661;13853.682008
9229;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2004;793.032165;14399.094791
9230;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2005;794.441007;14744.838392
9231;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2006;851.188079;16830.067775
9232;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2007;885.855863;18285.648067
9233;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2008;932.516863;20005.618691
9234;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2009;967.92609;20951.192558
9235;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2010;966.704989;21560.353319
9236;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2011;1011.245635;22516.8271476
9237;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2012;1028.947716;23035.8332008
9238;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2013;1041.40285599;23176.3258426
9239;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land;2014;1065.12876;24013.4081234
9240;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2000;595.057282;9570.553668
9241;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2001;612.297662;10599.203593
9242;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2002;638.743463;11524.734586
9243;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2003;644.404554;11495.49196
9244;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2004;646.095611;11729.163525
9245;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2005;643.61167;11953.074878
9246;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2006;672.93906;13376.81961
9247;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2007;685.408725;14112.778045
9248;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2008;711.197764;15111.703111
9249;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2009;737.58916;15896.148253
9250;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2010;741.870117;16053.489827
9251;Persoonlijk primair inkomen;301;494;Totaal personen;Herkomst: Niet-westers land 1e generatie;2011;761.439777001;16640.8204723
