ID;Geslacht;Leeftijd;Herkomstgroepering;SoortHuishouden;Perioden;TotaalBevolking_1;AlleenArbeidTotaal_2;ArbeidAlsWerknemer_3;ArbeidAlsZelfstandige_4;ArbeidAlsWerknemerEnAlsZelfstandige_5;AlleenUitkeringTotaal_6;AOUitkering_7;WWUitkering_8;WWEnAOUitkering_9;Bijstandsuitkering_10;BijstandsEnAOUitkering_11;AndereUitkeringen_12;AlleenArbeidEnUitkeringTotaal_13;ArbeidAlsWerknemerEnUitkeringTotaal_14;ArbeidAlsWerknemerEnAOUitkering_15;ArbeidAlsWerknemerEnWWUitkering_16;ArbeidAlsWerknemerEnBijstandsuitk_17;ArbeidAlsWerknemerEnAndereUitkering_18;ArbeidAlsZelfstandigeEnUitkering_19;ArbeidAlsWerknEnAlsZelfsEnUitk_20;AlleenPensioen_21;AlleenArbeidEnPensioenTotaal_22;ArbeidAlsWerknemerEnPensioen_23;ArbeidAlsZelfstandigeEnPensioen_24;ArbeidAlsWerknEnAlsZelfsEnPens_25;AlleenUitkeringEnPensioenTotaal_26;PensioenEnAOUitkering_27;PensioenEnWWUitkering_28;PensioenEnBijstandsuitkering_29;PensioenEnAndereUitkeringen_30;ArbeidUitkeringEnPensioen_31;GeenArbeidUitkeringPensioenTotaal_32;NietSchoolgaandeKinderen_33;ScholierStudent_34;OverigePersonen_35
7810;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2011, vrijdag 30 september;20.9;11.2;10.0;0.7;0.4;5.4;2.1;0.5;0.0;2.4;0.1;0.4;0.9;0.8;0.3;0.2;0.1;0.1;0.1;0.0;0.3;0.6;0.5;0.0;0.0;1.2;0.9;0.1;0.1;0.1;0.3;1.1;;0.0;1.1
7811;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2012, vrijdag 28 september;21.9;11.5;10.3;0.8;0.4;5.8;2.2;0.6;0.0;2.6;0.1;0.4;0.9;0.8;0.3;0.2;0.1;0.1;0.1;0.0;0.2;0.7;0.6;0.1;0.0;1.2;0.9;0.1;0.1;0.1;0.3;1.3;;0.0;1.3
7812;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2013. vrijdag 27 september;22.7;11.8;10.5;0.8;0.4;6.3;2.2;0.8;0.0;2.7;0.1;0.4;1.0;0.9;0.3;0.3;0.2;0.1;0.1;0.0;0.2;0.6;0.5;0.1;0.0;1.2;0.9;0.1;0.1;0.1;0.2;1.3;;0.0;1.3
7813;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2014, vrijdag 26 september;23.7;12.3;10.9;0.9;0.5;6.8;2.3;0.9;0.0;2.9;0.1;0.5;1.1;0.9;0.3;0.4;0.2;0.1;0.2;0.0;0.2;0.5;0.5;0.0;0.0;1.2;0.9;0.1;0.1;0.1;0.2;1.4;;0.0;1.4
7814;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal particuliere huishoudens;2015, vrijdag 25 september;24.4;12.7;11.2;1.0;0.5;7.0;2.4;0.9;0.0;3.2;0.1;0.5;1.2;1.0;0.3;0.4;0.2;0.1;0.2;0.0;0.3;0.5;0.4;0.0;0.0;1.0;0.8;0.1;0.1;0.1;0.2;1.5;;0.0;1.5
7815;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7816;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7817;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7818;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7819;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2005, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7820;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7821;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2007, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7822;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2008, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7823;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2009, vrijdag 25 september;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7824;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2010, vrijdag 24 september;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7825;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2011, vrijdag 30 september;0.3;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7826;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2012, vrijdag 28 september;0.2;0.0;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7827;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2013. vrijdag 27 september;0.3;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7828;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2014, vrijdag 26 september;0.3;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7829;Totaal mannen en vrouwen;55 tot 60 jaar;Suriname;Totaal institutionele huishoudens;2015, vrijdag 25 september;0.3;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7830;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2001, vrijdag 28 september;3.6;1.5;1.4;0.1;0.0;1.3;0.3;0.0;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7831;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2002, vrijdag 27 september;4.0;1.7;1.6;0.1;0.0;1.3;0.3;0.1;0.0;0.9;0.0;0.0;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7832;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2003, vrijdag 26 september;4.4;1.9;1.8;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7833;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2004, vrijdag 24 september;4.5;2.0;1.9;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7834;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2005, vrijdag 30 september;4.7;2.2;2.0;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7835;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2006, vrijdag 29 september;4.8;2.4;2.2;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7836;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2007, vrijdag 28 september;5.1;2.6;2.4;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7837;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2008, vrijdag 26 september;5.4;3.0;2.7;0.1;0.1;1.3;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.5;;0.0;0.5
7838;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2009, vrijdag 25 september;5.7;3.2;2.9;0.2;0.1;1.4;0.3;0.2;0.0;0.9;0.0;0.1;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.5;;0.0;0.5
7839;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2010, vrijdag 24 september;6.1;3.3;3.0;0.2;0.1;1.6;0.3;0.2;0.0;1.0;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7840;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2011, vrijdag 30 september;6.3;3.4;3.1;0.2;0.1;1.8;0.3;0.2;0.0;1.1;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7841;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2012, vrijdag 28 september;6.6;3.4;3.1;0.2;0.1;2.0;0.4;0.3;0.0;1.2;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.1;0.2;0.2;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7842;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2013. vrijdag 27 september;6.9;3.5;3.1;0.2;0.1;2.2;0.4;0.3;0.0;1.3;0.0;0.2;0.4;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7843;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2014, vrijdag 26 september;7.2;3.5;3.1;0.3;0.1;2.5;0.5;0.3;0.0;1.4;0.0;0.2;0.4;0.4;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7844;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal huishoudens;2015, vrijdag 25 september;7.5;3.6;3.2;0.3;0.1;2.6;0.5;0.3;0.0;1.6;0.0;0.1;0.5;0.4;0.1;0.2;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.5;;0.0;0.5
7845;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2001, vrijdag 28 september;3.6;1.5;1.4;0.1;0.0;1.2;0.3;0.0;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7846;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2002, vrijdag 27 september;4.0;1.7;1.6;0.1;0.0;1.3;0.3;0.1;0.0;0.9;0.0;0.0;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7847;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2003, vrijdag 26 september;4.3;1.9;1.8;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7848;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2004, vrijdag 24 september;4.5;2.0;1.9;0.1;0.1;1.4;0.3;0.1;0.0;0.9;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7849;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2005, vrijdag 30 september;4.6;2.2;2.0;0.1;0.1;1.4;0.3;0.1;0.0;0.8;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7850;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2006, vrijdag 29 september;4.8;2.4;2.2;0.1;0.1;1.3;0.3;0.1;0.0;0.8;0.0;0.1;0.2;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7851;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2007, vrijdag 28 september;5.1;2.6;2.4;0.1;0.1;1.3;0.3;0.1;0.0;0.8;0.0;0.1;0.3;0.2;0.1;0.0;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7852;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2008, vrijdag 26 september;5.3;3.0;2.7;0.1;0.1;1.3;0.3;0.1;0.0;0.8;0.0;0.1;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7853;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2009, vrijdag 25 september;5.6;3.1;2.9;0.2;0.1;1.4;0.3;0.2;0.0;0.8;0.0;0.1;0.3;0.2;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.5;;0.0;0.5
7854;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2010, vrijdag 24 september;6.0;3.3;3.0;0.2;0.1;1.5;0.3;0.2;0.0;0.9;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.2;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7855;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2011, vrijdag 30 september;6.2;3.4;3.1;0.2;0.1;1.7;0.3;0.2;0.0;1.0;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7856;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2012, vrijdag 28 september;6.5;3.4;3.1;0.2;0.1;1.9;0.4;0.3;0.0;1.1;0.0;0.1;0.3;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.1;0.2;0.2;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7857;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2013. vrijdag 27 september;6.8;3.4;3.1;0.2;0.1;2.1;0.4;0.3;0.0;1.2;0.0;0.2;0.4;0.3;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.2;0.1;0.0;0.0;0.0;0.1;0.4;;0.0;0.4
7858;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2014, vrijdag 26 september;7.0;3.5;3.0;0.3;0.1;2.3;0.4;0.3;0.0;1.4;0.0;0.2;0.4;0.4;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.4;;0.0;0.4
7859;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal particuliere huishoudens;2015, vrijdag 25 september;7.3;3.6;3.2;0.3;0.1;2.4;0.5;0.3;0.0;1.5;0.0;0.1;0.5;0.4;0.1;0.2;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.5;;0.0;0.5
7860;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7861;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7862;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7863;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7864;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7865;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2006, vrijdag 29 september;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7866;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7867;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2008, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7868;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2009, vrijdag 25 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7869;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2010, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7870;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2011, vrijdag 30 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7871;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2012, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7872;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2013. vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
7873;Totaal mannen en vrouwen;55 tot 60 jaar;(voormalige) Nederlandse Antillen, Aruba;Totaal institutionele huishoudens;2014, vrijdag 26 september;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
