ID;Geslacht;Leeftijd;Afstudeerrichting;Herkomstgroepering;Peilmoment;BedrijfstakkenBranchesSBI93;Perioden;LoonVanWerknemersTotaal_1;LoonVanWerknemersVoltijd_2;LoonVanWerknemersTotaal_3;LoonVanWerknemersVoltijd_4;LoonVanWerknemersTotaal_5;LoonVanWerknemersVoltijd_6;LoonVanWerknemersTotaal_7;LoonVanWerknemersVoltijd_8;LoonVanWerknemersTotaal_9;LoonVanWerknemersVoltijd_10;LoonVanWerknemersTotaal_11;LoonVanWerknemersVoltijd_12;LoonVanWerknemersTotaal_13;LoonVanWerknemersVoltijd_14;LoonVanWerknemersTotaal_15;LoonVanWerknemersVoltijd_16
7053;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
7054;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Onbekend;Cohort 2006/'07;2.9;2.4;2.7;2.7;2.7;2.7;;;3.1;1.6;;;3.1;1.6;;
7055;Totaal mannen en vrouwen;0;4;1;Één jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
7056;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2004/'05;3.0;3.1;2.6;2.7;2.6;2.7;;;3.4;3.5;2.9;3.2;3.5;3.5;;
7057;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2005/'06;3.1;3.2;2.8;2.9;2.8;2.9;;;3.6;3.7;3.6;3.8;3.6;3.7;;
7058;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
7059;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
7060;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2004/'05;2.9;3.3;2.6;2.9;2.6;2.9;;;4.5;4.5;;;4.5;4.5;;
7061;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2005/'06;2.9;3.1;2.7;3.0;2.7;3.0;;;3.2;3.1;;;3.2;3.1;;
7062;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
7063;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
7064;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2004/'05;3.0;3.0;2.7;2.7;2.7;2.7;;;3.5;3.5;3.7;3.2;3.5;3.5;;
7065;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2005/'06;3.1;3.2;2.8;2.9;2.8;2.9;;;3.6;3.6;3.6;2.9;3.6;3.6;;
7066;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
7067;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
7068;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2004/'05;2.8;2.9;2.6;2.7;2.6;2.7;;;3.4;3.4;2.3;2.6;3.4;3.4;;
7069;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2005/'06;2.9;3.0;2.7;2.8;2.7;2.8;;;3.4;3.5;4.0;3.6;3.4;3.5;;
7070;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
7071;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
7072;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2004/'05;2.1;2.4;1.9;2.3;1.9;2.3;;;2.6;2.7;;;2.6;2.7;;
7073;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2005/'06;2.4;2.5;2.3;2.4;2.3;2.4;;;2.6;2.9;;;2.6;2.9;;
7074;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
7075;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
7076;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2004/'05;2.9;3.0;2.6;2.7;2.6;2.7;;;3.3;3.4;3.1;3.1;3.4;3.4;;
7077;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2005/'06;3.0;3.1;2.6;2.8;2.6;2.8;;;3.4;3.5;3.2;3.5;3.5;3.5;;
7078;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
7079;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
7080;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2004/'05;3.4;3.4;2.8;2.8;2.8;2.8;;;4.1;4.2;3.3;3.3;4.2;4.2;;
7081;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2005/'06;3.6;3.6;3.0;3.0;3.0;3.0;;;4.2;4.3;3.9;3.9;4.3;4.3;;
7082;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
7083;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
7084;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2004/'05;3.0;3.1;2.7;2.8;2.7;2.8;;;3.4;3.4;3.2;3.4;3.4;3.4;;
7085;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2005/'06;3.3;3.3;2.9;3.0;2.9;3.0;;;3.6;3.6;3.3;3.6;3.6;3.6;;
7086;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
7087;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
7088;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2004/'05;2.6;2.8;2.5;2.7;2.5;2.7;;;2.9;3.2;2.2;2.9;3.0;3.2;;
7089;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2005/'06;2.7;3.0;2.6;2.9;2.6;2.9;;;3.2;3.4;2.8;3.1;3.3;3.4;;
7090;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
7091;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
7092;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2004/'05;2.8;2.9;2.5;2.6;2.5;2.6;;;3.1;3.1;3.0;3.0;3.1;3.1;;
7093;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2005/'06;3.0;3.0;2.7;2.7;2.7;2.7;;;3.3;3.4;3.1;3.1;3.4;3.4;;
7094;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
7095;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
7096;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.6;2.8;2.4;2.6;2.4;2.6;;;2.9;2.9;1.1;1.2;2.9;3.0;;
7097;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;M Onderwijs;Cohort 2005/'06;2.6;2.7;2.4;2.5;2.4;2.5;;;2.8;2.9;3.1;3.3;2.8;2.8;;
7098;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
7099;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
7100;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.5;2.8;2.3;2.5;2.3;2.5;;;3.1;3.5;3.0;3.0;3.1;3.5;;
7101;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;2.6;2.8;2.3;2.5;2.3;2.5;;;3.2;3.3;2.2;2.5;3.2;3.4;;
7102;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
7103;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
7104;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;2.6;2.8;2.5;2.6;2.5;2.6;;;3.0;3.2;2.6;2.6;3.0;3.2;;
7105;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;2.9;3.2;2.4;2.6;2.4;2.6;;;3.8;4.1;7.2;8.5;3.5;3.8;;
7106;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
7107;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
7108;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;
7109;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Onbekend;Cohort 2005/'06;4.9;4.9;5.1;5.1;5.1;5.1;;;4.7;4.7;;;4.7;4.7;;
7110;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
7111;Totaal mannen en vrouwen;0;4;1;Twee jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
7112;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2004/'05;3.4;3.5;3.0;3.1;3.0;3.1;;;4.0;4.1;3.5;3.8;4.0;4.1;;
7113;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2005/'06;;;;;;;;;;;;;;;;
7114;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2006/'07;;;;;;;;;;;;;;;;
7115;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;0;Cohort 2007/'08;;;;;;;;;;;;;;;;
7116;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2004/'05;3.6;3.7;3.3;3.4;3.3;3.4;;;4.4;4.4;;;4.4;4.4;;
7117;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2005/'06;;;;;;;;;;;;;;;;
7118;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2006/'07;;;;;;;;;;;;;;;;
7119;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;1;Cohort 2007/'08;;;;;;;;;;;;;;;;
7120;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2004/'05;3.4;3.4;3.0;3.0;3.0;3.0;;;4.0;4.0;4.2;3.8;4.0;4.0;;
7121;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2005/'06;;;;;;;;;;;;;;;;
7122;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2006/'07;;;;;;;;;;;;;;;;
7123;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;2;Cohort 2007/'08;;;;;;;;;;;;;;;;
7124;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2004/'05;3.2;3.3;3.0;3.0;3.0;3.0;;;3.9;3.9;3.2;3.4;3.9;3.9;;
7125;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2005/'06;;;;;;;;;;;;;;;;
7126;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2006/'07;;;;;;;;;;;;;;;;
7127;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;3;Cohort 2007/'08;;;;;;;;;;;;;;;;
7128;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2004/'05;2.5;2.7;2.2;2.4;2.2;2.4;;;3.3;3.4;;;3.3;3.4;;
7129;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2005/'06;;;;;;;;;;;;;;;;
7130;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2006/'07;;;;;;;;;;;;;;;;
7131;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;4;Cohort 2007/'08;;;;;;;;;;;;;;;;
7132;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2004/'05;3.4;3.4;3.0;3.0;3.0;3.0;;;3.8;3.9;3.7;3.7;3.8;3.9;;
7133;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2005/'06;;;;;;;;;;;;;;;;
7134;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2006/'07;;;;;;;;;;;;;;;;
7135;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;5;Cohort 2007/'08;;;;;;;;;;;;;;;;
7136;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2004/'05;3.9;4.0;3.1;3.2;3.1;3.2;;;4.9;4.9;4.2;4.2;4.9;4.9;;
7137;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2005/'06;;;;;;;;;;;;;;;;
7138;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2006/'07;;;;;;;;;;;;;;;;
7139;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;6;Cohort 2007/'08;;;;;;;;;;;;;;;;
7140;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2004/'05;3.5;3.6;3.1;3.2;3.1;3.2;;;3.9;4.0;3.7;3.9;3.9;4.0;;
7141;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2005/'06;;;;;;;;;;;;;;;;
7142;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2006/'07;;;;;;;;;;;;;;;;
7143;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;7;Cohort 2007/'08;;;;;;;;;;;;;;;;
7144;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2004/'05;3.0;3.2;2.9;3.1;2.9;3.1;;;3.4;3.8;2.0;3.2;3.5;3.8;;
7145;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2005/'06;;;;;;;;;;;;;;;;
7146;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2006/'07;;;;;;;;;;;;;;;;
7147;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;8;Cohort 2007/'08;;;;;;;;;;;;;;;;
7148;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2004/'05;3.1;3.2;2.8;2.9;2.8;2.9;;;3.5;3.5;;;3.5;3.5;;
7149;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2005/'06;;;;;;;;;;;;;;;;
7150;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2006/'07;;;;;;;;;;;;;;;;
7151;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9;Cohort 2007/'08;;;;;;;;;;;;;;;;
7152;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;M Onderwijs;Cohort 2004/'05;2.9;3.0;2.8;2.8;2.8;2.8;;;3.0;3.1;1.5;1.6;3.1;3.1;;
7153;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;M Onderwijs;Cohort 2005/'06;;;;;;;;;;;;;;;;
7154;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;M Onderwijs;Cohort 2006/'07;;;;;;;;;;;;;;;;
7155;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;M Onderwijs;Cohort 2007/'08;;;;;;;;;;;;;;;;
7156;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;2.8;3.0;2.5;2.7;2.5;2.7;;;3.4;3.7;3.9;3.9;3.4;3.7;;
7157;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2005/'06;;;;;;;;;;;;;;;;
7158;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2006/'07;;;;;;;;;;;;;;;;
7159;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2007/'08;;;;;;;;;;;;;;;;
7160;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2004/'05;3.0;3.2;2.7;3.0;2.7;3.0;;;3.4;3.6;3.2;3.2;3.4;3.6;;
7161;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2005/'06;;;;;;;;;;;;;;;;
7162;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2006/'07;;;;;;;;;;;;;;;;
7163;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;9000e Milieu, cultuur, recreatie en ..;Cohort 2007/'08;;;;;;;;;;;;;;;;
7164;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Onbekend;Cohort 2004/'05;3.5;3.6;3.1;2.9;3.1;2.9;;;3.7;3.8;;;3.7;3.8;;
7165;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Onbekend;Cohort 2005/'06;;;;;;;;;;;;;;;;
7166;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Onbekend;Cohort 2006/'07;;;;;;;;;;;;;;;;
7167;Totaal mannen en vrouwen;0;4;1;Drie jaar na afstuderen;Onbekend;Cohort 2007/'08;;;;;;;;;;;;;;;;
7168;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2004/'05;1.6;2.1;1.4;1.9;1.4;1.9;;;1.9;2.5;2.1;2.7;1.9;2.4;;
7169;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2005/'06;1.8;2.5;1.6;2.2;1.6;2.2;;;2.2;2.7;1.9;2.6;2.2;2.8;;
7170;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2006/'07;2.1;2.7;1.9;2.4;1.9;2.4;;;2.4;3.0;2.2;2.9;2.4;3.0;;
7171;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;0;Cohort 2007/'08;2.1;2.7;1.8;2.4;1.8;2.4;;;2.4;3.0;2.5;3.0;2.4;3.0;;
7172;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2004/'05;1.5;2.0;1.5;2.0;1.5;2.0;;;;;;;;;;
7173;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2005/'06;0.8;;0.9;;0.9;;;;0.3;;;;0.3;;;
7174;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2006/'07;1.6;2.1;1.6;2.1;1.6;2.1;;;2.2;2.2;;;2.2;2.2;;
7175;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;1;Cohort 2007/'08;1.0;1.5;1.0;1.5;1.0;1.5;;;;;;;;;;
7176;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2004/'05;1.9;2.3;1.6;2.1;1.6;2.1;;;2.3;2.5;2.3;2.3;2.3;2.5;;
7177;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2005/'06;2.1;2.5;1.7;2.2;1.7;2.2;;;2.5;2.7;;;2.5;2.7;;
7178;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2006/'07;2.3;2.6;2.1;2.4;2.1;2.4;;;2.6;3.0;3.7;4.3;2.5;2.8;;
7179;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;2;Cohort 2007/'08;2.4;2.8;2.1;2.4;2.1;2.4;;;2.8;3.2;;;2.8;3.2;;
7180;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2004/'05;1.3;1.9;1.3;1.8;1.3;1.8;;;1.4;2.2;1.1;;1.4;2.2;;
7181;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2005/'06;1.6;2.3;1.4;2.1;1.4;2.1;;;2.2;2.9;1.9;2.5;2.2;2.9;;
7182;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2006/'07;1.9;2.5;1.8;2.4;1.8;2.4;;;2.2;2.8;1.5;2.0;2.2;2.9;;
7183;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;3;Cohort 2007/'08;1.8;2.5;1.6;2.3;1.6;2.3;;;2.2;2.8;2.0;2.9;2.2;2.8;;
7184;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;4;Cohort 2004/'05;0.7;1.9;0.7;2.2;0.7;2.2;;;0.6;1.2;0.8;;0.6;1.2;;
7185;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;4;Cohort 2005/'06;0.9;1.9;0.7;1.6;0.7;1.6;;;1.2;2.2;1.4;1.9;1.1;2.3;;
7186;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;4;Cohort 2006/'07;0.8;1.9;0.8;1.7;0.8;1.7;;;0.9;2.7;0.4;;0.9;2.7;;
7187;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;4;Cohort 2007/'08;0.8;2.2;0.8;2.3;0.8;2.3;;;0.8;1.9;1.8;1.9;0.7;;;
7188;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;5;Cohort 2004/'05;1.3;1.9;1.3;1.8;1.3;1.8;;;1.4;2.1;;;1.4;2.1;;
7189;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;5;Cohort 2005/'06;1.6;2.4;1.4;2.1;1.4;2.1;;;1.9;2.8;1.6;2.8;1.9;2.8;;
7190;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;5;Cohort 2006/'07;2.0;2.6;1.7;2.3;1.7;2.3;;;2.4;3.0;2.9;2.9;2.4;3.0;;
7191;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;5;Cohort 2007/'08;1.9;2.6;1.7;2.3;1.7;2.3;;;2.4;2.9;2.3;2.2;2.4;3.0;;
7192;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;6;Cohort 2004/'05;2.4;2.6;1.9;2.2;1.9;2.2;;;2.7;3.0;3.5;4.2;2.6;2.9;;
7193;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;6;Cohort 2005/'06;2.4;2.7;2.0;2.2;2.0;2.2;;;2.8;3.0;2.6;2.6;2.8;3.0;;
7194;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;6;Cohort 2006/'07;2.9;3.1;2.3;2.5;2.3;2.5;;;3.3;3.5;3.0;2.8;3.3;3.5;;
7195;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;6;Cohort 2007/'08;2.8;3.1;2.4;2.6;2.4;2.6;;;3.2;3.4;3.4;3.4;3.1;3.4;;
7196;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;7;Cohort 2004/'05;1.8;2.2;1.6;2.0;1.6;2.0;;;2.0;2.4;2.2;2.7;2.0;2.4;;
7197;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;7;Cohort 2005/'06;2.1;2.5;1.9;2.3;1.9;2.3;;;2.4;2.7;2.2;2.9;2.4;2.7;;
7198;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;7;Cohort 2006/'07;2.3;2.7;2.1;2.4;2.1;2.4;;;2.5;2.9;2.2;2.7;2.5;2.9;;
7199;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;7;Cohort 2007/'08;2.3;2.7;2.1;2.5;2.1;2.5;;;2.5;3.0;2.5;3.0;2.5;3.0;;
7200;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;8;Cohort 2004/'05;1.4;1.9;1.4;1.8;1.4;1.8;;;1.5;2.0;1.3;1.4;1.5;2.0;;
7201;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;8;Cohort 2005/'06;1.5;2.3;1.5;2.3;1.5;2.3;;;1.4;2.4;1.6;2.7;1.4;2.4;;
7202;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;8;Cohort 2006/'07;1.7;2.4;1.8;2.3;1.8;2.3;;;1.6;2.8;1.6;2.0;1.6;2.9;;
7203;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;8;Cohort 2007/'08;1.7;2.4;1.7;2.4;1.7;2.4;;;1.7;2.6;2.5;3.3;1.6;2.4;;
7204;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;9;Cohort 2004/'05;2.2;2.5;1.8;2.2;1.8;2.2;;;2.6;2.7;3.4;3.4;2.5;2.7;;
7205;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;9;Cohort 2005/'06;2.3;2.5;2.0;2.3;2.0;2.3;;;2.7;2.7;;;2.7;2.7;;
7206;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;9;Cohort 2006/'07;2.5;2.7;2.1;2.4;2.1;2.4;;;2.7;2.8;3.5;3.5;2.7;2.7;;
7207;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;9;Cohort 2007/'08;2.4;2.7;2.2;2.6;2.2;2.6;;;2.6;3.0;3.4;3.4;2.4;2.8;;
7208;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;M Onderwijs;Cohort 2004/'05;1.7;2.1;1.6;2.0;1.6;2.0;;;1.8;2.2;1.2;;1.8;2.2;;
7209;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;M Onderwijs;Cohort 2005/'06;2.0;2.3;1.8;2.2;1.8;2.2;;;2.1;2.3;1.3;1.3;2.1;2.4;;
7210;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;M Onderwijs;Cohort 2006/'07;1.7;2.1;1.9;2.4;1.9;2.4;;;1.6;2.0;0.2;;1.6;2.0;;
7211;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;M Onderwijs;Cohort 2007/'08;1.9;2.3;1.9;2.0;1.9;2.0;;;2.0;2.3;2.0;2.4;2.0;2.3;;
7212;Totaal mannen en vrouwen;0;4;2;Direct na afstuderen;N Gezondheids- en welzijnszorg;Cohort 2004/'05;1.3;1.8;1.2;1.6;1.2;1.6;;;1.7;2.1;;;1.7;2.1;;
