ID;Geslacht;Leeftijd;Herkomst;Generatie;PercentageAOWOpbouw;Perioden;AantalZelfstandigen_1;OpgebouwdeJaarlijkseAanspraken_2;ContanteWaarde_3;TeBereikenJaarlijkseAanspraken_4;Vervangingspercentage_5;OpgebouwdeJaarlijkseAanspraken_6;ContanteWaarde_7;TeBereikenJaarlijkseAanspraken_8;Vervangingspercentage_9;VierdePijler_10;OpgebouwdeJaarlijkseAanspraken_11;ContanteWaarde_12;TeBereikenJaarlijkseAanspraken_13;Vervangingspercentage_14
2409;Vrouwen;8;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3500.0;26800.0;5900.0;18.0;3100.0;27900.0;4900.0;15.0;68.0;6600.0;54700.0;10800.0;33.0
2410;Vrouwen;8;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;5600.0;43800.0;8000.0;33.0;1600.0;12100.0;1500.0;6.0;68.0;7200.0;55900.0;9500.0;39.0
2411;Vrouwen;8;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1450.0;6400.0;49000.0;8600.0;32.0;1800.0;14200.0;2100.0;8.0;75.0;8200.0;63200.0;10700.0;40.0
2412;Vrouwen;8;0;Autochtonen;Totaal alle AOW percentages;2005;27250.0;6100.0;46900.0;8300.0;34.0;1100.0;8400.0;1400.0;6.0;79.0;7200.0;55300.0;9700.0;40.0
2413;Vrouwen;8;0;Autochtonen;Minder dan 70% AOW opbouw;2005;700.0;3300.0;25500.0;5600.0;20.0;1900.0;15300.0;2800.0;10.0;72.0;5200.0;40800.0;8400.0;30.0
2414;Vrouwen;8;0;Autochtonen;70% tot 95% AOW opbouw;2005;600.0;5400.0;41600.0;7600.0;36.0;1300.0;10000.0;1600.0;8.0;70.0;6700.0;51600.0;9200.0;44.0
2415;Vrouwen;8;0;Autochtonen;95% of meer AOW opbouw;2005;25950.0;6200.0;47600.0;8400.0;34.0;1100.0;8200.0;1300.0;5.0;80.0;7300.0;55800.0;9700.0;39.0
2416;Vrouwen;8;4;Totaal alle generaties;Totaal alle AOW percentages;2005;27250.0;6100.0;46900.0;8300.0;34.0;1100.0;8400.0;1400.0;6.0;79.0;7200.0;55300.0;9700.0;40.0
2417;Vrouwen;8;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;700.0;3300.0;25500.0;5600.0;20.0;1900.0;15300.0;2800.0;10.0;72.0;5200.0;40800.0;8400.0;30.0
2418;Vrouwen;8;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;600.0;5400.0;41600.0;7600.0;36.0;1300.0;10000.0;1600.0;8.0;70.0;6700.0;51600.0;9200.0;44.0
2419;Vrouwen;8;4;Totaal alle generaties;95% of meer AOW opbouw;2005;25950.0;6200.0;47600.0;8400.0;34.0;1100.0;8200.0;1300.0;5.0;80.0;7300.0;55800.0;9700.0;39.0
2420;Vrouwen;8;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2421;Vrouwen;8;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2422;Vrouwen;8;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2423;Vrouwen;8;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2424;Vrouwen;8;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2425;Vrouwen;8;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2426;Vrouwen;8;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2427;Vrouwen;8;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2428;Vrouwen;8;4;Autochtonen;Totaal alle AOW percentages;2005;27250.0;6100.0;46900.0;8300.0;34.0;1100.0;8400.0;1400.0;6.0;79.0;7200.0;55300.0;9700.0;40.0
2429;Vrouwen;8;4;Autochtonen;Minder dan 70% AOW opbouw;2005;700.0;3300.0;25500.0;5600.0;20.0;1900.0;15300.0;2800.0;10.0;72.0;5200.0;40800.0;8400.0;30.0
2430;Vrouwen;8;4;Autochtonen;70% tot 95% AOW opbouw;2005;600.0;5400.0;41600.0;7600.0;36.0;1300.0;10000.0;1600.0;8.0;70.0;6700.0;51600.0;9200.0;44.0
2431;Vrouwen;8;4;Autochtonen;95% of meer AOW opbouw;2005;25950.0;6200.0;47600.0;8400.0;34.0;1100.0;8200.0;1300.0;5.0;80.0;7300.0;55800.0;9700.0;39.0
2432;Vrouwen;8;1;Totaal alle generaties;Totaal alle AOW percentages;2005;3850.0;5200.0;40200.0;7500.0;31.0;1300.0;10500.0;1600.0;7.0;66.0;6500.0;50700.0;9100.0;38.0
2433;Vrouwen;8;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1000.0;3100.0;23500.0;5400.0;25.0;800.0;6600.0;1200.0;5.0;55.0;3900.0;30100.0;6600.0;30.0
2434;Vrouwen;8;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;950.0;5200.0;39900.0;7500.0;34.0;1000.0;7600.0;1200.0;6.0;66.0;6200.0;47500.0;8700.0;40.0
2435;Vrouwen;8;1;Totaal alle generaties;95% of meer AOW opbouw;2005;1900.0;6400.0;49000.0;8600.0;32.0;1800.0;13900.0;2100.0;8.0;73.0;8200.0;62900.0;10700.0;40.0
2436;Vrouwen;8;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;2200.0;4500.0;34800.0;6800.0;30.0;900.0;7300.0;1200.0;5.0;60.0;5400.0;42100.0;8000.0;35.0
2437;Vrouwen;8;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;900.0;3000.0;23200.0;5400.0;26.0;600.0;4600.0;800.0;4.0;53.0;3600.0;27800.0;6200.0;30.0
2438;Vrouwen;8;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;850.0;5200.0;39600.0;7400.0;34.0;900.0;7200.0;1200.0;5.0;66.0;6100.0;46800.0;8600.0;39.0
2439;Vrouwen;8;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;450.0;6400.0;49300.0;8700.0;29.0;1700.0;13200.0;2100.0;7.0;65.0;8100.0;62500.0;10800.0;36.0
2440;Vrouwen;8;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1600.0;6200.0;47600.0;8400.0;32.0;1900.0;14800.0;2200.0;8.0;74.0;8100.0;62400.0;10600.0;40.0
2441;Vrouwen;8;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3500.0;26800.0;5900.0;18.0;3100.0;27900.0;4900.0;15.0;68.0;6600.0;54700.0;10800.0;33.0
2442;Vrouwen;8;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;5600.0;43800.0;8000.0;33.0;1600.0;12100.0;1500.0;6.0;68.0;7200.0;55900.0;9500.0;39.0
2443;Vrouwen;8;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1450.0;6400.0;49000.0;8600.0;32.0;1800.0;14200.0;2100.0;8.0;75.0;8200.0;63200.0;10700.0;40.0
2444;Vrouwen;8;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2445;Vrouwen;8;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2446;Vrouwen;8;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2447;Vrouwen;8;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2448;Vrouwen;8;3;Totaal alle generaties;Totaal alle AOW percentages;2005;2900.0;5500.0;42200.0;7700.0;30.0;1500.0;11800.0;1800.0;7.0;70.0;7000.0;54000.0;9500.0;37.0
2449;Vrouwen;8;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;600.0;3000.0;23300.0;5400.0;21.0;1000.0;8600.0;1400.0;6.0;59.0;4000.0;31900.0;6800.0;27.0
2450;Vrouwen;8;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;500.0;5200.0;40400.0;7400.0;33.0;1200.0;9400.0;1500.0;6.0;72.0;6400.0;49800.0;8900.0;39.0
2451;Vrouwen;8;3;Totaal alle generaties;95% of meer AOW opbouw;2005;1800.0;6400.0;49100.0;8600.0;32.0;1800.0;13600.0;2100.0;8.0;73.0;8200.0;62700.0;10700.0;40.0
2452;Vrouwen;8;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1300.0;4600.0;35800.0;6900.0;28.0;1100.0;8500.0;1400.0;6.0;65.0;5700.0;44300.0;8300.0;34.0
2453;Vrouwen;8;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;500.0;3000.0;22700.0;5300.0;22.0;700.0;5500.0;900.0;4.0;58.0;3700.0;28200.0;6200.0;26.0
2454;Vrouwen;8;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;450.0;5100.0;39800.0;7400.0;32.0;1100.0;8900.0;1500.0;6.0;73.0;6200.0;48700.0;8900.0;38.0
2455;Vrouwen;8;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;350.0;6400.0;49200.0;8600.0;31.0;1600.0;12200.0;1900.0;7.0;65.0;8000.0;61400.0;10500.0;38.0
2456;Vrouwen;8;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1550.0;6200.0;47600.0;8400.0;32.0;1900.0;14600.0;2200.0;8.0;74.0;8100.0;62200.0;10600.0;40.0
2457;Vrouwen;8;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3500.0;26900.0;5900.0;18.0;3200.0;28200.0;4900.0;15.0;69.0;6700.0;55100.0;10800.0;33.0
2458;Vrouwen;8;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;5600.0;43700.0;7900.0;33.0;1600.0;12100.0;1500.0;6.0;67.0;7200.0;55800.0;9400.0;39.0
2459;Vrouwen;8;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1400.0;6400.0;49000.0;8600.0;33.0;1800.0;14000.0;2100.0;8.0;75.0;8200.0;63000.0;10700.0;41.0
2460;Vrouwen;8;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2461;Vrouwen;8;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2462;Vrouwen;8;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2463;Vrouwen;8;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2464;Vrouwen;8;2;Totaal alle generaties;Totaal alle AOW percentages;2005;950.0;4500.0;34200.0;6800.0;32.0;800.0;6400.0;1100.0;5.0;55.0;5300.0;40600.0;7900.0;37.0
2465;Vrouwen;8;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;400.0;3100.0;23900.0;5500.0;34.0;500.0;3500.0;700.0;5.0;48.0;3600.0;27400.0;6200.0;39.0
2466;Vrouwen;8;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;450.0;5200.0;39400.0;7500.0;36.0;700.0;5400.0;900.0;4.0;57.0;5900.0;44800.0;8400.0;40.0
2467;Vrouwen;8;2;Totaal alle generaties;95% of meer AOW opbouw;2005;150.0;6400.0;48600.0;8800.0;23.0;2400.0;18300.0;2900.0;8.0;66.0;8800.0;66900.0;11700.0;31.0
2468;Vrouwen;8;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;900.0;4400.0;33400.0;6700.0;33.0;700.0;5600.0;1000.0;5.0;54.0;5100.0;39000.0;7700.0;38.0
2469;Vrouwen;8;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;400.0;3100.0;23900.0;5500.0;34.0;500.0;3500.0;700.0;5.0;48.0;3600.0;27400.0;6200.0;39.0
2470;Vrouwen;8;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;400.0;5200.0;39400.0;7500.0;36.0;700.0;5400.0;900.0;4.0;57.0;5900.0;44800.0;8400.0;40.0
2471;Vrouwen;8;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;100.0;6600.0;49600.0;9000.0;23.0;2300.0;17700.0;3100.0;8.0;65.0;8900.0;67300.0;12100.0;31.0
2472;Vrouwen;8;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;50.0;6200.0;46600.0;8500.0;24.0;2500.0;18600.0;2500.0;7.0;67.0;8700.0;65200.0;11000.0;31.0
2473;Vrouwen;8;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2474;Vrouwen;8;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2475;Vrouwen;8;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;50.0;6200.0;47200.0;8500.0;24.0;2500.0;19100.0;2500.0;7.0;68.0;8700.0;66300.0;11000.0;31.0
2476;Vrouwen;8;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2477;Vrouwen;8;2;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2478;Vrouwen;8;2;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2479;Vrouwen;8;2;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2480;Vrouwen;9;0;Totaal alle generaties;Totaal alle AOW percentages;2005;27900.0;6800.0;65200.0;8200.0;36.0;900.0;8900.0;1000.0;4.0;80.0;7700.0;74100.0;9200.0;40.0
2481;Vrouwen;9;0;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;1450.0;3700.0;35300.0;5100.0;23.0;1300.0;12800.0;1500.0;7.0;71.0;5000.0;48100.0;6600.0;30.0
2482;Vrouwen;9;0;Totaal alle generaties;70% tot 95% AOW opbouw;2005;1200.0;6000.0;56900.0;7400.0;31.0;1400.0;14000.0;1400.0;6.0;71.0;7400.0;70900.0;8800.0;37.0
2483;Vrouwen;9;0;Totaal alle generaties;95% of meer AOW opbouw;2005;25200.0;7100.0;67400.0;8400.0;37.0;900.0;8400.0;1000.0;4.0;81.0;8000.0;75800.0;9400.0;41.0
2484;Vrouwen;9;0;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1550.0;5300.0;49900.0;6700.0;30.0;1400.0;13700.0;1500.0;7.0;66.0;6700.0;63600.0;8200.0;37.0
2485;Vrouwen;9;0;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;600.0;3500.0;33600.0;5000.0;25.0;1200.0;12000.0;1400.0;7.0;61.0;4700.0;45600.0;6400.0;32.0
2486;Vrouwen;9;0;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;550.0;5900.0;55400.0;7300.0;29.0;1700.0;16600.0;1700.0;7.0;69.0;7600.0;72000.0;9000.0;36.0
2487;Vrouwen;9;0;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;400.0;7200.0;68100.0;8700.0;40.0;1300.0;12100.0;1400.0;7.0;70.0;8500.0;80200.0;10100.0;47.0
2488;Vrouwen;9;0;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1450.0;7000.0;66500.0;8300.0;38.0;1500.0;14300.0;1600.0;7.0;76.0;8500.0;80800.0;9900.0;45.0
2489;Vrouwen;9;0;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3800.0;35800.0;5200.0;23.0;1100.0;10500.0;1000.0;4.0;79.0;4900.0;46300.0;6200.0;27.0
2490;Vrouwen;9;0;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;6300.0;59700.0;7800.0;32.0;2400.0;24700.0;1900.0;8.0;70.0;8700.0;84400.0;9700.0;40.0
2491;Vrouwen;9;0;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1300.0;7200.0;69000.0;8600.0;39.0;1400.0;14000.0;1600.0;7.0;77.0;8600.0;83000.0;10200.0;46.0
2492;Vrouwen;9;0;Autochtonen;Totaal alle AOW percentages;2005;24900.0;6900.0;66100.0;8300.0;36.0;900.0;8300.0;1000.0;4.0;81.0;7800.0;74400.0;9300.0;40.0
2493;Vrouwen;9;0;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;3800.0;36500.0;5200.0;21.0;1400.0;13700.0;1700.0;7.0;77.0;5200.0;50200.0;6900.0;28.0
2494;Vrouwen;9;0;Autochtonen;70% tot 95% AOW opbouw;2005;600.0;6000.0;57900.0;7400.0;34.0;1000.0;10100.0;1100.0;5.0;74.0;7000.0;68000.0;8500.0;39.0
2495;Vrouwen;9;0;Autochtonen;95% of meer AOW opbouw;2005;23550.0;7000.0;67300.0;8400.0;36.0;800.0;8100.0;900.0;4.0;81.0;7800.0;75400.0;9300.0;40.0
2496;Vrouwen;9;4;Totaal alle generaties;Totaal alle AOW percentages;2005;24900.0;6900.0;66100.0;8300.0;36.0;900.0;8300.0;1000.0;4.0;81.0;7800.0;74400.0;9300.0;40.0
2497;Vrouwen;9;4;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;750.0;3800.0;36500.0;5200.0;21.0;1400.0;13700.0;1700.0;7.0;77.0;5200.0;50200.0;6900.0;28.0
2498;Vrouwen;9;4;Totaal alle generaties;70% tot 95% AOW opbouw;2005;600.0;6000.0;57900.0;7400.0;34.0;1000.0;10100.0;1100.0;5.0;74.0;7000.0;68000.0;8500.0;39.0
2499;Vrouwen;9;4;Totaal alle generaties;95% of meer AOW opbouw;2005;23550.0;7000.0;67300.0;8400.0;36.0;800.0;8100.0;900.0;4.0;81.0;7800.0;75400.0;9300.0;40.0
2500;Vrouwen;9;4;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2501;Vrouwen;9;4;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2502;Vrouwen;9;4;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2503;Vrouwen;9;4;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2504;Vrouwen;9;4;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2505;Vrouwen;9;4;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2506;Vrouwen;9;4;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2507;Vrouwen;9;4;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2508;Vrouwen;9;4;Autochtonen;Totaal alle AOW percentages;2005;24900.0;6900.0;66100.0;8300.0;36.0;900.0;8300.0;1000.0;4.0;81.0;7800.0;74400.0;9300.0;40.0
2509;Vrouwen;9;4;Autochtonen;Minder dan 70% AOW opbouw;2005;750.0;3800.0;36500.0;5200.0;21.0;1400.0;13700.0;1700.0;7.0;77.0;5200.0;50200.0;6900.0;28.0
2510;Vrouwen;9;4;Autochtonen;70% tot 95% AOW opbouw;2005;600.0;6000.0;57900.0;7400.0;34.0;1000.0;10100.0;1100.0;5.0;74.0;7000.0;68000.0;8500.0;39.0
2511;Vrouwen;9;4;Autochtonen;95% of meer AOW opbouw;2005;23550.0;7000.0;67300.0;8400.0;36.0;800.0;8100.0;900.0;4.0;81.0;7800.0;75400.0;9300.0;40.0
2512;Vrouwen;9;1;Totaal alle generaties;Totaal alle AOW percentages;2005;3000.0;6100.0;58000.0;7500.0;34.0;1400.0;14000.0;1500.0;7.0;71.0;7500.0;72000.0;9000.0;41.0
2513;Vrouwen;9;1;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;700.0;3600.0;33900.0;5000.0;25.0;1200.0;11800.0;1300.0;7.0;63.0;4800.0;45700.0;6300.0;32.0
2514;Vrouwen;9;1;Totaal alle generaties;70% tot 95% AOW opbouw;2005;650.0;5900.0;55900.0;7400.0;29.0;1800.0;17600.0;1800.0;7.0;69.0;7700.0;73500.0;9200.0;36.0
2515;Vrouwen;9;1;Totaal alle generaties;95% of meer AOW opbouw;2005;1650.0;7200.0;68800.0;8600.0;40.0;1400.0;13500.0;1600.0;7.0;75.0;8600.0;82300.0;10200.0;47.0
2516;Vrouwen;9;1;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1550.0;5300.0;49900.0;6700.0;30.0;1400.0;13700.0;1500.0;7.0;66.0;6700.0;63600.0;8200.0;37.0
2517;Vrouwen;9;1;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;600.0;3500.0;33600.0;5000.0;25.0;1200.0;12000.0;1400.0;7.0;61.0;4700.0;45600.0;6400.0;32.0
2518;Vrouwen;9;1;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;550.0;5900.0;55400.0;7300.0;29.0;1700.0;16600.0;1700.0;7.0;69.0;7600.0;72000.0;9000.0;36.0
2519;Vrouwen;9;1;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;400.0;7200.0;68100.0;8700.0;40.0;1300.0;12100.0;1400.0;7.0;70.0;8500.0;80200.0;10100.0;47.0
2520;Vrouwen;9;1;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1450.0;7000.0;66500.0;8300.0;38.0;1500.0;14300.0;1600.0;7.0;76.0;8500.0;80800.0;9900.0;45.0
2521;Vrouwen;9;1;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3800.0;35800.0;5200.0;23.0;1100.0;10500.0;1000.0;4.0;79.0;4900.0;46300.0;6200.0;27.0
2522;Vrouwen;9;1;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;6300.0;59700.0;7800.0;32.0;2400.0;24700.0;1900.0;8.0;70.0;8700.0;84400.0;9700.0;40.0
2523;Vrouwen;9;1;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1300.0;7200.0;69000.0;8600.0;39.0;1400.0;14000.0;1600.0;7.0;77.0;8600.0;83000.0;10200.0;46.0
2524;Vrouwen;9;1;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2525;Vrouwen;9;1;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2526;Vrouwen;9;1;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2527;Vrouwen;9;1;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2528;Vrouwen;9;3;Totaal alle generaties;Totaal alle AOW percentages;2005;2550.0;6300.0;59800.0;7700.0;34.0;1500.0;14500.0;1600.0;7.0;74.0;7800.0;74300.0;9300.0;41.0
2529;Vrouwen;9;3;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;450.0;3500.0;33000.0;4900.0;23.0;1500.0;15200.0;1700.0;8.0;68.0;5000.0;48200.0;6600.0;31.0
2530;Vrouwen;9;3;Totaal alle generaties;70% tot 95% AOW opbouw;2005;500.0;5900.0;56100.0;7300.0;28.0;1800.0;17900.0;1700.0;6.0;73.0;7700.0;74000.0;9000.0;34.0
2531;Vrouwen;9;3;Totaal alle generaties;95% of meer AOW opbouw;2005;1600.0;7200.0;68800.0;8600.0;40.0;1400.0;13300.0;1500.0;7.0;75.0;8600.0;82100.0;10100.0;47.0
2532;Vrouwen;9;3;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;1150.0;5400.0;51600.0;6900.0;30.0;1500.0;15100.0;1700.0;7.0;70.0;6900.0;66700.0;8600.0;37.0
2533;Vrouwen;9;3;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;400.0;3400.0;32500.0;4800.0;24.0;1600.0;16200.0;1800.0;9.0;66.0;5000.0;48700.0;6600.0;33.0
2534;Vrouwen;9;3;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;400.0;5800.0;55400.0;7300.0;27.0;1700.0;16600.0;1700.0;6.0;74.0;7500.0;72000.0;9000.0;33.0
2535;Vrouwen;9;3;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;350.0;7300.0;68300.0;8700.0;41.0;1300.0;12200.0;1400.0;7.0;70.0;8600.0;80500.0;10100.0;48.0
2536;Vrouwen;9;3;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;1400.0;7000.0;66500.0;8300.0;38.0;1400.0;14000.0;1500.0;7.0;77.0;8400.0;80500.0;9800.0;45.0
2537;Vrouwen;9;3;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;100.0;3800.0;35500.0;5200.0;22.0;1100.0;10600.0;900.0;4.0;79.0;4900.0;46100.0;6100.0;26.0
2538;Vrouwen;9;3;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;100.0;6300.0;59900.0;7800.0;33.0;2400.0;24800.0;1900.0;8.0;71.0;8700.0;84700.0;9700.0;41.0
2539;Vrouwen;9;3;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;1250.0;7200.0;69000.0;8600.0;39.0;1400.0;13600.0;1500.0;7.0;77.0;8600.0;82600.0;10100.0;46.0
2540;Vrouwen;9;3;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
2541;Vrouwen;9;3;Autochtonen;Minder dan 70% AOW opbouw;2005;;;;;;;;;;;;;;
2542;Vrouwen;9;3;Autochtonen;70% tot 95% AOW opbouw;2005;;;;;;;;;;;;;;
2543;Vrouwen;9;3;Autochtonen;95% of meer AOW opbouw;2005;;;;;;;;;;;;;;
2544;Vrouwen;9;2;Totaal alle generaties;Totaal alle AOW percentages;2005;450.0;5100.0;47400.0;6600.0;32.0;1200.0;11200.0;1300.0;6.0;56.0;6300.0;58600.0;7900.0;38.0
2545;Vrouwen;9;2;Totaal alle generaties;Minder dan 70% AOW opbouw;2005;200.0;3800.0;35700.0;5300.0;29.0;500.0;4800.0;600.0;3.0;52.0;4300.0;40500.0;5900.0;32.0
2546;Vrouwen;9;2;Totaal alle generaties;70% tot 95% AOW opbouw;2005;150.0;5900.0;55300.0;7500.0;34.0;1900.0;16900.0;1900.0;9.0;56.0;7800.0;72200.0;9400.0;43.0
2547;Vrouwen;9;2;Totaal alle generaties;95% of meer AOW opbouw;2005;50.0;7300.0;69100.0;8800.0;35.0;2000.0;19400.0;2300.0;9.0;71.0;9300.0;88500.0;11100.0;44.0
2548;Vrouwen;9;2;Eerste generatie allochtonen;Totaal alle AOW percentages;2005;400.0;4800.0;45300.0;6400.0;32.0;1000.0;9800.0;1100.0;6.0;54.0;5800.0;55100.0;7500.0;38.0
2549;Vrouwen;9;2;Eerste generatie allochtonen;Minder dan 70% AOW opbouw;2005;200.0;3800.0;35700.0;5300.0;29.0;500.0;4600.0;500.0;3.0;51.0;4300.0;40300.0;5800.0;32.0
2550;Vrouwen;9;2;Eerste generatie allochtonen;70% tot 95% AOW opbouw;2005;150.0;5900.0;55300.0;7500.0;34.0;1800.0;16800.0;1900.0;9.0;56.0;7700.0;72100.0;9400.0;43.0
2551;Vrouwen;9;2;Eerste generatie allochtonen;95% of meer AOW opbouw;2005;0.0;;;;;;;;;;;;;
2552;Vrouwen;9;2;Tweede generatie allochtonen;Totaal alle AOW percentages;2005;50.0;6900.0;65200.0;8400.0;33.0;2300.0;22900.0;2700.0;11.0;76.0;9200.0;88100.0;11100.0;44.0
2553;Vrouwen;9;2;Tweede generatie allochtonen;Minder dan 70% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2554;Vrouwen;9;2;Tweede generatie allochtonen;70% tot 95% AOW opbouw;2005;0.0;;;;;;;;;;;;;
2555;Vrouwen;9;2;Tweede generatie allochtonen;95% of meer AOW opbouw;2005;50.0;7500.0;71100.0;8900.0;35.0;2600.0;25500.0;3000.0;12.0;76.0;10100.0;96600.0;11900.0;47.0
2556;Vrouwen;9;2;Autochtonen;Totaal alle AOW percentages;2005;;;;;;;;;;;;;;
