ID;LeeftijdVanDeMoederOp31December;HerkomstlandMoeder;GeboortelandMoeder;Perioden;LevendGeborenKinderen_1
7073;48 jaar;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;2.0
7074;48 jaar;Buiten Europa;Totaal moeders;2021;11.0
7075;48 jaar;Buiten Europa;Totaal moeders;2022;21.0
7076;48 jaar;Buiten Europa;Totaal moeders;2023;16.0
7077;48 jaar;Buiten Europa;Moeder geboren in Nederland;2021;1.0
7078;48 jaar;Buiten Europa;Moeder geboren in Nederland;2022;3.0
7079;48 jaar;Buiten Europa;Moeder geboren in Nederland;2023;6.0
7080;48 jaar;Buiten Europa;Moeder geboren buiten Nederland;2021;10.0
7081;48 jaar;Buiten Europa;Moeder geboren buiten Nederland;2022;18.0
7082;48 jaar;Buiten Europa;Moeder geboren buiten Nederland;2023;10.0
7083;48 jaar;Indonesië;Totaal moeders;2021;1.0
7084;48 jaar;Indonesië;Totaal moeders;2022;1.0
7085;48 jaar;Indonesië;Totaal moeders;2023;1.0
7086;48 jaar;Indonesië;Moeder geboren in Nederland;2021;1.0
7087;48 jaar;Indonesië;Moeder geboren in Nederland;2022;1.0
7088;48 jaar;Indonesië;Moeder geboren in Nederland;2023;1.0
7089;48 jaar;Indonesië;Moeder geboren buiten Nederland;2021;0.0
7090;48 jaar;Indonesië;Moeder geboren buiten Nederland;2022;0.0
7091;48 jaar;Indonesië;Moeder geboren buiten Nederland;2023;0.0
7092;48 jaar;Marokko;Totaal moeders;2021;1.0
7093;48 jaar;Marokko;Totaal moeders;2022;1.0
7094;48 jaar;Marokko;Totaal moeders;2023;3.0
7095;48 jaar;Marokko;Moeder geboren in Nederland;2021;0.0
7096;48 jaar;Marokko;Moeder geboren in Nederland;2022;0.0
7097;48 jaar;Marokko;Moeder geboren in Nederland;2023;1.0
7098;48 jaar;Marokko;Moeder geboren buiten Nederland;2021;1.0
7099;48 jaar;Marokko;Moeder geboren buiten Nederland;2022;1.0
7100;48 jaar;Marokko;Moeder geboren buiten Nederland;2023;2.0
7101;48 jaar;Nederlandse Cariben;Totaal moeders;2021;1.0
7102;48 jaar;Nederlandse Cariben;Totaal moeders;2022;1.0
7103;48 jaar;Nederlandse Cariben;Totaal moeders;2023;1.0
7104;48 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2021;0.0
7105;48 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2022;0.0
7106;48 jaar;Nederlandse Cariben;Moeder geboren in Nederland;2023;0.0
7107;48 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2021;1.0
7108;48 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2022;1.0
7109;48 jaar;Nederlandse Cariben;Moeder geboren buiten Nederland;2023;1.0
7110;48 jaar;Suriname;Totaal moeders;2021;0.0
7111;48 jaar;Suriname;Totaal moeders;2022;1.0
7112;48 jaar;Suriname;Totaal moeders;2023;2.0
7113;48 jaar;Suriname;Moeder geboren in Nederland;2021;0.0
7114;48 jaar;Suriname;Moeder geboren in Nederland;2022;0.0
7115;48 jaar;Suriname;Moeder geboren in Nederland;2023;2.0
7116;48 jaar;Suriname;Moeder geboren buiten Nederland;2021;0.0
7117;48 jaar;Suriname;Moeder geboren buiten Nederland;2022;1.0
7118;48 jaar;Suriname;Moeder geboren buiten Nederland;2023;0.0
7119;48 jaar;Turkije;Totaal moeders;2021;1.0
7120;48 jaar;Turkije;Totaal moeders;2022;3.0
7121;48 jaar;Turkije;Totaal moeders;2023;2.0
7122;48 jaar;Turkije;Moeder geboren in Nederland;2021;0.0
7123;48 jaar;Turkije;Moeder geboren in Nederland;2022;0.0
7124;48 jaar;Turkije;Moeder geboren in Nederland;2023;1.0
7125;48 jaar;Turkije;Moeder geboren buiten Nederland;2021;1.0
7126;48 jaar;Turkije;Moeder geboren buiten Nederland;2022;3.0
7127;48 jaar;Turkije;Moeder geboren buiten Nederland;2023;1.0
7128;48 jaar;Afrika (exclusief Marokko);Totaal moeders;2021;2.0
7129;48 jaar;Afrika (exclusief Marokko);Totaal moeders;2022;6.0
7130;48 jaar;Afrika (exclusief Marokko);Totaal moeders;2023;1.0
7131;48 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2021;0.0
7132;48 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2022;2.0
7133;48 jaar;Afrika (exclusief Marokko);Moeder geboren in Nederland;2023;0.0
7134;48 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2021;2.0
7135;48 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2022;4.0
7136;48 jaar;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2023;1.0
7137;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2021;1.0
7138;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2022;3.0
7139;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2023;4.0
7140;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2021;0.0
7141;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2022;0.0
7142;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2023;1.0
7143;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2021;1.0
7144;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2022;3.0
7145;48 jaar;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2023;3.0
7146;48 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2021;4.0
7147;48 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2022;5.0
7148;48 jaar;Azië (exclusief Indonesië en Turkije);Totaal moeders;2023;2.0
7149;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2021;0.0
7150;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2022;0.0
7151;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2023;0.0
7152;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2021;4.0
7153;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2022;5.0
7154;48 jaar;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2023;2.0
7155;48 jaar;Afrika;Totaal moeders;2021;3.0
7156;48 jaar;Afrika;Totaal moeders;2022;7.0
7157;48 jaar;Afrika;Totaal moeders;2023;4.0
7158;48 jaar;Afrika;Moeder geboren in Nederland;2021;0.0
7159;48 jaar;Afrika;Moeder geboren in Nederland;2022;2.0
7160;48 jaar;Afrika;Moeder geboren in Nederland;2023;1.0
7161;48 jaar;Afrika;Moeder geboren buiten Nederland;2021;3.0
7162;48 jaar;Afrika;Moeder geboren buiten Nederland;2022;5.0
7163;48 jaar;Afrika;Moeder geboren buiten Nederland;2023;3.0
7164;48 jaar;Amerika;Totaal moeders;2021;2.0
7165;48 jaar;Amerika;Totaal moeders;2022;5.0
7166;48 jaar;Amerika;Totaal moeders;2023;7.0
7167;48 jaar;Amerika;Moeder geboren in Nederland;2021;0.0
7168;48 jaar;Amerika;Moeder geboren in Nederland;2022;0.0
7169;48 jaar;Amerika;Moeder geboren in Nederland;2023;3.0
7170;48 jaar;Amerika;Moeder geboren buiten Nederland;2021;2.0
7171;48 jaar;Amerika;Moeder geboren buiten Nederland;2022;5.0
7172;48 jaar;Amerika;Moeder geboren buiten Nederland;2023;4.0
7173;48 jaar;Azië;Totaal moeders;2021;6.0
7174;48 jaar;Azië;Totaal moeders;2022;9.0
7175;48 jaar;Azië;Totaal moeders;2023;5.0
7176;48 jaar;Azië;Moeder geboren in Nederland;2021;1.0
7177;48 jaar;Azië;Moeder geboren in Nederland;2022;1.0
7178;48 jaar;Azië;Moeder geboren in Nederland;2023;2.0
7179;48 jaar;Azië;Moeder geboren buiten Nederland;2021;5.0
7180;48 jaar;Azië;Moeder geboren buiten Nederland;2022;8.0
7181;48 jaar;Azië;Moeder geboren buiten Nederland;2023;3.0
7182;48 jaar;Oceanië;Totaal moeders;2021;0.0
7183;48 jaar;Oceanië;Totaal moeders;2022;0.0
7184;48 jaar;Oceanië;Totaal moeders;2023;0.0
7185;48 jaar;Oceanië;Moeder geboren in Nederland;2021;0.0
7186;48 jaar;Oceanië;Moeder geboren in Nederland;2022;0.0
7187;48 jaar;Oceanië;Moeder geboren in Nederland;2023;0.0
7188;48 jaar;Oceanië;Moeder geboren buiten Nederland;2021;0.0
7189;48 jaar;Oceanië;Moeder geboren buiten Nederland;2022;0.0
7190;48 jaar;Oceanië;Moeder geboren buiten Nederland;2023;0.0
7191;48 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2021;1.0
7192;48 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2022;2.0
7193;48 jaar;Europese Unie (exclusief Nederland);Totaal moeders;2023;3.0
7194;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2021;0.0
7195;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2022;0.0
7196;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren in Nederland;2023;1.0
7197;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2021;1.0
7198;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2022;2.0
7199;48 jaar;Europese Unie (exclusief Nederland);Moeder geboren buiten Nederland;2023;2.0
7200;48 jaar;België;Totaal moeders;2021;0.0
7201;48 jaar;België;Totaal moeders;2022;0.0
7202;48 jaar;België;Totaal moeders;2023;0.0
7203;48 jaar;België;Moeder geboren in Nederland;2021;0.0
7204;48 jaar;België;Moeder geboren in Nederland;2022;0.0
7205;48 jaar;België;Moeder geboren in Nederland;2023;0.0
7206;48 jaar;België;Moeder geboren buiten Nederland;2021;0.0
7207;48 jaar;België;Moeder geboren buiten Nederland;2022;0.0
7208;48 jaar;België;Moeder geboren buiten Nederland;2023;0.0
7209;48 jaar;Duitsland;Totaal moeders;2021;0.0
7210;48 jaar;Duitsland;Totaal moeders;2022;0.0
7211;48 jaar;Duitsland;Totaal moeders;2023;0.0
7212;48 jaar;Duitsland;Moeder geboren in Nederland;2021;0.0
7213;48 jaar;Duitsland;Moeder geboren in Nederland;2022;0.0
7214;48 jaar;Duitsland;Moeder geboren in Nederland;2023;0.0
7215;48 jaar;Duitsland;Moeder geboren buiten Nederland;2021;0.0
7216;48 jaar;Duitsland;Moeder geboren buiten Nederland;2022;0.0
7217;48 jaar;Duitsland;Moeder geboren buiten Nederland;2023;0.0
7218;48 jaar;Polen;Totaal moeders;2021;1.0
7219;48 jaar;Polen;Totaal moeders;2022;0.0
7220;48 jaar;Polen;Totaal moeders;2023;0.0
7221;48 jaar;Polen;Moeder geboren in Nederland;2021;0.0
7222;48 jaar;Polen;Moeder geboren in Nederland;2022;0.0
7223;48 jaar;Polen;Moeder geboren in Nederland;2023;0.0
7224;48 jaar;Polen;Moeder geboren buiten Nederland;2021;1.0
7225;48 jaar;Polen;Moeder geboren buiten Nederland;2022;0.0
7226;48 jaar;Polen;Moeder geboren buiten Nederland;2023;0.0
7227;48 jaar;Overig Europa;Totaal moeders;2021;0.0
7228;48 jaar;Overig Europa;Totaal moeders;2022;2.0
7229;48 jaar;Overig Europa;Totaal moeders;2023;4.0
7230;48 jaar;Overig Europa;Moeder geboren in Nederland;2021;0.0
7231;48 jaar;Overig Europa;Moeder geboren in Nederland;2022;0.0
7232;48 jaar;Overig Europa;Moeder geboren in Nederland;2023;2.0
7233;48 jaar;Overig Europa;Moeder geboren buiten Nederland;2021;0.0
7234;48 jaar;Overig Europa;Moeder geboren buiten Nederland;2022;2.0
7235;48 jaar;Overig Europa;Moeder geboren buiten Nederland;2023;2.0
7236;48 jaar;Onbekend herkomstland;Totaal moeders;2021;0.0
7237;48 jaar;Onbekend herkomstland;Totaal moeders;2022;0.0
7238;48 jaar;Onbekend herkomstland;Totaal moeders;2023;0.0
7239;48 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2021;0.0
7240;48 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2022;0.0
7241;48 jaar;Onbekend herkomstland;Moeder geboren in Nederland;2023;0.0
7242;48 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2021;0.0
7243;48 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2022;0.0
7244;48 jaar;Onbekend herkomstland;Moeder geboren buiten Nederland;2023;0.0
7245;49 jaar of ouder;Totaal;Totaal moeders;2021;55.0
7246;49 jaar of ouder;Totaal;Totaal moeders;2022;59.0
7247;49 jaar of ouder;Totaal;Totaal moeders;2023;73.0
7248;49 jaar of ouder;Totaal;Moeder geboren in Nederland;2021;35.0
7249;49 jaar of ouder;Totaal;Moeder geboren in Nederland;2022;39.0
7250;49 jaar of ouder;Totaal;Moeder geboren in Nederland;2023;35.0
7251;49 jaar of ouder;Totaal;Moeder geboren buiten Nederland;2021;20.0
7252;49 jaar of ouder;Totaal;Moeder geboren buiten Nederland;2022;20.0
7253;49 jaar of ouder;Totaal;Moeder geboren buiten Nederland;2023;38.0
7254;49 jaar of ouder;Nederland;Totaal moeders;2021;33.0
7255;49 jaar of ouder;Nederland;Totaal moeders;2022;34.0
7256;49 jaar of ouder;Nederland;Totaal moeders;2023;23.0
7257;49 jaar of ouder;Nederland;Moeder geboren in Nederland;2021;33.0
7258;49 jaar of ouder;Nederland;Moeder geboren in Nederland;2022;34.0
7259;49 jaar of ouder;Nederland;Moeder geboren in Nederland;2023;23.0
7260;49 jaar of ouder;Nederland;Moeder geboren buiten Nederland;2021;
7261;49 jaar of ouder;Nederland;Moeder geboren buiten Nederland;2022;
7262;49 jaar of ouder;Nederland;Moeder geboren buiten Nederland;2023;
7263;49 jaar of ouder;Buiten Nederland;Totaal moeders;2021;22.0
7264;49 jaar of ouder;Buiten Nederland;Totaal moeders;2022;25.0
7265;49 jaar of ouder;Buiten Nederland;Totaal moeders;2023;50.0
7266;49 jaar of ouder;Buiten Nederland;Moeder geboren in Nederland;2021;2.0
7267;49 jaar of ouder;Buiten Nederland;Moeder geboren in Nederland;2022;5.0
7268;49 jaar of ouder;Buiten Nederland;Moeder geboren in Nederland;2023;12.0
7269;49 jaar of ouder;Buiten Nederland;Moeder geboren buiten Nederland;2021;20.0
7270;49 jaar of ouder;Buiten Nederland;Moeder geboren buiten Nederland;2022;20.0
7271;49 jaar of ouder;Buiten Nederland;Moeder geboren buiten Nederland;2023;38.0
7272;49 jaar of ouder;Europa (exclusief Nederland);Totaal moeders;2021;7.0
7273;49 jaar of ouder;Europa (exclusief Nederland);Totaal moeders;2022;9.0
7274;49 jaar of ouder;Europa (exclusief Nederland);Totaal moeders;2023;12.0
7275;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren in Nederland;2021;0.0
7276;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren in Nederland;2022;2.0
7277;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren in Nederland;2023;3.0
7278;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2021;7.0
7279;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2022;7.0
7280;49 jaar of ouder;Europa (exclusief Nederland);Moeder geboren buiten Nederland;2023;9.0
7281;49 jaar of ouder;Buiten Europa;Totaal moeders;2021;15.0
7282;49 jaar of ouder;Buiten Europa;Totaal moeders;2022;16.0
7283;49 jaar of ouder;Buiten Europa;Totaal moeders;2023;38.0
7284;49 jaar of ouder;Buiten Europa;Moeder geboren in Nederland;2021;2.0
7285;49 jaar of ouder;Buiten Europa;Moeder geboren in Nederland;2022;3.0
7286;49 jaar of ouder;Buiten Europa;Moeder geboren in Nederland;2023;9.0
7287;49 jaar of ouder;Buiten Europa;Moeder geboren buiten Nederland;2021;13.0
7288;49 jaar of ouder;Buiten Europa;Moeder geboren buiten Nederland;2022;13.0
7289;49 jaar of ouder;Buiten Europa;Moeder geboren buiten Nederland;2023;29.0
7290;49 jaar of ouder;Indonesië;Totaal moeders;2021;1.0
7291;49 jaar of ouder;Indonesië;Totaal moeders;2022;2.0
7292;49 jaar of ouder;Indonesië;Totaal moeders;2023;3.0
7293;49 jaar of ouder;Indonesië;Moeder geboren in Nederland;2021;1.0
7294;49 jaar of ouder;Indonesië;Moeder geboren in Nederland;2022;2.0
7295;49 jaar of ouder;Indonesië;Moeder geboren in Nederland;2023;3.0
7296;49 jaar of ouder;Indonesië;Moeder geboren buiten Nederland;2021;0.0
7297;49 jaar of ouder;Indonesië;Moeder geboren buiten Nederland;2022;0.0
7298;49 jaar of ouder;Indonesië;Moeder geboren buiten Nederland;2023;0.0
7299;49 jaar of ouder;Marokko;Totaal moeders;2021;1.0
7300;49 jaar of ouder;Marokko;Totaal moeders;2022;1.0
7301;49 jaar of ouder;Marokko;Totaal moeders;2023;4.0
7302;49 jaar of ouder;Marokko;Moeder geboren in Nederland;2021;0.0
7303;49 jaar of ouder;Marokko;Moeder geboren in Nederland;2022;0.0
7304;49 jaar of ouder;Marokko;Moeder geboren in Nederland;2023;1.0
7305;49 jaar of ouder;Marokko;Moeder geboren buiten Nederland;2021;1.0
7306;49 jaar of ouder;Marokko;Moeder geboren buiten Nederland;2022;1.0
7307;49 jaar of ouder;Marokko;Moeder geboren buiten Nederland;2023;3.0
7308;49 jaar of ouder;Nederlandse Cariben;Totaal moeders;2021;1.0
7309;49 jaar of ouder;Nederlandse Cariben;Totaal moeders;2022;1.0
7310;49 jaar of ouder;Nederlandse Cariben;Totaal moeders;2023;2.0
7311;49 jaar of ouder;Nederlandse Cariben;Moeder geboren in Nederland;2021;0.0
7312;49 jaar of ouder;Nederlandse Cariben;Moeder geboren in Nederland;2022;1.0
7313;49 jaar of ouder;Nederlandse Cariben;Moeder geboren in Nederland;2023;2.0
7314;49 jaar of ouder;Nederlandse Cariben;Moeder geboren buiten Nederland;2021;1.0
7315;49 jaar of ouder;Nederlandse Cariben;Moeder geboren buiten Nederland;2022;0.0
7316;49 jaar of ouder;Nederlandse Cariben;Moeder geboren buiten Nederland;2023;0.0
7317;49 jaar of ouder;Suriname;Totaal moeders;2021;1.0
7318;49 jaar of ouder;Suriname;Totaal moeders;2022;1.0
7319;49 jaar of ouder;Suriname;Totaal moeders;2023;4.0
7320;49 jaar of ouder;Suriname;Moeder geboren in Nederland;2021;1.0
7321;49 jaar of ouder;Suriname;Moeder geboren in Nederland;2022;0.0
7322;49 jaar of ouder;Suriname;Moeder geboren in Nederland;2023;2.0
7323;49 jaar of ouder;Suriname;Moeder geboren buiten Nederland;2021;0.0
7324;49 jaar of ouder;Suriname;Moeder geboren buiten Nederland;2022;1.0
7325;49 jaar of ouder;Suriname;Moeder geboren buiten Nederland;2023;2.0
7326;49 jaar of ouder;Turkije;Totaal moeders;2021;1.0
7327;49 jaar of ouder;Turkije;Totaal moeders;2022;2.0
7328;49 jaar of ouder;Turkije;Totaal moeders;2023;7.0
7329;49 jaar of ouder;Turkije;Moeder geboren in Nederland;2021;0.0
7330;49 jaar of ouder;Turkije;Moeder geboren in Nederland;2022;0.0
7331;49 jaar of ouder;Turkije;Moeder geboren in Nederland;2023;1.0
7332;49 jaar of ouder;Turkije;Moeder geboren buiten Nederland;2021;1.0
7333;49 jaar of ouder;Turkije;Moeder geboren buiten Nederland;2022;2.0
7334;49 jaar of ouder;Turkije;Moeder geboren buiten Nederland;2023;6.0
7335;49 jaar of ouder;Afrika (exclusief Marokko);Totaal moeders;2021;6.0
7336;49 jaar of ouder;Afrika (exclusief Marokko);Totaal moeders;2022;5.0
7337;49 jaar of ouder;Afrika (exclusief Marokko);Totaal moeders;2023;6.0
7338;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren in Nederland;2021;0.0
7339;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren in Nederland;2022;0.0
7340;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren in Nederland;2023;0.0
7341;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2021;6.0
7342;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2022;5.0
7343;49 jaar of ouder;Afrika (exclusief Marokko);Moeder geboren buiten Nederland;2023;6.0
7344;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2021;0.0
7345;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2022;1.0
7346;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Totaal moeders;2023;3.0
7347;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2021;0.0
7348;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2022;0.0
7349;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren in Nederland;2023;0.0
7350;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2021;0.0
7351;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2022;1.0
7352;49 jaar of ouder;Amerika en Oceanië (ex. Suriname en N...;Moeder geboren buiten Nederland;2023;3.0
7353;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Totaal moeders;2021;4.0
7354;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Totaal moeders;2022;3.0
7355;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Totaal moeders;2023;9.0
7356;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2021;0.0
7357;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2022;0.0
7358;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren in Nederland;2023;0.0
7359;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2021;4.0
7360;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2022;3.0
7361;49 jaar of ouder;Azië (exclusief Indonesië en Turkije);Moeder geboren buiten Nederland;2023;9.0
7362;49 jaar of ouder;Afrika;Totaal moeders;2021;7.0
7363;49 jaar of ouder;Afrika;Totaal moeders;2022;6.0
7364;49 jaar of ouder;Afrika;Totaal moeders;2023;10.0
7365;49 jaar of ouder;Afrika;Moeder geboren in Nederland;2021;0.0
7366;49 jaar of ouder;Afrika;Moeder geboren in Nederland;2022;0.0
7367;49 jaar of ouder;Afrika;Moeder geboren in Nederland;2023;1.0
7368;49 jaar of ouder;Afrika;Moeder geboren buiten Nederland;2021;7.0
7369;49 jaar of ouder;Afrika;Moeder geboren buiten Nederland;2022;6.0
7370;49 jaar of ouder;Afrika;Moeder geboren buiten Nederland;2023;9.0
7371;49 jaar of ouder;Amerika;Totaal moeders;2021;2.0
7372;49 jaar of ouder;Amerika;Totaal moeders;2022;3.0
7373;49 jaar of ouder;Amerika;Totaal moeders;2023;9.0
7374;49 jaar of ouder;Amerika;Moeder geboren in Nederland;2021;1.0
7375;49 jaar of ouder;Amerika;Moeder geboren in Nederland;2022;1.0
7376;49 jaar of ouder;Amerika;Moeder geboren in Nederland;2023;4.0
7377;49 jaar of ouder;Amerika;Moeder geboren buiten Nederland;2021;1.0
7378;49 jaar of ouder;Amerika;Moeder geboren buiten Nederland;2022;2.0
7379;49 jaar of ouder;Amerika;Moeder geboren buiten Nederland;2023;5.0
