ID;Zorgfinanciering;BatenVanFinancieringsvormenZorg;Zorgfuncties;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
8517;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2015;18
8518;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2016;20
8519;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2017;12
8520;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2018;22
8521;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2019;24
8522;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2020;22
8523;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2021;10
8524;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven zorg en welzijn;2022;13
8525;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;1998;47
8526;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;1999;43
8527;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2000;50
8528;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2001;49
8529;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2002;55
8530;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2003;60
8531;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2004;61
8532;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2005;62
8533;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2006;24
8534;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2007;7
8535;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2008;7
8536;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2009;9
8537;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2010;10
8538;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2011;13
8539;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2012;11
8540;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2013;15
8541;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2014;10
8542;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2015;16
8543;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2016;17
8544;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2017;11
8545;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2018;20
8546;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2019;22
8547;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2020;20
8548;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2021;8
8549;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal uitgaven gezondheidszorg;2022;11
8550;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;1998;4
8551;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;1999;3
8552;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2000;4
8553;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2001;4
8554;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2002;4
8555;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2003;6
8556;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2004;6
8557;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2005;6
8558;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2006;3
8559;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2007;1
8560;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2008;1
8561;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2009;1
8562;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2010;1
8563;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2011;2
8564;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2012;2
8565;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2013;2
8566;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2014;2
8567;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2015;2
8568;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2016;2
8569;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2017;0
8570;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2018;1
8571;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2019;1
8572;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2020;2
8573;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2021;2
8574;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Totaal gezondheidsverwante uitgaven;2022;3
8575;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;1998;1
8576;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;1999;1
8577;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2000;1
8578;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2001;1
8579;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2002;1
8580;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2003;1
8581;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2004;1
8582;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2005;1
8583;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2006;0
8584;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2007;0
8585;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2008;0
8586;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2009;0
8587;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2010;0
8588;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2011;0
8589;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2012;0
8590;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2013;1
8591;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2014;0
8592;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2015;0
8593;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2016;0
8594;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2017;0
8595;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2018;0
8596;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2019;1
8597;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2020;0
8598;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2021;0
8599;HF1: Overheid en soc. verzekering;FS.7 Directe buitenlandse overdrachten;Overige zorg en welzijn;2022;0
8600;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;1998;52
8601;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;1999;47
8602;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2000;55
8603;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2001;54
8604;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2002;61
8605;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2003;67
8606;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2004;68
8607;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2005;70
8608;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2006;28
8609;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2007;9
8610;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2008;8
8611;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2009;10
8612;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2010;11
8613;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2011;15
8614;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2012;13
8615;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2013;18
8616;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2014;12
8617;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2015;18
8618;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2016;20
8619;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2017;12
8620;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2018;22
8621;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2019;24
8622;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2020;22
8623;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2021;10
8624;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven zorg en welzijn;2022;13
8625;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;1998;47
8626;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;1999;43
8627;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2000;50
8628;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2001;49
8629;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2002;55
8630;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2003;60
8631;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2004;61
8632;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2005;62
8633;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2006;24
8634;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2007;7
8635;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2008;7
8636;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2009;9
8637;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2010;10
8638;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2011;13
8639;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2012;11
8640;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2013;15
8641;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2014;10
8642;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2015;16
8643;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2016;17
8644;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2017;11
8645;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2018;20
8646;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2019;22
8647;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2020;20
8648;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2021;8
8649;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal uitgaven gezondheidszorg;2022;11
8650;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;1998;4
8651;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;1999;3
8652;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2000;4
8653;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2001;4
8654;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2002;4
8655;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2003;6
8656;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2004;6
8657;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2005;6
8658;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2006;3
8659;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2007;1
8660;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2008;1
8661;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2009;1
8662;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2010;1
8663;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2011;2
8664;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2012;2
8665;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2013;2
8666;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2014;2
8667;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2015;2
8668;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2016;2
8669;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2017;0
8670;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2018;1
8671;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2019;1
8672;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2020;2
8673;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2021;2
8674;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Totaal gezondheidsverwante uitgaven;2022;3
8675;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;1998;1
8676;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;1999;1
8677;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2000;1
8678;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2001;1
8679;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2002;1
8680;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2003;1
8681;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2004;1
8682;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2005;1
8683;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2006;0
8684;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2007;0
8685;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2008;0
8686;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2009;0
8687;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2010;0
8688;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2011;0
8689;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2012;0
8690;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2013;1
8691;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2014;0
8692;HF1: Overheid en soc. verzekering;FS.7.1 Directe buitenlandse overdrach..;Overige zorg en welzijn;2015;0
