ID;BedrijfstakkenBranchesSBI2008;Bedrijfsomvang;Perioden;BedrijvenMetOmzetstijging_1;BedrijvenMetOmzetdaling_2;BedrijvenMetOmzetStabiel_3;BedrijvenMetSnelleOmzetstijging_4;BedrijvenMetSnelleOmzetdaling_5
9576;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2004 1e kwartaal;52.0;46.0;1.0;32.0;26.0
9577;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2004 2e kwartaal;48.0;50.0;1.0;27.0;25.0
9578;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2004 3e kwartaal;48.0;50.0;2.0;26.0;26.0
9579;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2004 4e kwartaal;58.0;41.0;1.0;31.0;20.0
9580;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2005 1e kwartaal;45.0;53.0;1.0;25.0;29.0
9581;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2005 2e kwartaal;58.0;41.0;2.0;34.0;20.0
9582;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2005 3e kwartaal;57.0;42.0;1.0;33.0;20.0
9583;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2005 4e kwartaal;54.0;45.0;1.0;31.0;21.0
9584;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2006 1e kwartaal;64.0;34.0;2.0;42.0;16.0
9585;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2006 2e kwartaal;57.0;41.0;2.0;34.0;18.0
9586;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2006 3e kwartaal;58.0;41.0;1.0;35.0;19.0
9587;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2006 4e kwartaal;61.0;37.0;1.0;38.0;17.0
9588;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2007 1e kwartaal;65.0;34.0;1.0;42.0;15.0
9589;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2007 2e kwartaal;62.0;36.0;2.0;38.0;16.0
9590;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2007 3e kwartaal;58.0;40.0;1.0;36.0;19.0
9591;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2007 4e kwartaal;57.0;41.0;1.0;32.0;17.0
9592;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2008 1e kwartaal;60.0;39.0;1.0;36.0;19.0
9593;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2008 2e kwartaal;57.0;41.0;1.0;34.0;18.0
9594;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2008 3e kwartaal;57.0;42.0;1.0;34.0;19.0
9595;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2008 4e kwartaal;50.0;48.0;1.0;28.0;23.0
9596;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2009 1e kwartaal;44.0;55.0;1.0;24.0;29.0
9597;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2009 2e kwartaal;36.0;62.0;2.0;19.0;36.0
9598;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2009 3e kwartaal;37.0;61.0;1.0;21.0;36.0
9599;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2009 4e kwartaal;35.0;64.0;1.0;16.0;37.0
9600;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2010 1e kwartaal;32.0;67.0;1.0;16.0;42.0
9601;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2010 2e kwartaal;39.0;59.0;1.0;20.0;32.0
9602;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2010 3e kwartaal;43.0;56.0;1.0;25.0;29.0
9603;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2010 4e kwartaal;46.0;52.0;1.0;27.0;27.0
9604;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2011 1e kwartaal;60.0;39.0;1.0;40.0;19.0
9605;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2011 2e kwartaal;57.0;42.0;1.0;34.0;19.0
9606;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2011 3e kwartaal;54.0;44.0;2.0;30.0;21.0
9607;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2011 4e kwartaal;52.0;46.0;2.0;30.0;21.0
9608;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2012 1e kwartaal;40.0;58.0;1.0;21.0;33.0
9609;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2012 2e kwartaal;39.0;60.0;2.0;20.0;32.0
9610;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2012 3e kwartaal;44.0;54.0;2.0;25.0;26.0
9611;43 Gespecialiseerde bouw;10 tot 50 werkzame personen;2012 4e kwartaal;36.0;63.0;2.0;18.0;35.0
9612;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2004 1e kwartaal;53.0;46.0;0.0;;
9613;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2004 2e kwartaal;51.0;49.0;0.0;25.0;27.0
9614;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2004 3e kwartaal;53.0;46.0;1.0;28.0;21.0
9615;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2004 4e kwartaal;56.0;41.0;2.0;28.0;19.0
9616;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2005 1e kwartaal;44.0;55.0;0.0;21.0;23.0
9617;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2005 2e kwartaal;66.0;33.0;1.0;34.0;13.0
9618;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2005 3e kwartaal;59.0;39.0;2.0;28.0;14.0
9619;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2005 4e kwartaal;59.0;38.0;2.0;30.0;12.0
9620;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2006 1e kwartaal;64.0;35.0;1.0;36.0;14.0
9621;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2006 2e kwartaal;57.0;41.0;3.0;28.0;17.0
9622;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2006 3e kwartaal;60.0;36.0;4.0;36.0;11.0
9623;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2006 4e kwartaal;71.0;27.0;2.0;36.0;10.0
9624;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2007 1e kwartaal;68.0;32.0;1.0;39.0;10.0
9625;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2007 2e kwartaal;70.0;30.0;0.0;40.0;10.0
9626;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2007 3e kwartaal;62.0;36.0;2.0;32.0;14.0
9627;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2007 4e kwartaal;56.0;44.0;0.0;30.0;19.0
9628;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2008 1e kwartaal;65.0;34.0;1.0;37.0;13.0
9629;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2008 2e kwartaal;57.0;42.0;0.0;31.0;14.0
9630;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2008 3e kwartaal;64.0;34.0;2.0;34.0;14.0
9631;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2008 4e kwartaal;57.0;41.0;2.0;29.0;19.0
9632;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2009 1e kwartaal;44.0;56.0;1.0;22.0;25.0
9633;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2009 2e kwartaal;38.0;61.0;1.0;18.0;29.0
9634;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2009 3e kwartaal;41.0;58.0;0.0;19.0;30.0
9635;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2009 4e kwartaal;34.0;64.0;2.0;18.0;38.0
9636;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2010 1e kwartaal;32.0;65.0;3.0;18.0;
9637;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2010 2e kwartaal;42.0;56.0;2.0;;
9638;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2010 3e kwartaal;44.0;51.0;5.0;12.0;
9639;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2010 4e kwartaal;48.0;50.0;2.0;20.0;
9640;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2011 1e kwartaal;60.0;40.0;0.0;35.0;18.0
9641;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2011 2e kwartaal;59.0;40.0;1.0;32.0;15.0
9642;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2011 3e kwartaal;56.0;42.0;2.0;26.0;15.0
9643;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2011 4e kwartaal;57.0;39.0;4.0;27.0;16.0
9644;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2012 1e kwartaal;53.0;45.0;2.0;25.0;17.0
9645;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2012 2e kwartaal;46.0;52.0;1.0;20.0;24.0
9646;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2012 3e kwartaal;45.0;53.0;2.0;22.0;23.0
9647;43 Gespecialiseerde bouw;50 tot 100 werkzame personen;2012 4e kwartaal;45.0;55.0;0.0;24.0;25.0
9648;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2004 1e kwartaal;48.0;51.0;1.0;22.0;21.0
9649;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2004 2e kwartaal;52.0;48.0;0.0;22.0;22.0
9650;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2004 3e kwartaal;56.0;43.0;1.0;20.0;
9651;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2004 4e kwartaal;64.0;35.0;1.0;28.0;6.0
9652;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2005 1e kwartaal;56.0;43.0;1.0;27.0;13.0
9653;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2005 2e kwartaal;69.0;24.0;7.0;35.0;7.0
9654;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2005 3e kwartaal;60.0;40.0;0.0;;12.0
9655;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2005 4e kwartaal;53.0;45.0;2.0;17.0;19.0
9656;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2006 1e kwartaal;72.0;27.0;1.0;36.0;11.0
9657;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2006 2e kwartaal;51.0;46.0;3.0;23.0;12.0
9658;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2006 3e kwartaal;59.0;40.0;1.0;30.0;14.0
9659;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2006 4e kwartaal;67.0;31.0;2.0;34.0;10.0
9660;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2007 1e kwartaal;72.0;27.0;1.0;45.0;10.0
9661;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2007 2e kwartaal;67.0;33.0;0.0;40.0;15.0
9662;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2007 3e kwartaal;66.0;30.0;4.0;28.0;9.0
9663;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2007 4e kwartaal;66.0;29.0;4.0;35.0;5.0
9664;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2008 1e kwartaal;66.0;33.0;1.0;34.0;9.0
9665;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2008 2e kwartaal;61.0;38.0;1.0;36.0;13.0
9666;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2008 3e kwartaal;68.0;32.0;0.0;39.0;12.0
9667;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2008 4e kwartaal;59.0;37.0;4.0;30.0;9.0
9668;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2009 1e kwartaal;55.0;44.0;1.0;31.0;18.0
9669;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2009 2e kwartaal;38.0;62.0;0.0;17.0;23.0
9670;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2009 3e kwartaal;33.0;65.0;1.0;15.0;26.0
9671;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2009 4e kwartaal;39.0;60.0;1.0;5.0;25.0
9672;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2010 1e kwartaal;31.0;67.0;3.0;9.0;
9673;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2010 2e kwartaal;34.0;65.0;1.0;17.0;
9674;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2010 3e kwartaal;51.0;49.0;0.0;14.0;
9675;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2010 4e kwartaal;44.0;47.0;9.0;17.0;15.0
9676;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2011 1e kwartaal;63.0;37.0;0.0;30.0;18.0
9677;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2011 2e kwartaal;56.0;44.0;0.0;24.0;19.0
9678;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2011 3e kwartaal;67.0;32.0;1.0;32.0;9.0
9679;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2011 4e kwartaal;60.0;39.0;1.0;33.0;15.0
9680;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2012 1e kwartaal;51.0;48.0;1.0;22.0;22.0
9681;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2012 2e kwartaal;43.0;57.0;0.0;23.0;22.0
9682;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2012 3e kwartaal;33.0;67.0;0.0;11.0;18.0
9683;43 Gespecialiseerde bouw;100 tot 250 werkzame personen;2012 4e kwartaal;38.0;59.0;3.0;13.0;25.0
9684;43 Gespecialiseerde bouw;250 of meer werkzame personen;2004 1e kwartaal;;;;;
9685;43 Gespecialiseerde bouw;250 of meer werkzame personen;2004 2e kwartaal;;;;;
9686;43 Gespecialiseerde bouw;250 of meer werkzame personen;2004 3e kwartaal;;;;;
9687;43 Gespecialiseerde bouw;250 of meer werkzame personen;2004 4e kwartaal;74.0;26.0;0.0;;4.0
9688;43 Gespecialiseerde bouw;250 of meer werkzame personen;2005 1e kwartaal;63.0;37.0;0.0;;8.0
9689;43 Gespecialiseerde bouw;250 of meer werkzame personen;2005 2e kwartaal;86.0;11.0;3.0;;0.0
9690;43 Gespecialiseerde bouw;250 of meer werkzame personen;2005 3e kwartaal;;;;;9.0
9691;43 Gespecialiseerde bouw;250 of meer werkzame personen;2005 4e kwartaal;60.0;40.0;0.0;;
9692;43 Gespecialiseerde bouw;250 of meer werkzame personen;2006 1e kwartaal;52.0;45.0;2.0;;
9693;43 Gespecialiseerde bouw;250 of meer werkzame personen;2006 2e kwartaal;56.0;44.0;0.0;;5.0
9694;43 Gespecialiseerde bouw;250 of meer werkzame personen;2006 3e kwartaal;73.0;27.0;0.0;;
9695;43 Gespecialiseerde bouw;250 of meer werkzame personen;2006 4e kwartaal;65.0;35.0;0.0;;
9696;43 Gespecialiseerde bouw;250 of meer werkzame personen;2007 1e kwartaal;71.0;29.0;0.0;;7.0
9697;43 Gespecialiseerde bouw;250 of meer werkzame personen;2007 2e kwartaal;62.0;36.0;2.0;20.0;4.0
9698;43 Gespecialiseerde bouw;250 of meer werkzame personen;2007 3e kwartaal;58.0;38.0;4.0;;4.0
9699;43 Gespecialiseerde bouw;250 of meer werkzame personen;2007 4e kwartaal;47.0;50.0;4.0;;
9700;43 Gespecialiseerde bouw;250 of meer werkzame personen;2008 1e kwartaal;71.0;29.0;0.0;28.0;7.0
9701;43 Gespecialiseerde bouw;250 of meer werkzame personen;2008 2e kwartaal;79.0;21.0;0.0;45.0;5.0
9702;43 Gespecialiseerde bouw;250 of meer werkzame personen;2008 3e kwartaal;72.0;25.0;3.0;40.0;13.0
9703;43 Gespecialiseerde bouw;250 of meer werkzame personen;2008 4e kwartaal;76.0;22.0;2.0;32.0;3.0
9704;43 Gespecialiseerde bouw;250 of meer werkzame personen;2009 1e kwartaal;54.0;42.0;4.0;28.0;10.0
9705;43 Gespecialiseerde bouw;250 of meer werkzame personen;2009 2e kwartaal;47.0;49.0;5.0;28.0;20.0
9706;43 Gespecialiseerde bouw;250 of meer werkzame personen;2009 3e kwartaal;53.0;47.0;0.0;23.0;13.0
9707;43 Gespecialiseerde bouw;250 of meer werkzame personen;2009 4e kwartaal;38.0;62.0;0.0;12.0;26.0
9708;43 Gespecialiseerde bouw;250 of meer werkzame personen;2010 1e kwartaal;33.0;61.0;5.0;14.0;30.0
9709;43 Gespecialiseerde bouw;250 of meer werkzame personen;2010 2e kwartaal;39.0;61.0;0.0;;
9710;43 Gespecialiseerde bouw;250 of meer werkzame personen;2010 3e kwartaal;41.0;59.0;0.0;14.0;
9711;43 Gespecialiseerde bouw;250 of meer werkzame personen;2010 4e kwartaal;29.0;64.0;7.0;8.0;
9712;43 Gespecialiseerde bouw;250 of meer werkzame personen;2011 1e kwartaal;65.0;35.0;0.0;30.0;12.0
9713;43 Gespecialiseerde bouw;250 of meer werkzame personen;2011 2e kwartaal;51.0;49.0;0.0;25.0;17.0
9714;43 Gespecialiseerde bouw;250 of meer werkzame personen;2011 3e kwartaal;68.0;32.0;0.0;37.0;6.0
9715;43 Gespecialiseerde bouw;250 of meer werkzame personen;2011 4e kwartaal;69.0;31.0;0.0;34.0;6.0
9716;43 Gespecialiseerde bouw;250 of meer werkzame personen;2012 1e kwartaal;43.0;57.0;0.0;11.0;4.0
9717;43 Gespecialiseerde bouw;250 of meer werkzame personen;2012 2e kwartaal;42.0;56.0;2.0;13.0;9.0
9718;43 Gespecialiseerde bouw;250 of meer werkzame personen;2012 3e kwartaal;35.0;63.0;2.0;12.0;12.0
9719;43 Gespecialiseerde bouw;250 of meer werkzame personen;2012 4e kwartaal;40.0;58.0;2.0;8.0;20.0
9720;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2004 1e kwartaal;51.0;48.0;1.0;37.0;34.0
9721;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2004 2e kwartaal;54.0;45.0;1.0;36.0;28.0
9722;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2004 3e kwartaal;50.0;49.0;1.0;34.0;28.0
9723;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2004 4e kwartaal;57.0;42.0;1.0;39.0;26.0
9724;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2005 1e kwartaal;53.0;47.0;1.0;38.0;31.0
9725;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2005 2e kwartaal;58.0;42.0;1.0;39.0;24.0
9726;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2005 3e kwartaal;61.0;38.0;1.0;44.0;23.0
9727;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2005 4e kwartaal;60.0;40.0;1.0;42.0;25.0
9728;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2006 1e kwartaal;57.0;41.0;2.0;45.0;26.0
9729;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2006 2e kwartaal;57.0;42.0;1.0;39.0;25.0
9730;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2006 3e kwartaal;54.0;44.0;2.0;39.0;27.0
9731;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2006 4e kwartaal;55.0;43.0;2.0;38.0;25.0
9732;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2007 1e kwartaal;61.0;38.0;2.0;46.0;25.0
9733;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2007 2e kwartaal;57.0;41.0;2.0;40.0;24.0
9734;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2007 3e kwartaal;55.0;42.0;2.0;39.0;25.0
9735;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2007 4e kwartaal;57.0;42.0;1.0;38.0;25.0
9736;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2008 1e kwartaal;56.0;43.0;1.0;40.0;24.0
9737;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2008 2e kwartaal;57.0;42.0;1.0;39.0;24.0
9738;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2008 3e kwartaal;56.0;43.0;1.0;40.0;26.0
9739;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2008 4e kwartaal;51.0;48.0;2.0;35.0;29.0
9740;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2009 1e kwartaal;46.0;53.0;1.0;30.0;34.0
9741;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2009 2e kwartaal;45.0;54.0;1.0;29.0;31.0
9742;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2009 3e kwartaal;49.0;51.0;1.0;32.0;33.0
9743;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2009 4e kwartaal;46.0;53.0;1.0;30.0;32.0
9744;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2010 1e kwartaal;36.0;63.0;1.0;25.0;44.0
9745;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2010 2e kwartaal;51.0;48.0;1.0;32.0;29.0
9746;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2010 3e kwartaal;51.0;47.0;1.0;36.0;28.0
9747;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2010 4e kwartaal;48.0;50.0;1.0;33.0;30.0
9748;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2011 1e kwartaal;67.0;32.0;1.0;54.0;21.0
9749;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2011 2e kwartaal;55.0;43.0;2.0;37.0;25.0
9750;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2011 3e kwartaal;52.0;47.0;1.0;35.0;30.0
9751;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2011 4e kwartaal;59.0;40.0;1.0;41.0;24.0
9752;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2012 1e kwartaal;42.0;56.0;1.0;29.0;39.0
9753;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2012 2e kwartaal;45.0;53.0;2.0;29.0;31.0
9754;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2012 3e kwartaal;51.0;47.0;2.0;34.0;29.0
9755;431 Sloopbedrijven en grondwerk;1 werkzame persoon;2012 4e kwartaal;41.0;57.0;2.0;25.0;34.0
9756;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2004 1e kwartaal;53.0;46.0;1.0;39.0;31.0
9757;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2004 2e kwartaal;50.0;49.0;1.0;35.0;31.0
9758;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2004 3e kwartaal;47.0;52.0;1.0;32.0;33.0
9759;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2004 4e kwartaal;57.0;42.0;1.0;40.0;25.0
9760;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2005 1e kwartaal;52.0;48.0;0.0;36.0;32.0
9761;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2005 2e kwartaal;57.0;43.0;1.0;41.0;27.0
9762;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2005 3e kwartaal;54.0;44.0;2.0;39.0;28.0
9763;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2005 4e kwartaal;54.0;45.0;1.0;39.0;27.0
9764;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2006 1e kwartaal;61.0;38.0;1.0;45.0;23.0
9765;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2006 2e kwartaal;59.0;40.0;1.0;39.0;24.0
9766;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2006 3e kwartaal;55.0;44.0;1.0;38.0;26.0
9767;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2006 4e kwartaal;57.0;42.0;1.0;39.0;25.0
9768;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2007 1e kwartaal;61.0;38.0;1.0;47.0;24.0
9769;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2007 2e kwartaal;58.0;41.0;1.0;41.0;24.0
9770;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2007 3e kwartaal;56.0;43.0;1.0;38.0;27.0
9771;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2007 4e kwartaal;54.0;45.0;1.0;37.0;27.0
9772;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2008 1e kwartaal;61.0;37.0;2.0;44.0;23.0
9773;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2008 2e kwartaal;52.0;47.0;1.0;36.0;26.0
9774;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2008 3e kwartaal;54.0;44.0;2.0;39.0;26.0
9775;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2008 4e kwartaal;50.0;47.0;3.0;37.0;31.0
9776;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2009 1e kwartaal;37.0;61.0;1.0;26.0;46.0
9777;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2009 2e kwartaal;40.0;57.0;2.0;26.0;37.0
9778;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2009 3e kwartaal;39.0;59.0;1.0;26.0;41.0
9779;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2009 4e kwartaal;40.0;59.0;1.0;26.0;40.0
9780;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2010 1e kwartaal;37.0;62.0;1.0;24.0;47.0
9781;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2010 2e kwartaal;48.0;51.0;2.0;32.0;33.0
9782;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2010 3e kwartaal;53.0;45.0;2.0;36.0;28.0
9783;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2010 4e kwartaal;49.0;49.0;1.0;34.0;33.0
9784;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2011 1e kwartaal;68.0;31.0;1.0;54.0;18.0
9785;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2011 2e kwartaal;54.0;45.0;1.0;39.0;26.0
9786;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2011 3e kwartaal;50.0;48.0;2.0;34.0;28.0
9787;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2011 4e kwartaal;57.0;41.0;2.0;40.0;24.0
9788;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2012 1e kwartaal;39.0;59.0;2.0;25.0;44.0
9789;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2012 2e kwartaal;43.0;56.0;1.0;28.0;37.0
9790;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2012 3e kwartaal;54.0;44.0;2.0;37.0;28.0
9791;431 Sloopbedrijven en grondwerk;2 tot 10 werkzame personen;2012 4e kwartaal;37.0;61.0;2.0;25.0;42.0
9792;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2004 1e kwartaal;57.0;43.0;1.0;39.0;26.0
9793;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2004 2e kwartaal;54.0;44.0;2.0;31.0;25.0
9794;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2004 3e kwartaal;50.0;49.0;0.0;29.0;22.0
9795;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2004 4e kwartaal;;;;;
9796;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2005 1e kwartaal;48.0;52.0;0.0;28.0;25.0
9797;431 Sloopbedrijven en grondwerk;10 tot 50 werkzame personen;2005 2e kwartaal;65.0;33.0;2.0;38.0;20.0
