ID;Geslacht;HOOPGebieden;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na1Jaar_30;Na2Jaar_31;Na3Jaar_32;Na4Jaar_33;Na5Jaar_34;Na6Jaar_35;Na7Jaar_36;Na8Jaar_37;Na9Jaar_38;InJaar2_39;InJaar3_40;InJaar4_41;InJaar5_42;InJaar6_43;InJaar7_44;InJaar8_45;InJaar9_46;InJaar10_47;InJaar2_48;InJaar3_49;InJaar4_50;InJaar5_51;InJaar6_52;InJaar7_53;InJaar8_54;InJaar9_55;InJaar10_56;InJaar2_57;InJaar3_58;InJaar4_59;InJaar5_60;InJaar6_61;InJaar7_62;InJaar8_63;InJaar9_64;InJaar10_65
452;Vrouwen;Gezondheid;HBO-diploma;Cohort 1992;160;58.0;72.0;78.0;80.0;82.0;82.0;82.0;57.0;71.0;77.0;78.0;80.0;80.0;80.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;9.0;15.0;16.0;16.0;18.0;18.0;18.0;18.0;17.0;91.0;73.0;27.0;12.0;4.0;3.0;1.0;1.0;1.0;90.0;73.0;27.0;12.0;4.0;3.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
453;Vrouwen;Gezondheid;HBO-diploma;Cohort 1993;170;59.0;67.0;73.0;77.0;77.0;78.0;78.0;58.0;66.0;71.0;75.0;75.0;76.0;76.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;11.0;14.0;17.0;17.0;20.0;21.0;20.0;21.0;21.0;89.0;78.0;24.0;16.0;7.0;2.0;2.0;1.0;1.0;89.0;77.0;23.0;15.0;7.0;2.0;2.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
454;Vrouwen;Gezondheid;HBO-diploma;Cohort 1994;120;55.0;76.0;82.0;87.0;89.0;89.0;89.0;54.0;75.0;81.0;86.0;88.0;88.0;88.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;8.0;9.0;9.0;9.0;10.0;9.0;9.0;9.0;8.0;92.0;85.0;36.0;15.0;8.0;4.0;2.0;2.0;2.0;91.0;85.0;36.0;15.0;8.0;3.0;2.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
455;Vrouwen;Gezondheid;Andere vooropleiding;Cohort 1990;150;4.0;12.0;32.0;51.0;61.0;65.0;67.0;4.0;12.0;30.0;47.0;54.0;58.0;59.0;0.0;0.0;1.0;1.0;1.0;2.0;3.0;0.0;1.0;1.0;3.0;5.0;5.0;5.0;12.0;14.0;17.0;18.0;20.0;24.0;26.0;26.0;26.0;88.0;86.0;79.0;70.0;48.0;25.0;14.0;10.0;8.0;86.0;82.0;74.0;64.0;45.0;23.0;14.0;9.0;7.0;2.0;4.0;5.0;6.0;3.0;1.0;0.0;1.0;1.0
456;Vrouwen;Gezondheid;Andere vooropleiding;Cohort 1991;170;5.0;21.0;50.0;67.0;72.0;75.0;76.0;5.0;18.0;47.0;60.0;65.0;66.0;67.0;0.0;0.0;1.0;2.0;2.0;4.0;4.0;0.0;2.0;2.0;5.0;5.0;5.0;5.0;18.0;18.0;17.0;18.0;20.0;20.0;19.0;21.0;22.0;82.0;81.0;78.0;61.0;30.0;13.0;8.0;4.0;2.0;82.0;76.0;73.0;58.0;27.0;13.0;7.0;4.0;2.0;1.0;5.0;5.0;3.0;3.0;1.0;1.0;1.0;0.0
457;Vrouwen;Gezondheid;Andere vooropleiding;Cohort 1992;160;8.0;19.0;46.0;59.0;66.0;70.0;72.0;8.0;18.0;43.0;55.0;60.0;63.0;65.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;1.0;3.0;4.0;4.0;4.0;4.0;11.0;14.0;16.0;19.0;18.0;19.0;21.0;23.0;24.0;87.0;82.0;75.0;62.0;36.0;21.0;13.0;7.0;4.0;84.0;78.0;70.0;59.0;34.0;20.0;12.0;7.0;4.0;3.0;4.0;5.0;3.0;2.0;1.0;1.0;0.0;0.0
458;Vrouwen;Gezondheid;Andere vooropleiding;Cohort 1993;130;8.0;21.0;55.0;67.0;75.0;78.0;81.0;7.0;18.0;50.0;60.0;68.0;70.0;72.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;3.0;5.0;5.0;6.0;6.0;7.0;9.0;12.0;12.0;12.0;13.0;15.0;14.0;14.0;14.0;91.0;84.0;79.0;67.0;32.0;18.0;11.0;8.0;6.0;85.0;77.0;74.0;62.0;29.0;16.0;8.0;5.0;4.0;6.0;7.0;5.0;5.0;2.0;2.0;3.0;3.0;2.0
459;Vrouwen;Gezondheid;Andere vooropleiding;Cohort 1994;130;8.0;20.0;44.0;60.0;66.0;69.0;75.0;8.0;19.0;42.0;56.0;60.0;63.0;68.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;3.0;4.0;4.0;5.0;8.0;11.0;18.0;18.0;18.0;19.0;18.0;19.0;19.0;92.0;86.0;73.0;62.0;37.0;20.0;15.0;11.0;6.0;89.0;81.0;69.0;57.0;34.0;18.0;13.0;9.0;5.0;4.0;5.0;5.0;5.0;3.0;2.0;2.0;2.0;2.0
460;Vrouwen;Economie;Totaal alle vooropleidingen;Cohort 1990;1430;2.0;5.0;18.0;56.0;74.0;80.0;82.0;2.0;4.0;13.0;42.0;55.0;58.0;59.0;0.0;0.0;1.0;4.0;8.0;9.0;9.0;0.0;0.0;5.0;10.0;12.0;13.0;13.0;5.0;7.0;10.0;10.0;11.0;11.0;13.0;13.0;13.0;95.0;92.0;89.0;85.0;71.0;33.0;13.0;7.0;5.0;88.0;81.0;76.0;71.0;62.0;29.0;11.0;6.0;4.0;7.0;12.0;13.0;13.0;9.0;4.0;2.0;1.0;1.0
461;Vrouwen;Economie;Totaal alle vooropleidingen;Cohort 1991;1480;7.0;11.0;35.0;63.0;74.0;78.0;80.0;6.0;9.0;27.0;49.0;57.0;60.0;61.0;1.0;1.0;2.0;5.0;7.0;7.0;8.0;0.0;1.0;5.0;9.0;10.0;10.0;11.0;6.0;9.0;11.0;12.0;13.0;14.0;15.0;15.0;16.0;94.0;90.0;82.0;77.0;52.0;23.0;11.0;7.0;4.0;87.0;80.0;71.0;67.0;46.0;20.0;10.0;6.0;3.0;7.0;10.0;11.0;11.0;6.0;2.0;1.0;1.0;1.0
462;Vrouwen;Economie;Totaal alle vooropleidingen;Cohort 1992;1330;8.0;13.0;38.0;62.0;74.0;78.0;80.0;7.0;11.0;31.0;50.0;59.0;61.0;63.0;1.0;1.0;2.0;4.0;6.0;7.0;7.0;0.0;1.0;5.0;8.0;9.0;9.0;10.0;7.0;10.0;11.0;12.0;13.0;14.0;15.0;16.0;16.0;93.0;89.0;81.0;74.0;48.0;24.0;11.0;6.0;5.0;86.0;80.0;71.0;65.0;43.0;21.0;10.0;6.0;4.0;6.0;9.0;10.0;10.0;5.0;3.0;1.0;1.0;1.0
463;Vrouwen;Economie;Totaal alle vooropleidingen;Cohort 1993;1330;15.0;21.0;41.0;65.0;74.0;78.0;80.0;14.0;20.0;35.0;54.0;61.0;64.0;66.0;0.0;1.0;2.0;4.0;5.0;5.0;6.0;0.0;1.0;4.0;7.0;7.0;8.0;8.0;8.0;10.0;11.0;12.0;13.0;14.0;15.0;15.0;16.0;92.0;87.0;74.0;67.0;45.0;21.0;12.0;7.0;4.0;88.0;79.0;65.0;59.0;40.0;18.0;10.0;6.0;4.0;5.0;8.0;9.0;8.0;5.0;3.0;2.0;1.0;1.0
464;Vrouwen;Economie;Totaal alle vooropleidingen;Cohort 1994;1470;14.0;20.0;42.0;61.0;69.0;73.0;75.0;13.0;19.0;38.0;53.0;60.0;62.0;63.0;0.0;1.0;1.0;3.0;4.0;5.0;5.0;0.0;1.0;3.0;5.0;5.0;6.0;6.0;14.0;17.0;18.0;19.0;19.0;19.0;20.0;21.0;21.0;86.0;81.0;68.0;61.0;39.0;20.0;10.0;7.0;5.0;82.0;75.0;61.0;55.0;35.0;17.0;9.0;5.0;4.0;4.0;6.0;7.0;6.0;4.0;2.0;2.0;1.0;1.0
465;Vrouwen;Economie;VWO;Cohort 1990;1250;0.0;2.0;15.0;57.0;77.0;82.0;85.0;0.0;1.0;9.0;42.0;56.0;59.0;60.0;0.0;0.0;0.0;4.0;8.0;10.0;10.0;0.0;0.0;5.0;11.0;13.0;14.0;14.0;3.0;6.0;7.0;8.0;8.0;8.0;10.0;10.0;11.0;97.0;94.0;93.0;91.0;77.0;35.0;14.0;7.0;4.0;90.0;82.0;79.0;76.0;68.0;31.0;12.0;6.0;4.0;7.0;12.0;14.0;15.0;10.0;4.0;2.0;1.0;1.0
466;Vrouwen;Economie;VWO;Cohort 1991;1180;1.0;2.0;30.0;64.0;76.0;81.0;84.0;0.0;2.0;23.0;49.0;58.0;61.0;62.0;0.0;0.0;2.0;5.0;7.0;8.0;9.0;0.0;0.0;6.0;10.0;11.0;12.0;12.0;3.0;6.0;8.0;8.0;9.0;10.0;11.0;12.0;12.0;97.0;94.0;92.0;89.0;60.0;26.0;12.0;7.0;4.0;89.0;82.0;80.0;77.0;53.0;23.0;11.0;6.0;3.0;8.0;11.0;12.0;12.0;7.0;3.0;1.0;1.0;1.0
467;Vrouwen;Economie;VWO;Cohort 1992;990;1.0;2.0;32.0;62.0;77.0;81.0;83.0;1.0;2.0;26.0;50.0;61.0;63.0;65.0;0.0;0.0;1.0;3.0;6.0;7.0;7.0;0.0;1.0;5.0;9.0;10.0;11.0;11.0;5.0;6.0;7.0;8.0;9.0;10.0;11.0;12.0;12.0;95.0;94.0;92.0;89.0;59.0;28.0;12.0;7.0;5.0;88.0;84.0;80.0;78.0;53.0;25.0;11.0;6.0;5.0;7.0;10.0;12.0;11.0;6.0;3.0;1.0;1.0;0.0
468;Vrouwen;Economie;VWO;Cohort 1993;860;1.0;4.0;31.0;65.0;77.0;82.0;85.0;1.0;3.0;24.0;51.0;61.0;65.0;67.0;0.0;0.0;2.0;5.0;6.0;6.0;7.0;0.0;0.0;5.0;9.0;10.0;10.0;11.0;4.0;6.0;6.0;8.0;9.0;8.0;9.0;10.0;11.0;96.0;94.0;93.0;89.0;60.0;27.0;14.0;8.0;5.0;91.0;84.0;82.0;79.0;54.0;24.0;12.0;7.0;4.0;5.0;10.0;11.0;10.0;5.0;3.0;2.0;1.0;0.0
469;Vrouwen;Economie;VWO;Cohort 1994;900;1.0;5.0;36.0;64.0;76.0;82.0;84.0;1.0;4.0;31.0;52.0;62.0;66.0;68.0;0.0;0.0;1.0;4.0;6.0;6.0;7.0;0.0;2.0;5.0;7.0;8.0;9.0;9.0;3.0;5.0;7.0;8.0;8.0;9.0;9.0;10.0;11.0;97.0;94.0;92.0;87.0;55.0;27.0;14.0;9.0;6.0;91.0;86.0;82.0;78.0;49.0;24.0;12.0;7.0;5.0;6.0;9.0;10.0;9.0;6.0;3.0;2.0;2.0;1.0
470;Vrouwen;Economie;HBO-diploma;Cohort 1990;60;23.0;45.0;53.0;53.0;58.0;63.0;63.0;21.0;39.0;47.0;47.0;52.0;56.0;56.0;2.0;6.0;6.0;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;29.0;32.0;34.0;35.0;35.0;35.0;35.0;34.0;73.0;69.0;45.0;21.0;11.0;11.0;6.0;2.0;3.0;73.0;69.0;44.0;21.0;11.0;11.0;6.0;2.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
471;Vrouwen;Economie;HBO-diploma;Cohort 1991;170;49.0;62.0;66.0;70.0;71.0;72.0;72.0;46.0;59.0;64.0;67.0;68.0;68.0;68.0;2.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;16.0;20.0;24.0;26.0;27.0;27.0;27.0;26.0;27.0;84.0;70.0;27.0;12.0;7.0;3.0;2.0;2.0;2.0;83.0;69.0;27.0;12.0;7.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0
472;Vrouwen;Economie;HBO-diploma;Cohort 1992;170;44.0;62.0;70.0;72.0;73.0;73.0;73.0;40.0;56.0;62.0;64.0;64.0;64.0;64.0;5.0;5.0;7.0;8.0;8.0;8.0;8.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;20.0;24.0;25.0;25.0;25.0;25.0;25.0;25.0;26.0;80.0;70.0;31.0;12.0;5.0;2.0;2.0;2.0;1.0;79.0;69.0;30.0;12.0;5.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
473;Vrouwen;Economie;HBO-diploma;Cohort 1993;280;58.0;71.0;74.0;75.0;75.0;76.0;76.0;57.0;70.0;73.0;74.0;74.0;75.0;75.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;18.0;20.0;20.0;20.0;22.0;22.0;23.0;23.0;85.0;74.0;22.0;9.0;7.0;3.0;2.0;1.0;1.0;85.0;74.0;22.0;9.0;6.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474;Vrouwen;Economie;HBO-diploma;Cohort 1994;290;56.0;72.0;76.0;77.0;78.0;78.0;78.0;56.0;71.0;74.0;75.0;76.0;76.0;76.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;20.0;21.0;22.0;21.0;21.0;22.0;22.0;22.0;84.0;71.0;23.0;6.0;3.0;2.0;1.0;0.0;1.0;84.0;71.0;23.0;6.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475;Vrouwen;Economie;Andere vooropleiding;Cohort 1990;120;6.0;19.0;38.0;50.0;58.0;59.0;61.0;6.0;15.0;30.0;40.0;46.0;46.0;48.0;0.0;1.0;1.0;2.0;2.0;2.0;2.0;0.0;2.0;7.0;8.0;11.0;11.0;11.0;9.0;15.0;25.0;27.0;27.0;28.0;29.0;31.0;30.0;91.0;85.0;69.0;54.0;35.0;22.0;13.0;10.0;9.0;85.0;76.0;59.0;46.0;32.0;17.0;11.0;7.0;7.0;7.0;9.0;10.0;8.0;3.0;5.0;2.0;2.0;2.0
476;Vrouwen;Economie;Andere vooropleiding;Cohort 1991;140;13.0;20.0;31.0;46.0;54.0;60.0;62.0;8.0;11.0;19.0;30.0;36.0;40.0;41.0;4.0;6.0;7.0;9.0;9.0;10.0;11.0;1.0;3.0;4.0;7.0;10.0;10.0;10.0;15.0;17.0;21.0;24.0;26.0;28.0;30.0;30.0;31.0;85.0;82.0;66.0;57.0;42.0;25.0;15.0;10.0;7.0;79.0;71.0;55.0;47.0;36.0;22.0;13.0;9.0;5.0;6.0;10.0;11.0;10.0;6.0;3.0;1.0;1.0;2.0
477;Vrouwen;Economie;Andere vooropleiding;Cohort 1992;180;15.0;26.0;41.0;52.0;59.0;63.0;67.0;11.0;20.0;30.0;39.0;43.0;47.0;51.0;2.0;3.0;5.0;5.0;5.0;5.0;5.0;2.0;3.0;7.0;9.0;11.0;11.0;11.0;10.0;18.0;20.0;23.0;27.0;27.0;27.0;28.0;26.0;90.0;80.0;65.0;51.0;31.0;20.0;14.0;9.0;7.0;80.0;67.0;55.0;41.0;26.0;16.0;12.0;7.0;5.0;10.0;13.0;10.0;10.0;5.0;4.0;2.0;2.0;2.0
478;Vrouwen;Economie;Andere vooropleiding;Cohort 1993;190;15.0;25.0;38.0;49.0;57.0;63.0;64.0;13.0;21.0;32.0;38.0;42.0;46.0;47.0;2.0;2.0;3.0;4.0;6.0;6.0;6.0;1.0;2.0;4.0;7.0;8.0;10.0;11.0;13.0;17.0;21.0;22.0;25.0;28.0;28.0;28.0;28.0;87.0;79.0;64.0;53.0;36.0;22.0;14.0;8.0;7.0;78.0;67.0;51.0;41.0;27.0;16.0;10.0;5.0;6.0;9.0;12.0;13.0;12.0;9.0;6.0;4.0;3.0;2.0
479;Vrouwen;Economie;Andere vooropleiding;Cohort 1994;290;11.0;16.0;27.0;36.0;40.0;41.0;43.0;9.0;13.0;24.0;31.0;35.0;36.0;38.0;1.0;2.0;2.0;3.0;3.0;3.0;3.0;1.0;1.0;1.0;2.0;2.0;3.0;3.0;45.0;48.0;50.0;50.0;50.0;51.0;51.0;51.0;52.0;55.0;50.0;39.0;35.0;23.0;13.0;9.0;7.0;5.0;53.0;47.0;36.0;32.0;21.0;12.0;7.0;6.0;4.0;1.0;3.0;3.0;2.0;2.0;2.0;2.0;1.0;1.0
480;Vrouwen;Recht;Totaal alle vooropleidingen;Cohort 1990;2440;0.0;2.0;12.0;46.0;63.0;68.0;71.0;0.0;2.0;9.0;39.0;51.0;54.0;56.0;0.0;0.0;0.0;3.0;6.0;7.0;8.0;0.0;0.0;2.0;5.0;6.0;7.0;7.0;8.0;12.0;15.0;16.0;18.0;20.0;22.0;22.0;23.0;92.0;87.0;85.0;81.0;70.0;34.0;16.0;10.0;6.0;87.0;81.0;78.0;73.0;64.0;31.0;14.0;8.0;5.0;5.0;7.0;8.0;8.0;6.0;4.0;2.0;2.0;1.0
481;Vrouwen;Recht;Totaal alle vooropleidingen;Cohort 1991;2440;1.0;3.0;28.0;51.0;64.0;68.0;70.0;1.0;2.0;23.0;42.0;52.0;55.0;57.0;0.0;0.0;1.0;3.0;5.0;6.0;6.0;0.0;1.0;3.0;5.0;6.0;7.0;7.0;9.0;14.0;17.0;20.0;21.0;22.0;23.0;23.0;24.0;91.0;86.0;82.0;77.0;51.0;27.0;14.0;9.0;6.0;86.0;79.0;74.0;70.0;46.0;24.0;12.0;7.0;5.0;4.0;7.0;7.0;8.0;6.0;3.0;2.0;2.0;1.0
482;Vrouwen;Recht;Totaal alle vooropleidingen;Cohort 1992;2240;2.0;5.0;29.0;54.0;66.0;71.0;74.0;1.0;4.0;24.0;46.0;55.0;59.0;60.0;0.0;0.0;2.0;3.0;4.0;5.0;6.0;0.0;1.0;3.0;6.0;7.0;8.0;8.0;6.0;10.0;13.0;16.0;17.0;17.0;18.0;19.0;19.0;94.0;89.0;85.0;79.0;54.0;28.0;15.0;10.0;7.0;90.0;83.0;77.0;71.0;48.0;25.0;13.0;8.0;5.0;5.0;7.0;8.0;8.0;6.0;3.0;2.0;2.0;1.0
483;Vrouwen;Recht;Totaal alle vooropleidingen;Cohort 1993;2280;2.0;5.0;28.0;52.0;64.0;71.0;74.0;2.0;4.0;23.0;42.0;53.0;57.0;59.0;0.0;0.0;1.0;2.0;3.0;4.0;5.0;0.0;1.0;4.0;7.0;8.0;9.0;9.0;8.0;11.0;14.0;14.0;16.0;17.0;18.0;19.0;19.0;92.0;89.0;84.0;80.0;56.0;31.0;17.0;10.0;7.0;87.0;80.0;74.0;70.0;50.0;28.0;15.0;9.0;6.0;5.0;9.0;10.0;10.0;6.0;3.0;2.0;1.0;1.0
484;Vrouwen;Recht;Totaal alle vooropleidingen;Cohort 1994;2430;2.0;5.0;26.0;51.0;67.0;72.0;75.0;2.0;4.0;22.0;42.0;54.0;58.0;59.0;0.0;0.0;1.0;3.0;4.0;5.0;6.0;0.0;1.0;4.0;6.0;8.0;9.0;10.0;8.0;11.0;13.0;14.0;15.0;16.0;17.0;18.0;18.0;92.0;89.0;85.0;81.0;58.0;32.0;16.0;10.0;7.0;87.0;81.0;75.0;71.0;51.0;28.0;14.0;9.0;6.0;5.0;8.0;10.0;10.0;7.0;4.0;2.0;1.0;1.0
485;Vrouwen;Recht;VWO;Cohort 1990;2070;0.0;2.0;11.0;50.0;67.0;73.0;76.0;0.0;1.0;9.0;42.0;55.0;58.0;61.0;0.0;0.0;0.0;3.0;6.0;8.0;8.0;0.0;0.0;2.0;5.0;6.0;7.0;7.0;5.0;8.0;11.0;12.0;13.0;15.0;17.0;17.0;18.0;95.0;92.0;89.0;86.0;76.0;35.0;16.0;10.0;6.0;91.0;85.0;82.0;78.0;70.0;32.0;14.0;8.0;4.0;5.0;7.0;8.0;8.0;6.0;4.0;2.0;1.0;1.0
486;Vrouwen;Recht;VWO;Cohort 1991;1980;0.0;2.0;29.0;56.0;70.0;75.0;77.0;0.0;1.0;25.0;47.0;59.0;62.0;63.0;0.0;0.0;2.0;3.0;5.0;7.0;7.0;0.0;0.0;3.0;5.0;6.0;7.0;7.0;5.0;8.0;12.0;13.0;14.0;16.0;16.0;16.0;17.0;95.0;92.0;88.0;85.0;56.0;28.0;14.0;9.0;6.0;91.0;85.0;80.0;77.0;51.0;25.0;12.0;7.0;5.0;4.0;7.0;8.0;8.0;6.0;3.0;2.0;2.0;1.0
487;Vrouwen;Recht;VWO;Cohort 1992;1820;0.0;2.0;30.0;58.0;71.0;76.0;79.0;0.0;2.0;25.0;49.0;59.0;63.0;65.0;0.0;0.0;1.0;3.0;5.0;5.0;6.0;0.0;0.0;3.0;6.0;7.0;7.0;8.0;3.0;7.0;10.0;12.0;12.0;13.0;14.0;14.0;15.0;97.0;93.0;90.0;86.0;58.0;29.0;15.0;10.0;7.0;92.0;86.0;82.0;77.0;53.0;26.0;13.0;8.0;5.0;4.0;6.0;8.0;8.0;5.0;3.0;2.0;2.0;1.0
488;Vrouwen;Recht;VWO;Cohort 1993;1840;0.0;2.0;27.0;54.0;68.0;75.0;78.0;0.0;2.0;22.0;44.0;56.0;61.0;63.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;0.0;0.0;4.0;7.0;8.0;9.0;10.0;6.0;8.0;11.0;11.0;13.0;14.0;15.0;15.0;16.0;94.0;92.0;89.0;87.0;60.0;32.0;17.0;10.0;7.0;89.0;83.0;79.0;76.0;54.0;29.0;15.0;9.0;6.0;5.0;9.0;10.0;10.0;7.0;3.0;2.0;1.0;1.0
489;Vrouwen;Recht;VWO;Cohort 1994;1950;0.0;2.0;25.0;53.0;70.0;77.0;79.0;0.0;2.0;21.0;44.0;58.0;61.0;63.0;0.0;0.0;1.0;3.0;4.0;6.0;7.0;0.0;0.0;3.0;6.0;9.0;9.0;10.0;5.0;7.0;9.0;9.0;10.0;12.0;13.0;13.0;14.0;95.0;92.0;91.0;89.0;64.0;34.0;17.0;11.0;7.0;90.0;85.0;81.0;78.0;57.0;30.0;14.0;9.0;6.0;5.0;8.0;10.0;11.0;8.0;5.0;2.0;2.0;1.0
490;Vrouwen;Recht;HBO-diploma;Cohort 1990;60;4.0;19.0;26.0;33.0;40.0;44.0;49.0;4.0;18.0;23.0;30.0;33.0;35.0;40.0;0.0;2.0;4.0;4.0;7.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;33.0;35.0;39.0;44.0;42.0;47.0;46.0;46.0;74.0;65.0;61.0;42.0;30.0;25.0;12.0;11.0;5.0;74.0;65.0;61.0;42.0;30.0;23.0;11.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
491;Vrouwen;Recht;HBO-diploma;Cohort 1991;80;15.0;32.0;48.0;54.0;56.0;57.0;57.0;15.0;31.0;44.0;51.0;52.0;53.0;53.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;2.0;2.0;2.0;2.0;2.0;21.0;32.0;35.0;37.0;37.0;37.0;40.0;41.0;40.0;79.0;68.0;51.0;31.0;15.0;9.0;5.0;2.0;4.0;78.0;64.0;48.0;30.0;15.0;9.0;5.0;1.0;1.0;1.0;4.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0
492;Vrouwen;Recht;HBO-diploma;Cohort 1992;90;34.0;51.0;63.0;67.0;70.0;71.0;71.0;28.0;43.0;54.0;58.0;60.0;61.0;61.0;6.0;7.0;8.0;8.0;9.0;9.0;9.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;12.0;18.0;20.0;21.0;23.0;24.0;27.0;26.0;27.0;88.0;79.0;44.0;27.0;12.0;8.0;3.0;3.0;2.0;86.0;78.0;43.0;27.0;12.0;8.0;3.0;3.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
493;Vrouwen;Recht;HBO-diploma;Cohort 1993;120;34.0;52.0;60.0;64.0;66.0;66.0;66.0;34.0;51.0;59.0;63.0;65.0;66.0;66.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;22.0;22.0;25.0;25.0;27.0;31.0;31.0;29.0;86.0;78.0;45.0;23.0;15.0;9.0;3.0;3.0;4.0;86.0;77.0;44.0;22.0;13.0;8.0;3.0;3.0;3.0;0.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0
494;Vrouwen;Recht;HBO-diploma;Cohort 1994;120;30.0;52.0;61.0;61.0;65.0;68.0;68.0;29.0;50.0;58.0;58.0;60.0;63.0;63.0;1.0;2.0;2.0;2.0;3.0;3.0;3.0;0.0;0.0;1.0;1.0;2.0;2.0;2.0;15.0;23.0;25.0;27.0;31.0;29.0;30.0;29.0;29.0;85.0;75.0;45.0;21.0;8.0;10.0;5.0;3.0;3.0;85.0;74.0;44.0;19.0;7.0;9.0;5.0;3.0;2.0;0.0;1.0;2.0;2.0;1.0;1.0;0.0;0.0;1.0
495;Vrouwen;Recht;Andere vooropleiding;Cohort 1990;310;1.0;4.0;14.0;26.0;36.0;41.0;42.0;0.0;3.0;10.0;19.0;25.0;27.0;28.0;0.0;0.0;1.0;2.0;4.0;5.0;6.0;1.0;1.0;4.0;5.0;8.0;8.0;8.0;26.0;36.0;39.0;41.0;45.0;46.0;49.0;48.0;49.0;74.0;64.0;60.0;55.0;41.0;28.0;15.0;11.0;9.0;69.0;57.0;52.0;47.0;35.0;24.0;13.0;9.0;7.0;5.0;6.0;8.0;8.0;6.0;4.0;2.0;2.0;3.0
496;Vrouwen;Recht;Andere vooropleiding;Cohort 1991;380;1.0;4.0;15.0;25.0;30.0;35.0;38.0;0.0;2.0;11.0;17.0;20.0;24.0;25.0;0.0;0.0;1.0;2.0;3.0;3.0;4.0;1.0;2.0;4.0;6.0;7.0;8.0;8.0;31.0;38.0;44.0;49.0;51.0;53.0;54.0;55.0;54.0;69.0;61.0;54.0;47.0;33.0;22.0;16.0;10.0;8.0;65.0;56.0;47.0;40.0;28.0;19.0;14.0;8.0;7.0;3.0;6.0;7.0;6.0;5.0;3.0;3.0;1.0;2.0
497;Vrouwen;Recht;Andere vooropleiding;Cohort 1992;330;2.0;7.0;19.0;32.0;41.0;45.0;48.0;1.0;3.0;14.0;23.0;29.0;32.0;33.0;0.0;0.0;1.0;1.0;2.0;2.0;3.0;1.0;4.0;5.0;9.0;10.0;11.0;11.0;18.0;26.0;32.0;36.0;39.0;39.0;41.0;42.0;43.0;82.0;74.0;67.0;57.0;42.0;28.0;18.0;12.0;9.0;75.0;65.0;56.0;47.0;33.0;24.0;15.0;9.0;7.0;7.0;9.0;11.0;10.0;9.0;5.0;3.0;3.0;2.0
