ID;Geslacht;Herkomstgroepering;Immigratiemotief;Immigrantencohort;Woongemeente;Perioden;AantalAllochtoneImmigrantenTotaal_1;PersonenMetWerkOfUitkeringTotaal_2;WerkzamePersonen_3;PersonenMetEenUitkering_4
8682;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2001, vrijdag 28 september;;;;
8683;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2002, vrijdag 27 september;;;;
8684;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2003, vrijdag 26 september;0.1;12.5;;
8685;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2004, vrijdag 24 september;0.1;29.7;;18.8
8686;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2005, vrijdag 30 september;0.1;30.8;;26.9
8687;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Heerlen;2006, vrijdag 29 september;0.0;;;
8688;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;1999, vrijdag 24 september;;;;
8689;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2000, vrijdag 29 september;;;;
8690;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2001, vrijdag 28 september;;;;
8691;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2002, vrijdag 27 september;;;;
8692;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2003, vrijdag 26 september;0.1;15.5;11.8;
8693;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2004, vrijdag 24 september;0.1;15.5;11.3;
8694;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2005, vrijdag 30 september;0.1;;;
8695;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Den Helder;2006, vrijdag 29 september;0.0;;;
8696;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;1999, vrijdag 24 september;;;;
8697;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2000, vrijdag 29 september;;;;
8698;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2001, vrijdag 28 september;;;;
8699;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2002, vrijdag 27 september;;;;
8700;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2003, vrijdag 26 september;0.0;;;
8701;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2004, vrijdag 24 september;0.0;;;
8702;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2005, vrijdag 30 september;0.0;;;
8703;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Helmond;2006, vrijdag 29 september;0.0;;;
8704;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);1999, vrijdag 24 september;;;;
8705;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2000, vrijdag 29 september;;;;
8706;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2001, vrijdag 28 september;;;;
8707;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2002, vrijdag 27 september;;;;
8708;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2003, vrijdag 26 september;0.0;;;
8709;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2004, vrijdag 24 september;0.0;;;
8710;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2005, vrijdag 30 september;0.0;;;
8711;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hengelo (O.);2006, vrijdag 29 september;0.0;;;
8712;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;1999, vrijdag 24 september;;;;
8713;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2000, vrijdag 29 september;;;;
8714;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2001, vrijdag 28 september;;;;
8715;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2002, vrijdag 27 september;;;;
8716;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2003, vrijdag 26 september;0.0;;;
8717;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2004, vrijdag 24 september;0.0;;;
8718;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2005, vrijdag 30 september;0.0;;;
8719;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;'s-Hertogenbosch;2006, vrijdag 29 september;0.0;;;
8720;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;1999, vrijdag 24 september;;;;
8721;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2000, vrijdag 29 september;;;;
8722;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2001, vrijdag 28 september;;;;
8723;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2002, vrijdag 27 september;;;;
8724;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2003, vrijdag 26 september;0.0;;;
8725;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2004, vrijdag 24 september;0.0;;;
8726;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2005, vrijdag 30 september;0.0;;;
8727;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hilversum;2006, vrijdag 29 september;0.0;;;
8728;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;1999, vrijdag 24 september;;;;
8729;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2000, vrijdag 29 september;;;;
8730;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2001, vrijdag 28 september;;;;
8731;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2002, vrijdag 27 september;;;;
8732;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2003, vrijdag 26 september;0.0;;;
8733;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2004, vrijdag 24 september;0.0;;;
8734;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2005, vrijdag 30 september;0.0;;;
8735;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoogeveen;2006, vrijdag 29 september;0.0;;;
8736;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;1999, vrijdag 24 september;;;;
8737;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2000, vrijdag 29 september;;;;
8738;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2001, vrijdag 28 september;;;;
8739;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2002, vrijdag 27 september;;;;
8740;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2003, vrijdag 26 september;0.0;;;
8741;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2004, vrijdag 24 september;0.0;;;
8742;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2005, vrijdag 30 september;0.0;;;
8743;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Hoorn;2006, vrijdag 29 september;0.0;;;
8744;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;1999, vrijdag 24 september;;;;
8745;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2000, vrijdag 29 september;;;;
8746;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2001, vrijdag 28 september;;;;
8747;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2002, vrijdag 27 september;;;;
8748;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2003, vrijdag 26 september;0.0;;;
8749;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2004, vrijdag 24 september;0.0;;;
8750;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2005, vrijdag 30 september;0.0;;;
8751;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Kerkrade;2006, vrijdag 29 september;0.0;;;
8752;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;1999, vrijdag 24 september;;;;
8753;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2000, vrijdag 29 september;;;;
8754;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2001, vrijdag 28 september;;;;
8755;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2002, vrijdag 27 september;;;;
8756;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2003, vrijdag 26 september;0.1;;;
8757;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2004, vrijdag 24 september;0.1;;;
8758;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2005, vrijdag 30 september;0.0;;;
8759;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leeuwarden;2006, vrijdag 29 september;0.0;;;
8760;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;1999, vrijdag 24 september;;;;
8761;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2000, vrijdag 29 september;;;;
8762;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2001, vrijdag 28 september;;;;
8763;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2002, vrijdag 27 september;;;;
8764;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2003, vrijdag 26 september;0.2;15.5;7.2;8.3
8765;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2004, vrijdag 24 september;0.2;15.9;;11.9
8766;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2005, vrijdag 30 september;0.1;25.3;12.3;15.1
8767;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leiden;2006, vrijdag 29 september;0.1;26.7;9.5;20.7
8768;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;1999, vrijdag 24 september;;;;
8769;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2000, vrijdag 29 september;;;;
8770;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2001, vrijdag 28 september;;;;
8771;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2002, vrijdag 27 september;;;;
8772;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2003, vrijdag 26 september;0.0;;;
8773;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2004, vrijdag 24 september;0.0;;;
8774;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2005, vrijdag 30 september;0.0;;;
8775;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Leidschendam-Voorburg;2006, vrijdag 29 september;0.0;;;
8776;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;1999, vrijdag 24 september;;;;
8777;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2000, vrijdag 29 september;;;;
8778;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2001, vrijdag 28 september;;;;
8779;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2002, vrijdag 27 september;;;;
8780;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2003, vrijdag 26 september;0.0;;;
8781;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2004, vrijdag 24 september;0.0;;;
8782;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2005, vrijdag 30 september;0.0;;;
8783;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Lelystad;2006, vrijdag 29 september;0.0;;;
8784;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;1999, vrijdag 24 september;;;;
8785;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2000, vrijdag 29 september;;;;
8786;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2001, vrijdag 28 september;;;;
8787;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2002, vrijdag 27 september;;;;
8788;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2003, vrijdag 26 september;0.1;;;
8789;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2004, vrijdag 24 september;0.1;;;
8790;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2005, vrijdag 30 september;0.0;;;
8791;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Maastricht;2006, vrijdag 29 september;0.0;;;
8792;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;1999, vrijdag 24 september;;;;
8793;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2000, vrijdag 29 september;;;;
8794;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2001, vrijdag 28 september;;;;
8795;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2002, vrijdag 27 september;;;;
8796;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2003, vrijdag 26 september;0.0;;;
8797;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2004, vrijdag 24 september;0.0;;;
8798;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2005, vrijdag 30 september;0.0;;;
8799;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nieuwegein;2006, vrijdag 29 september;0.0;;;
8800;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;1999, vrijdag 24 september;;;;
8801;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2000, vrijdag 29 september;;;;
8802;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2001, vrijdag 28 september;;;;
8803;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2002, vrijdag 27 september;;;;
8804;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2003, vrijdag 26 september;0.0;;;
8805;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2004, vrijdag 24 september;0.1;30.8;;23.1
8806;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2005, vrijdag 30 september;0.1;30.2;;19.0
8807;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Nijmegen;2006, vrijdag 29 september;0.0;;;
8808;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;1999, vrijdag 24 september;;;;
8809;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2000, vrijdag 29 september;;;;
8810;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2001, vrijdag 28 september;;;;
8811;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2002, vrijdag 27 september;;;;
8812;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2003, vrijdag 26 september;0.0;;;
8813;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2004, vrijdag 24 september;0.0;;;
8814;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2005, vrijdag 30 september;0.0;;;
8815;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oosterhout;2006, vrijdag 29 september;0.0;;;
8816;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;1999, vrijdag 24 september;;;;
8817;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2000, vrijdag 29 september;;;;
8818;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2001, vrijdag 28 september;;;;
8819;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2002, vrijdag 27 september;;;;
8820;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2003, vrijdag 26 september;0.0;;;
8821;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2004, vrijdag 24 september;0.0;;;
8822;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2005, vrijdag 30 september;0.0;;;
8823;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Oss;2006, vrijdag 29 september;0.0;;;
8824;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;1999, vrijdag 24 september;;;;
8825;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2000, vrijdag 29 september;;;;
8826;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2001, vrijdag 28 september;;;;
8827;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2002, vrijdag 27 september;;;;
8828;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2003, vrijdag 26 september;0.0;;;
8829;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2004, vrijdag 24 september;0.0;;;
8830;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2005, vrijdag 30 september;0.0;;;
8831;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Purmerend;2006, vrijdag 29 september;0.0;;;
8832;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;1999, vrijdag 24 september;;;;
8833;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2000, vrijdag 29 september;;;;
8834;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2001, vrijdag 28 september;;;;
8835;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2002, vrijdag 27 september;;;;
8836;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2003, vrijdag 26 september;0.0;;;
8837;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2004, vrijdag 24 september;0.0;;;
8838;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2005, vrijdag 30 september;0.0;;;
8839;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Roosendaal;2006, vrijdag 29 september;0.0;;;
8840;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;1999, vrijdag 24 september;;;;
8841;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2000, vrijdag 29 september;;;;
8842;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2001, vrijdag 28 september;;;;
8843;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2002, vrijdag 27 september;;;;
8844;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2003, vrijdag 26 september;0.2;27.8;9.1;20.2
8845;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2004, vrijdag 24 september;0.2;35.6;14.9;22.8
8846;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2005, vrijdag 30 september;0.2;39.2;17.6;23.6
8847;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Rotterdam;2006, vrijdag 29 september;0.2;47.3;20.7;29.8
8848;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;1999, vrijdag 24 september;;;;
8849;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2000, vrijdag 29 september;;;;
8850;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2001, vrijdag 28 september;;;;
8851;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2002, vrijdag 27 september;;;;
8852;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2003, vrijdag 26 september;0.0;;;
8853;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2004, vrijdag 24 september;0.0;;;
8854;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2005, vrijdag 30 september;0.0;;;
8855;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Schiedam;2006, vrijdag 29 september;0.0;;;
8856;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Sittard-Geleen;1999, vrijdag 24 september;;;;
8857;Totaal mannen en vrouwen;0;Asiel;Allochtone immigranten, cohort 2003;Sittard-Geleen;2000, vrijdag 29 september;;;;
